iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,new_cases_7day_rollsum,new_cases_7day_rollsum_per_100k,new_cases_14day_rollsum,new_cases_14ay_rollsum_per_100k,new_deaths_7day_rollsum,new_deaths_7day_rollsum_per_100k,new_deaths_14day_rollsum,new_deaths_14day_rollsum_per_100k
NOR,Europe,Norway,2020-08-09,9638,39,52.857,256,0,0.143,1777.821,7.194,9.75,47.222,0,0.026,1.46,NA,NA,NA,NA,1.01,0.186,16.16,2.981,3176,460157,84.88,0.586,7166,1.322,0.007,135.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,2.76,370,6.825004307131096,521,9.610343902744058,1,0.0184459575868408,1,0.0184459575868408
NOR,Europe,Norway,2020-08-10,9684,46,50,256,0,0,1786.307,8.485,9.223,47.222,0,0,1.38,NA,NA,16,2.951,NA,NA,NA,NA,13508,473665,87.372,2.492,7763,1.432,0.006,155.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,350,6.45608515539428,552,10.182168587936122,0,0,1,0.0184459575868408
NOR,Europe,Norway,2020-08-11,9751,67,55.571,256,0,0,1798.665,12.359,10.251,47.222,0,0,1.33,NA,NA,15,2.767,NA,NA,NA,NA,12979,486644,89.766,2.394,8411,1.551,0.007,151.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,389,7.175477501281072,601,11.086020509691322,0,0,1,0.0184459575868408
NOR,Europe,Norway,2020-08-12,9783,32,53.429,256,0,0,1804.568,5.903,9.855,47.222,0,0,1.28,NA,NA,15,2.767,NA,NA,NA,NA,13448,500092,92.247,2.481,9080,1.675,0.006,169.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,374,6.898788137478459,611,11.27048008555973,0,0,1,0.0184459575868408
NOR,Europe,Norway,2020-08-13,9851,68,54.714,257,1,0.143,1817.111,12.543,10.093,47.406,0.184,0.026,1.25,NA,NA,12,2.214,NA,NA,NA,NA,13274,513366,94.695,2.449,9734,1.796,0.006,177.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,383,7.064801755760027,643,11.860750728338635,1,0.0184459575868408,2,0.0368919151736816
NOR,Europe,Norway,2020-08-14,9908,57,51,261,4,0.714,1827.625,10.514,9.407,48.144,0.738,0.132,1.23,NA,NA,8,1.476,NA,NA,NA,NA,13783,527149,97.238,2.542,10496,1.936,0.005,205.8,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,357,6.585206858502166,668,12.321899668009655,5,0.092229787934204,6,0.11067574552104481
NOR,Europe,Norway,2020-08-15,9965,57,52.286,261,0,0.714,1838.14,10.514,9.645,48.144,0,0.132,1.21,NA,NA,NA,NA,NA,NA,NA,NA,6038,533187,98.351,1.114,10887,2.008,0.005,208.2,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,366,6.751220476783733,712,13.13352180183065,5,0.092229787934204,6,0.11067574552104481
NOR,Europe,Norway,2020-08-16,10005,40,52.429,261,0,0.714,1845.518,7.378,9.671,48.144,0,0.132,1.18,NA,NA,NA,NA,1.01,0.186,10.1,1.863,5302,538489,99.329,0.978,11190,2.064,0.005,213.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,3.36,367,6.769666434370574,737,13.59467074150167,5,0.092229787934204,6,0.11067574552104481
NOR,Europe,Norway,2020-08-17,10060,55,53.714,261,0,0.714,1855.663,10.145,9.908,48.144,0,0.132,1.13,NA,NA,14,2.582,NA,NA,NA,NA,18276,556765,102.701,3.371,11871,2.19,0.005,221,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,376,6.935680052652141,726,13.391765208046422,5,0.092229787934204,5,0.092229787934204
NOR,Europe,Norway,2020-08-18,10111,51,51.429,262,1,0.857,1865.071,9.407,9.486,48.328,0.184,0.158,1.1,NA,NA,12,2.214,NA,NA,NA,NA,16994,573759,105.835,3.135,12445,2.296,0.004,242,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,360,6.640544731262688,749,13.81602223254376,6,0.11067574552104481,6,0.11067574552104481
NOR,Europe,Norway,2020-08-19,10162,51,54.143,262,0,0.857,1874.478,9.407,9.987,48.328,0,0.158,1.08,NA,NA,11,2.029,NA,NA,NA,NA,16541,590300,108.886,3.051,12887,2.377,0.004,238,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,379,6.991017925412663,753,13.889806062891124,6,0.11067574552104481,6,0.11067574552104481
NOR,Europe,Norway,2020-08-20,10197,35,49.429,264,2,1,1880.934,6.456,9.118,48.697,0.369,0.184,1.07,NA,NA,10,1.845,NA,NA,NA,NA,15670,605970,111.777,2.89,13229,2.44,0.004,267.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,346,6.382301325046917,729,13.447103080806944,7,0.1291217031078856,8,0.1475676606947264
NOR,Europe,Norway,2020-08-21,10275,78,52.429,264,0,0.429,1895.322,14.388,9.671,48.697,0,0.079,1.09,NA,NA,13,2.398,NA,NA,NA,NA,15277,621247,114.595,2.818,13443,2.48,0.004,256.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,367,6.769666434370574,724,13.35487329287274,3,0.055337872760522405,8,0.1475676606947264
NOR,Europe,Norway,2020-08-22,10299,24,47.714,264,0,0.429,1899.749,4.427,8.801,48.697,0,0.079,1.09,NA,NA,NA,NA,NA,NA,NA,NA,6818,628065,115.853,1.258,13554,2.5,0.004,284.1,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,334,6.160949834004827,700,12.91217031078856,3,0.055337872760522405,8,0.1475676606947264
NOR,Europe,Norway,2020-08-23,10323,24,45.429,264,0,0.429,1904.176,4.427,8.38,48.697,0,0.079,1.1,NA,NA,NA,NA,1.01,0.186,12.12,2.236,6967,635032,117.138,1.285,13792,2.544,0.003,303.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,3.88,318,5.8658145126153745,685,12.635480946985949,3,0.055337872760522405,8,0.1475676606947264
NOR,Europe,Norway,2020-08-24,10395,72,47.857,264,0,0.429,1917.457,13.281,8.828,48.697,0,0.079,1.11,NA,NA,17,3.136,NA,NA,NA,NA,21198,656230,121.048,3.91,14209,2.621,0.003,296.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,335,6.179395791591668,711,13.11507584424381,3,0.055337872760522405,8,0.1475676606947264
NOR,Europe,Norway,2020-08-25,10454,59,49,264,0,0.286,1928.34,10.883,9.039,48.697,0,0.053,1.11,NA,NA,18,3.32,NA,NA,NA,NA,19395,675625,124.626,3.578,14552,2.684,0.003,297,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,343,6.326963452286395,703,12.967508183549082,2,0.0368919151736816,8,0.1475676606947264
NOR,Europe,Norway,2020-08-26,10504,50,48.857,264,0,0.286,1937.563,9.223,9.012,48.697,0,0.053,1.11,NA,NA,17,3.136,NA,NA,NA,NA,18870,694495,128.106,3.481,14885,2.746,0.003,304.7,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,342,6.3085174946995535,721,13.299535420112218,2,0.0368919151736816,8,0.1475676606947264
NOR,Europe,Norway,2020-08-27,10542,38,49.286,264,0,0,1944.573,7.009,9.091,48.697,0,0,1.13,NA,NA,17,3.136,NA,NA,NA,NA,17356,711851,131.308,3.201,15126,2.79,0.003,306.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,345,6.363855367460077,691,12.746156692506993,0,0,7,0.1291217031078856
NOR,Europe,Norway,2020-08-28,10582,40,43.857,264,0,0,1951.951,7.378,8.09,48.697,0,0,1.17,NA,NA,16,2.951,NA,NA,NA,NA,16518,728369,134.355,3.047,15303,2.823,0.003,348.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,307,5.662908979160126,674,12.4325754135307,0,0,3,0.055337872760522405
NOR,Europe,Norway,2020-08-29,10611,29,44.571,264,0,0,1957.301,5.349,8.222,48.697,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,6399,734768,135.535,1.18,15243,2.812,0.003,342,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,312,5.75513876709433,646,11.916088601099158,0,0,3,0.055337872760522405
NOR,Europe,Norway,2020-08-30,10643,32,45.714,264,0,0,1963.203,5.903,8.432,48.697,0,0,1.33,NA,NA,NA,NA,1.01,0.186,12.12,2.236,6802,741570,136.79,1.255,15220,2.807,0.003,332.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,-4.69,320,5.902706427789056,638,11.76852094040443,0,0,3,0.055337872760522405
NOR,Europe,Norway,2020-08-31,10782,139,55.286,264,0,0,1988.843,25.64,10.198,48.697,0,0,1.41,NA,NA,12,2.214,NA,NA,NA,NA,22745,764315,140.985,4.196,15441,2.848,0.004,279.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,387,7.13858558610739,722,13.317981377699057,0,0,3,0.055337872760522405
NOR,Europe,Norway,2020-09-01,10871,89,59.571,264,0,0,2005.26,16.417,10.989,48.697,0,0,1.42,NA,NA,11,2.029,NA,NA,NA,NA,20449,784764,144.757,3.772,15591,2.876,0.004,261.7,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,417,7.691964313712614,760,14.018927765999008,0,0,2,0.0368919151736816
NOR,Europe,Norway,2020-09-02,11034,163,75.714,264,0,0,2035.327,30.067,13.966,48.697,0,0,1.43,NA,NA,11,2.029,NA,NA,NA,NA,19200,803964,148.299,3.542,15638,2.885,0.005,206.5,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,530,9.776357521025625,872,16.084875015725178,0,0,2,0.0368919151736816
NOR,Europe,Norway,2020-09-03,11120,86,82.571,264,0,0,2051.19,15.864,15.231,48.697,0,0,1.39,NA,NA,13,2.398,NA,NA,NA,NA,17751,821715,151.573,3.274,15695,2.895,0.005,190.1,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,578,10.661763485193983,923,17.02561885265406,0,0,0,0
NOR,Europe,Norway,2020-09-04,11231,111,92.714,264,0,0,2071.665,20.475,17.102,48.697,0,0,1.36,NA,NA,16,2.951,NA,NA,NA,NA,15612,837327,154.453,2.88,15565,2.871,0.006,167.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,649,11.97142647385968,956,17.634335453019805,0,0,0,0
NOR,Europe,Norway,2020-09-05,11296,65,97.857,264,0,0,2083.655,11.99,18.051,48.697,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,6022,843349,155.564,1.111,15512,2.861,0.006,158.5,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,685,12.635480946985949,997,18.390619714080277,0,0,0,0
NOR,Europe,Norway,2020-09-06,11388,92,106.429,264,0,0,2100.626,16.97,19.632,48.697,0,0,1.32,NA,NA,NA,NA,1.01,0.186,12.12,2.236,6430,849779,156.75,1.186,15458,2.851,0.007,145.2,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,-1.91,745,13.742238402196397,1065,19.64494482998545,0,0,0,0
NOR,Europe,Norway,2020-09-07,11521,133,105.571,264,0,0,2125.159,24.533,19.474,48.697,0,0,1.28,NA,NA,15,2.767,NA,NA,NA,NA,21037,870816,160.63,3.88,15214,2.806,0.007,144.1,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,739,13.631562656675351,1126,20.770148242782742,0,0,0,0
NOR,Europe,Norway,2020-09-08,11623,102,107.429,264,0,0,2143.974,18.815,19.816,48.697,0,0,1.25,NA,NA,11,2.029,NA,NA,NA,NA,18887,889703,164.114,3.484,14991,2.765,0.007,139.5,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,752,13.871360105304282,1169,21.563324419016897,0,0,0,0
NOR,Europe,Norway,2020-09-09,11746,123,101.714,264,0,0,2166.662,22.689,18.762,48.697,0,0,1.22,NA,NA,14,2.582,NA,NA,NA,NA,17961,907664,167.427,3.313,14814,2.733,0.007,145.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,712,13.13352180183065,1242,22.909879322856273,0,0,0,0
NOR,Europe,Norway,2020-09-10,11867,121,106.714,265,1,0.143,2188.982,22.32,19.684,48.882,0.184,0.026,1.2,NA,NA,11,2.029,NA,NA,NA,NA,15698,923362,170.323,2.896,14521,2.679,0.007,136.1,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,747,13.779130317370079,1325,24.440893802564062,1,0.0184459575868408,1,0.0184459575868408
NOR,Europe,Norway,2020-09-11,12003,136,110.286,265,0,0.143,2214.068,25.087,20.343,48.882,0,0.026,1.18,NA,NA,16,2.951,NA,NA,NA,NA,14987,938349,173.087,2.764,14432,2.662,0.008,130.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,772,14.240279257041099,1421,26.21170573090078,1,0.0184459575868408,1,0.0184459575868408
NOR,Europe,Norway,2020-09-12,12079,76,111.857,265,0,0.143,2228.087,14.019,20.633,48.882,0,0.026,1.16,NA,NA,NA,NA,NA,NA,NA,NA,7118,945467,174.4,1.313,14588,2.691,0.008,130.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,783,14.443184790496348,1468,27.078665737482297,1,0.0184459575868408,1,0.0184459575868408
NOR,Europe,Norway,2020-09-13,12154,75,109.429,265,0,0.143,2241.922,13.834,20.185,48.882,0,0.026,1.14,NA,NA,NA,NA,2.02,0.373,20.2,3.726,6776,952243,175.65,1.25,14638,2.7,0.007,133.8,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,10.81,766,14.129603511520054,1511,27.87184191371645,1,0.0184459575868408,1,0.0184459575868408
NOR,Europe,Norway,2020-09-14,12276,122,107.857,265,0,0.143,2264.426,22.504,19.895,48.882,0,0.026,1.12,NA,NA,21,3.874,NA,NA,NA,NA,21549,973792,179.625,3.975,14711,2.714,0.007,136.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,755,13.926697978064805,1494,27.558260634740158,1,0.0184459575868408,1,0.0184459575868408
NOR,Europe,Norway,2020-09-15,12393,117,110,265,0,0.143,2286.008,21.582,20.291,48.882,0,0.026,1.1,NA,NA,18,3.32,NA,NA,NA,NA,19027,992819,183.135,3.51,14731,2.717,0.007,133.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,770,14.203387341867417,1522,28.0747474471717,1,0.0184459575868408,1,0.0184459575868408
NOR,Europe,Norway,2020-09-16,12498,105,107.429,265,0,0.143,2305.376,19.368,19.816,48.882,0,0.026,1.09,NA,NA,16,2.951,NA,NA,NA,NA,17710,1010529,186.402,3.267,14695,2.711,0.007,136.8,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,752,13.871360105304282,1464,27.004881907134934,1,0.0184459575868408,1,0.0184459575868408
NOR,Europe,Norway,2020-09-17,12644,146,111,266,1,0.143,2332.307,26.931,20.475,49.066,0.184,0.026,1.09,NA,NA,20,3.689,NA,NA,NA,NA,15294,1025823,189.223,2.821,14637,2.7,0.008,131.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,777,14.332509044975302,1524,28.11163936234538,1,0.0184459575868408,2,0.0368919151736816
NOR,Europe,Norway,2020-09-18,12769,125,109.429,267,1,0.286,2355.364,23.057,20.185,49.251,0.184,0.053,1.08,NA,NA,16,2.951,NA,NA,NA,NA,14154,1039977,191.834,2.611,14518,2.678,0.008,132.7,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,766,14.129603511520054,1538,28.36988276856115,2,0.0368919151736816,3,0.055337872760522405
NOR,Europe,Norway,2020-09-19,12858,89,111.286,267,0,0.286,2371.781,16.417,20.528,49.251,0,0.053,1.07,NA,NA,NA,NA,NA,NA,NA,NA,5854,1045831,192.914,1.08,14338,2.645,0.008,128.8,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,779,14.369400960148983,1562,28.81258575064533,2,0.0368919151736816,3,0.055337872760522405
NOR,Europe,Norway,2020-09-20,12897,39,106.143,267,0,0.286,2378.975,7.194,19.579,49.251,0,0.053,1.06,NA,NA,NA,NA,2.02,0.373,23.23,4.285,5820,1051651,193.987,1.074,14201,2.62,0.007,133.8,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,7.13,743,13.705346487022714,1509,27.83494999854277,2,0.0368919151736816,3,0.055337872760522405
NOR,Europe,Norway,2020-09-21,13005,108,104.143,267,0,0.286,2398.897,19.922,19.21,49.251,0,0.053,1.05,NA,NA,23,4.243,NA,NA,NA,NA,20817,1072468,197.827,3.84,14097,2.6,0.007,135.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,729,13.447103080806944,1484,27.37380105887175,2,0.0368919151736816,3,0.055337872760522405
NOR,Europe,Norway,2020-09-22,13153,148,108.571,267,0,0.286,2426.197,27.3,20.027,49.251,0,0.053,1.06,NA,NA,21,3.874,NA,NA,NA,NA,16817,1089285,200.929,3.102,13781,2.542,0.008,126.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,760,14.018927765999008,1530,28.222315107866425,2,0.0368919151736816,3,0.055337872760522405
NOR,Europe,Norway,2020-09-23,13277,124,111.286,267,0,0.286,2449.07,22.873,20.528,49.251,0,0.053,1.06,NA,NA,19,3.505,NA,NA,NA,NA,16379,1105664,203.95,3.021,13591,2.507,0.008,122.1,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,779,14.369400960148983,1531,28.240761065453267,2,0.0368919151736816,3,0.055337872760522405
NOR,Europe,Norway,2020-09-24,13406,129,108.857,270,3,0.571,2472.865,23.795,20.08,49.804,0.553,0.105,1.05,NA,NA,24,4.427,NA,NA,NA,NA,14500,1120164,206.625,2.675,13477,2.486,0.008,123.8,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,762,14.05581968117269,1539,28.388328726147993,4,0.0737838303473632,5,0.092229787934204
NOR,Europe,Norway,2020-09-25,13545,139,110.857,270,0,0.429,2498.505,25.64,20.449,49.804,0,0.079,1.05,NA,NA,19,3.505,NA,NA,NA,NA,13915,1134079,209.192,2.567,13443,2.48,0.008,121.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,776,14.314063087388462,1542,28.443666598908514,3,0.055337872760522405,5,0.092229787934204
NOR,Europe,Norway,2020-09-26,13627,82,109.857,270,0,0.429,2513.631,15.126,20.264,49.804,0,0.079,1.05,NA,NA,NA,NA,NA,NA,NA,NA,6043,1140122,210.306,1.115,13470,2.485,0.008,122.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,769,14.184941384280576,1548,28.55434234442956,3,0.055337872760522405,5,0.092229787934204
NOR,Europe,Norway,2020-09-27,13698,71,114.429,270,0,0.429,2526.727,13.097,21.107,49.804,0,0.079,1.04,NA,NA,NA,NA,3.03,0.559,15.15,2.795,5993,1146115,211.412,1.105,13495,2.489,0.008,117.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,0.35,801,14.775212027059482,1544,28.480558514082198,3,0.055337872760522405,5,0.092229787934204
NOR,Europe,Norway,2020-09-28,13788,90,111.857,274,4,1,2543.329,16.601,20.633,50.542,0.738,0.184,1.03,NA,NA,21,3.874,NA,NA,NA,NA,19258,1165373,214.964,3.552,13272,2.448,0.008,118.7,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,783,14.443184790496348,1512,27.89028787130329,7,0.1291217031078856,9,0.16601361828156722
NOR,Europe,Norway,2020-09-29,13915,127,108.857,274,0,1,2566.755,23.426,20.08,50.542,0,0.184,1.04,NA,NA,24,4.427,NA,NA,NA,NA,15549,1180922,217.832,2.868,13091,2.415,0.008,120.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,762,14.05581968117269,1522,28.0747474471717,7,0.1291217031078856,9,0.16601361828156722
