date,cases,deaths,country,population,cum_cases,cum_cases_per100000,cases_per100000,cases_7day_rollmean,cases_7day_rollsum,cases_14day_rollmean,cases_14day_rollsum,cases_14day_rollmean_per100000,cases_14day_rollsum_per100000,cumulative_deaths,deaths_per100000,deaths_7day_rollmean,deaths_7day_rollsum,deaths_14day_rollmean,deaths_14day_rollsum,deaths_14day_rollmean_per100000,deaths_14day_rollsum_per100000
2020-07-01,730,155,United_Kingdom,66647112,284271,426.53161025191906,1.0953212796377432,697.2857142857143,4881,802.2142857142857,11231,1.2036744903729446,16.851442865221227,43730,65.6142459706281,114.71428571428571,803,118.28571428571429,1656,0.1774806300469768,2.484728820657675
2020-07-02,617,176,United_Kingdom,66647112,284888,427.4573817992293,0.925771547310257,658.8571428571429,4612,767.5714285714286,10746,1.1516949580222298,16.123729412311217,43906,65.87832342982843,117.85714285714286,825,117.71428571428571,1648,0.17662323569892377,2.472725299784933
2020-07-03,651,89,United_Kingdom,66647112,285539,428.4341683102487,0.9767865110194122,640.7142857142857,4485,741.7142857142857,10384,1.1128978637728302,15.580570092819626,43995,66.0118625995377,109.28571428571429,765,114.28571428571429,1600,0.1714788696106056,2.4007041745484785
2020-07-04,602,136,United_Kingdom,66647112,286141,429.3374332559226,0.903264945673865,623.7142857142857,4366,711.3571428571429,9959,1.0673487890325133,14.942883046455185,44131,66.21592245437431,102.42857142857143,717,111.64285714285714,1563,0.16751342075086034,2.3451878905120447
2020-07-05,579,67,United_Kingdom,66647112,286720,430.2061880790873,0.8687548231647306,610.5714285714286,4274,682.2857142857143,9552,1.0237288515753156,14.332203922054417,44198,66.31645194168352,97.71428571428571,684,107.14285714285714,1500,0.16076144025994274,2.2506601636391985
2020-07-06,401,22,United_Kingdom,66647112,287121,430.8078645628335,0.6016764837462124,575.1428571428571,4026,661.8571428571429,9266,0.9930770036324197,13.903078050853875,44220,66.34946162408357,95.71428571428571,670,105.64285714285714,1479,0.15851078009630354,2.2191509213482496
2020-07-07,555,16,United_Kingdom,66647112,287676,431.64060882338003,0.8327442605465034,590.7142857142857,4135,655.8571428571429,9182,0.984074362977863,13.777041081690081,44236,66.37346866582905,94.42857142857143,661,105.71428571428571,1480,0.15861795438981016,2.2206513614573424
2020-07-08,704,155,United_Kingdom,66647112,288380,432.6969186601814,1.0563098368013304,587,4109,642.1428571428571,8990,0.9634968986245902,13.488956580744263,44391,66.60603688273844,94.42857142857143,661,104.57142857142857,1464,0.15690316569370413,2.196644319711858
2020-07-09,597,126,United_Kingdom,66647112,288977,433.5926814053098,0.895762745128401,584.1428571428571,4089,621.5,8701,0.9325235278011745,13.055329389216444,44517,66.79509233648413,87.28571428571429,611,102.57142857142857,1436,0.1539022854755185,2.1546319966572596
2020-07-10,693,85,United_Kingdom,66647112,289670,434.6324864009111,1.0398049956013098,590.1428571428571,4131,615.4285714285714,8616,0.9234137128531111,12.927791979943557,44602,66.92262974575702,86.71428571428571,607,98,1372,0.14704313069109431,2.05860382967532
2020-07-11,715,48,United_Kingdom,66647112,290385,435.70530107891244,1.0728146780013512,606.2857142857143,4244,615,8610,0.9227706670920713,12.918789339288999,44650,66.99465087099348,74.14285714285714,519,88.28571428571429,1236,0.13246742677419285,1.8545439748386996
2020-07-12,565,148,United_Kingdom,66647112,290950,436.55304974054985,0.8477486616374315,604.2857142857143,4230,607.4285714285714,8504,0.9114101919803688,12.759742687725163,44798,67.21671600713921,85.71428571428571,600,91.71428571428571,1284,0.137611792862511,1.926565100075154
2020-07-13,442,21,United_Kingdom,66647112,291392,437.2162442687689,0.6631945282190171,610.1428571428571,4271,592.6428571428571,8297,0.8892251132244966,12.449151585142953,44819,67.24822524943016,85.57142857142857,599,90.64285714285714,1269,0.13600417845991156,1.9040584984387618
2020-07-14,361,11,United_Kingdom,66647112,291753,437.7579031481514,0.5416588793825005,582.4285714285714,4077,586.5714285714286,8212,0.8801152982764332,12.321614175870065,44830,67.26473009063018,84.85714285714286,594,89.64285714285714,1255,0.13450373835081877,1.8830523369114627
2020-07-15,726,138,United_Kingdom,66647112,292479,438.84722266735275,1.089319519201372,585.5714285714286,4099,586.2857142857143,8208,0.8796866011024068,12.315612415433694,44968,67.47179082568499,82.42857142857143,577,88.42857142857143,1238,0.1326817753612061,1.8575448550568852
2020-07-16,685,85,United_Kingdom,66647112,293164,439.8750241420813,1.0278014747285673,598.1428571428571,4187,591.1428571428571,8276,0.8869744530608574,12.417642342852005,45053,67.59932823495788,76.57142857142857,536,81.92857142857143,1147,0.1229289146521029,1.7210048051294404
2020-07-17,772,66,United_Kingdom,66647112,293936,441.03336390630096,1.158339764219641,609.4285714285714,4266,599.7857142857143,8397,0.8999425425751596,12.599195596052233,45119,67.698357282158,73.85714285714286,517,80.28571428571429,1124,0.12046390590145044,1.686494682620306
2020-07-18,704,114,United_Kingdom,66647112,294640,442.0896737431023,1.0563098368013304,607.8571428571429,4255,607.0714285714286,8499,0.9108743205128356,12.752240487179698,45233,67.86940745459458,83.28571428571429,583,78.71428571428571,1102,0.1181060714443046,1.6534850002202646
2020-07-19,569,40,United_Kingdom,66647112,295209,442.9434241651761,0.8537504220738026,608.4285714285714,4259,606.3571428571429,8489,0.9098025775777694,12.737236086088771,45273,67.92942505895829,67.85714285714286,475,76.78571428571429,1075,0.11521236551962565,1.612973117274759
2020-07-20,493,27,United_Kingdom,66647112,295702,443.68314113895883,0.7397169737827499,615.7142857142857,4310,612.9285714285714,8581,0.9196626125803792,12.875276576125309,45300,67.9699369419038,68.71428571428571,481,77.14285714285714,1080,0.11574823698715878,1.620475317820223
2020-07-21,413,12,United_Kingdom,66647112,296115,444.3028229040142,0.619681765055326,623.1428571428571,4362,602.7857142857143,8439,0.904443862902438,12.662214080634131,45312,67.98794222321291,68.85714285714286,482,76.85714285714286,1076,0.11531953981313227,1.6144735573838518
2020-07-22,793,110,United_Kingdom,66647112,296908,445.4926719105248,1.1898490065105896,632.7142857142857,4429,609.1428571428571,8528,0.9139823750245278,12.79575325034339,45422,68.15299063521311,64.85714285714286,454,73.64285714285714,1031,0.11049669660533398,1.5469537524746757
2020-07-23,751,79,United_Kingdom,66647112,297659,446.6195024324535,1.126830521928692,642.1428571428571,4495,620.1428571428571,8682,0.9304872162245486,13.026821027143681,45501,68.27152540383145,64,448,70.28571428571429,984,0.10545950481052245,1.4764330673473143
2020-07-24,773,53,United_Kingdom,66647112,298432,447.7793426367822,1.1598402043287337,642.2857142857143,4496,625.8571428571429,8762,0.939061159705079,13.146856235871105,45554,68.35104872961337,62.142857142857146,435,68,952,0.10202992741831034,1.4284189838563446
2020-07-25,731,123,United_Kingdom,66647112,299163,448.87616435652905,1.0968217197468362,646.1428571428571,4523,627,8778,0.940775948401185,13.17086327761659,45677,68.53560286303178,63.42857142857143,444,73.35714285714286,1027,0.11006799943130748,1.5409519920383046
2020-07-26,667,61,United_Kingdom,66647112,299830,449.87695790929394,1.000793552764897,660.1428571428571,4621,634.2857142857143,8880,0.9517077263388611,13.323908168744055,45738,68.62712970968644,66.42857142857143,465,67.14285714285714,940,0.10074383589623079,1.410413702547231
2020-07-27,421,14,United_Kingdom,66647112,300251,450.508643195222,0.6316852859280684,649.8571428571429,4549,632.7857142857143,8859,0.949457066175222,13.292398926453107,45752,68.64813587121374,64.57142857142857,452,66.64285714285714,933,0.09999361584168438,1.3999106217835815
2020-07-28,371,7,United_Kingdom,66647112,300622,451.0653064756954,0.5566632804734284,643.8571428571429,4507,633.5,8869,0.9505288091102881,13.307403327544034,45759,68.6586389519774,63.857142857142854,447,66.35714285714286,929,0.09956491866765789,1.3939088613472104
2020-07-29,70,119,United_Kingdom,66647112,300692,451.17033728333195,0.10503080763649593,540.5714285714286,3784,586.6428571428571,8213,0.8802224725699398,12.323114615979158,45878,68.83719132495943,65.14285714285714,456,65,910,0.09752860709103194,1.365400499274447
2020-07-30,763,83,United_Kingdom,66647112,301455,452.3151730865697,1.1448358032378056,542.2857142857143,3796,592.2142857142857,8291,0.8885820674634568,12.440148944488396,45961,68.96172785401413,65.71428571428571,460,64.85714285714286,908,0.09731425850401869,1.3623996190562615
2020-07-31,846,38,United_Kingdom,66647112,302301,453.5845454188622,1.269372332292508,552.7142857142857,3869,597.5,8365,0.8965129651829474,12.551181512561264,45999,69.01874457815966,63.57142857142857,445,62.857142857142854,880,0.09431337828583308,1.3203872960016632
2020-08-01,880,120,United_Kingdom,66647112,303181,454.9049327148639,1.3203872960016632,574,4018,610.0714285714286,8541,0.915375640840114,12.815258971761596,46119,69.19879739125079,63.142857142857146,442,63.285714285714285,886,0.09495642404687285,1.3293899366562199
2020-08-02,771,74,United_Kingdom,66647112,303952,456.0617720389744,1.1568393241105481,588.8571428571429,4122,624.5,8743,0.937024848128453,13.118347873798342,46193,69.30982995932366,65,455,65.71428571428571,920,0.09860035002609821,1.380404900365375
2020-08-03,743,8,United_Kingdom,66647112,304695,457.1765990400304,1.1148270010559496,634.8571428571429,4444,642.3571428571429,8993,0.9638184215051101,13.493457901071542,46201,69.3218334801964,64.14285714285714,449,64.35714285714286,901,0.09656403844947228,1.3518965382926118
2020-08-04,928,9,United_Kingdom,66647112,305623,458.5690074612685,1.3924084212381176,714.4285714285714,5001,679.1428571428571,9508,1.0190131826610238,14.266184557254332,46210,69.33533744117824,64.42857142857143,451,64.14285714285714,898,0.09624251556895239,1.3473952179653335
2020-08-05,670,89,United_Kingdom,66647112,306293,459.5743023343607,1.0052948730921754,800.1428571428571,5601,670.3571428571429,9385,1.0058307445597086,14.081630423835918,46299,69.4688766108875,60.142857142857146,421,62.642857142857146,877,0.0939918554053132,1.3158859756743848
2020-08-06,891,65,United_Kingdom,66647112,307184,460.9111944715624,1.336892137201684,818.4285714285714,5729,680.3571428571429,9525,1.0208351456506366,14.291692039108911,46364,69.56640521797853,57.57142857142857,403,61.642857142857146,863,0.0924914152962204,1.2948798141470856
2020-08-07,950,49,United_Kingdom,66647112,308134,462.33661257520055,1.425418103638159,833.2857142857143,5833,693,9702,1.0398049956013098,14.557269938418337,46413,69.63992678332409,59.142857142857146,414,61.357142857142854,859,0.09206271812219388,1.2888780537107143
2020-08-08,871,98,United_Kingdom,66647112,309005,463.64349591022034,1.306883335019828,832,5824,703,9842,1.0548093966922376,14.767331553691328,46511,69.78696991401517,56,392,59.57142857142857,834,0.08938336078452816,1.2513670509833943
2019-12-31,0,0,United_States_of_America,329064917,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-01-01,0,0,United_States_of_America,329064917,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-01-02,0,0,United_States_of_America,329064917,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-01-03,0,0,United_States_of_America,329064917,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-01-04,0,0,United_States_of_America,329064917,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-01-05,0,0,United_States_of_America,329064917,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2020-01-06,0,0,United_States_of_America,329064917,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
2020-01-07,0,0,United_States_of_America,329064917,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
2020-01-08,0,0,United_States_of_America,329064917,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
2020-01-09,0,0,United_States_of_America,329064917,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
2020-01-10,0,0,United_States_of_America,329064917,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
2020-01-11,0,0,United_States_of_America,329064917,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
2020-01-12,0,0,United_States_of_America,329064917,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
2020-01-13,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-20,0,0,United_States_of_America,329064917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-21,1,0,United_States_of_America,329064917,1,3.0389140511141147e-4,3.0389140511141147e-4,0.14285714285714285,1,0.07142857142857142,1,2.170652893652939e-5,3.0389140511141147e-4,0,0,0,0,0,0,0,0
2020-01-22,0,0,United_States_of_America,329064917,1,3.0389140511141147e-4,0,0.14285714285714285,1,0.07142857142857142,1,2.170652893652939e-5,3.0389140511141147e-4,0,0,0,0,0,0,0,0
2020-01-23,0,0,United_States_of_America,329064917,1,3.0389140511141147e-4,0,0.14285714285714285,1,0.07142857142857142,1,2.170652893652939e-5,3.0389140511141147e-4,0,0,0,0,0,0,0,0
2020-01-24,0,0,United_States_of_America,329064917,1,3.0389140511141147e-4,0,0.14285714285714285,1,0.07142857142857142,1,2.170652893652939e-5,3.0389140511141147e-4,0,0,0,0,0,0,0,0
2020-01-25,1,0,United_States_of_America,329064917,2,6.077828102228229e-4,3.0389140511141147e-4,0.2857142857142857,2,0.14285714285714285,2,4.341305787305878e-5,6.077828102228229e-4,0,0,0,0,0,0,0,0
2020-01-26,0,0,United_States_of_America,329064917,2,6.077828102228229e-4,0,0.2857142857142857,2,0.14285714285714285,2,4.341305787305878e-5,6.077828102228229e-4,0,0,0,0,0,0,0,0
2020-01-27,3,0,United_States_of_America,329064917,5,0.0015194570255570574,9.116742153342345e-4,0.7142857142857143,5,0.35714285714285715,5,1.0853264468264696e-4,0.0015194570255570574,0,0,0,0,0,0,0,0
2020-01-28,0,0,United_States_of_America,329064917,5,0.0015194570255570574,0,0.5714285714285714,4,0.35714285714285715,5,1.0853264468264696e-4,0.0015194570255570574,0,0,0,0,0,0,0,0
2020-01-29,0,0,United_States_of_America,329064917,5,0.0015194570255570574,0,0.5714285714285714,4,0.35714285714285715,5,1.0853264468264696e-4,0.0015194570255570574,0,0,0,0,0,0,0,0
2020-01-30,0,0,United_States_of_America,329064917,5,0.0015194570255570574,0,0.5714285714285714,4,0.35714285714285715,5,1.0853264468264696e-4,0.0015194570255570574,0,0,0,0,0,0,0,0
2020-01-31,1,0,United_States_of_America,329064917,6,0.001823348430668469,3.0389140511141147e-4,0.7142857142857143,5,0.42857142857142855,6,1.3023917361917634e-4,0.001823348430668469,0,0,0,0,0,0,0,0
2020-02-01,1,0,United_States_of_America,329064917,7,0.0021272398357798806,3.0389140511141147e-4,0.7142857142857143,5,0.5,7,1.5194570255570573e-4,0.0021272398357798806,0,0,0,0,0,0,0,0
2020-02-02,1,0,United_States_of_America,329064917,8,0.0024311312408912917,3.0389140511141147e-4,0.8571428571428571,6,0.5714285714285714,8,1.7365223149223513e-4,0.0024311312408912917,0,0,0,0,0,0,0,0
2020-02-03,3,0,United_States_of_America,329064917,11,0.0033428054562255264,9.116742153342345e-4,0.8571428571428571,6,0.7857142857142857,11,2.387718183018233e-4,0.0033428054562255264,0,0,0,0,0,0,0,0
2020-02-04,0,0,United_States_of_America,329064917,11,0.0033428054562255264,0,0.8571428571428571,6,0.7142857142857143,10,2.1706528936529392e-4,0.003038914051114115,0,0,0,0,0,0,0,0
2020-02-05,0,0,United_States_of_America,329064917,11,0.0033428054562255264,0,0.8571428571428571,6,0.7142857142857143,10,2.1706528936529392e-4,0.003038914051114115,0,0,0,0,0,0,0,0
2020-02-06,1,0,United_States_of_America,329064917,12,0.003646696861336938,3.0389140511141147e-4,1,7,0.7857142857142857,11,2.387718183018233e-4,0.0033428054562255264,0,0,0,0,0,0,0,0
2020-02-07,0,0,United_States_of_America,329064917,12,0.003646696861336938,0,0.8571428571428571,6,0.7857142857142857,11,2.387718183018233e-4,0.0033428054562255264,0,0,0,0,0,0,0,0
2020-02-08,0,0,United_States_of_America,329064917,12,0.003646696861336938,0,0.7142857142857143,5,0.7142857142857143,10,2.1706528936529392e-4,0.003038914051114115,0,0,0,0,0,0,0,0
2020-02-09,0,0,United_States_of_America,329064917,12,0.003646696861336938,0,0.5714285714285714,4,0.7142857142857143,10,2.1706528936529392e-4,0.003038914051114115,0,0,0,0,0,0,0,0
2020-02-10,0,0,United_States_of_America,329064917,12,0.003646696861336938,0,0.14285714285714285,1,0.5,7,1.5194570255570573e-4,0.0021272398357798806,0,0,0,0,0,0,0,0
2020-02-11,1,0,United_States_of_America,329064917,13,0.003950588266448349,3.0389140511141147e-4,0.2857142857142857,2,0.5714285714285714,8,1.7365223149223513e-4,0.0024311312408912917,0,0,0,0,0,0,0,0
2020-02-12,0,0,United_States_of_America,329064917,13,0.003950588266448349,0,0.2857142857142857,2,0.5714285714285714,8,1.7365223149223513e-4,0.0024311312408912917,0,0,0,0,0,0,0,0
2020-02-13,1,0,United_States_of_America,329064917,14,0.004254479671559761,3.0389140511141147e-4,0.2857142857142857,2,0.6428571428571429,9,1.9535876042876455e-4,0.0027350226460027033,0,0,0,0,0,0,0,0
2020-02-14,1,0,United_States_of_America,329064917,15,0.004558371076671172,3.0389140511141147e-4,0.42857142857142855,3,0.6428571428571429,9,1.9535876042876455e-4,0.0027350226460027033,0,0,0,0,0,0,0,0
2020-02-15,0,0,United_States_of_America,329064917,15,0.004558371076671172,0,0.42857142857142855,3,0.5714285714285714,8,1.7365223149223513e-4,0.0024311312408912917,0,0,0,0,0,0,0,0
2020-02-16,0,0,United_States_of_America,329064917,15,0.004558371076671172,0,0.42857142857142855,3,0.5,7,1.5194570255570573e-4,0.0021272398357798806,0,0,0,0,0,0,0,0
2020-02-17,0,0,United_States_of_America,329064917,15,0.004558371076671172,0,0.42857142857142855,3,0.2857142857142857,4,8.682611574611756e-5,0.0012155656204456459,0,0,0,0,0,0,0,0
2020-02-18,0,0,United_States_of_America,329064917,15,0.004558371076671172,0,0.2857142857142857,2,0.2857142857142857,4,8.682611574611756e-5,0.0012155656204456459,0,0,0,0,0,0,0,0
2020-02-19,0,0,United_States_of_America,329064917,15,0.004558371076671172,0,0.2857142857142857,2,0.2857142857142857,4,8.682611574611756e-5,0.0012155656204456459,0,0,0,0,0,0,0,0
2020-02-20,0,0,United_States_of_America,329064917,15,0.004558371076671172,0,0.14285714285714285,1,0.21428571428571427,3,6.511958680958817e-5,9.116742153342345e-4,0,0,0,0,0,0,0,0
2020-02-21,1,0,United_States_of_America,329064917,16,0.0048622624817825835,3.0389140511141147e-4,0.14285714285714285,1,0.2857142857142857,4,8.682611574611756e-5,0.0012155656204456459,0,0,0,0,0,0,0,0
2020-02-22,19,0,United_States_of_America,329064917,35,0.010636199178899401,0.005773936697116819,2.857142857142857,20,1.6428571428571428,23,4.99250165540176e-4,0.006989502317562464,0,0,0,0,0,0,0,0
2020-02-23,0,0,United_States_of_America,329064917,35,0.010636199178899401,0,2.857142857142857,20,1.6428571428571428,23,4.99250165540176e-4,0.006989502317562464,0,0,0,0,0,0,0,0
2020-02-24,0,0,United_States_of_America,329064917,35,0.010636199178899401,0,2.857142857142857,20,1.6428571428571428,23,4.99250165540176e-4,0.006989502317562464,0,0,0,0,0,0,0,0
2020-02-25,18,0,United_States_of_America,329064917,53,0.016106244470904807,0.005470045292005407,5.428571428571429,38,2.857142857142857,40,8.682611574611757e-4,0.01215565620445646,0,0,0,0,0,0,0,0
2020-02-26,0,0,United_States_of_America,329064917,53,0.016106244470904807,0,5.428571428571429,38,2.857142857142857,40,8.682611574611757e-4,0.01215565620445646,0,0,0,0,0,0,0,0
2020-02-27,6,0,United_States_of_America,329064917,59,0.01792959290157328,0.001823348430668469,6.285714285714286,44,3.2142857142857144,45,9.767938021438226e-4,0.013675113230013516,0,0,0,0,0,0,0,0
2020-02-28,1,0,United_States_of_America,329064917,60,0.01823348430668469,3.0389140511141147e-4,6.285714285714286,44,3.2142857142857144,45,9.767938021438226e-4,0.013675113230013516,0,0,0,0,0,0,0,0
2020-02-29,6,0,United_States_of_America,329064917,66,0.020056832737353158,0.001823348430668469,4.428571428571429,31,3.642857142857143,51,0.001107032975762999,0.015498461660681986,0,0,0,0,0,0,0,0
2020-03-01,3,1,United_States_of_America,329064917,69,0.020968506952687392,9.116742153342345e-4,4.857142857142857,34,3.857142857142857,54,0.0011721525625725871,0.01641013587601622,1,3.0389140511141147e-4,0.14285714285714285,1,0.07142857142857142,1,2.170652893652939e-5,3.0389140511141147e-4
2020-03-02,20,1,United_States_of_America,329064917,89,0.027046335054915622,0.00607782810222823,7.714285714285714,54,5.285714285714286,74,0.001606283141303175,0.02248796397824445,2,6.077828102228229e-4,0.2857142857142857,2,0.14285714285714285,2,4.341305787305878e-5,6.077828102228229e-4
2020-03-03,14,4,United_States_of_America,329064917,103,0.03130081472647538,0.004254479671559761,7.142857142857143,50,6.285714285714286,88,0.0019101745464145865,0.02674244364980421,6,0.001823348430668469,0.8571428571428571,6,0.42857142857142855,6,1.3023917361917634e-4,0.001823348430668469
2020-03-04,22,3,United_States_of_America,329064917,125,0.03798642563892644,0.006685610912451053,10.285714285714286,72,7.857142857142857,110,0.002387718183018233,0.03342805456225526,9,0.0027350226460027033,1.2857142857142858,9,0.6428571428571429,9,1.9535876042876455e-4,0.0027350226460027033
2020-03-05,34,2,United_States_of_America,329064917,159,0.04831873341271443,0.010332307773787991,14.285714285714286,100,10.285714285714286,144,0.0031257401668602328,0.04376036233604325,11,0.0033428054562255264,1.5714285714285714,11,0.7857142857142857,11,2.387718183018233e-4,0.0033428054562255264
2020-03-06,74,1,United_States_of_America,329064917,233,0.07080669739095888,0.02248796397824445,24.714285714285715,173,15.5,217,0.004710316779226878,0.06594443490917629,12,0.003646696861336938,1.7142857142857142,12,0.8571428571428571,12,2.604783472383527e-4,0.003646696861336938
2020-03-07,105,2,United_States_of_America,329064917,338,0.10271529492765707,0.031908597536698204,38.857142857142854,272,21.642857142857142,303,0.006577078267768406,0.09207909574875768,14,0.004254479671559761,2,14,1,14,3.0389140511141147e-4,0.004254479671559761
2020-03-08,95,3,United_States_of_America,329064917,433,0.13158497841324118,0.02886968348558409,52,364,28.428571428571427,398,0.008639198516738698,0.12094877923434177,17,0.0051661538868939955,2.2857142857142856,16,1.2142857142857142,17,3.690109919209996e-4,0.0051661538868939955
2020-03-09,121,4,United_States_of_America,329064917,554,0.16835583843172197,0.03677086001848079,66.42857142857143,465,37.07142857142857,519,0.011265688518058753,0.15771963925282256,21,0.006381719507339641,2.7142857142857144,19,1.5,21,4.5583710766711725e-4,0.006381719507339641
2020-03-10,200,5,United_States_of_America,329064917,754,0.22913411945400425,0.0607782810222823,93,651,50.07142857142857,701,0.015216276784507102,0.21302787498309944,26,0.007901176532896698,2.857142857142857,20,1.8571428571428572,26,5.643697523497642e-4,0.007901176532896698
2020-03-11,271,2,United_States_of_America,329064917,1025,0.3114886902391968,0.08235457078519251,128.57142857142858,900,69.42857142857143,972,0.02109874612630657,0.295382445768292,28,0.008508959343119522,2.7142857142857144,19,2,28,6.077828102228229e-4,0.008508959343119522
2020-03-12,287,2,United_States_of_America,329064917,1312,0.3987055235061719,0.0872168332669751,164.71428571428572,1153,89.5,1253,0.027198280757471327,0.3807759306045986,30,0.009116742153342345,2.7142857142857144,19,2.142857142857143,30,6.511958680958818e-4,0.009116742153342345
2020-03-13,351,10,United_States_of_America,329064917,1663,0.5053714067002772,0.10666588319410543,204.28571428571428,1430,114.5,1603,0.03479556588525661,0.4871379223935926,40,0.01215565620445646,4,28,2.857142857142857,40,8.682611574611757e-4,0.01215565620445646
2020-03-14,511,7,United_States_of_America,329064917,2174,0.6606599147122085,0.15528850801193128,262.2857142857143,1836,150.57142857142858,2108,0.04575736299820396,0.6406030819748554,47,0.01428289604023634,4.714285714285714,33,3.357142857142857,47,0.0010202068600168813,0.01428289604023634
2020-03-15,777,10,United_States_of_America,329064917,2951,0.8967835364837753,0.23612362177156673,359.7142857142857,2518,205.85714285714286,2882,0.0625582163950777,0.8758150295310879,57,0.017321810091350455,5.714285714285714,40,4,56,0.0012155656204456459,0.017017918686239045
2020-03-16,823,12,United_States_of_America,329064917,3774,1.146886162890467,0.2501026264066917,460,3220,263.2142857142857,3685,0.07998855913111082,1.1198398278355512,69,0.020968506952687392,6.857142857142857,48,4.785714285714286,67,0.0014543374387474691,0.020360724142464568
2020-03-17,887,16,United_States_of_America,329064917,4661,1.416437839224289,0.269551676333822,558.1428571428571,3907,325.57142857142856,4558,0.09893835889270096,1.3851370244978136,85,0.025830769434469977,8.428571428571429,59,5.642857142857143,79,0.001714815785985822,0.02400742100380151
2020-03-18,1766,23,United_States_of_America,329064917,6427,1.9531100606510416,0.5366722214267526,771.7142857142857,5402,450.14285714285717,6302,0.13679454535800822,1.9151236350121152,108,0.03282027175203244,11.428571428571429,80,7.071428571428571,99,0.0021489463647164095,0.03008524910602974
2020-03-19,2988,42,United_States_of_America,329064917,9415,2.8611375791239393,0.9080275184728975,1157.5714285714287,8103,661.1428571428571,9256,0.20091563183651603,2.8128188457112246,150,0.04558371076671172,17.142857142857142,120,9.928571428571429,139,0.0030172075221775855,0.042240905310486195
2020-03-20,4835,0,United_States_of_America,329064917,14250,4.330452522837613,1.4693149437136745,1798.142857142857,12587,1001.2142857142857,14017,0.3042604161033325,4.259645825446655,150,0.04558371076671172,15.714285714285714,110,9.857142857142858,138,0.002995500993241056,0.041937013905374784
2020-03-21,5374,110,United_States_of_America,329064917,19624,5.963564933906339,1.6331124110687254,2492.8571428571427,17450,1377.5714285714287,19286,0.4186321170699059,5.8608496389786815,260,0.07901176532896699,30.428571428571427,213,17.571428571428573,246,0.00533980611838623,0.07475728565740722
2020-03-22,7123,80,United_States_of_America,329064917,26747,8.128183412514923,2.164618478608584,3399.4285714285716,23796,1879.5714285714287,26314,0.5711856024358345,7.996598434101681,340,0.10332307773787991,40.42857142857143,283,23.071428571428573,323,0.007011208846498994,0.09815692385098591
2020-03-23,8459,131,United_States_of_America,329064917,35206,10.698800808352352,2.57061739583743,4490.285714285715,31432,2475.1428571428573,34652,0.7521746407086165,10.53044496992063,471,0.14313285180747481,57.42857142857143,402,32.142857142857146,450,0.009767938021438227,0.13675113230013516
2020-03-24,11236,119,United_States_of_America,329064917,46442,14.113324636184172,3.4145238278318195,5968.714285714285,41781,3263.4285714285716,45688,0.9917278940521549,13.884190516730168,590,0.17929592901573277,72.14285714285714,505,40.285714285714285,564,0.012242482320202577,0.1713947524828361
2020-03-25,8789,211,United_States_of_America,329064917,55231,16.784226195708367,2.6709015595241956,6972,48804,3871.8571428571427,54206,1.1766241075335122,16.47273750546917,801,0.2434170154942406,99,693,55.214285714285715,773,0.01677914686793722,0.23490805615112106
2020-03-26,13963,249,United_States_of_America,329064917,69194,21.027461885279006,4.243235689570638,8539.857142857143,59779,4848.714285714285,67882,1.473482597269488,20.628756361772833,1050,0.3190859753669821,128.57142857142858,900,72.85714285714286,1020,0.02214065951525998,0.30996923321363973
