date,cases,deaths,country,population,cumulative_cases,cases_per100000,cases_7day_rollmean,cases_14day_rollmean,cases_14day_rollmean_per100000,cumulative_deaths,deaths_per100000,deaths_7day_rollmean,deaths_14day_rollmean,deaths_14day_rollmean_per100000
2020-03-27,6153,660,Italy,60359546,80539,133.43208379996761,5643.428571428572,4673.285714285715,7.742413626314741,8165,13.527272057347814,679.7142857142857,510.64285714285717,0.8460018190707683
2020-03-28,5959,971,Italy,60359546,86498,143.30459013061497,5639.571428571428,4917,8.146184532269345,9136,15.13596540305323,729.1428571428571,562,0.9310871887604987
2020-03-29,5974,887,Italy,60359546,92472,153.20194754281286,5556.285714285715,5093.928571428572,8.439308956082227,10023,16.605492692075583,742.2857142857143,613,1.0155808660323589
2020-03-30,5217,758,Italy,60359546,97689,161.84515370609316,5507.285714285715,5264.928571428572,8.722611285758465,10781,17.861300679763232,757.8571428571429,640.7142857142857,1.061496197659084
2020-03-31,4050,810,Italy,60359546,101739,168.55494572474086,5401.714285714285,5268.5,8.728528209937165,11591,19.203259083492775,787.7142857142857,673.7857142857143,1.1162869155538617
2020-04-01,4053,839,Italy,60359546,105792,175.2697079596987,5230.857142857143,5306.142857142857,8.79089259078068,12430,20.593262911553378,801.4285714285714,708.9285714285714,1.1745094494722863
2020-04-02,4782,727,Italy,60359546,110574,183.19223275801312,5169.714285714285,5347.214285714285,8.85893721883575,13157,21.797711997369895,807.4285714285714,727.0714285714286,1.204567424300091
2020-04-03,4668,760,Italy,60359546,115242,190.92588933654338,4957.571428571428,5300.5,8.781543850578332,13917,23.056833462597613,821.7142857142857,750.7142857142857,1.2437374623630961
2020-04-04,4585,764,Italy,60359546,119827,198.52203659716062,4761.285714285715,5200.428571428572,8.615751635091112,14681,24.32258188290548,792.1428571428571,760.6428571428571,1.2601865115798867
2020-04-05,4805,681,Italy,60359546,124632,206.48266638718587,4594.285714285715,5075.285714285715,8.408422611869405,15362,25.45082098530032,762.7142857142857,752.5,1.246695924452447
2020-04-06,4316,527,Italy,60359546,128948,213.6331509186633,4465.571428571428,4986.428571428572,8.261209538303305,15889,26.323922317109542,729.7142857142857,743.7857142857143,1.2322586294564148
2020-04-07,3599,636,Italy,60359546,132547,219.59575375202456,4401.142857142857,4901.428571428572,8.120386742850206,16525,27.37760817485274,704.8571428571429,746.2857142857143,1.2364004763815062
2020-04-08,3039,604,Italy,60359546,135586,224.6305828741654,4256.285714285715,4743.571428571428,7.85885869415159,17129,28.37827839195477,671.2857142857143,736.3571428571429,1.2199514271647154
2020-04-09,3836,540,Italy,60359546,139422,230.98583279602533,4121.142857142857,4645.428571428572,7.696261617720868,17669,29.272917327774465,644.5714285714286,726,1.2027923470464805
2020-04-10,4204,612,Italy,60359546,143626,237.95076258525867,4054.8571428571427,4506.214285714285,7.465619913235075,18281,30.28684145503679,623.4285714285714,722.5714285714286,1.1971120998349267
2020-04-11,3951,570,Italy,60359546,147577,244.4965374656728,3964.285714285714,4362.785714285715,7.227996238218417,18851,31.23118255395758,595.7142857142857,693.9285714285714,1.1496583679217391
2020-04-12,4694,619,Italy,60359546,152271,252.273269252224,3948.4285714285716,4271.357142857143,7.076522979243653,19470,32.25670385261016,586.8571428571429,674.7857142857143,1.1179436543238983
2020-04-13,4092,431,Italy,60359546,156363,259.0526442992132,3916.4285714285716,4191,6.943392185222864,19901,32.97075826249588,573.1428571428571,651.4285714285714,1.079246970195189
2020-04-14,3153,564,Italy,60359546,159516,264.27634164113823,3852.714285714286,4126.928571428572,6.837242565456956,20465,33.905158928796446,562.8571428571429,633.8571428571429,1.0501357032359768
2020-04-15,2972,604,Italy,60359546,162488,269.20016926568667,3843.1428571428573,4049.714285714286,6.709318664713425,21069,34.90582914589848,562.8571428571429,617.0714285714286,1.0223261595960786
2020-04-16,2667,578,Italy,60359546,165155,273.6186915653739,3676.1428571428573,3898.6428571428573,6.459032771954344,21647,35.86342415497956,568.2857142857143,606.4285714285714,1.0046937255435477
2020-04-17,3786,525,Italy,60359546,168941,279.891104548732,3616.4285714285716,3835.6428571428573,6.354658229442046,22172,36.73321200924871,555.8571428571429,589.6428571428571,0.9768841819036497
2020-04-18,3493,575,Italy,60359546,172434,285.67809307246944,3551,3757.6428571428573,6.225432605379201,22747,37.685836802019686,556.5714285714286,576.1428571428571,0.9545182085081573
2020-04-19,3491,480,Italy,60359546,175925,291.4617681186668,3379.1428571428573,3663.785714285714,6.0699358379629205,23227,38.48107141163719,536.7142857142857,561.7857142857143,0.9307321733097766
2020-04-20,3047,433,Italy,60359546,178972,296.5098511509679,3229.8571428571427,3573.1428571428573,5.919764302307471,23660,39.19843929906298,537,555.0714285714286,0.9196083558538173
2020-04-21,2256,454,Italy,60359546,181228,300.2474538161702,3101.714285714286,3477.214285714286,5.760835718867543,24114,39.95059870065955,521.2857142857143,542.0714285714286,0.8980707518433432
2020-04-22,2729,534,Italy,60359546,183957,304.76869391959974,3067,3455.0714285714284,5.724150788959593,24648,40.83529720385902,511.2857142857143,537.0714285714286,0.8897870579931608
2020-04-23,3370,437,Italy,60359546,187327,310.35190357462267,3167.4285714285716,3421.785714285714,5.669005055614093,25085,41.55929204636496,491.14285714285717,529.7142857142857,0.8775981941850353
2020-04-24,2646,464,Italy,60359546,189973,314.73563436013916,3004.5714285714284,3310.5,5.484633698205749,25549,42.32801883566189,482.42857142857144,519.1428571428571,0.8600840986160783
2020-04-25,3021,420,Italy,60359546,192994,319.74064218441936,2937.1428571428573,3244.0714285714284,5.3745789084818965,25969,43.023849119077205,460.2857142857143,508.42857142857144,0.8423333260799732
2020-04-26,2357,415,Italy,60359546,195351,323.6455754653953,2775.1428571428573,3077.1428571428573,5.09802187236938,26384,43.71139570864234,451,493.85714285714283,0.8181922754308703
2020-04-27,2324,260,Italy,60359546,197675,327.4958363669601,2671.8571428571427,2950.8571428571427,4.888799433410488,26644,44.14214778885182,426.2857142857143,481.64285714285717,0.7979563947397106
2020-04-28,1739,333,Italy,60359546,199414,330.3769050880535,2598,2849.8571428571427,4.721468817636803,26977,44.69384179927397,409,465.14285714285717,0.7706202050341087
2020-04-29,2091,382,Italy,60359546,201505,333.8411458561998,2506.8571428571427,2786.9285714285716,4.61721261360808,27359,45.326716009427905,387.2857142857143,449.2857142857143,0.7443490616806732
2020-04-30,2086,323,Italy,60359546,203591,337.29710293049584,2323.4285714285716,2745.4285714285716,4.548457954651567,27682,45.86184263214969,371,431.07142857142856,0.7141727483692945
2020-05-01,1872,285,Italy,60359546,205463,340.3985179080041,2212.8571428571427,2608.714285714286,4.3219580970908655,27967,46.33401318161008,345.42857142857144,413.92857142857144,0.6857715123115264
2020-05-02,1965,269,Italy,60359546,207428,343.6540095911258,2062,2499.5714285714284,4.141136894189741,28236,46.779675910749894,323.85714285714283,392.07142857142856,0.649559936337872
2020-05-03,1900,474,Italy,60359546,209328,346.8018132541951,1996.7142857142858,2385.9285714285716,3.952860366823454,28710,47.56497008774718,332.2857142857143,391.64285714285717,0.6488499054364278
2020-05-04,1389,174,Italy,60359546,210717,349.1030234057758,1863.142857142857,2267.5,3.7566551610577057,28884,47.85324263373353,320,373.14285714285717,0.6182002381907531
2020-05-05,1221,195,Italy,60359546,211938,351.1259014439903,1789.142857142857,2193.5714285714284,3.6341748305585804,29079,48.17630669389064,300.2857142857143,354.64285714285717,0.5875505709450783
2020-05-06,1075,236,Italy,60359546,213013,352.90689562177954,1644,2075.4285714285716,3.438442978727129,29315,48.56729704361925,279.42857142857144,333.35714285714283,0.5522857028400161
2020-05-07,1444,369,Italy,60359546,214457,355.2992264057122,1552.2857142857142,1937.857142857143,3.210523059363539,29684,49.17863364976271,286,328.5,0.5442386859569819
2020-05-08,1401,274,Italy,60359546,215858,357.6203174225333,1485,1848.9285714285713,3.063191647313867,29958,49.6325800727527,284.42857142857144,314.92857142857144,0.5217543740779155
2020-05-09,1327,243,Italy,60359546,217185,359.8188097703717,1393.857142857143,1727.9285714285713,2.8627262561394535,30201,50.03516759387156,280.7142857142857,302.2857142857143,0.5008084624853114
2020-05-10,1083,194,Italy,60359546,218268,361.6130578583212,1277.142857142857,1636.9285714285713,2.7119630280661347,30395,50.35657491525864,240.71428571428572,286.5,0.4746556576154499
2020-05-11,802,165,Italy,60359546,219070,362.9417623518905,1193.2857142857142,1528.2142857142858,2.531851856066455,30560,50.62993681231466,239.42857142857142,279.7142857142857,0.4634135016759167
2020-05-12,744,179,Italy,60359546,219814,364.1743759967976,1125.142857142857,1457.142857142857,2.414105064910291,30739,50.92649305215119,237.14285714285714,268.7142857142857,0.4451893752055155
2020-05-13,1402,172,Italy,60359546,221216,366.49712375238875,1171.857142857143,1407.9285714285713,2.332569849727782,30911,51.211452120597464,228,253.71428571428572,0.4203382936549684
2020-05-14,888,195,Italy,60359546,222104,367.96830778018114,1092.4285714285713,1322.357142857143,2.1908003464060894,31106,51.53451618075457,203.14285714285714,244.57142857142858,0.405190967757492
2020-05-15,992,262,Italy,60359546,223096,369.6117926400573,1034,1259.5,2.0866624808609395,31368,51.96858173850413,201.42857142857142,242.92857142857142,0.40246918263528925
2020-05-16,789,242,Italy,60359546,223885,370.9189595296161,957.1428571428571,1175.5,1.9474964241778756,31610,52.36951252085296,201.28571428571428,241,0.3992740435787903
2020-05-17,875,153,Italy,60359546,224760,372.368605953398,927.4285714285714,1102.2857142857142,1.8261994785144908,31763,52.62299355266854,195.42857142857142,218.07142857142858,0.36128739035152546
2020-05-18,675,145,Italy,60359546,225435,373.4869046231726,909.2857142857143,1051.2857142857142,1.7417058012426307,31908,52.86322067432383,192.57142857142858,216,0.35785557432787846
2020-05-19,451,99,Italy,60359546,225886,374.2340938084591,867.4285714285714,996.2857142857143,1.6505851688906248,32007,53.02723781255744,181.14285714285714,209.14285714285714,0.34649507990477124
2020-05-20,813,162,Italy,60359546,226699,375.5810224284987,783.2857142857143,977.5714285714286,1.6195804861942278,32169,53.295629493303345,179.71428571428572,203.85714285714286,0.33773803212029274
2020-05-21,665,161,Italy,60359546,227364,376.68275371057297,751.4285714285714,921.9285714285714,1.5273948074900554,32330,53.56236443527922,174.85714285714286,189,0.31312362753689366
2020-05-22,642,156,Italy,60359546,228006,377.74638000093637,701.4285714285714,867.7142857142857,1.4375758984573637,32486,53.82081568340491,159.71428571428572,180.57142857142858,0.29915968647515767
2020-05-23,652,130,Italy,60359546,228658,378.82657367900015,681.8571428571429,819.5,1.3576974220448907,32616,54.03619172350965,143.71428571428572,172.5,0.28578743783129185
2020-05-24,669,119,Italy,60359546,229327,379.9349319161546,652.4285714285714,789.9285714285714,1.3087052898452407,32735,54.23334363714399,138.85714285714286,167.14285714285714,0.2769120515632393
2020-05-25,531,50,Italy,60359546,229858,380.81466020304396,631.8571428571429,770.5714285714286,1.2766355607966775,32785,54.31618057564582,125.28571428571429,158.92857142857142,0.2633031259522254
2020-05-26,300,92,Italy,60359546,230158,381.31168183405487,610.2857142857143,738.8571428571429,1.2240932740898065,32877,54.46860054248917,124.28571428571429,152.71428571428572,0.2530076778812845
2020-05-27,397,78,Italy,60359546,230555,381.96940712575935,550.8571428571429,667.0714285714286,1.1051630980979024,32955,54.59782616655202,112.28571428571429,146,0.24188386042532525
2020-05-28,584,117,Italy,60359546,231139,382.9369425674607,539.2857142857143,645.3571428571429,1.0691881990913963,33072,54.79166460264628,106,140.42857142857142,0.2326534587065506
2020-05-29,593,70,Italy,60359546,231732,383.9193886580923,532.2857142857143,616.8571428571429,1.0219711441453567,33142,54.90763631654884,93.71428571428571,126.71428571428571,0.20993246986033612
2020-05-30,516,87,Italy,60359546,232248,384.77426586343114,512.8571428571429,597.3571428571429,0.9896647381296455,33229,55.05177258954201,87.57142857142857,115.64285714285714,0.19159000490636086
2020-05-31,416,111,Italy,60359546,232664,385.4634691917663,476.7142857142857,564.5714285714286,0.9353473741691638,33340,55.23567059301606,86.42857142857143,112.64285714285714,0.18661978859625145
2020-06-01,355,75,Italy,60359546,233019,386.05161145512926,451.57142857142856,541.7142857142857,0.8974790594254729,33415,55.359926000768795,90,107.64285714285714,0.17833609474606907
2020-06-02,178,60,Italy,60359546,233197,386.34651095619574,434.14285714285717,522.2142857142857,0.8651726534097617,33475,55.45933032697098,85.42857142857143,104.85714285714286,0.17372089388668174
2020-06-03,318,55,Italy,60359546,233515,386.87335388506733,422.85714285714283,486.85714285714283,0.806595104040615,33530,55.55045095932299,82.14285714285714,97.21428571428571,0.16105867614426012
2020-06-04,321,71,Italy,60359546,233836,387.40516703024906,385.2857142857143,462.2857142857143,0.7658866656911473,33601,55.66807941199558,75.57142857142857,90.78571428571429,0.15040821262259707
2020-06-05,177,88,Italy,60359546,234013,387.6984097925455,325.85714285714283,429.07142857142856,0.7108592708292215,33689,55.81387242375879,78.14285714285714,85.92857142857143,0.14236119573956277
2020-06-06,518,85,Italy,60359546,234531,388.5566004754244,326.14285714285717,419.5,0.695001914030301,33774,55.954695219211885,77.85714285714286,82.71428571428571,0.13703596397873122
2020-06-07,270,72,Italy,60359546,234801,389.0039199433342,305.2857142857143,391,0.6477848590842615,33846,56.073980410654514,72.28571428571429,79.35714285714286,0.13147405525075165
2020-06-08,197,53,Italy,60359546,234998,389.33029748103144,282.7142857142857,367.14285714285717,0.6082598055705343,33899,56.16178756546645,69.14285714285714,79.57142857142857,0.13182907070147376
2020-06-09,280,65,Italy,60359546,235278,389.79418433664165,297.2857142857143,365.7142857142857,0.6058930358990535,33964,56.26947558551882,69.85714285714286,77.64285714285714,0.12863393164497483
2020-06-10,283,79,Italy,60359546,235561,390.26304140856195,292.2857142857143,357.57142857142856,0.5924024487716136,34043,56.4003579483517,73.28571428571429,77.71428571428571,0.12875227012854887
2020-06-11,202,71,Italy,60359546,235763,390.59770264010933,275.2857142857143,330.2857142857143,0.5471971480463327,34114,56.51798640102429,73.28571428571429,74.42857142857143,0.12330869988414331
2020-06-12,379,53,Italy,60359546,236142,391.22560663395313,304.14285714285717,315,0.5218727125614895,34167,56.60579355583622,68.28571428571429,73.21428571428571,0.12129694566338473
2020-06-13,163,56,Italy,60359546,236305,391.4956550534691,253.42857142857142,289.7857142857143,0.4800992278598555,34223,56.69857092695826,64.14285714285714,71,0.11762845267258969
2020-06-14,346,78,Italy,60359546,236651,392.0688866679017,264.2857142857143,284.7857142857143,0.4718155340096731,34301,56.82779655102111,65,68.64285714285714,0.11372328271464656
2020-06-15,338,44,Italy,60359546,236989,392.62886437217406,284.42857142857144,283.57142857142856,0.4698037797889145,34345,56.90069305690271,63.714285714285715,66.42857142857143,0.11005478972385152
2020-06-16,301,26,Italy,60359546,237290,393.12754274195504,287.42857142857144,292.35714285714283,0.48435941326852067,34371,56.94376826492366,58.142857142857146,64,0.10603128128233437
2020-06-17,210,34,Italy,60359546,237500,393.47545788366267,277,284.64285714285717,0.47157885704252506,34405,57.0000973831049,51.714285714285715,62.5,0.10354617312727965
2020-06-18,328,43,Italy,60359546,237828,394.01886820023464,295,285.14285714285717,0.4724072264275433,34448,57.07133715021647,47.714285714285715,60.5,0.1002326955872067
2020-06-19,331,66,Italy,60359546,238159,394.5672487331167,288.14285714285717,296.14285714285717,0.4906313528979445,34514,57.18068190903888,49.57142857142857,58.92857142857143,0.09762924894857795
2020-06-20,-148,47,Italy,60359546,238011,394.32205139515133,243.71428571428572,248.57142857142858,0.41181792283763796,34561,57.258548631230596,48.285714285714285,56.214285714285715,0.09313238657276467
2020-06-21,264,49,Italy,60359546,238275,394.75943043044094,232,248.14285714285714,0.41110789193619374,34610,57.33972883096238,44.142857142857146,54.57142857142857,0.09041060145056189
2020-06-22,224,24,Italy,60359546,238499,395.1305399149291,215.71428571428572,250.07142857142858,0.41430303099269267,34634,57.379490561443255,41.285714285714285,52.5,0.08697878542691491
2020-06-23,221,23,Italy,60359546,238720,395.4966791831072,204.28571428571428,245.85714285714286,0.40732106046182465,34657,57.417595553154094,40.857142857142854,49.5,0.08200856911680549
2020-06-24,113,18,Italy,60359546,238833,395.6838906641213,190.42857142857142,233.71428571428572,0.3872035182542389,34675,57.44741685101475,38.57142857142857,45.142857142857146,0.07478992161878942
2020-06-25,577,-31,Italy,60359546,239410,396.63982893443233,226,260.5,0.4315804495945016,34644,57.39605794914362,28,37.857142857142854,0.06271939629423795
2020-06-26,296,34,Italy,60359546,239706,397.13022361036315,221,254.57142857142858,0.4217583554578568,34678,57.45238706732486,23.428571428571427,36.5,0.06047096510633131
2020-06-27,255,30,Italy,60359546,239961,397.55269199672244,278.57142857142856,261.14285714285717,0.43264549594666796,34708,57.50208923042595,21,34.642857142857146,0.05739416453340644
2020-06-28,175,8,Italy,60359546,240136,397.84262128147884,265.85714285714283,248.92857142857142,0.41240961525550807,34716,57.515343140586246,15.142857142857142,29.642857142857142,0.049110470683224064
2020-06-29,174,22,Italy,60359546,240310,398.1308938274652,258.7142857142857,237.21428571428572,0.3930021039493666,34738,57.55179139352705,14.857142857142858,28.071428571428573,0.04650702404459532
2020-06-30,126,6,Italy,60359546,240436,398.33964291248975,245.14285714285714,224.71428571428572,0.37229286932391065,34744,57.561731826147266,12.428571428571429,26.642857142857142,0.04414025437311464
2020-07-01,142,23,Italy,60359546,240578,398.57489981783493,249.28571428571428,219.85714285714286,0.3642458524408763,34767,57.599836817858105,13.142857142857142,25.857142857142858,0.04283853105380027
2020-07-02,182,21,Italy,60359546,240760,398.87642627398156,192.85714285714286,209.42857142857142,0.34696843383906734,34788,57.634628332028875,20.571428571428573,24.285714285714285,0.04023508441517152
2020-07-03,201,30,Italy,60359546,240961,399.2094307667589,179.28571428571428,200.14285714285714,0.33158443097444296,34818,57.68433049512996,20,21.714285714285715,0.0359748990065063
2020-07-04,223,15,Italy,60359546,241184,399.57888351247703,174.71428571428572,226.64285714285714,0.3754880083804095,34833,57.709181576680514,17.857142857142858,19.428571428571427,0.03218806753213722
2020-07-05,235,21,Italy,60359546,241419,399.96821712343564,183.28571428571428,224.57142857142858,0.37205619235676257,34854,57.74397309085128,19.714285714285715,17.428571428571427,0.028874589992064267
2020-07-06,192,7,Italy,60359546,241611,400.28631096728265,185.85714285714286,222.28571428571428,0.3682693608823934,34861,57.755570262241534,17.571428571428573,16.214285714285715,0.026862835771305694
2020-07-07,208,8,Italy,60359546,241819,400.6309126314502,197.57142857142858,221.35714285714286,0.366730960595931,34869,57.76882417240183,17.857142857142858,15.142857142857142,0.025087758517695184
2020-07-08,137,30,Italy,60359546,241956,400.8578858429452,196.85714285714286,223.07142857142858,0.36957108420170787,34899,57.81852633550292,18.857142857142858,16,0.026507820320583592
2020-07-09,193,15,Italy,60359546,242149,401.17763642556224,198.42857142857142,195.64285714285714,0.3241291065092788,34914,57.84337741705347,18,19.285714285714285,0.03195139056498915
2020-07-10,214,12,Italy,60359546,242363,401.53217852235,200.28571428571428,189.78571428571428,0.31442535085620804,34926,57.863258282293906,15.428571428571429,17.714285714285715,0.029347943926360406
2020-07-11,276,12,Italy,60359546,242639,401.98943842288014,207.85714285714286,191.28571428571428,0.31691045901126275,34938,57.883139147534344,15,16.428571428571427,0.027217851222027793
2020-07-12,188,7,Italy,60359546,242827,402.300905311647,201.14285714285714,192.21428571428572,0.3184488592977252,34945,57.8947363189246,13,16.357142857142858,0.027099512738453763
2020-07-13,234,9,Italy,60359546,243061,402.68858218383554,207.14285714285714,196.5,0.32554916831216724,34954,57.909646967854925,13.285714285714286,15.428571428571429,0.02556111245199132
2020-07-14,169,13,Italy,60359546,243230,402.96857103597165,201.57142857142858,199.57142857142858,0.3306377231058507,34967,57.9311845718654,14,15.928571428571429,0.026389481837009558
2020-07-15,114,17,Italy,60359546,243344,403.15743925575583,198.28571428571428,197.57142857142858,0.32732424556577777,34984,57.95934913095602,12.142857142857142,15.5,0.025679450935565354
2020-07-16,162,13,Italy,60359546,243506,403.42583093650177,193.85714285714286,196.14285714285714,0.324957475894297,34997,57.9808867349665,11.857142857142858,14.928571428571429,0.02473274306697308
2020-07-17,230,20,Italy,60359546,243736,403.80688085361015,196.14285714285714,198.21428571428572,0.328389291917944,35017,58.01402151036722,13,14.214285714285714,0.02354935823123274
2020-07-18,231,11,Italy,60359546,243967,404.18958750948855,189.71428571428572,198.78571428571428,0.32933599978653627,35028,58.03224563683763,12.857142857142858,13.928571428571429,0.023076004296936608
2020-07-19,249,14,Italy,60359546,244216,404.6021154632276,198.42857142857142,199.78571428571428,0.3309927385565728,35042,58.055439979618136,13.857142857142858,13.428571428571429,0.022247634911918373
2020-07-20,218,3,Italy,60359546,244434,404.9632845150956,196.14285714285714,201.64285714285714,0.33406953912949766,35045,58.06041019592825,13,13.142857142857142,0.021774280977622233
2020-07-21,190,13,Italy,60359546,244624,405.27806488140254,199.14285714285714,200.35714285714286,0.33193944642516504,35058,58.08194779993872,13,13.5,0.022365973395492404
2020-07-22,128,15,Italy,60359546,244752,405.4901274439672,201.14285714285714,199.71428571428572,0.3308744000729988,35073,58.10679888148927,12.714285714285714,12.428571428571429,0.020590896141881896
2020-07-23,280,9,Italy,60359546,245032,405.9540142995774,218,205.92857142857142,0.3411698481439397,35082,58.121709530419594,12.142857142857142,12,0.01988086524043769
2020-07-24,306,10,Italy,60359546,245338,406.46097636320854,228.85714285714286,212.5,0.3520569886327508,35092,58.13827691811996,10.714285714285714,11.857142857142858,0.019644188273289627
2020-07-25,252,5,Italy,60359546,245590,406.87847453325776,231.85714285714286,210.78571428571428,0.34921686502697397,35097,58.146560611970145,9.857142857142858,11.357142857142858,0.01881581888827139
2020-07-26,274,5,Italy,60359546,245864,407.33242095624774,235.42857142857142,216.92857142857142,0.3593939746143409,35102,58.154844305820326,8.571428571428571,11.214285714285714,0.01857914192112332
2019-12-31,0,0,Netherlands,17282163,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-01,0,0,Netherlands,17282163,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-02,0,0,Netherlands,17282163,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-03,0,0,Netherlands,17282163,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-04,0,0,Netherlands,17282163,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-05,0,0,Netherlands,17282163,0,0,NA,NA,NA,0,0,NA,NA,NA
2020-01-06,0,0,Netherlands,17282163,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-07,0,0,Netherlands,17282163,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-08,0,0,Netherlands,17282163,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-09,0,0,Netherlands,17282163,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-10,0,0,Netherlands,17282163,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-11,0,0,Netherlands,17282163,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-12,0,0,Netherlands,17282163,0,0,0,NA,NA,0,0,0,NA,NA
2020-01-13,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-14,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-15,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-16,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-17,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-18,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-19,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-20,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-21,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-22,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-23,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-24,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-25,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-26,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-27,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-28,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-29,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-30,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-01-31,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-01,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-02,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-03,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-04,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-05,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-07,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-10,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-11,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-12,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-13,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-14,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-16,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-17,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-18,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-20,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-21,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-22,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-23,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-24,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-25,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-26,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-27,0,0,Netherlands,17282163,0,0,0,0,0,0,0,0,0,0
2020-02-28,1,0,Netherlands,17282163,1,0.00578631274337593,0.14285714285714285,0.07142857142857142,4.1330805309828074e-4,0,0,0,0,0
2020-02-29,1,0,Netherlands,17282163,2,0.01157262548675186,0.2857142857142857,0.14285714285714285,8.266161061965615e-4,0,0,0,0,0
2020-03-01,5,0,Netherlands,17282163,7,0.04050418920363151,1,0.5,0.002893156371687965,0,0,0,0,0
2020-03-02,6,0,Netherlands,17282163,13,0.0752220656638871,1.8571428571428572,0.9285714285714286,0.00537300469027765,0,0,0,0,0
2020-03-03,5,0,Netherlands,17282163,18,0.10415362938076675,2.5714285714285716,1.2857142857142858,0.007439544955769054,0,0,0,0,0
2020-03-04,10,0,Netherlands,17282163,28,0.16201675681452604,4,2,0.01157262548675186,0,0,0,0,0
2020-03-05,10,0,Netherlands,17282163,38,0.21987988424828536,5.428571428571429,2.7142857142857144,0.015705706017734668,0,0,0,0,0
2020-03-06,44,0,Netherlands,17282163,82,0.4744776449568263,11.571428571428571,5.857142857142857,0.03389126035405902,0,0,0,0,0
2020-03-07,46,1,Netherlands,17282163,128,0.7406480311521191,18,9.142857142857142,0.052903430796579935,1,0.00578631274337593,0.14285714285714285,0.07142857142857142,4.1330805309828074e-4
