date,cases,deaths,country,population,continent,cum_cases,cum_cases_per100000,cases_per100000,cases_7day_rollmean,cases_7day_rollsum,cases_7day_rollsum_per100000,cases_14day_rollmean,cases_14day_rollsum,cases_14day_rollmean_per100000,cases_14day_rollsum_per100000,cum_deaths,deaths_per100000,deaths_7day_rollmean,deaths_7day_rollsum,deaths_7day_rollsum_per100000,deaths_14day_rollmean,deaths_14day_rollsum,deaths_14day_rollmean_per100000,deaths_14day_rollsum_per100000
2020-08-11,575,0,Netherlands,17282163,Western Europe,59139,342.19674933050914,3.32712982744116,532,3724,21.548228656331965,427.7142857142857,5988,2.474888621952505,34.64844070733507,6148,35.57425074627522,1.1428571428571428,8,0.04629050194700744,0.5714285714285714,8,0.003306464424786246,0.04629050194700744
2020-08-12,779,2,Netherlands,17282163,Western Europe,59918,346.704286957599,4.5075376270898495,566.1428571428571,3963,22.931157401998814,467.42857142857144,6544,2.7046878994751493,37.86563059265209,6150,35.585823371761975,1.2857142857142858,9,0.052076814690383375,0.7142857142857143,10,0.004133080530982808,0.05786312743375931
2020-08-13,654,2,Netherlands,17282163,Western Europe,60572,350.48853549176687,3.7842485341678587,598.7142857142857,4191,24.250436707488525,496.5,6951,2.8729042770861493,40.220659879206096,6152,35.597395997248725,1,7,0.04050418920363151,0.8571428571428571,12,0.004959696637179369,0.06943575292051117
2020-08-14,577,4,Netherlands,17282163,Western Europe,61149,353.8272379446948,3.3387024529279117,595.2857142857143,4167,24.1115652016475,513.2857142857143,7186,2.970031669564246,41.580443373899435,6156,35.62054124822223,1.5714285714285714,11,0.06364944017713524,1.1428571428571428,16,0.006612928849572492,0.09258100389401488
2020-08-15,636,2,Netherlands,17282163,Western Europe,61785,357.5073328494819,3.680094904787092,612,4284,24.788563792622487,534.5714285714286,7484,3.093197469387533,43.304764571425466,6158,35.63211387370898,1.8571428571428572,13,0.0752220656638871,1.2857142857142858,18,0.007439544955769054,0.10415362938076675
2020-08-16,652,2,Netherlands,17282163,Western Europe,62437,361.280008758163,3.772675908681107,635.7142857142857,4450,25.749091708022892,550.3571428571429,7705,3.1845385491222533,44.58353968771154,6160,35.64368649919573,1.7142857142857142,12,0.06943575292051117,1.4285714285714286,20,0.008266161061965616,0.11572625486751861
2020-08-17,506,3,Netherlands,17282163,Western Europe,62943,364.2078830063112,2.9278742481482207,625.5714285714286,4379,25.338263503243198,564.2857142857143,7900,3.2651336194764182,45.71187067266985,6163,35.66104543742586,2.142857142857143,15,0.08679469115063895,1.6428571428571428,23,0.009506085221260457,0.1330851930976464
2020-08-18,481,0,Netherlands,17282163,Western Europe,63424,366.991099435875,2.7832164295638226,612.1428571428571,4285,24.79435010536586,572.0714285714286,8009,3.3101841972641304,46.34257876169783,6163,35.66104543742586,2.142857142857143,15,0.08679469115063895,1.6428571428571428,23,0.009506085221260457,0.1330851930976464
2020-08-19,487,3,Netherlands,17282163,Western Europe,63911,369.8090337418991,2.8179343060240782,570.4285714285714,3993,23.10474678430009,568.2857142857143,7956,3.288278870449922,46.0359041862989,6166,35.67840437565599,2.2857142857142856,16,0.09258100389401488,1.7857142857142858,25,0.01033270132745702,0.14465781858439827
2020-08-20,552,6,Netherlands,17282163,Western Europe,64463,373.0030783762426,3.1940446343435136,555.8571428571429,3891,22.514542884475745,577.2857142857143,8082,3.340355685140305,46.76497959196427,6172,35.71312225211624,2.857142857142857,20,0.11572625486751861,1.9285714285714286,27,0.01115931743365358,0.1562304440711501
2020-08-21,529,10,Netherlands,17282163,Western Europe,64992,376.0640378174885,3.0609594412458674,549,3843,22.2367998727937,572.1428571428571,8010,3.3105975053172285,46.348365074441205,6182,35.770985379550005,3.7142857142857144,26,0.1504441313277742,2.642857142857143,37,0.015292397964636387,0.21409357150490943
2020-08-22,534,4,Netherlands,17282163,Western Europe,65526,379.15392882245123,3.089891004962747,534.4285714285714,3741,21.646595972969354,573.2142857142857,8025,3.316797126113703,46.43515976559184,6186,35.794130630523505,4,28,0.16201675681452604,2.9285714285714284,41,0.01694563017702951,0.23723882247841316
2020-08-23,508,5,Netherlands,17282163,Western Europe,66034,382.0933756960862,2.9394468736349726,513.8571428571429,3597,20.81336693792322,574.7857142857143,8047,3.3258899032818654,46.562458645946116,6191,35.823062194240386,4.428571428571429,31,0.17937569504465384,3.0714285714285716,43,0.017772246283226073,0.24881144796516502
