date,cases,deaths,country,population,continent,cum_cases,cum_cases_per100000,cases_per100000,cases_7day_rollmean,cases_7day_rollsum,cases_7day_rollsum_per100000,cases_14day_rollmean,cases_14day_rollsum,cases_14day_rollmean_per100000,cases_14day_rollsum_per100000,cumulative_deaths,deaths_per100000,deaths_7day_rollmean,deaths_7day_rollsum,deaths_7day_rollsum_per100000,deaths_14day_rollmean,deaths_14day_rollsum,deaths_14day_rollmean_per100000,deaths_14day_rollsum_per100000
2020-06-26,296,34,Italy,60359546,Europe,239706,397.13022361036315,0.49039467593079644,221,1547,2.562974877246426,254.57142857142858,3564,0.4217583554578568,5.9046169764099945,34678,57.45238706732486,23.428571428571427,164,0.2717051582859818,36.5,511,0.06047096510633131,0.8465935114886385
2020-06-27,255,30,Italy,60359546,Europe,239961,397.55269199672244,0.42246838635930095,278.57142857142856,1950,3.230640601571125,261.14285714285717,3656,0.43264549594666796,6.05703694325335,34708,57.50208923042595,21,147,0.24354059919536175,34.642857142857146,485,0.05739416453340644,0.80351830346769
2020-06-28,175,8,Italy,60359546,Europe,240136,397.84262128147884,0.289929284756383,265.85714285714283,1861,3.083190851037879,248.92857142857142,3485,0.41240961525550807,5.773734613577114,34716,57.515343140586246,15.142857142857142,106,0.1756143096238663,29.642857142857142,415,0.049110470683224064,0.6875465895651369
2020-06-29,174,22,Italy,60359546,Europe,240310,398.1308938274652,0.28827254598634655,258.7142857142857,1811,3.000353912536055,237.21428571428572,3321,0.3930021039493666,5.502029455291131,34738,57.55179139352705,14.857142857142858,104,0.17230083208379335,28.071428571428573,393,0.04650702404459532,0.6510983366243345
2020-06-30,126,6,Italy,60359546,Europe,240436,398.33964291248975,0.20874908502459577,245.14285714285714,1716,2.84296372938259,224.71428571428572,3146,0.37229286932391065,5.2121001705347485,34744,57.561731826147266,12.428571428571429,87,0.14413627299317328,26.642857142857142,373,0.04414025437311464,0.617963561223605
2020-07-01,142,23,Italy,60359546,Europe,240578,398.57489981783493,0.23525690534517937,249.28571428571428,1745,2.891009153713648,219.85714285714286,3078,0.3642458524408763,5.099441934172268,34767,57.599836817858105,13.142857142857142,92,0.15241996684335565,25.857142857142858,362,0.04283853105380027,0.5997394347532038
2020-07-02,182,21,Italy,60359546,Europe,240760,398.87642627398156,0.30152645614663837,192.85714285714286,1350,2.2365973395492404,209.42857142857142,2932,0.34696843383906734,4.857558073746943,34788,57.634628332028875,20.571428571428573,144,0.2385703828852523,24.285714285714285,340,0.04023508441517152,0.5632911818124013
2020-07-03,201,30,Italy,60359546,Europe,240961,399.2094307667589,0.33300449277733135,179.28571428571428,1255,2.0792071563957752,200.14285714285714,2802,0.33158443097444296,4.642182033642201,34818,57.68433049512996,20,140,0.2319434278051064,21.714285714285715,304,0.0359748990065063,0.5036485860910882
2020-07-04,223,15,Italy,60359546,Europe,241184,399.57888351247703,0.3694527457181338,174.71428571428572,1223,2.026191515754608,226.64285714285714,3173,0.3754880083804095,5.256832117325733,34833,57.709181576680514,17.857142857142858,125,0.2070923462545593,19.428571428571427,272,0.03218806753213722,0.45063294544992105
2020-07-05,235,21,Italy,60359546,Europe,241419,399.96821712343564,0.3893336109585715,183.28571428571428,1283,2.125595841956797,224.57142857142858,3144,0.37205619235676257,5.208786692994676,34854,57.74397309085128,19.714285714285715,138,0.22862995026503347,17.428571428571427,244,0.028874589992064267,0.4042442598888998
2020-07-06,192,7,Italy,60359546,Europe,241611,400.28631096728265,0.31809384384700307,185.85714285714286,1301,2.155417139817453,222.28571428571428,3112,0.3682693608823934,5.155771052353509,34861,57.755570262241534,17.571428571428573,123,0.20377886871448636,16.214285714285715,227,0.026862835771305694,0.3760797007982797
2020-07-07,208,8,Italy,60359546,Europe,241819,400.6309126314502,0.3446016641675867,197.57142857142858,1383,2.2912697189604443,221.35714285714286,3099,0.366730960595931,5.134233448343034,34869,57.76882417240183,17.857142857142858,125,0.2070923462545593,15.142857142857142,212,0.025087758517695184,0.3512286192477326
2020-07-08,137,30,Italy,60359546,Europe,241956,400.8578858429452,0.226973211494997,196.85714285714286,1378,2.2829860251102616,223.07142857142858,3123,0.36957108420170787,5.17399517882391,34899,57.81852633550292,18.857142857142858,132,0.21868951764481462,16,224,0.026507820320583592,0.37110948448817027
2020-07-09,193,15,Italy,60359546,Europe,242149,401.17763642556224,0.31975058261703954,198.42857142857142,1389,2.301210151580663,195.64285714285714,2739,0.3241291065092788,4.537807491129904,34914,57.84337741705347,18,126,0.20874908502459577,19.285714285714285,270,0.03195139056498915,0.4473194679098481
2020-07-10,214,12,Italy,60359546,Europe,242363,401.53217852235,0.3545420967878055,200.28571428571428,1402,2.3227477555911373,189.78571428571428,2657,0.31442535085620804,4.401954911986913,34926,57.863258282293906,15.428571428571429,108,0.17892778716393923,17.714285714285715,248,0.029347943926360406,0.41087121496904566
2020-07-11,276,12,Italy,60359546,Europe,242639,401.98943842288014,0.45725990053006693,207.85714285714286,1455,2.41055491040307,191.28571428571428,2678,0.31691045901126275,4.436746426157678,34938,57.883139147534344,15,105,0.17395757085382982,16.428571428571427,230,0.027217851222027793,0.3810499171083891
2020-07-12,188,7,Italy,60359546,Europe,242827,402.300905311647,0.3114668887668572,201.14285714285714,1408,2.332688188211356,192.21428571428572,2691,0.3184488592977252,4.458284030168152,34945,57.8947363189246,13,91,0.15076322807331918,16.357142857142858,229,0.027099512738453763,0.3793931783383526
2020-07-13,234,9,Italy,60359546,Europe,243061,402.68858218383554,0.387676872188535,207.14285714285714,1450,2.402271216552888,196.5,2751,0.32554916831216724,4.557688356370341,34954,57.909646967854925,13.285714285714286,93,0.15407670561339212,15.428571428571429,216,0.02556111245199132,0.35785557432787846
2020-07-14,169,13,Italy,60359546,Europe,243230,402.96857103597165,0.2799888521361642,201.57142857142858,1411,2.3376584045214654,199.57142857142858,2794,0.3306377231058507,4.628928123481909,34967,57.9311845718654,14,98,0.1623603994635745,15.928571428571429,223,0.026389481837009558,0.3694527457181338
2020-07-15,114,17,Italy,60359546,Europe,243344,403.15743925575583,0.18886821978415808,198.28571428571428,1388,2.2995534128106265,197.57142857142858,2766,0.32732424556577777,4.582539437920889,34984,57.95934913095602,12.142857142857142,85,0.14082279545310034,15.5,217,0.025679450935565354,0.3595123130979149
2020-07-16,162,13,Italy,60359546,Europe,243506,403.42583093650177,0.26839168074590886,193.85714285714286,1357,2.248194510939496,196.14285714285714,2746,0.324957475894297,4.549404662520159,34997,57.9808867349665,11.857142857142858,83,0.13750931791302737,14.928571428571429,209,0.02473274306697308,0.34625840293762317
2020-07-17,230,20,Italy,60359546,Europe,243736,403.80688085361015,0.3810499171083891,196.14285714285714,1373,2.2747023312600794,198.21428571428572,2775,0.328389291917944,4.597450086851216,35017,58.01402151036722,13,91,0.15076322807331918,14.214285714285714,199,0.02354935823123274,0.3296910152372584
2020-07-18,231,11,Italy,60359546,Europe,243967,404.18958750948855,0.3827066558784256,189.71428571428572,1328,2.200149086608438,198.78571428571428,2783,0.32933599978653627,4.610703997011508,35028,58.03224563683763,12.857142857142858,90,0.14910648930328269,13.928571428571429,195,0.023076004296936608,0.32306406015711253
2020-07-19,249,14,Italy,60359546,Europe,244216,404.6021154632276,0.41252795373908213,198.42857142857142,1389,2.301210151580663,199.78571428571428,2797,0.3309927385565728,4.633898339792019,35042,58.055439979618136,13.857142857142858,97,0.16070366069353803,13.428571428571429,188,0.022247634911918373,0.3114668887668572
2020-07-20,218,3,Italy,60359546,Europe,244434,404.9632845150956,0.36116905186795145,196.14285714285714,1373,2.2747023312600794,201.64285714285714,2823,0.33406953912949766,4.676973547812968,35045,58.06041019592825,13,91,0.15076322807331918,13.142857142857142,184,0.021774280977622233,0.3048399336867113
2020-07-21,190,13,Italy,60359546,Europe,244624,405.27806488140254,0.3147803663069301,199.14285714285714,1394,2.309493845430845,200.35714285714286,2805,0.33193944642516504,4.647152249952311,35058,58.08194779993872,13,91,0.15076322807331918,13.5,189,0.022365973395492404,0.31312362753689366
2020-07-22,128,15,Italy,60359546,Europe,244752,405.4901274439672,0.21206256256466874,201.14285714285714,1408,2.332688188211356,199.71428571428572,2796,0.3308744000729988,4.632241601021983,35073,58.10679888148927,12.714285714285714,89,0.14744975053324622,12.428571428571429,174,0.020590896141881896,0.28827254598634655
2020-07-23,280,9,Italy,60359546,Europe,245032,405.9540142995774,0.4638868556102128,218,1526,2.52818336307566,205.92857142857142,2883,0.3411698481439397,4.7763778740151555,35082,58.121709530419594,12.142857142857142,85,0.14082279545310034,12,168,0.01988086524043769,0.2783321133661277
2020-07-24,306,10,Italy,60359546,Europe,245338,406.46097636320854,0.5069620636311611,228.85714285714286,1602,2.654095509598432,212.5,2975,0.3520569886327508,4.928797840858511,35092,58.13827691811996,10.714285714285714,75,0.12425540775273558,11.857142857142858,166,0.019644188273289627,0.27501863582605474
2020-07-25,252,5,Italy,60359546,Europe,245590,406.87847453325776,0.41749817004919154,231.85714285714286,1623,2.688887023769198,210.78571428571428,2951,0.34921686502697397,4.889036110377636,35097,58.146560611970145,9.857142857142858,69,0.11431497513251673,11.357142857142858,159,0.01881581888827139,0.26342146443579945
2020-07-26,274,5,Italy,60359546,Europe,245864,407.33242095624774,0.453946422989994,235.42857142857142,1648,2.73030549302011,216.92857142857142,3037,0.3593939746143409,5.0315156446007725,35102,58.154844305820326,8.571428571428571,60,0.09940432620218846,11.214285714285714,157,0.01857914192112332,0.2601079868957265
2020-07-27,254,5,Italy,60359546,Europe,246118,407.75323260383703,0.4208116475892645,240.57142857142858,1684,2.789948088741423,218.35714285714286,3057,0.3617607442858216,5.064650420001502,35107,58.16312799967051,8.857142857142858,62,0.10271780374226142,10.928571428571429,153,0.018105787986827184,0.25348103181558057
2020-07-28,168,5,Italy,60359546,Europe,246286,408.03156471720314,0.2783321133661277,237.42857142857142,1662,2.7534998358006204,218.28571428571428,3056,0.36164240580224755,5.0629936812314655,35112,58.17141169352069,7.714285714285714,54,0.08946389358196961,10.357142857142858,145,0.017159080118234915,0.24022712165528878
2020-07-29,202,11,Italy,60359546,Europe,246488,408.3662259487505,0.3346612315473678,248,1736,2.8760985047833194,224.57142857142858,3144,0.37205619235676257,5.208786692994676,35123,58.18963581999109,7.142857142857143,50,0.08283693850182372,9.928571428571429,139,0.01644904921679071,0.23028668903506994
2020-07-30,288,6,Italy,60359546,Europe,246776,408.84336671452104,0.4771407657705046,249.14285714285714,1744,2.8893524149436116,233.57142857142858,3270,0.38696684128709086,5.417535778019271,35129,58.19957625261131,6.714285714285714,47,0.0778667221917143,9.428571428571429,132,0.015620679831772474,0.21868951764481462
2020-07-31,382,3,Italy,60359546,Europe,247158,409.4762409246749,0.6328742101539332,260,1820,3.0152645614663833,244.42857142857142,3422,0.40495429079034395,5.6693600710648155,35132,58.20454646892142,5.714285714285714,40,0.06626955080145898,8.214285714285714,115,0.013608925611013897,0.19052495855419455
2020-08-01,379,9,Italy,60359546,Europe,247537,410.1041449185188,0.6279039938438238,278.14285714285717,1947,3.2256703852610156,255,3570,0.42246838635930095,5.9145574090302135,35141,58.219457117851746,6.285714285714286,44,0.07289650588160487,8.071428571428571,113,0.013372248643865828,0.1872114810141216
2020-08-02,295,5,Italy,60359546,Europe,247832,410.59288285567953,0.48873793716075997,281.14285714285717,1968,3.2604618994317818,258.2857142857143,3616,0.4279119566037065,5.990767392451891,35146,58.22774081170193,6.285714285714286,44,0.07289650588160487,7.428571428571429,104,0.012307202291699525,0.17230083208379335
2020-08-03,238,8,Italy,60359546,Europe,248070,410.9871866829482,0.3943038272686809,278.85714285714283,1952,3.2339540791111983,259.7142857142857,3636,0.4302787262751872,6.023902167852621,35154,58.24099472186222,6.714285714285714,47,0.0778667221917143,7.785714285714286,109,0.012898894709569694,0.18058452593397573
2020-08-04,159,12,Italy,60359546,Europe,248229,411.250608147384,0.26342146443579945,277.57142857142856,1943,3.2190434301808697,257.5,3605,0.4266102332843922,5.97254326598149,35166,58.26087558710266,7.714285714285714,54,0.08946389358196961,7.714285714285714,108,0.01278055622599566,0.17892778716393923
2020-08-05,190,5,Italy,60359546,Europe,248419,411.56538851369095,0.3147803663069301,275.85714285714283,1931,3.199162564940432,261.92857142857144,3667,0.4339472192659823,6.0752610697237515,35171,58.26915928095284,6.857142857142857,48,0.07952346096175077,7,98,0.011597171390255321,0.1623603994635745
2020-08-06,384,10,Italy,60359546,Europe,248803,412.20157620138497,0.6361876876940061,289.57142857142856,2027,3.3582094868639336,269.35714285714283,3771,0.44625442155768175,6.247561901807545,35181,58.285726668653204,7.428571428571429,52,0.08615041604189667,7.071428571428571,99,0.011715509873829355,0.16401713823361097
2020-08-07,401,6,Italy,60359546,Europe,249204,412.8659284481696,0.6643522467846262,292.2857142857143,2046,3.3896875234946267,276.14285714285717,3866,0.45749657749721506,6.40495208496101,35187,58.29566710127342,7.857142857142857,55,0.0911206323520061,6.785714285714286,95,0.011242155939533219,0.15739018315346506
2020-08-08,552,3,Italy,60359546,Europe,249756,413.7804482492297,0.9145198010601339,317,2219,3.6763033307109367,297.57142857142856,4166,0.49299812256942516,6.901973715971953,35190,58.300637317583536,7,49,0.08118019973178725,6.642857142857143,93,0.011005478972385152,0.15407670561339212
2020-08-09,347,13,Italy,60359546,Europe,250103,414.3553366024324,0.5748883532026566,324.42857142857144,2271,3.7624537467528336,302.7857142857143,4239,0.5016368318703296,7.022915646184615,35203,58.32217492159401,8.142857142857142,57,0.09443410989207904,7.214285714285714,101,0.011952186840977423,0.1673306157736839
2020-08-10,463,2,Italy,60359546,Europe,250566,415.1224066529592,0.7670700505268877,356.57142857142856,2496,4.135219970011041,317.7142857142857,4448,0.5263695749373027,7.369174049122238,35205,58.32548839913408,7.285714285714286,51,0.08449367727186019,7,98,0.011597171390255321,0.1623603994635745
2020-08-11,259,4,Italy,60359546,Europe,250825,415.5515019943987,0.4290953414394469,370.85714285714283,2596,4.300893847014688,324.2142857142857,4539,0.5371383769425399,7.519937277195558,35209,58.33211535421423,6.142857142857143,43,0.0712397671115684,6.928571428571429,97,0.011478832906681287,0.16070366069353803
2020-08-12,412,6,Italy,60359546,Europe,251237,416.23407836765375,0.6825763732550275,402.57142857142856,2818,4.668689853962785,339.2142857142857,4749,0.5619894584930869,7.867852418903217,35215,58.34205578683445,6.285714285714286,44,0.07289650588160487,6.571428571428571,92,0.010887140488811117,0.15241996684335565
2020-08-13,476,10,Italy,60359546,Europe,251713,417.02268602219107,0.7886076545373618,415.7142857142857,2910,4.82110982080614,352.64285714285717,4937,0.5842370934050053,8.179319307670074,35225,58.35862317453481,6.285714285714286,44,0.07289650588160487,6.857142857142857,96,0.011360494423107253,0.15904692192350153
2020-08-14,522,6,Italy,60359546,Europe,252235,417.8875036601501,0.8648176379590397,433,3031,5.021575211980554,362.64285714285717,5077,0.6008044811053701,8.41126273547518,35231,58.36856360715503,6.285714285714286,44,0.07289650588160487,7.071428571428571,99,0.011715509873829355,0.16401713823361097
2020-08-15,574,3,Italy,60359546,Europe,252809,418.83847171415107,0.9509680540009363,436.14285714285717,3053,5.058023464921356,376.57142857142856,5272,0.6238804854023067,8.734326795632294,35234,58.37353382346514,6.285714285714286,44,0.07289650588160487,6.642857142857143,93,0.011005478972385152,0.15407670561339212
2020-08-16,629,158,Italy,60359546,Europe,253438,419.880560400504,1.0420886863529424,476.42857142857144,3335,5.525223798071642,400.42857142857144,5606,0.663405538916034,9.287677544824476,35392,58.6352985491309,27,189,0.31312362753689366,17.571428571428573,246,0.029111266959212338,0.4075577374289727
2020-08-17,477,4,Italy,60359546,Europe,253915,420.6708247938114,0.7902643933073983,478.42857142857144,3349,5.548418140852153,417.5,5845,0.691688436490228,9.683638110863193,35396,58.64192550421105,27.285714285714285,191,0.3164371050769666,17.285714285714285,242,0.0286379130249162,0.4009307823488268
2020-08-18,320,4,Italy,60359546,Europe,254235,421.20098120022305,0.5301564064116718,487.14285714285717,3410,5.6494792058243775,429,6006,0.7107409323456475,9.950373052839065,35400,58.648552459291196,27.285714285714285,191,0.3164371050769666,16.714285714285715,234,0.027691205156323933,0.387676872188535
2020-08-19,401,5,Italy,60359546,Europe,254636,421.8653334470077,0.6643522467846262,485.57142857142856,3399,5.631255079353976,444.07142857142856,6217,0.7357103523797687,10.29994493331676,35405,58.65683615314138,27.142857142857142,190,0.3147803663069301,16.714285714285715,234,0.027691205156323933,0.387676872188535
2020-08-20,642,7,Italy,60359546,Europe,255278,422.92895973737114,1.0636262903634166,509.2857142857143,3565,5.906273715180031,462.5,6475,0.7662416811418694,10.727383535986172,35412,58.668433324531634,26.714285714285715,187,0.3098101499968207,16.5,231,0.027336189705601827,0.3827066558784256
2020-08-21,840,6,Italy,60359546,Europe,256118,424.3206203042018,1.3916605668306385,554.7142857142857,3883,6.43311664405163,493.85714285714283,6914,0.8181922754308703,11.454691856032184,35418,58.67837375715185,26.714285714285715,187,0.3098101499968207,16.5,231,0.027336189705601827,0.3827066558784256
2020-08-22,947,9,Italy,60359546,Europe,257065,425.8895519194263,1.5689316152245414,608,4256,7.051080205275235,522.0714285714286,7309,0.8649359764426137,12.10910367019659,35427,58.69328440608218,27.571428571428573,193,0.31975058261703954,16.928571428571427,237,0.028046220607046028,0.39264708849864444
2020-08-23,1071,3,Italy,60359546,Europe,258136,427.66391914213534,1.774367222709064,671.1428571428571,4698,7.783358741631357,573.7857142857143,8033,0.9506130385502143,13.308582539702998,35430,58.69825462239229,5.428571428571429,38,0.06295607326138603,16.214285714285715,227,0.026862835771305694,0.3760797007982797
2020-08-24,1209,7,Italy,60359546,Europe,259345,429.66691631510946,2.0029971729740974,775.7142857142857,5430,8.996091521298055,627.0714285714286,8779,1.0388935472964436,14.544509662150208,35437,58.70985179378254,5.857142857142857,41,0.06792628957149545,16.571428571428573,232,0.027454528189175865,0.3843633946484621
2020-08-25,953,4,Italy,60359546,Europe,260298,431.2457883629542,1.5788720478447602,866.1428571428571,6063,10.044807162731145,676.6428571428571,9473,1.121020454896823,15.694286368555522,35441,58.71647874886269,5.857142857142857,41,0.06792628957149545,16.571428571428573,232,0.027454528189175865,0.3843633946484621
2020-08-26,876,4,Italy,60359546,Europe,261174,432.69709152550615,1.4513031625519517,934,6538,10.83175807849847,709.7857142857143,9937,1.1759295112751749,16.463013157852448,35445,58.723105703942835,5.714285714285714,40,0.06626955080145898,16.428571428571427,230,0.027217851222027793,0.3810499171083891
2020-08-27,1366,13,Italy,60359546,Europe,262540,434.960196685376,2.263105159869824,1037.4285714285713,7262,12.031236948004878,773.3571428571429,10827,1.2812507616560649,17.93751066318491,35458,58.74464330795331,6.571428571428571,46,0.07620998342167783,16.642857142857142,233,0.027572866672749895,0.38602013341849856
2020-08-28,1409,5,Italy,60359546,Europe,263949,437.29454161235736,2.3343449269813923,1118.7142857142858,7831,12.973921308155631,836.7142857142857,11714,1.386216996586233,19.40703795220726,35463,58.75292700180349,6.428571428571429,45,0.07455324465164134,16.571428571428573,232,0.027454528189175865,0.3843633946484621
2020-08-29,1460,9,Italy,60359546,Europe,265409,439.71338021661063,2.418838604253253,1192,8344,13.823828297184342,900,12600,1.491064893032827,20.87490850245958,35472,58.76783765073382,6.428571428571429,45,0.07455324465164134,17,238,0.028164559090620066,0.3943038272686809
2020-08-30,1444,1,Italy,60359546,Europe,266853,442.1057110005433,2.392330783932669,1245.2857142857142,8717,14.441791858407948,958.2142857142857,13415,1.5875107571456646,22.225150600039303,35473,58.769494389503855,6.142857142857143,43,0.0712397671115684,5.785714285714286,81,0.009585417169496745,0.13419584037295443
2020-08-31,1365,4,Italy,60359546,Europe,268218,444.3671594216431,2.2614484210997876,1267.5714285714287,8873,14.700243106533637,1021.6428571428571,14303,1.6925953305594066,23.696334627831693,35477,58.776121344584006,5.714285714285714,40,0.06626955080145898,5.785714285714286,81,0.009585417169496745,0.13419584037295443
2020-09-01,996,6,Italy,60359546,Europe,269214,446.0172712365994,1.6501118149563285,1273.7142857142858,8916,14.771482873645207,1069.9285714285713,14979,1.7725921454554534,24.81629003637635,35483,58.786061777204225,6,42,0.06958302834153192,5.928571428571429,83,0.009822094136644813,0.13750931791302737
