date,cases,deaths,country,population,continent
2020-11-05,1323,6,Ecuador,17373657,America - ex USA
2020-11-06,350,26,Ecuador,17373657,America - ex USA
2020-11-07,725,31,Ecuador,17373657,America - ex USA
2020-11-08,978,54,Ecuador,17373657,America - ex USA
2020-11-09,1421,15,Ecuador,17373657,America - ex USA
2020-11-10,362,9,Ecuador,17373657,America - ex USA
2020-11-11,442,10,Ecuador,17373657,America - ex USA
2020-11-12,919,71,Ecuador,17373657,America - ex USA
2020-11-13,883,26,Ecuador,17373657,America - ex USA
2020-11-14,1161,31,Ecuador,17373657,America - ex USA
2020-11-15,953,20,Ecuador,17373657,America - ex USA
2020-11-16,668,11,Ecuador,17373657,America - ex USA
2020-11-17,381,8,Ecuador,17373657,America - ex USA
2020-11-18,428,9,Ecuador,17373657,America - ex USA
2020-11-19,1146,27,Ecuador,17373657,America - ex USA
2020-11-20,996,21,Ecuador,17373657,America - ex USA
2020-11-21,594,22,Ecuador,17373657,America - ex USA
2020-11-22,1036,44,Ecuador,17373657,America - ex USA
2020-11-23,767,62,Ecuador,17373657,America - ex USA
2020-11-24,301,24,Ecuador,17373657,America - ex USA
2020-11-25,492,39,Ecuador,17373657,America - ex USA
2020-11-26,794,24,Ecuador,17373657,America - ex USA
2020-11-27,908,28,Ecuador,17373657,America - ex USA
2020-11-28,1396,42,Ecuador,17373657,America - ex USA
2019-12-31,0,0,Egypt,100388076,Africa
2020-01-01,0,0,Egypt,100388076,Africa
2020-01-02,0,0,Egypt,100388076,Africa
2020-01-03,0,0,Egypt,100388076,Africa
2020-01-04,0,0,Egypt,100388076,Africa
2020-01-05,0,0,Egypt,100388076,Africa
2020-01-06,0,0,Egypt,100388076,Africa
2020-01-07,0,0,Egypt,100388076,Africa
2020-01-08,0,0,Egypt,100388076,Africa
2020-01-09,0,0,Egypt,100388076,Africa
2020-01-10,0,0,Egypt,100388076,Africa
2020-01-11,0,0,Egypt,100388076,Africa
2020-01-12,0,0,Egypt,100388076,Africa
2020-01-13,0,0,Egypt,100388076,Africa
2020-01-14,0,0,Egypt,100388076,Africa
2020-01-15,0,0,Egypt,100388076,Africa
2020-01-16,0,0,Egypt,100388076,Africa
2020-01-17,0,0,Egypt,100388076,Africa
2020-01-18,0,0,Egypt,100388076,Africa
2020-01-19,0,0,Egypt,100388076,Africa
2020-01-20,0,0,Egypt,100388076,Africa
2020-01-21,0,0,Egypt,100388076,Africa
2020-01-22,0,0,Egypt,100388076,Africa
2020-01-23,0,0,Egypt,100388076,Africa
2020-01-24,0,0,Egypt,100388076,Africa
2020-01-25,0,0,Egypt,100388076,Africa
2020-01-26,0,0,Egypt,100388076,Africa
2020-01-27,0,0,Egypt,100388076,Africa
2020-01-28,0,0,Egypt,100388076,Africa
2020-01-29,0,0,Egypt,100388076,Africa
2020-01-30,0,0,Egypt,100388076,Africa
2020-01-31,0,0,Egypt,100388076,Africa
2020-02-01,0,0,Egypt,100388076,Africa
2020-02-02,0,0,Egypt,100388076,Africa
2020-02-03,0,0,Egypt,100388076,Africa
2020-02-04,0,0,Egypt,100388076,Africa
2020-02-05,0,0,Egypt,100388076,Africa
2020-02-06,0,0,Egypt,100388076,Africa
2020-02-07,0,0,Egypt,100388076,Africa
2020-02-08,0,0,Egypt,100388076,Africa
2020-02-09,0,0,Egypt,100388076,Africa
2020-02-10,0,0,Egypt,100388076,Africa
2020-02-11,0,0,Egypt,100388076,Africa
2020-02-12,0,0,Egypt,100388076,Africa
2020-02-13,0,0,Egypt,100388076,Africa
2020-02-14,0,0,Egypt,100388076,Africa
2020-02-15,1,0,Egypt,100388076,Africa
2020-02-16,0,0,Egypt,100388076,Africa
2020-02-17,0,0,Egypt,100388076,Africa
2020-02-18,0,0,Egypt,100388076,Africa
2020-02-19,0,0,Egypt,100388076,Africa
2020-02-20,0,0,Egypt,100388076,Africa
2020-02-21,0,0,Egypt,100388076,Africa
2020-02-22,0,0,Egypt,100388076,Africa
2020-02-23,0,0,Egypt,100388076,Africa
2020-02-24,0,0,Egypt,100388076,Africa
2020-02-25,0,0,Egypt,100388076,Africa
2020-02-26,0,0,Egypt,100388076,Africa
2020-02-27,0,0,Egypt,100388076,Africa
2020-02-28,0,0,Egypt,100388076,Africa
2020-02-29,0,0,Egypt,100388076,Africa
2020-03-01,0,0,Egypt,100388076,Africa
2020-03-02,1,0,Egypt,100388076,Africa
2020-03-06,1,0,Egypt,100388076,Africa
2020-03-07,12,0,Egypt,100388076,Africa
2020-03-09,34,1,Egypt,100388076,Africa
2020-03-10,6,0,Egypt,100388076,Africa
2020-03-11,4,0,Egypt,100388076,Africa
2020-03-12,1,0,Egypt,100388076,Africa
2020-03-13,20,1,Egypt,100388076,Africa
2020-03-14,13,0,Egypt,100388076,Africa
2020-03-15,0,0,Egypt,100388076,Africa
2020-03-16,17,0,Egypt,100388076,Africa
2020-03-17,16,0,Egypt,100388076,Africa
2020-03-18,40,2,Egypt,100388076,Africa
2020-03-19,30,2,Egypt,100388076,Africa
2020-03-20,14,0,Egypt,100388076,Africa
2020-03-21,46,1,Egypt,100388076,Africa
2020-03-22,29,1,Egypt,100388076,Africa
2020-03-23,9,2,Egypt,100388076,Africa
2020-03-24,33,4,Egypt,100388076,Africa
2020-03-25,39,5,Egypt,100388076,Africa
2020-03-26,76,2,Egypt,100388076,Africa
2020-03-27,14,0,Egypt,100388076,Africa
2020-03-28,39,3,Egypt,100388076,Africa
2020-03-29,41,6,Egypt,100388076,Africa
2020-03-30,40,6,Egypt,100388076,Africa
2020-03-31,33,4,Egypt,100388076,Africa
2020-04-01,47,1,Egypt,100388076,Africa
2020-04-02,54,5,Egypt,100388076,Africa
2020-04-03,69,6,Egypt,100388076,Africa
2020-04-04,0,0,Egypt,100388076,Africa
2020-04-05,206,14,Egypt,100388076,Africa
2020-04-06,85,5,Egypt,100388076,Africa
2020-04-07,3,7,Egypt,100388076,Africa
2020-04-08,249,7,Egypt,100388076,Africa
2020-04-09,238,18,Egypt,100388076,Africa
2020-04-10,139,15,Egypt,100388076,Africa
2020-04-11,95,17,Egypt,100388076,Africa
2020-04-12,145,11,Egypt,100388076,Africa
2020-04-13,126,13,Egypt,100388076,Africa
2020-04-14,125,5,Egypt,100388076,Africa
2020-04-15,160,14,Egypt,100388076,Africa
2020-04-16,155,5,Egypt,100388076,Africa
2020-04-17,168,13,Egypt,100388076,Africa
2020-04-18,171,9,Egypt,100388076,Africa
2020-04-19,188,19,Egypt,100388076,Africa
2020-04-20,112,15,Egypt,100388076,Africa
2020-04-21,189,11,Egypt,100388076,Africa
2020-04-22,157,14,Egypt,100388076,Africa
2020-04-23,0,0,Egypt,100388076,Africa
2020-04-24,169,12,Egypt,100388076,Africa
2020-04-25,433,18,Egypt,100388076,Africa
2020-04-26,227,13,Egypt,100388076,Africa
2020-04-27,0,0,Egypt,100388076,Africa
2020-04-28,463,30,Egypt,100388076,Africa
2020-04-29,260,22,Egypt,100388076,Africa
2020-04-30,226,21,Egypt,100388076,Africa
2020-05-01,269,12,Egypt,100388076,Africa
2020-05-02,358,14,Egypt,100388076,Africa
2020-05-03,298,9,Egypt,100388076,Africa
2020-05-04,272,14,Egypt,100388076,Africa
2020-05-05,348,7,Egypt,100388076,Africa
2020-05-06,388,16,Egypt,100388076,Africa
2020-05-07,387,17,Egypt,100388076,Africa
2020-05-08,393,13,Egypt,100388076,Africa
2020-05-09,495,21,Egypt,100388076,Africa
2020-05-10,488,11,Egypt,100388076,Africa
2020-05-11,436,11,Egypt,100388076,Africa
2020-05-12,346,8,Egypt,100388076,Africa
2020-05-13,347,11,Egypt,100388076,Africa
2020-05-14,338,12,Egypt,100388076,Africa
2020-05-15,398,15,Egypt,100388076,Africa
2020-05-16,399,21,Egypt,100388076,Africa
2020-05-17,491,20,Egypt,100388076,Africa
2020-05-18,510,18,Egypt,100388076,Africa
2020-05-19,535,15,Egypt,100388076,Africa
2020-05-20,720,14,Egypt,100388076,Africa
2020-05-21,745,21,Egypt,100388076,Africa
2020-05-22,774,16,Egypt,100388076,Africa
2020-05-23,783,11,Egypt,100388076,Africa
2020-05-24,827,28,Egypt,100388076,Africa
2020-05-25,652,29,Egypt,100388076,Africa
2020-05-26,702,19,Egypt,100388076,Africa
2020-05-27,789,14,Egypt,100388076,Africa
2020-05-28,910,19,Egypt,100388076,Africa
2020-05-29,1127,29,Egypt,100388076,Africa
2020-05-30,1289,34,Egypt,100388076,Africa
2020-05-31,1367,34,Egypt,100388076,Africa
2020-06-01,1536,46,Egypt,100388076,Africa
2020-06-02,1399,46,Egypt,100388076,Africa
2020-06-03,1152,47,Egypt,100388076,Africa
2020-06-04,1079,36,Egypt,100388076,Africa
2020-06-05,1152,38,Egypt,100388076,Africa
2020-06-06,1348,40,Egypt,100388076,Africa
2020-06-07,1497,32,Egypt,100388076,Africa
2020-06-08,1467,39,Egypt,100388076,Africa
2020-06-09,1365,34,Egypt,100388076,Africa
2020-06-10,1385,35,Egypt,100388076,Africa
2020-06-11,1455,36,Egypt,100388076,Africa
2020-06-12,1442,35,Egypt,100388076,Africa
2020-06-13,1578,45,Egypt,100388076,Africa
2020-06-14,1676,62,Egypt,100388076,Africa
2020-06-15,1618,91,Egypt,100388076,Africa
2020-06-16,1691,97,Egypt,100388076,Africa
2020-06-17,1567,94,Egypt,100388076,Africa
2020-06-18,1363,84,Egypt,100388076,Africa
2020-06-19,1218,88,Egypt,100388076,Africa
2020-06-20,1774,79,Egypt,100388076,Africa
2020-06-21,1547,89,Egypt,100388076,Africa
2020-06-22,1475,87,Egypt,100388076,Africa
2020-06-23,1576,85,Egypt,100388076,Africa
2020-06-24,1332,87,Egypt,100388076,Africa
2020-06-25,1420,85,Egypt,100388076,Africa
2020-06-26,1569,83,Egypt,100388076,Africa
2020-06-27,1625,87,Egypt,100388076,Africa
2020-06-28,1168,88,Egypt,100388076,Africa
2020-06-29,1265,81,Egypt,100388076,Africa
2020-06-30,1566,83,Egypt,100388076,Africa
2020-07-01,1557,81,Egypt,100388076,Africa
2020-07-02,1503,81,Egypt,100388076,Africa
2020-07-03,1485,86,Egypt,100388076,Africa
2020-07-04,1412,81,Egypt,100388076,Africa
2020-07-05,1324,79,Egypt,100388076,Africa
2020-07-06,1218,63,Egypt,100388076,Africa
2020-07-07,969,79,Egypt,100388076,Africa
2020-07-08,1057,67,Egypt,100388076,Africa
2020-07-09,1025,75,Egypt,100388076,Africa
2020-07-10,950,53,Egypt,100388076,Africa
2020-07-11,981,85,Egypt,100388076,Africa
2020-07-12,923,67,Egypt,100388076,Africa
2020-07-13,912,89,Egypt,100388076,Africa
2020-07-14,931,77,Egypt,100388076,Africa
2020-07-15,929,73,Egypt,100388076,Africa
2020-07-16,913,59,Egypt,100388076,Africa
2020-07-17,928,53,Egypt,100388076,Africa
2020-07-18,703,68,Egypt,100388076,Africa
2020-07-19,698,63,Egypt,100388076,Africa
2020-07-20,603,51,Egypt,100388076,Africa
2020-07-21,627,50,Egypt,100388076,Africa
2020-07-22,676,47,Egypt,100388076,Africa
2020-07-23,667,41,Egypt,100388076,Africa
2020-07-24,668,40,Egypt,100388076,Africa
2020-07-25,659,38,Egypt,100388076,Africa
2020-07-26,511,40,Egypt,100388076,Africa
2020-07-27,479,48,Egypt,100388076,Africa
2020-07-28,420,46,Egypt,100388076,Africa
2020-07-29,465,39,Egypt,100388076,Africa
2020-07-30,409,37,Egypt,100388076,Africa
2020-07-31,401,46,Egypt,100388076,Africa
2020-08-01,321,31,Egypt,100388076,Africa
2020-08-02,238,29,Egypt,100388076,Africa
2020-08-03,167,31,Egypt,100388076,Africa
2020-08-04,157,23,Egypt,100388076,Africa
2020-08-05,112,24,Egypt,100388076,Africa
2020-08-06,123,18,Egypt,100388076,Africa
2020-08-07,131,21,Egypt,100388076,Africa
2020-08-08,141,20,Egypt,100388076,Africa
2020-08-09,167,21,Egypt,100388076,Africa
2020-08-10,178,17,Egypt,100388076,Africa
2020-08-11,174,26,Egypt,100388076,Africa
2020-08-12,168,24,Egypt,100388076,Africa
2020-08-13,129,26,Egypt,100388076,Africa
2020-08-14,145,22,Egypt,100388076,Africa
2020-08-15,112,17,Egypt,100388076,Africa
2020-08-16,116,17,Egypt,100388076,Africa
2020-08-17,139,19,Egypt,100388076,Africa
2020-08-18,115,13,Egypt,100388076,Africa
2020-08-19,0,0,Egypt,100388076,Africa
2020-08-20,324,24,Egypt,100388076,Africa
2020-08-21,111,15,Egypt,100388076,Africa
2020-08-22,123,19,Egypt,100388076,Africa
2020-08-23,89,12,Egypt,100388076,Africa
2020-08-24,0,0,Egypt,100388076,Africa
2020-08-25,241,37,Egypt,100388076,Africa
2020-08-26,141,18,Egypt,100388076,Africa
2020-08-27,206,19,Egypt,100388076,Africa
2020-08-28,237,25,Egypt,100388076,Africa
2020-08-29,223,20,Egypt,100388076,Africa
2020-08-30,212,14,Egypt,100388076,Africa
2020-08-31,230,23,Egypt,100388076,Africa
2020-09-01,212,22,Egypt,100388076,Africa
2020-09-02,176,19,Egypt,100388076,Africa
2020-09-03,165,21,Egypt,100388076,Africa
2020-09-04,145,18,Egypt,100388076,Africa
2020-09-05,157,16,Egypt,100388076,Africa
2020-09-06,130,16,Egypt,100388076,Africa
2020-09-07,151,19,Egypt,100388076,Africa
2020-09-08,178,11,Egypt,100388076,Africa
2020-09-09,187,19,Egypt,100388076,Africa
2020-09-10,175,17,Egypt,100388076,Africa
2020-09-11,154,13,Egypt,100388076,Africa
2020-09-12,151,17,Egypt,100388076,Africa
2020-09-13,148,20,Egypt,100388076,Africa
2020-09-14,153,21,Egypt,100388076,Africa
2020-09-15,168,13,Egypt,100388076,Africa
2020-09-16,163,18,Egypt,100388076,Africa
2020-09-17,160,17,Egypt,100388076,Africa
2020-09-18,141,19,Egypt,100388076,Africa
2020-09-19,131,18,Egypt,100388076,Africa
2020-09-20,128,17,Egypt,100388076,Africa
2020-09-21,115,20,Egypt,100388076,Africa
2020-09-22,126,17,Egypt,100388076,Africa
2020-09-23,113,19,Egypt,100388076,Africa
2020-09-24,121,16,Egypt,100388076,Africa
2020-09-25,138,13,Egypt,100388076,Africa
2020-09-26,112,18,Egypt,100388076,Africa
2020-09-27,111,16,Egypt,100388076,Africa
2020-09-28,104,14,Egypt,100388076,Africa
2020-09-29,115,18,Egypt,100388076,Africa
2020-09-30,124,13,Egypt,100388076,Africa
2020-10-01,119,16,Egypt,100388076,Africa
2020-10-02,119,16,Egypt,100388076,Africa
2020-10-03,149,10,Egypt,100388076,Africa
2020-10-04,109,14,Egypt,100388076,Africa
2020-10-05,108,11,Egypt,100388076,Africa
2020-10-06,98,9,Egypt,100388076,Africa
2020-10-07,121,11,Egypt,100388076,Africa
2020-10-08,133,9,Egypt,100388076,Africa
2020-10-09,121,7,Egypt,100388076,Africa
2020-10-10,106,12,Egypt,100388076,Africa
2020-10-11,125,11,Egypt,100388076,Africa
2020-10-12,0,0,Egypt,100388076,Africa
2020-10-13,261,22,Egypt,100388076,Africa
2020-10-14,139,9,Egypt,100388076,Africa
2020-10-15,128,6,Egypt,100388076,Africa
2020-10-16,118,11,Egypt,100388076,Africa
2020-10-17,126,11,Egypt,100388076,Africa
2020-10-18,138,10,Egypt,100388076,Africa
2020-10-19,127,11,Egypt,100388076,Africa
2020-10-20,123,10,Egypt,100388076,Africa
2020-10-21,158,12,Egypt,100388076,Africa
2020-10-22,178,13,Egypt,100388076,Africa
2020-10-23,177,11,Egypt,100388076,Africa
2020-10-24,170,10,Egypt,100388076,Africa
2020-10-25,167,11,Egypt,100388076,Africa
2020-10-26,143,12,Egypt,100388076,Africa
2020-10-27,167,12,Egypt,100388076,Africa
2020-10-28,170,11,Egypt,100388076,Africa
2020-10-29,153,12,Egypt,100388076,Africa
2020-10-30,179,13,Egypt,100388076,Africa
2020-10-31,167,11,Egypt,100388076,Africa
2020-11-01,179,8,Egypt,100388076,Africa
2020-11-02,181,12,Egypt,100388076,Africa
2020-11-03,189,13,Egypt,100388076,Africa
2020-11-04,197,14,Egypt,100388076,Africa
2020-11-05,207,13,Egypt,100388076,Africa
2020-11-06,201,11,Egypt,100388076,Africa
2020-11-07,224,14,Egypt,100388076,Africa
2020-11-08,208,12,Egypt,100388076,Africa
2020-11-09,239,13,Egypt,100388076,Africa
2020-11-10,221,12,Egypt,100388076,Africa
2020-11-11,232,14,Egypt,100388076,Africa
2020-11-12,227,11,Egypt,100388076,Africa
2020-11-13,214,12,Egypt,100388076,Africa
2020-11-14,224,12,Egypt,100388076,Africa
2020-11-15,228,13,Egypt,100388076,Africa
2020-11-16,220,11,Egypt,100388076,Africa
2020-11-17,242,12,Egypt,100388076,Africa
2020-11-18,275,16,Egypt,100388076,Africa
2020-11-19,329,14,Egypt,100388076,Africa
2020-11-20,342,13,Egypt,100388076,Africa
2020-11-21,363,13,Egypt,100388076,Africa
2020-11-22,358,14,Egypt,100388076,Africa
2020-11-23,351,13,Egypt,100388076,Africa
2020-11-24,354,12,Egypt,100388076,Africa
2020-11-25,361,13,Egypt,100388076,Africa
2020-11-26,365,12,Egypt,100388076,Africa
2020-11-27,368,11,Egypt,100388076,Africa
2020-11-28,357,12,Egypt,100388076,Africa
2020-03-19,1,0,El_Salvador,6453550,America - ex USA
2020-03-20,0,0,El_Salvador,6453550,America - ex USA
2020-03-21,2,0,El_Salvador,6453550,America - ex USA
2020-03-22,0,0,El_Salvador,6453550,America - ex USA
2020-03-23,0,0,El_Salvador,6453550,America - ex USA
2020-03-24,2,0,El_Salvador,6453550,America - ex USA
2020-03-25,4,0,El_Salvador,6453550,America - ex USA
2020-03-26,4,0,El_Salvador,6453550,America - ex USA
2020-03-27,0,0,El_Salvador,6453550,America - ex USA
2020-03-28,0,0,El_Salvador,6453550,America - ex USA
2020-03-29,6,0,El_Salvador,6453550,America - ex USA
2020-03-30,11,0,El_Salvador,6453550,America - ex USA
2020-03-31,2,0,El_Salvador,6453550,America - ex USA
2020-04-01,0,1,El_Salvador,6453550,America - ex USA
2020-04-02,9,1,El_Salvador,6453550,America - ex USA
2020-04-03,5,0,El_Salvador,6453550,America - ex USA
2020-04-04,10,1,El_Salvador,6453550,America - ex USA
2020-04-05,6,0,El_Salvador,6453550,America - ex USA
2020-04-06,7,0,El_Salvador,6453550,America - ex USA
2020-04-07,9,1,El_Salvador,6453550,America - ex USA
2020-04-08,0,0,El_Salvador,6453550,America - ex USA
2020-04-09,25,1,El_Salvador,6453550,America - ex USA
2020-04-10,14,1,El_Salvador,6453550,America - ex USA
2020-04-11,1,0,El_Salvador,6453550,America - ex USA
2020-04-12,0,0,El_Salvador,6453550,America - ex USA
2020-04-13,7,0,El_Salvador,6453550,America - ex USA
2020-04-14,24,0,El_Salvador,6453550,America - ex USA
2020-04-15,10,0,El_Salvador,6453550,America - ex USA
2020-04-16,0,0,El_Salvador,6453550,America - ex USA
2020-04-17,5,0,El_Salvador,6453550,America - ex USA
2020-04-18,13,1,El_Salvador,6453550,America - ex USA
2020-04-19,13,0,El_Salvador,6453550,America - ex USA
2020-04-20,11,0,El_Salvador,6453550,America - ex USA
2020-04-21,17,0,El_Salvador,6453550,America - ex USA
2020-04-22,7,0,El_Salvador,6453550,America - ex USA
2020-04-23,12,1,El_Salvador,6453550,America - ex USA
2020-04-24,13,0,El_Salvador,6453550,America - ex USA
2020-04-25,11,0,El_Salvador,6453550,America - ex USA
2020-04-26,37,0,El_Salvador,6453550,America - ex USA
2020-04-27,0,0,El_Salvador,6453550,America - ex USA
2020-04-28,25,0,El_Salvador,6453550,America - ex USA
2020-04-29,22,1,El_Salvador,6453550,America - ex USA
2020-04-30,32,0,El_Salvador,6453550,America - ex USA
2020-05-01,47,1,El_Salvador,6453550,America - ex USA
2020-05-02,22,0,El_Salvador,6453550,America - ex USA
2020-05-03,0,1,El_Salvador,6453550,America - ex USA
2020-05-04,109,1,El_Salvador,6453550,America - ex USA
2020-05-05,32,1,El_Salvador,6453550,America - ex USA
2020-05-06,0,1,El_Salvador,6453550,America - ex USA
2020-05-07,108,1,El_Salvador,6453550,America - ex USA
2020-05-08,0,0,El_Salvador,6453550,America - ex USA
2020-05-09,89,1,El_Salvador,6453550,America - ex USA
2020-05-10,105,1,El_Salvador,6453550,America - ex USA
2020-05-11,69,0,El_Salvador,6453550,America - ex USA
2020-05-12,40,1,El_Salvador,6453550,America - ex USA
2020-05-13,39,2,El_Salvador,6453550,America - ex USA
2020-05-14,75,0,El_Salvador,6453550,America - ex USA
2020-05-15,98,3,El_Salvador,6453550,America - ex USA
2020-05-16,55,2,El_Salvador,6453550,America - ex USA
2020-05-17,0,1,El_Salvador,6453550,America - ex USA
2020-05-18,73,4,El_Salvador,6453550,America - ex USA
2020-05-19,75,0,El_Salvador,6453550,America - ex USA
2020-05-20,85,1,El_Salvador,6453550,America - ex USA
2020-05-21,73,1,El_Salvador,6453550,America - ex USA
2020-05-22,69,1,El_Salvador,6453550,America - ex USA
2020-05-23,85,0,El_Salvador,6453550,America - ex USA
2020-05-24,94,2,El_Salvador,6453550,America - ex USA
2020-05-25,96,0,El_Salvador,6453550,America - ex USA
2020-05-26,68,1,El_Salvador,6453550,America - ex USA
2020-05-27,59,0,El_Salvador,6453550,America - ex USA
2020-05-28,67,3,El_Salvador,6453550,America - ex USA
2020-05-29,85,0,El_Salvador,6453550,America - ex USA
2020-05-30,84,4,El_Salvador,6453550,America - ex USA
2020-05-31,239,3,El_Salvador,6453550,America - ex USA
2020-06-01,0,0,El_Salvador,6453550,America - ex USA
2020-06-02,65,0,El_Salvador,6453550,America - ex USA
2020-06-03,71,3,El_Salvador,6453550,America - ex USA
2020-06-04,52,2,El_Salvador,6453550,America - ex USA
2020-06-05,76,1,El_Salvador,6453550,America - ex USA
2020-06-06,68,1,El_Salvador,6453550,America - ex USA
2020-06-07,85,0,El_Salvador,6453550,America - ex USA
2020-06-08,81,2,El_Salvador,6453550,America - ex USA
2020-06-09,89,3,El_Salvador,6453550,America - ex USA
2020-06-10,87,2,El_Salvador,6453550,America - ex USA
2020-06-11,83,4,El_Salvador,6453550,America - ex USA
2020-06-12,207,4,El_Salvador,6453550,America - ex USA
2020-06-13,0,4,El_Salvador,6453550,America - ex USA
2020-06-14,122,0,El_Salvador,6453550,America - ex USA
2020-06-15,117,2,El_Salvador,6453550,America - ex USA
2020-06-16,106,2,El_Salvador,6453550,America - ex USA
2020-06-17,115,2,El_Salvador,6453550,America - ex USA
2020-06-18,125,4,El_Salvador,6453550,America - ex USA
2020-06-19,134,4,El_Salvador,6453550,America - ex USA
2020-06-20,129,7,El_Salvador,6453550,America - ex USA
2020-06-21,297,5,El_Salvador,6453550,America - ex USA
2020-06-22,0,9,El_Salvador,6453550,America - ex USA
2020-06-23,182,0,El_Salvador,6453550,America - ex USA
2020-06-24,165,6,El_Salvador,6453550,America - ex USA
2020-06-25,177,13,El_Salvador,6453550,America - ex USA
2020-06-26,186,7,El_Salvador,6453550,America - ex USA
2020-06-27,181,10,El_Salvador,6453550,America - ex USA
2020-06-28,417,9,El_Salvador,6453550,America - ex USA
2020-06-29,0,12,El_Salvador,6453550,America - ex USA
2020-06-30,239,0,El_Salvador,6453550,America - ex USA
2020-07-01,265,10,El_Salvador,6453550,America - ex USA
2020-07-02,298,8,El_Salvador,6453550,America - ex USA
2020-07-03,264,9,El_Salvador,6453550,America - ex USA
2020-07-04,267,19,El_Salvador,6453550,America - ex USA
2020-07-05,240,0,El_Salvador,6453550,America - ex USA
2020-07-06,270,7,El_Salvador,6453550,America - ex USA
2020-07-07,250,6,El_Salvador,6453550,America - ex USA
2020-07-08,280,6,El_Salvador,6453550,America - ex USA
2020-07-09,259,6,El_Salvador,6453550,America - ex USA
2020-07-10,278,8,El_Salvador,6453550,America - ex USA
2020-07-11,298,6,El_Salvador,6453550,America - ex USA
2020-07-12,249,5,El_Salvador,6453550,America - ex USA
2020-07-13,283,13,El_Salvador,6453550,America - ex USA
2020-07-14,304,11,El_Salvador,6453550,America - ex USA
2020-07-15,325,0,El_Salvador,6453550,America - ex USA
2020-07-16,342,20,El_Salvador,6453550,America - ex USA
2020-07-17,312,11,El_Salvador,6453550,America - ex USA
2020-07-18,250,15,El_Salvador,6453550,America - ex USA
2020-07-19,301,0,El_Salvador,6453550,America - ex USA
2020-07-20,338,20,El_Salvador,6453550,America - ex USA
2020-07-21,361,8,El_Salvador,6453550,America - ex USA
2020-07-22,375,11,El_Salvador,6453550,America - ex USA
2020-07-23,393,0,El_Salvador,6453550,America - ex USA
2020-07-24,402,9,El_Salvador,6453550,America - ex USA
2020-07-25,415,18,El_Salvador,6453550,America - ex USA
2020-07-26,429,0,El_Salvador,6453550,America - ex USA
2020-07-27,409,18,El_Salvador,6453550,America - ex USA
2020-07-28,405,0,El_Salvador,6453550,America - ex USA
2020-07-29,411,9,El_Salvador,6453550,America - ex USA
2020-07-30,395,13,El_Salvador,6453550,America - ex USA
2020-07-31,389,9,El_Salvador,6453550,America - ex USA
2020-08-01,402,9,El_Salvador,6453550,America - ex USA
2020-08-02,418,19,El_Salvador,6453550,America - ex USA
2020-08-03,398,0,El_Salvador,6453550,America - ex USA
2020-08-04,395,19,El_Salvador,6453550,America - ex USA
2020-08-05,419,0,El_Salvador,6453550,America - ex USA
2020-08-06,439,27,El_Salvador,6453550,America - ex USA
2020-08-07,425,7,El_Salvador,6453550,America - ex USA
2020-08-08,418,16,El_Salvador,6453550,America - ex USA
2020-08-09,434,0,El_Salvador,6453550,America - ex USA
2020-08-10,445,27,El_Salvador,6453550,America - ex USA
2020-08-11,449,7,El_Salvador,6453550,America - ex USA
2020-08-12,397,7,El_Salvador,6453550,America - ex USA
2020-08-13,375,0,El_Salvador,6453550,America - ex USA
2020-08-14,349,7,El_Salvador,6453550,America - ex USA
2020-08-15,321,11,El_Salvador,6453550,America - ex USA
2020-08-16,305,17,El_Salvador,6453550,America - ex USA
2020-08-17,293,6,El_Salvador,6453550,America - ex USA
2020-08-18,281,0,El_Salvador,6453550,America - ex USA
2020-08-19,269,15,El_Salvador,6453550,America - ex USA
2020-08-20,255,7,El_Salvador,6453550,America - ex USA
2020-08-21,247,0,El_Salvador,6453550,America - ex USA
2020-08-22,456,14,El_Salvador,6453550,America - ex USA
2020-08-23,0,0,El_Salvador,6453550,America - ex USA
2020-08-24,202,15,El_Salvador,6453550,America - ex USA
2020-08-25,189,9,El_Salvador,6453550,America - ex USA
2020-08-26,175,9,El_Salvador,6453550,America - ex USA
2020-08-27,154,0,El_Salvador,6453550,America - ex USA
2020-08-28,144,7,El_Salvador,6453550,America - ex USA
2020-08-29,131,8,El_Salvador,6453550,America - ex USA
2020-08-30,220,11,El_Salvador,6453550,America - ex USA
2020-08-31,94,4,El_Salvador,6453550,America - ex USA
2020-09-01,91,7,El_Salvador,6453550,America - ex USA
2020-09-02,84,7,El_Salvador,6453550,America - ex USA
2020-09-03,0,8,El_Salvador,6453550,America - ex USA
2020-09-04,96,5,El_Salvador,6453550,America - ex USA
2020-09-05,99,8,El_Salvador,6453550,America - ex USA
2020-09-06,209,7,El_Salvador,6453550,America - ex USA
2020-09-07,0,5,El_Salvador,6453550,America - ex USA
2020-09-08,105,0,El_Salvador,6453550,America - ex USA
2020-09-09,98,1,El_Salvador,6453550,America - ex USA
2020-09-10,91,5,El_Salvador,6453550,America - ex USA
2020-09-11,86,7,El_Salvador,6453550,America - ex USA
2020-09-12,163,5,El_Salvador,6453550,America - ex USA
2020-09-13,77,3,El_Salvador,6453550,America - ex USA
2020-09-14,81,3,El_Salvador,6453550,America - ex USA
2020-09-15,79,4,El_Salvador,6453550,America - ex USA
2020-09-16,75,4,El_Salvador,6453550,America - ex USA
2020-09-17,0,5,El_Salvador,6453550,America - ex USA
2020-09-18,86,0,El_Salvador,6453550,America - ex USA
