date,country,continent,population,weekly_cases,cases_14day_rollsum_per100000,cumulative_cases,weekly_deaths,deaths_14day_rollsum_per1000000,cumulative_deaths,weekly_cases_per100000,cum_cases_per100000,weekly_deaths_per100000,cum_deaths_per100000
2021-03-08,Ireland,Europe,4964440,3522,144.004157568628,226741,112,43.3080065425305,4534,70.94455769432203,4567.302656492979,2.256044991982983,91.32953565759684
2021-03-15,Ireland,Europe,4964440,3858,148.657250364593,230599,53,33.236377114035,4587,77.71269267027097,4645.015349163249,1.0675927194205188,92.39712837701735
2021-03-22,Ireland,Europe,4964440,3942,157.117419084529,234541,79,26.589101691228,4666,79.4047264142582,4724.420075577507,1.5913174497022826,93.98844582671964
2021-03-29,Ireland,Europe,4964440,3607,152.061461111424,238148,52,26.3876691026581,4718,72.65673469716624,4797.076810274673,1.0474494605635278,95.03589528728317
2019-12-30,Israel,Asia,8655541,0,NA,0,0,NA,0,0,0,0,0
2020-01-06,Israel,Asia,8655541,0,0,0,0,0,0,0,0,0,0
2020-01-13,Israel,Asia,8655541,0,0,0,0,0,0,0,0,0,0
2020-01-20,Israel,Asia,8655541,0,0,0,0,0,0,0,0,0,0
2020-01-27,Israel,Asia,8655541,0,0,0,0,0,0,0,0,0,0
2020-02-03,Israel,Asia,8655541,0,0,0,0,0,0,0,0,0,0
2020-02-10,Israel,Asia,8655541,0,0,0,0,0,0,0,0,0,0
2020-02-17,Israel,Asia,8655541,2,0.0231065857119734,2,0,0,0,0.023106585711973406,0.023106585711973406,0,0
2020-02-24,Israel,Asia,8655541,8,0.11553292855986701,10,0,0,0,0.09242634284789362,0.11553292855986703,0,0
2020-03-02,Israel,Asia,8655541,29,0.427471835671508,39,0,0,0,0.3350454928236144,0.4505784213834814,0,0
2020-03-09,Israel,Asia,8655541,211,2.77279028543681,250,0,0,0,2.4377447926131945,2.8883232139966757,0,0
2020-03-16,Israel,Asia,8655541,821,11.9229982273783,1071,1,0.11553292855986701,1,9.485253434765083,12.373576648761759,0.011553292855986703,0.011553292855986703
2020-03-23,Israel,Asia,8655541,3176,46.1785115453789,4247,14,1.73299392839801,15,36.69325811061377,49.06683475937553,0.16174609998381384,0.17329939283980056
2020-03-30,Israel,Asia,8655541,4183,85.0206821272061,8430,34,5.54558057087362,49,48.32742401659238,97.39425877596791,0.39281195710354794,0.5661113499433484
2020-04-06,Israel,Asia,8655541,2715,79.6946141205963,11145,54,10.1668977132683,103,31.3671901040039,128.7614488799718,0.6238778142232819,1.1899891641666305
2020-04-13,Israel,Asia,8655541,2346,58.4712151441487,13491,69,14.2105502128636,172,27.104025040144805,155.8654739201166,0.7971772070630825,1.987166371229713
