iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,new_cases_7day_rollsum,new_cases_7day_rollsum_per100000,new_deaths_7day_rollsum,new_deaths_7day_rollsum_per100000
FRA,Europe,France,2020-07-08,208975,822,534.429,29967,31,14.571,3066.502,12.062,7.842,439.736,0.455,0.214,1.1,503,7.381,7254,106.445,NA,NA,NA,NA,65200,NA,NA,0.957,50845,0.746,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3741,5.4895480165012795,102,0.149674925870925
FRA,Europe,France,2020-07-09,209419,444,520.857,29983,16,15,3073.017,6.515,7.643,439.971,0.235,0.22,1.1,486,7.132,7134,104.684,NA,NA,NA,NA,68838,NA,NA,1.01,52821,0.775,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3646,5.350144899268555,105,0.15407712957301103
FRA,Europe,France,2020-07-10,210134,715,546,30009,26,16.143,3083.509,10.492,8.012,440.352,0.382,0.237,1.11,471,6.911,7020,103.012,NA,NA,NA,NA,77248,NA,NA,1.134,54655,0.802,0.01,100,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3822,5.608407516457603,113,0.16581633944524046
FRA,Europe,France,2020-07-11,210385,251,530.714,30012,3,16.571,3087.192,3.683,7.788,440.396,0.044,0.243,1.12,470,6.897,6995,102.645,NA,NA,NA,NA,32670,NA,NA,0.479,55143,0.809,0.01,100,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3715,5.451395584416534,116,0.17021854314732648
FRA,Europe,France,2020-07-12,210401,16,531.429,30012,0,16.714,3087.427,0.235,7.798,440.396,0,0.245,1.14,473,6.941,6991,102.586,79.971,1.173,508.17,7.457,8536,NA,NA,0.125,55141,0.809,0.01,100,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3720,5.458732590586677,117,0.17168594438135518
FRA,Europe,France,2020-07-13,211824,1423,589.286,30035,23,15.714,3108.308,20.881,8.647,440.734,0.338,0.231,1.15,467,6.853,6941,101.852,NA,NA,NA,NA,80833,NA,NA,1.186,57094,0.838,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,4125,6.053030090368291,110,0.16141413574315444
FRA,Europe,France,2020-07-14,211886,62,533.286,30037,2,14.429,3109.218,0.91,7.825,440.763,0.029,0.212,1.16,465,6.823,6907,101.353,NA,NA,NA,NA,12407,NA,NA,0.182,49390,0.725,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3733,5.47780880662905,101,0.14820752463689635
FRA,Europe,France,2020-07-15,212613,727,519.714,30125,88,22.571,3119.886,10.668,7.626,442.055,1.291,0.331,1.18,457,6.706,6873,100.854,NA,NA,NA,NA,80361,NA,NA,1.179,51556,0.757,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3638,5.338405689396326,158,0.2318493949765309
FRA,Europe,France,2020-07-16,213182,569,537.571,30142,17,22.714,3128.235,8.35,7.888,442.304,0.249,0.333,1.19,456,6.691,6754,99.108,NA,NA,NA,NA,84566,NA,NA,1.241,53803,0.79,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3763,5.52183084364991,159,0.2333167962105596
FRA,Europe,France,2020-07-17,214011,829,553.857,30155,13,20.857,3140.4,12.165,8.127,442.495,0.191,0.306,1.22,452,6.633,6646,97.523,NA,NA,NA,NA,94297,NA,NA,1.384,56239,0.825,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3877,5.68911458432918,146,0.21424058016818678
FRA,Europe,France,2020-07-18,214174,163,541.286,30158,3,20.857,3142.792,2.392,7.943,442.539,0.044,0.306,1.24,450,6.603,6614,97.054,NA,NA,NA,NA,40750,NA,NA,0.598,57393,0.842,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3789,5.5599832757346555,146,0.21424058016818678
FRA,Europe,France,2020-07-19,214178,4,539.571,30158,0,20.857,3142.851,0.059,7.918,442.539,0,0.306,1.28,448,6.574,6583,96.599,81.996,1.203,516.269,7.576,12306,NA,NA,0.181,57931,0.85,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3777,5.542374460926312,146,0.21424058016818678
FRA,Europe,France,2020-07-20,216089,1911,609.286,30182,24,21,3170.893,28.042,8.941,442.891,0.352,0.308,1.31,442,6.486,6547,96.071,NA,NA,NA,NA,93145,NA,NA,1.367,59690,0.876,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,4265,6.258466263132306,147,0.21570798140221548
FRA,Europe,France,2020-07-21,216684,595,685.429,30169,-13,18.857,3179.624,8.731,10.058,442.7,-0.191,0.277,1.32,430,6.31,6440,94.501,NA,NA,NA,NA,89338,NA,NA,1.311,70680,1.037,0.011,90.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,4798,7.040591120869591,132,0.1936969628917853
FRA,Europe,France,2020-07-22,217605,921,713.143,30175,6,7.143,3193.138,13.515,10.465,442.788,0.088,0.105,1.32,420,6.163,6324,92.798,NA,NA,NA,NA,89312,NA,NA,1.311,71959,1.056,0.012,83.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,4992,7.325266960271154,50,0.07337006170143383
FRA,Europe,France,2020-07-23,218841,1236,808.429,30186,11,6.286,3211.276,18.137,11.863,442.95,0.161,0.092,1.33,411,6.031,5915,86.797,NA,NA,NA,NA,88389,NA,NA,1.297,72505,1.064,0.012,83.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,5659,8.30402358336828,44,0.06456565429726177
FRA,Europe,France,2020-07-24,219932,1091,845.857,30196,10,5.857,3227.285,16.009,12.412,443.096,0.147,0.086,1.33,385,5.649,5678,83.319,NA,NA,NA,NA,96219,NA,NA,1.412,72780,1.068,0.013,76.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,5921,8.688482706683795,41,0.06016345059517574
FRA,Europe,France,2020-07-25,220020,88,835.143,30196,0,5.429,3228.576,1.291,12.255,443.096,0,0.08,1.33,368,5.4,5634,82.673,NA,NA,NA,NA,43422,NA,NA,0.637,73162,1.074,0.013,76.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,5846,8.578427614131643,38,0.055761246893089714
FRA,Europe,France,2020-07-26,220020,0,834.571,30196,0,5.429,3228.576,0,12.247,443.096,0,0.08,1.35,367,5.385,5640,82.761,78.959,1.159,570.932,8.378,14994,NA,NA,0.22,73546,1.079,0.013,76.9,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,5842,8.572558009195529,38,0.055761246893089714
FRA,Europe,France,2020-07-27,222508,2488,917,30214,18,4.571,3265.085,36.509,13.456,443.361,0.264,0.067,1.37,374,5.488,5614,82.38,NA,NA,NA,NA,103311,NA,NA,1.516,74998,1.101,0.014,71.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,6419,9.419248521230076,32,0.04695683948891765
FRA,Europe,France,2020-07-28,223072,564,912.571,30227,13,8.286,3273.361,8.276,13.391,443.551,0.191,0.122,1.37,361,5.297,5510,80.854,NA,NA,NA,NA,104087,NA,NA,1.527,77105,1.131,0.014,71.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,6388,9.373759082975186,58,0.08510927157366324
FRA,Europe,France,2020-07-29,224542,1470,991,30241,14,9.429,3294.932,21.571,14.542,443.757,0.205,0.138,1.37,356,5.224,5409,79.372,NA,NA,NA,NA,108129,NA,NA,1.587,79793,1.171,0.014,71.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,6937,10.17936236045693,66,0.09684848144589266
FRA,Europe,France,2020-07-30,225931,1389,1012.857,30257,16,10.143,3315.314,20.382,14.863,443.992,0.235,0.149,1.36,357,5.239,5334,78.271,NA,NA,NA,NA,105762,NA,NA,1.552,82275,1.207,0.014,71.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,7090,10.403874749263318,71,0.10418548761603605
FRA,Europe,France,2020-07-31,227239,1308,1043.857,30268,11,10.286,3334.508,19.194,15.318,444.153,0.161,0.151,1.36,347,5.092,5257,77.141,NA,NA,NA,NA,110265,NA,NA,1.618,84281,1.237,0.014,71.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,7307,10.72230081704754,72,0.10565288885006471
FRA,Europe,France,2020-08-01,227302,63,1040.286,30268,0,10.286,3335.432,0.924,15.265,444.153,0,0.151,1.37,344,5.048,5177,75.967,NA,NA,NA,NA,47687,NA,NA,0.7,84891,1.246,0.014,71.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,7282,10.685615786196824,72,0.10565288885006471
FRA,Europe,France,2020-08-02,227305,3,1040.714,30268,0,10.286,3335.476,0.044,15.271,444.153,0,0.151,1.39,345,5.063,5188,76.129,109.327,1.604,635.719,9.329,16530,NA,NA,0.243,85110,1.249,0.014,71.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,7285,10.690017989898909,72,0.10565288885006471
FRA,Europe,France,2020-08-03,230665,3360,1165.286,30298,30,12,3384.781,49.305,17.099,444.593,0.44,0.176,1.42,360,5.283,5157,75.674,NA,NA,NA,NA,113478,NA,NA,1.665,86563,1.27,0.015,66.7,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,8157,11.969591865971916,84,0.12326170365840884
FRA,Europe,France,2020-08-04,231636,971,1223.429,30300,2,10.429,3399.03,14.248,17.953,444.623,0.029,0.153,1.42,364,5.341,5121,75.146,NA,NA,NA,NA,106763,NA,NA,1.567,86945,1.276,0.016,62.5,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,8564,12.566824168221586,73,0.10712029008409339
FRA,Europe,France,2020-08-05,233344,1708,1257.429,30311,11,10,3424.093,25.063,18.452,444.784,0.161,0.147,1.42,360,5.283,5107,74.94,NA,NA,NA,NA,106615,NA,NA,1.564,86729,1.273,0.017,58.8,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,8802,12.916065661920412,70,0.10271808638200737
FRA,Europe,France,2020-08-06,234945,1601,1287.714,30315,4,8.286,3447.586,23.493,18.896,444.843,0.059,0.122,1.41,366,5.371,5019,73.649,NA,NA,NA,NA,109890,NA,NA,1.613,87318,1.281,0.018,55.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,9014,13.227154723534492,58,0.08510927157366324
FRA,Europe,France,2020-08-07,237332,2387,1441.857,30328,13,8.571,3482.613,35.027,21.158,445.033,0.191,0.126,1.42,359,5.268,4970,72.93,NA,NA,NA,NA,112199,NA,NA,1.646,87595,1.285,0.019,52.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,10093,14.810480655051434,60,0.0880440740417206
FRA,Europe,France,2020-08-08,237402,70,1442.857,30329,1,8.714,3483.64,1.027,21.173,445.048,0.015,0.128,1.42,366,5.371,4981,73.091,NA,NA,NA,NA,49823,NA,NA,0.731,87900,1.29,0.019,52.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,10100,14.820752463689635,61,0.08951147527574928
FRA,Europe,France,2020-08-09,237437,35,1447.429,30329,0,8.714,3484.153,0.514,21.24,445.048,0,0.128,1.44,368,5.4,4992,73.253,112.364,1.649,672.162,9.863,17140,NA,NA,0.252,87987,1.291,0.02,50,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,10132,14.867709303178552,61,0.08951147527574928
FRA,Europe,France,2020-08-10,242168,4731,1643.286,30344,15,6.571,3553.576,69.423,24.114,445.268,0.22,0.096,1.48,372,5.459,5004,73.429,NA,NA,NA,NA,116940,NA,NA,1.716,88481,1.298,0.021,47.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,11503,16.879516395031867,46,0.06750045676531913
FRA,Europe,France,2020-08-11,243582,1414,1706.571,30358,14,8.286,3574.325,20.749,25.042,445.474,0.205,0.122,1.47,367,5.385,4971,72.945,NA,NA,NA,NA,106687,NA,NA,1.566,88471,1.298,0.022,45.5,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,11946,17.529575141706573,58,0.08510927157366324
FRA,Europe,France,2020-08-12,246180,2598,1833.714,30376,18,9.286,3612.448,38.123,26.908,445.738,0.264,0.136,1.46,355,5.209,4850,71.169,NA,NA,NA,NA,111786,NA,NA,1.64,89209,1.309,0.023,43.5,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,12836,18.835562239992093,65,0.09538108021186398
FRA,Europe,France,2020-08-13,248858,2678,1987.571,30393,17,11.143,3651.745,39.297,29.166,445.987,0.249,0.164,1.45,351,5.151,4824,70.787,NA,NA,NA,NA,121223,NA,NA,1.779,90828,1.333,0.025,40,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,13913,20.415953369040977,78,0.11445729625423678
FRA,Europe,France,2020-08-14,251781,2923,2064.143,30412,19,12,3694.638,42.892,30.289,446.266,0.279,0.176,1.44,344,5.048,4788,70.259,NA,NA,NA,NA,132928,NA,NA,1.951,93790,1.376,0.027,37,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,14449,21.20248043048035,84,0.12326170365840884
FRA,Europe,France,2020-08-15,254991,3210,2512.714,30413,1,12,3741.741,47.104,36.872,446.281,0.015,0.176,1.44,353,5.18,4817,70.685,NA,NA,NA,NA,26885,NA,NA,0.395,90513,1.328,0.027,37,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,17589,25.810120305330393,84,0.12326170365840884
FRA,Europe,France,2020-08-16,257994,3003,2936.714,30414,1,12.143,3785.807,44.066,43.093,446.295,0.015,0.178,1.43,353,5.18,4820,70.729,128.561,1.887,832.104,12.21,22122,NA,NA,0.325,91224,1.339,0.027,37,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,20557,30.165367167927506,85,0.12472910489243752
FRA,Europe,France,2020-08-17,258644,650,2353.714,30434,20,12.857,3795.345,9.538,34.538,446.589,0.293,0.189,1.4,361,5.297,4885,71.683,NA,NA,NA,NA,154453,NA,NA,2.266,96583,1.417,0.029,34.5,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,16476,24.176902731856476,90,0.1320661110625809
FRA,Europe,France,2020-08-18,260763,2119,2454.429,30456,22,14,3826.439,31.094,36.016,446.912,0.323,0.205,1.41,357,5.239,4783,70.186,NA,NA,NA,NA,145475,NA,NA,2.135,102125,1.499,0.031,32.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,17181,25.211420601846694,98,0.1438053209348103
FRA,Europe,France,2020-08-19,264535,3772,2622.143,30474,18,14,3881.79,55.35,38.477,447.176,0.264,0.205,1.42,362,5.312,4781,70.156,NA,NA,NA,NA,145257,NA,NA,2.132,106906,1.569,0.032,31.2,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,18355,26.93414965059636,98,0.1438053209348103
FRA,Europe,France,2020-08-20,269335,4800,2925.286,30485,11,13.143,3952.225,70.435,42.926,447.337,0.161,0.193,1.42,368,5.4,4723,69.305,NA,NA,NA,NA,153943,NA,NA,2.259,111580,1.637,0.033,30.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,20477,30.04797506920521,92,0.13500091353063826
FRA,Europe,France,2020-08-21,274344,5009,3223.286,30509,24,13.857,4025.727,73.502,47.299,447.689,0.352,0.203,1.42,367,5.385,4720,69.261,NA,NA,NA,NA,164971,NA,NA,2.421,116158,1.705,0.033,30.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,22563,33.10897404338903,97,0.14233791970078163
FRA,Europe,France,2020-08-22,277818,3474,3261,30518,9,15,4076.705,50.978,47.852,447.822,0.132,0.22,1.42,368,5.4,4685,68.748,NA,NA,NA,NA,69481,NA,NA,1.02,122243,1.794,0.033,30.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,22827,33.4963679691726,105,0.15407712957301103
FRA,Europe,France,2020-08-23,282498,4680,3500.571,30518,0,14.857,4145.379,68.674,51.367,447.822,0,0.218,1.41,371,5.444,4683,68.718,176.139,2.585,957.628,14.052,23592,NA,NA,0.346,122453,1.797,0.033,30.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,24504,35.957199838638694,104,0.15260972833898237
FRA,Europe,France,2020-08-24,284474,1976,3690,30534,16,14.286,4174.375,28.996,54.147,448.056,0.235,0.21,1.4,387,5.679,4664,68.44,NA,NA,NA,NA,187284,NA,NA,2.748,127143,1.866,0.034,29.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,25830,37.902973874960715,100,0.14674012340286766
FRA,Europe,France,2020-08-25,288090,3616,3903.857,30553,19,13.857,4227.436,53.061,57.285,448.335,0.279,0.203,1.4,401,5.884,4578,67.178,NA,NA,NA,NA,177768,NA,NA,2.609,131757,1.933,0.035,28.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,27327,40.09967352230165,97,0.14233791970078163
FRA,Europe,France,2020-08-26,288377,287,3406,30553,0,11.286,4231.648,4.211,49.98,448.335,0,0.166,1.4,373,5.473,4535,66.547,NA,NA,NA,NA,182117,NA,NA,2.672,137022,2.011,0.036,27.8,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,23842,34.98578022171171,79,0.11592469748826545
FRA,Europe,France,2020-08-27,299580,11203,4320.714,30588,35,14.714,4396.041,164.393,63.402,448.849,0.514,0.216,1.43,375,5.503,4517,66.283,NA,NA,NA,NA,195204,NA,NA,2.864,142917,2.097,0.037,27,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,30245,44.381550323197324,103,0.1511423271049537
FRA,Europe,France,2020-08-28,307221,7641,4696.714,30606,18,13.857,4508.165,112.124,68.92,449.113,0.264,0.203,1.42,381,5.591,4517,66.283,NA,NA,NA,NA,201778,NA,NA,2.961,148175,2.174,0.038,26.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,32877,48.2437503711608,97,0.14233791970078163
FRA,Europe,France,2020-08-29,312681,5460,4980.429,30612,6,13.429,4588.285,80.12,73.083,449.201,0.088,0.197,1.4,394,5.782,4512,66.209,NA,NA,NA,NA,84920,NA,NA,1.246,150380,2.207,0.038,26.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,34863,51.158009221941754,94,0.1379357159986956
FRA,Europe,France,2020-08-30,318047,5366,5078.429,30615,3,13.857,4667.026,78.741,74.521,449.245,0.044,0.203,1.38,396,5.811,4517,66.283,207.52,3.045,1081.127,15.864,27797,NA,NA,0.408,150981,2.215,0.038,26.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,35549,52.16464646848543,97,0.14233791970078163
FRA,Europe,France,2020-08-31,321160,3113,5240.857,30646,31,16,4712.706,45.68,76.904,449.7,0.455,0.235,1.36,403,5.914,4564,66.972,NA,NA,NA,NA,219680,NA,NA,3.224,155609,2.283,0.039,25.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,36686,53.83308167157603,112,0.1643489382112118
FRA,Europe,France,2020-09-01,326264,5104,5453.429,30673,27,17.143,4787.602,74.896,80.024,450.096,0.396,0.252,1.35,418,6.134,4586,67.295,NA,NA,NA,NA,196254,NA,NA,2.88,158250,2.322,0.041,24.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.76,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,38174,56.016574707810705,120,0.1760881480834412
FRA,Europe,France,2020-09-02,333377,7113,6428.571,30700,27,21,4891.978,104.376,94.333,450.492,0.396,0.308,1.34,440,6.457,4614,67.706,NA,NA,NA,NA,195240,NA,NA,2.865,160125,2.35,0.042,23.8,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.76,68147687,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,45000,66.03305553129044,147,0.21570798140221548
