iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,new_cases_7day_rollsum,new_cases_7day_rollsum_per_100k,new_cases_14day_rollsum,new_cases_14ay_rollsum_per_100k,new_deaths_7day_rollsum,new_deaths_7day_rollsum_per_100k,new_deaths_14day_rollsum,new_deaths_14day_rollsum_per_100k
NLD,Europe,Netherlands,2020-11-24,501503,4002,5328.286,9111,90,60.286,29267.973,233.559,310.961,531.723,5.252,3.518,0.93,526,30.698,1399,81.646,NA,NA,NA,NA,NA,NA,NA,NA,23754,1.386,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,37298,217.67304607393356,75276,439.31460711730983,422,2.462813701624751,900,5.252446283085962
NLD,Europe,Netherlands,2020-11-25,506557,5054,5379.571,9185,74,59,29562.927,294.954,313.955,536.041,4.319,3.443,0.93,529,30.873,1310,76.452,NA,NA,NA,NA,NA,NA,NA,NA,23708,1.384,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,37657,219.7681885357423,74861,436.8926457756647,413,2.4102892387938915,899,5.246610231660311
NLD,Europe,Netherlands,2020-11-26,511162,4605,5217.286,9260,75,59.143,29831.677,268.75,304.483,540.418,4.377,3.452,0.93,524,30.581,1257,73.359,NA,NA,NA,NA,NA,NA,NA,NA,23663,1.381,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,36521,213.1384341162027,73786,430.61889049308974,414,2.4161252902195427,885,5.164905511701196
NLD,Europe,Netherlands,2020-11-27,517045,5883,5199.429,9343,83,63.571,30175.012,343.335,303.441,545.262,4.844,3.71,0.94,518,30.231,1251,73.009,NA,NA,NA,NA,NA,NA,NA,NA,23617,1.378,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,36396,212.4089276879963,73512,429.01981240246135,445,2.5970428844147255,913,5.328314951619426
NLD,Europe,Netherlands,2020-11-28,521639,4594,4974.143,9403,60,65.286,30443.12,268.108,290.294,548.764,3.502,3.81,0.95,511,29.822,1200,70.033,NA,NA,NA,NA,NA,NA,NA,NA,23572,1.376,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,34819,203.20547458974457,72138,421.0010777436168,457,2.6670755015225383,887,5.176577614552498
NLD,Europe,Netherlands,2020-11-29,527336,5697,5006.143,9426,23,65.571,30775.6,332.48,292.161,550.106,1.342,3.827,0.97,506,29.53,1194,69.682,184.07,10.742,1109.344,64.742,NA,4235402,247.18,NA,23526,1.373,0.106,9.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,35043,204.5127501090904,72375,422.3842219314961,459,2.6787476043738407,867,5.059856586039476
NLD,Europe,Netherlands,2020-11-30,531930,4594,4918.429,9453,27,61.714,31043.708,268.108,287.042,551.682,1.576,3.602,0.99,481,28.071,1240,72.367,NA,NA,NA,NA,NA,NA,NA,NA,24029,1.402,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,34429,200.92941453374064,72093,420.7384554294625,432,2.5211742158812616,850,4.960643711803408
NLD,Europe,Netherlands,2020-12-01,536129,4199,4946.571,9518,65,58.143,31288.764,245.056,288.684,555.475,3.793,3.393,1.02,478,27.896,1205,70.324,NA,NA,NA,NA,NA,NA,NA,NA,24532,1.432,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,34626,202.0791166645939,71924,419.7521627385275,407,2.375272930239985,829,4.838086631864736
NLD,Europe,Netherlands,2020-12-02,541238,5109,4954.429,9584,66,57,31586.928,298.164,289.143,559.327,3.852,3.327,1.05,475,27.721,1131,66.006,NA,NA,NA,NA,NA,NA,NA,NA,25035,1.461,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,34681,202.40009949300472,72338,422.16828802874704,399,2.3285845188347762,812,4.738873757628668
NLD,Europe,Netherlands,2020-12-03,546982,5744,5117.143,9645,61,55,31922.151,335.223,298.639,562.887,3.56,3.21,1.08,458,26.729,1137,66.356,NA,NA,NA,NA,NA,NA,NA,NA,25538,1.49,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,35820,209.04736206682128,72341,422.18579618302397,385,2.2468797988756615,799,4.663005089095204
NLD,Europe,Netherlands,2020-12-04,553040,6058,5142.143,9704,59,51.571,32275.699,353.548,300.098,566.33,3.443,3.01,1.11,473,27.605,1152,67.231,NA,NA,NA,NA,NA,NA,NA,NA,26041,1.52,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,35995,210.06867106631023,72391,422.47759875430654,361,2.106814564660036,806,4.7038574490747616
NLD,Europe,Netherlands,2020-12-05,559716,6676,5439.571,9743,39,48.571,32665.314,389.615,317.456,568.606,2.276,2.835,1.15,472,27.546,1130,65.947,NA,NA,NA,NA,NA,NA,NA,NA,26544,1.549,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,38077,222.21933013451576,72896,425.4248047242603,340,1.9842574847213634,797,4.651332986243902
NLD,Europe,Netherlands,2020-12-06,566628,6912,5613.143,9768,25,48.857,33068.701,403.388,327.586,570.066,1.459,2.851,1.18,469,27.371,1172,68.399,196.867,11.489,1155.608,67.442,NA,4424735,258.23,NA,27048,1.579,0.108,9.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,39292,229.31013261668178,74335,433.8228827257722,342,1.9959295875726655,801,4.674677191946506
NLD,Europe,Netherlands,2020-12-07,573750,7122,5974.286,9786,18,47.571,33484.345,415.644,348.662,571.116,1.05,2.776,1.21,470,27.429,1190,69.449,NA,NA,NA,NA,NA,NA,NA,NA,28278,1.65,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,41820,244.0636706207277,76249,444.99308515446836,333,1.9434051247418058,765,4.464579340623068
NLD,Europe,Netherlands,2020-12-08,579997,6247,6266.857,9857,71,48.429,33848.923,364.578,365.737,575.26,4.144,2.826,1.23,464,27.079,1236,72.134,NA,NA,NA,NA,NA,NA,NA,NA,29508,1.722,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,43868,256.0159039404611,78494,458.09502060505497,339,1.9784214332957124,746,4.3536943635356975
NLD,Europe,Netherlands,2020-12-09,586643,6646,6486.429,9923,66,48.429,34236.787,387.864,378.551,579.111,3.852,2.826,1.24,473,27.605,1211,70.675,NA,NA,NA,NA,NA,NA,NA,NA,30739,1.794,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,45405,264.9859149816868,80086,467.3860144746915,339,1.9784214332957124,738,4.307005952130488
NLD,Europe,Netherlands,2020-12-10,595473,8830,6927.286,9985,62,48.571,34752.111,515.323,404.28,582.73,3.618,2.835,1.25,469,27.371,1179,68.807,NA,NA,NA,NA,NA,NA,NA,NA,31969,1.866,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,48491,282.995969681246,84311,492.04333174806726,340,1.9842574847213634,725,4.2311372835970245
NLD,Europe,Netherlands,2020-12-11,604452,8979,7344.571,10051,66,49.571,35276.13,524.019,428.633,586.582,3.852,2.893,1.27,472,27.546,1209,70.558,NA,NA,NA,NA,NA,NA,NA,NA,33199,1.938,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,51412,300.04307589557277,87407,510.11174696188294,347,2.025109844700921,708,4.131924409360956
NLD,Europe,Netherlands,2020-12-12,613630,9178,7702,10104,53,51.571,35811.762,535.633,449.493,589.675,3.093,3.01,1.27,481,28.071,1242,72.484,NA,NA,NA,NA,NA,NA,NA,NA,34430,2.009,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,53914,314.6448765625517,91991,536.8642066970675,361,2.106814564660036,701,4.091072049381399
NLD,Europe,Netherlands,2020-12-13,623567,9937,8134.143,10134,30,52.286,36391.691,579.928,474.713,591.425,1.751,3.051,1.28,497,29.005,1270,74.118,223.444,13.04,1370.193,79.965,NA,4674355,272.798,NA,35660,2.081,0.119,8.4,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,56939,332.2989321251462,96231,561.609064741828,366,2.1359948217882914,708,4.131924409360956
NLD,Europe,Netherlands,2020-12-14,632085,8518,8333.571,10168,34,54.571,36888.806,497.115,486.352,593.41,1.984,3.185,1.27,503,29.355,1369,79.896,NA,NA,NA,NA,NA,NA,NA,NA,36083,2.106,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.48,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,58335,340.4460599153551,100155,584.5097305360828,382,2.229371644598708,715,4.172776769340514
NLD,Europe,Netherlands,2020-12-15,638801,6716,8400.571,10254,86,56.714,37280.755,391.949,490.262,598.429,5.019,3.31,1.28,524,30.581,1430,83.456,NA,NA,NA,NA,NA,NA,NA,NA,36506,2.131,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,58804,343.18316803398545,102672,599.1990719744465,397,2.316912415983474,736,4.295333849279187
NLD,Europe,Netherlands,2020-12-16,650072,11271,9061.286,10333,79,58.571,37938.536,657.781,528.821,603.039,4.61,3.418,1.29,526,30.698,1438,83.922,NA,NA,NA,NA,NA,NA,NA,NA,36929,2.155,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,63429,370.17490587762165,108834,635.1608208593084,410,2.392781084516938,749,4.371202517812651
NLD,Europe,Netherlands,2020-12-17,662943,12871,9638.571,10408,75,60.429,38689.694,751.158,562.512,607.416,4.377,3.527,1.29,536,31.281,1467,85.615,NA,NA,NA,NA,NA,NA,NA,NA,37352,2.18,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,67470,393.7583896886776,115961,676.7543593699236,423,2.468649753050402,763,4.452907237771766
NLD,Europe,Netherlands,2020-12-18,674967,12024,10073.571,10492,84,63,39391.421,701.727,587.899,612.319,4.902,3.677,1.27,549,32.04,1485,86.665,NA,NA,NA,NA,NA,NA,NA,NA,37775,2.205,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,70515,411.5291662797851,121927,711.5722421753578,441,2.5736986787121214,788,4.598808523413042
NLD,Europe,Netherlands,2020-12-19,687250,12283,10517.143,10546,54,63.143,40108.263,716.842,613.786,615.47,3.151,3.685,1.25,560,32.682,1505,87.833,NA,NA,NA,NA,NA,NA,NA,NA,38198,2.229,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,73620,429.6501059564317,127534,744.2949825189834,442,2.5795347301377722,803,4.686349294797808
NLD,Europe,Netherlands,2020-12-20,700322,13072,10965,10578,32,63.429,40871.152,762.889,639.923,617.338,1.868,3.702,1.22,580,33.849,1533,89.467,283.488,16.545,1703.882,99.439,NA,4944698,288.575,NA,38620,2.254,0.132,7.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,76755,447.9461271758478,133694,780.245059300994,444,2.5912068329890747,810,4.727201654777366
NLD,Europe,Netherlands,2020-12-21,711540,11218,11350.714,10606,28,62.571,41525.84,654.688,662.434,618.972,1.634,3.652,1.18,586,34.199,1576,91.976,NA,NA,NA,NA,NA,NA,NA,NA,37892,2.211,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,79455,463.7034660251057,137790,804.1495259404608,438,2.556190524435168,820,4.785562169033876
NLD,Europe,Netherlands,2020-12-22,721429,9889,11804,10720,114,66.571,42102.967,577.127,688.888,625.625,6.653,3.885,1.13,586,34.199,1703,99.388,NA,NA,NA,NA,NA,NA,NA,NA,37163,2.169,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,82628,482.2212571986965,141432,825.404425232682,466,2.719599964353398,863,5.036512380336872
NLD,Europe,Netherlands,2020-12-23,731902,10473,11690,10825,105,70.286,42714.177,611.21,682.234,631.753,6.128,4.102,1.08,608,35.483,1686,98.396,NA,NA,NA,NA,NA,NA,NA,NA,36434,2.126,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,81830,477.564088161027,145259,847.7389940386486,492,2.871337301420326,902,5.264118385937264
NLD,Europe,Netherlands,2020-12-24,743493,11591,11507.143,10914,89,72.286,43390.634,676.457,671.563,636.947,5.194,4.219,1.04,596,34.783,1712,99.913,NA,NA,NA,NA,NA,NA,NA,NA,35705,2.084,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,80550,470.0939423361936,148020,863.8523320248712,506,2.953042021379441,929,5.421691774429843
NLD,Europe,Netherlands,2020-12-25,755038,11545,11438.714,11015,101,74.714,44064.406,673.772,667.569,642.841,5.894,4.36,1,600,35.016,1704,99.446,NA,NA,NA,NA,NA,NA,NA,NA,34977,2.041,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,80071,467.29847370330674,150586,878.8276399830919,523,3.052254895615509,964,5.625953574327631
NLD,Europe,Netherlands,2020-12-26,764907,9869,11093.857,11062,47,73.714,44640.366,575.96,647.443,645.584,2.743,4.302,0.97,615,35.892,1734,101.197,NA,NA,NA,NA,NA,NA,NA,NA,34248,1.999,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,77657,453.21024556178503,151277,882.8603515182167,516,3.0114025356359515,958,5.590937265773724
NLD,Europe,Netherlands,2020-12-27,774009,9102,10526.714,11090,28,73.143,45171.563,531.197,614.344,647.218,1.634,4.269,0.94,631,36.825,1797,104.874,288.41,16.832,1951.934,113.916,NA,5179331,302.268,NA,33519,1.956,0.132,7.6,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,73687,430.0411214019503,150442,877.9872485777981,512,2.9880583299333474,956,5.579265162922422
NLD,Europe,Netherlands,2020-12-28,781467,7458,9989.571,11135,45,75.571,45606.816,435.253,582.997,649.844,2.626,4.41,0.92,658,38.401,1922,112.169,NA,NA,NA,NA,NA,NA,NA,NA,32943,1.923,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,69927,408.0975680415023,149382,871.8010340666079,529,3.0872712041694155,967,5.643461728604583
NLD,Europe,Netherlands,2020-12-29,789059,7592,9661.429,11305,170,83.571,46049.889,443.073,563.846,659.766,9.921,4.877,0.92,684,39.919,2077,121.215,NA,NA,NA,NA,NA,NA,NA,NA,32368,1.889,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,67630,394.6921579167818,150258,876.9134151154783,585,3.4140900840058754,1051,6.133690048359274
NLD,Europe,Netherlands,2020-12-30,798592,9533,9527.143,11417,112,84.571,46606.24,556.351,556.009,666.302,6.536,4.936,0.91,712,41.553,2002,116.838,NA,NA,NA,NA,NA,NA,NA,NA,31792,1.855,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,66690,389.2062695766698,148520,866.7703577376967,592,3.454942443985433,1084,6.326279745405759
NLD,Europe,Netherlands,2020-12-31,808382,9790,9269.857,11525,108,87.286,47177.589,571.349,540.994,672.605,6.303,5.094,0.89,724,42.253,2104,122.791,NA,NA,NA,NA,NA,NA,NA,NA,31216,1.822,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,64889,378.6955409590722,145439,848.7894832952658,611,3.565827421072803,1117,6.518869442452244
NLD,Europe,Netherlands,2021-01-01,816616,8234,8796.857,11624,99,87,47658.13,480.54,513.389,678.383,5.778,5.077,0.87,703,41.027,1957,114.212,NA,NA,NA,NA,NA,NA,NA,NA,30640,1.788,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,61578,359.3723746887415,141649,826.6708483920482,609,3.554155318221501,1132,6.60641021383701
NLD,Europe,Netherlands,2021-01-02,825249,8633,8620.286,11660,36,85.429,48161.956,503.826,503.084,680.484,2.101,4.986,0.87,698,40.736,2005,117.013,NA,NA,NA,NA,NA,NA,NA,NA,30065,1.755,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,60342,352.1590151266368,137999,805.3692606884218,598,3.489958752539339,1114,6.501361288175291
NLD,Europe,Netherlands,2021-01-03,832702,7453,8384.714,11707,47,88.143,48596.917,434.961,489.336,683.227,2.743,5.144,0.87,704,41.086,2006,117.071,329.752,19.244,1954.887,114.088,NA,5385754,314.315,NA,29489,1.721,0.134,7.5,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,58693,342.5353663257382,132380,772.5764877276885,617,3.6008437296267095,1129,6.5889020595600565
NLD,Europe,Netherlands,2021-01-04,839316,6614,8264.143,11770,63,90.714,48982.913,385.996,482.3,686.903,3.677,5.294,0.87,715,41.728,2130,124.308,NA,NA,NA,NA,NA,NA,NA,NA,29503,1.722,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,57849,337.6097389224887,127776,745.707306963991,635,3.705892655288429,1164,6.793163859457844
NLD,Europe,Netherlands,2021-01-05,845822,6506,8109,11922,152,88.143,49362.607,379.694,473.245,695.774,8.871,5.144,0.88,731,42.662,2159,126,NA,NA,NA,NA,NA,NA,NA,NA,29518,1.723,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,56763,331.2717870742316,124393,725.9639449910134,617,3.6008437296267095,1202,7.0149338136325845
NLD,Europe,Netherlands,2021-01-06,853060,7238,7781.143,12096,174,97,49785.02,422.413,454.111,705.929,10.155,5.661,0.88,704,41.086,2131,124.366,NA,NA,NA,NA,NA,NA,NA,NA,29532,1.724,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,54468,317.8780490523624,121158,707.0843186290322,679,3.9626789180170756,1271,7.417621362002508
NLD,Europe,Netherlands,2021-01-07,862805,9745,7774.714,12182,86,93.857,50353.744,568.723,453.736,710.948,5.019,5.478,0.88,712,41.553,2052,119.756,NA,NA,NA,NA,NA,NA,NA,NA,29546,1.724,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,54423,317.6154267382081,119312,696.3109676972804,657,3.834285786652752,1268,7.400113207725555
NLD,Europe,Netherlands,2021-01-08,871063,8258,7778.143,12269,87,92.143,50835.685,481.941,453.936,716.025,5.077,5.378,0.87,708,41.319,1936,112.986,NA,NA,NA,NA,NA,NA,NA,NA,29561,1.725,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,54447,317.7554919724237,116025,677.1278666611653,645,3.7642531695449395,1254,7.31840848776644
NLD,Europe,Netherlands,2021-01-09,878443,7380,7599.143,12406,137,106.571,51266.385,430.701,443.49,724.021,7.995,6.22,0.86,700,40.852,1874,109.368,NA,NA,NA,NA,NA,NA,NA,NA,29575,1.726,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,53194,310.44291953608297,113536,662.6019346627197,746,4.3536943635356975,1344,7.8436531160750365
NLD,Europe,Netherlands,2021-01-10,885098,6655,7485.143,12461,55,107.714,51654.774,388.389,436.837,727.23,3.21,6.286,0.84,711,41.494,1850,107.967,299.237,17.464,1679.273,98.003,NA,5592879,326.403,NA,29589,1.727,0.121,8.3,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,52396,305.7857504984134,111089,648.3211168241515,754,4.400382774940906,1371,8.001226504567615
NLD,Europe,Netherlands,2021-01-11,890566,5468,7321.429,12512,51,106,51973.89,319.115,427.282,730.207,2.976,6.186,0.83,702,40.969,1926,112.402,NA,NA,NA,NA,NA,NA,NA,NA,29198,1.704,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,51250,299.0976355646173,109099,636.707374487106,742,4.330350157833093,1377,8.036242813121522
NLD,Europe,Netherlands,2021-01-12,895543,4977,7103,12664,152,106,52264.35,290.46,414.535,739.078,8.871,6.186,0.82,695,40.561,1945,113.511,NA,NA,NA,NA,NA,NA,NA,NA,28806,1.681,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,49721,290.1743129347968,106484,621.4461000090284,742,4.330350157833093,1359,7.931193887459803
NLD,Europe,Netherlands,2021-01-13,901740,6197,6954.286,12786,122,98.571,52626.01,361.66,405.856,746.198,7.12,5.753,0.82,700,40.852,1821,106.274,NA,NA,NA,NA,NA,NA,NA,NA,28414,1.658,NA,NA,people tested,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,NA,109.361,5.29,24.4,27.3,NA,3.32,82.28,0.944,48680,284.098983400694,103148,601.9770324530565,690,4.0268754836992375,1369,7.989554401716314
