date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-03-13,9477854,246520,197083,49437,7398243,346149,1733462,6556129,2921725,0.079,0.035,4181046,4240796,425293,1567511,2840453,3011727,316755,881879,1340593,1229069,108538,685632,9475862,1992,0,4561250,2836993,262634,83515,1732245,1217,114700,66676,48024,9750,8384,1366,122070,122023,47,0,109562,112946,20510,8048,246364,156,1775770,932688,82603,760479,0
2021-03-14,9649054,171200,135207,35993,7487766,351295,1809993,6691336,2957718,0.08,0.036,4266043,4307307,441408,1570975,2896461,3072888,331859,883676,1369582,1234419,109549,687299,9647052,2002,0,4615767,2871999,266810,84485,1808759,1234,89523,54517,35006,5146,4176,970,76531,76514,17,0,84997,66511,16115,3464,171190,10,1796580,939726,81018,775836,0
2021-03-15,9897334,248280,189417,58863,7640166,363710,1893458,6880753,3016581,0.083,0.036,4400463,4391447,461474,1582289,2984151,3147219,350790,890548,1416312,1244228,110684,691741,9895049,2285,0,4711010,2929156,277598,86112,1892145,1313,152400,95243,57157,12415,10788,1627,83465,83386,79,0,134420,84140,20066,11314,247997,283,1805656,956398,82425,766833,0
2021-03-16,10076493,179159,112137,67022,7806293,374819,1895381,6992890,3083603,0.084,0.037,4527474,4426082,473886,1593025,3059300,3169255,361553,895647,1468174,1256827,112333,697378,10073661,2832,0,4812454,2993839,286371,88448,1894065,1316,166127,101444,64683,11109,8773,2336,1923,1920,3,0,127011,34635,12412,10736,178612,547,1734367,982383,80674,671310,0
2021-03-17,10281712,205219,125754,79465,7992065,392848,1896799,7118644,3163068,0.086,0.038,4672447,4463838,487350,1605072,3141952,3193652,373040,902175,1530495,1270186,114310,702897,10278263,3449,0,4923524,3068541,299641,93207,1895479,1320,185772,111070,74702,18029,13270,4759,1418,1414,4,0,144973,37756,13464,12047,204602,617,1655897,1010499,87249,558149,0
2021-03-18,10476417,194705,119360,75345,8166965,411077,1898375,7238004,3238413,0.087,0.039,4812398,4498757,499905,1615322,3222615,3215628,383588,907340,1589783,1283129,116317,707982,10472545,3872,0,5028151,3138814,312800,98277,1897053,1322,174900,104627,70273,18229,13159,5070,1576,1574,2,0,139951,34919,12555,10250,194282,423,1569076,1036304,92252,440520,0
2021-03-19,10720328,243911,161069,82842,8351548,431672,1937108,7399073,3321255,0.089,0.04,4961948,4563922,518114,1627194,3306761,3267408,399605,914537,1655187,1296514,118509,712657,10715925,4403,0,5136632,3214916,326735,104937,1935706,1402,184583,108481,76102,20595,13935,6660,38733,38653,80,0,149550,65165,18209,11872,243380,531,1488994,1068005,95273,325716,0
2021-03-20,10940560,220232,166342,53890,8488032,446987,2005541,7565415,3375145,0.091,0.041,5078536,4641917,537715,1633319,3379545,3337212,417708,917920,1698991,1304705,120007,715399,10935833,4727,0,5222970,3265062,338353,108634,2004092,1449,136484,86338,50146,15315,11618,3697,68433,68386,47,0,116588,77995,19601,6125,219908,324,1462706,1089789,100838,272079,0
2021-03-21,11106660,166100,127335,38765,8592678,456203,2057779,7692750,3413910,0.092,0.041,5171749,4694283,554274,1635819,3440184,3384099,433219,919244,1731565,1310184,121055,716575,11101933,4727,0,5291872,3300806,344572,111631,2056306,1473,104646,68902,35744,9216,6219,2997,52238,52214,24,0,93213,52366,16559,2500,166100,0,1457606,1104912,104908,247786,0
2021-03-22,11372850,266190,190026,76164,8758347,479873,2134630,7882776,3490074,0.095,0.042,5329624,4766248,576579,1645397,3534739,3445389,453483,925279,1794885,1320859,123096,720118,11366595,6255,0,5388988,3369359,360698,119175,2133090,1540,165669,97116,68553,23670,16126,7544,76851,76784,67,0,157875,71965,22305,9578,264662,1528,1475516,1118181,116163,241172,0
2021-03-23,11670737,297887,214124,83763,8938596,500141,2232000,8096900,3573837,0.097,0.043,5490190,4854892,604288,1656865,3629814,3521119,478432,932910,1860376,1333773,125856,723955,11659494,11243,0,5490863,3447733,375663,124478,2230374,1626,180249,101875,78374,20268,14965,5303,97370,97284,86,0,160566,88644,27709,11468,292899,4988,1594244,1132303,125322,336619,0
2021-03-24,12004791,334054,245742,88312,9135825,533273,2335693,8342642,3662149,0.1,0.044,5664852,4952071,635971,1672375,3732242,3605792,507202,944863,1932610,1346279,128769,727512,11987756,17035,0,5605374,3530451,403277,129996,2333991,1702,197229,114511,82718,33132,27614,5518,103693,103617,76,0,174662,97179,31683,15510,328262,5792,1723079,1143760,140425,438894,0
2021-03-25,12342281,337490,257335,80155,9324285,560607,2457389,8599977,3742304,0.103,0.045,5830941,5060081,670798,1683452,3832663,3703768,539527,951994,1998278,1356313,131271,731458,12319301,22980,0,5719551,3604734,424829,135778,2455597,1792,188460,114177,74283,27334,21552,5782,121696,121606,90,0,166089,108010,34827,11077,331545,5945,1865864,1157320,149530,559014,0
2021-03-26,12717006,374725,285973,88752,9526131,597012,2593863,8885950,3831056,0.107,0.046,6003833,5184282,710463,1698535,3933360,3816071,576057,962322,2070473,1368211,134406,736213,12687712,29294,0,5839366,3686765,454612,142400,2591972,1891,201846,119815,82031,36405,29783,6622,136474,136375,99,0,172892,124201,39665,15083,368411,6314,1996678,1174583,165340,656755,0
2021-03-27,13003776,286770,223594,63176,9678095,624376,2701305,9109544,3894232,0.11,0.047,6147056,5279869,744190,1703356,4023632,3903670,607441,965464,2123424,1376199,136749,737892,12972132,31644,0,5931568,3746527,478634,145742,2699342,1963,151964,92202,59762,27364,24022,3342,107442,107370,72,0,143223,95587,33727,4821,284420,2350,2063216,1190063,177389,695764,0
2021-03-28,13200701,196925,144178,52747,9795833,642901,2761967,9253722,3946979,0.111,0.047,6253046,5333384,768116,1706823,4085867,3950861,629648,967502,2167179,1382523,138468,739321,13168866,31835,0,5999886,3795947,493883,149018,2759953,2014,117738,68318,49420,18525,15249,3276,60662,60611,51,0,105990,53515,23926,3467,196734,191,2094041,1203155,186698,704188,0
2021-03-29,13509481,308780,219748,89032,9983653,668928,2856900,9473470,4036011,0.114,0.049,6418833,5404751,806706,1716518,4180272,4010842,665103,973637,2238561,1393909,141603,742881,13471698,37783,0,6106036,3877617,512602,156326,2854832,2068,187820,106150,81670,26027,18719,7308,94933,94879,54,0,165787,71367,38590,9695,302832,5948,2136631,1225306,189055,722270,0
2021-03-30,13837944,328463,235079,93384,10199536,695224,2943184,9708549,4129395,0.117,0.05,6591913,5474211,853024,1727240,4280843,4069380,706095,981320,2311070,1404831,146929,745920,13788025,49919,0,6236153,3963383,531349,163875,2941047,2137,215883,130117,85766,26296,18747,7549,86284,86215,69,0,173080,69460,46318,10722,316327,12136,2167207,1260940,195083,711184,0
2021-03-31,14179413,341469,238380,103089,10449033,733496,2996884,9946929,4232484,0.12,0.051,6774517,5538855,899988,1738789,4384637,4121392,747318,988525,2389880,1417463,152670,750264,14113179,66234,0,6391441,4057592,560778,172718,2994710,2174,249497,155288,94209,38272,29429,8843,53700,53663,37,0,182604,64644,46964,11549,325154,16315,2174622,1313208,200223,661191,0
2021-04-01,14503091,323678,231261,92417,10685144,765758,3052189,10178190,4324901,0.122,0.052,6936269,5606629,944397,1747554,4476928,4175958,787230,994147,2459341,1430671,157167,753407,14416778,86313,0,6543767,4141377,584449,181309,3049974,2215,236111,152326,83785,32262,23671,8591,55305,55264,41,0,161752,67774,44409,8765,303599,20079,2160810,1360859,205151,594800,0
2021-04-02,14732970,229879,158276,71603,10866509,782399,3084062,10336466,4396504,0.124,0.053,7067172,5654574,981393,1749910,4552089,4213818,820223,995356,2515083,1440756,161170,754554,14645133,87837,0,6659014,4207495,595626,186773,3081826,2236,181365,115247,66118,16641,11177,5464,31873,31852,21,0,130903,47945,36996,2356,228355,1524,2015964,1340378,185387,490199,0
2021-04-03,14964909,231939,165905,66034,11040040,799586,3125283,10502371,4462538,0.126,0.054,7198861,5698683,1018737,1753036,4633025,4248782,853330,997097,2565836,1449901,165407,755939,14875673,89236,0,6771896,4268144,607461,192125,3123014,2269,173531,112882,60649,17187,11835,5352,41221,41188,33,0,131689,44109,37344,3126,230540,1399,1961133,1361945,175210,423978,0
2021-04-04,15160962,196053,142482,53571,11175335,810702,3174925,10644853,4516109,0.128,0.054,7309766,5731715,1048001,1754173,4704262,4274251,879171,997551,2605504,1457464,168830,756622,15071590,89372,0,6857861,4317474,614378,196324,3172614,2311,135295,85965,49330,11116,6917,4199,49642,49600,42,0,110905,33032,29264,1137,195917,136,1960261,1379502,167801,412958,0
2021-04-05,15410595,249633,176231,73402,11343643,828620,3238332,10821084,4589511,0.13,0.055,7456036,5770066,1081529,1756372,4794323,4302940,907924,998846,2661713,1467126,173605,757526,15319913,90682,0,6958081,4385562,627020,201600,3235983,2349,168308,100220,68088,17918,12642,5276,63407,63369,38,0,146270,38351,33528,2199,248323,1310,1901114,1359990,159692,381432,0
2021-04-06,15789041,378446,279294,99152,11601676,861853,3325512,11100378,4688663,0.133,0.056,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15661732,127309,0,7125780,4475896,651517,210336,3323081,2431,258033,167699,90334,33233,24497,8736,87180,87098,82,0,188890,56620,43111,5556,341819,36627,1951097,1402140,166629,382328,0
2021-04-07,16466600,677559,580456,97103,12143738,897654,3425208,11680834,4785766,0.14,0.058,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16033627,432973,0,7579039,4564699,679111,218543,3422684,2524,542062,453259,88803,35801,27594,8207,99696,99603,93,0,0,0,0,0,371895,305664,2287187,1694705,164158,428324,0
2021-04-08,17199299,732699,642941,89758,12717042,932922,3549335,12323775,4875524,0.148,0.059,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16441448,757851,0,8071719,4645323,705316,227606,3546740,2595,573304,492680,80624,35268,26205,9063,124127,124056,71,0,0,0,0,0,407821,324878,2696208,2031898,167164,497146,0
2021-04-09,17822301,623002,534650,88352,13203767,968876,3649658,12858425,4963876,0.155,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16824947,997354,0,8481272,4722495,730188,238688,3646965,2693,486725,409553,77172,35954,24872,11082,100323,100225,98,0,0,0,0,0,383499,239503,3089331,2337258,186477,565596,0
2021-04-10,18190708,368407,302932,65475,13449468,992073,3749167,13161357,5029351,0.158,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17160308,1030400,0,8669100,4780368,745857,246216,3746400,2767,245701,187828,57873,23197,15669,7528,99509,99435,74,0,0,0,0,0,335361,33046,3225799,2409428,192487,623884,0
2021-04-11,18451287,260579,210488,50091,13617293,1010104,3823890,13371845,5079442,0.161,0.061,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17415808,1035479,0,8790602,4826691,760170,249934,3821073,2817,167825,121502,46323,18031,14313,3718,74723,74673,50,0,0,0,0,0,255500,5079,3290325,2441958,199402,648965,0
2021-04-12,18866754,415467,338629,76838,13895917,1038780,3932057,13710474,5156280,0.165,0.062,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17782768,1083986,0,9001052,4894865,780255,258525,3929167,2890,278624,210450,68174,28676,20085,8591,108167,108094,73,0,0,0,0,0,366960,48507,3456159,2552274,210160,693725,0
2021-04-13,19437803,571049,497646,73403,14324792,1065435,4047576,14208120,5229683,0.171,0.063,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18157687,1280116,0,9362073,4962719,801553,263882,4044494,3082,428875,361021,67854,26655,21298,5357,115519,115327,192,0,0,0,0,0,374919,196130,3648762,2723116,203582,722064,0
2021-04-14,20211573,773770,690378,83392,14941689,1098935,4170949,14898498,5313075,0.179,0.064,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18557660,1653913,0,9904682,5037007,826517,272418,4167299,3650,616897,542609,74288,33500,24964,8536,123373,122805,568,0,0,0,0,0,399973,373797,3744973,2797951,201281,745741,0
2021-04-15,20890844,679271,608483,70788,15474133,1135282,4281429,15506981,5383863,0.186,0.065,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18941302,1949542,0,10376048,5098085,854113,281169,4276820,4609,532444,471366,61078,36347,27596,8751,110480,109521,959,0,0,0,0,0,383642,295629,3691545,2757091,202360,732094,0
2021-04-16,21484117,593273,517902,75371,15911019,1166577,4406521,16024883,5459234,0.193,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19339736,2144381,0,10747282,5163737,876532,290045,4401069,5452,436886,371234,65652,31295,22419,8876,125092,124249,843,0,0,0,0,0,398434,194839,3661816,2707252,197701,756863,0
2021-04-17,21846215,362098,305736,56362,16134496,1188597,4523122,16330619,5515596,0.196,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19680030,2166185,0,10922845,5211651,891578,297019,4516196,6926,223477,175563,47914,22020,15046,6974,116601,115127,1474,0,0,0,0,0,340294,21804,3655507,2685028,196524,773955,0
2021-04-18,22112392,266177,226953,39224,16305875,1203010,4603507,16557572,5554820,0.199,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19941596,2170796,0,11059958,5245917,902130,300880,4595484,8023,171379,137113,34266,14413,10552,3861,80385,79288,1097,0,0,0,0,0,261566,4611,3661105,2688582,192906,779617,0
2021-04-19,22511367,398975,338203,60772,16595420,1234836,4681111,16895775,5615592,0.203,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20296240,2215127,0,11297821,5297599,926131,308705,4671823,9288,289545,237863,51682,31826,24001,7825,77604,76339,1265,0,0,0,0,0,354644,44331,3644613,2699503,196056,749054,0
2021-04-20,23066575,555208,493632,61576,16973520,1272701,4820354,17389407,5677168,0.209,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20656997,2409578,0,11622619,5350901,957735,314966,4809053,11301,378100,324798,53302,37865,31604,6261,139243,137230,2013,0,0,0,0,0,360757,194451,3628772,2648728,207266,772778,0
2021-04-21,23779833,713258,641598,71660,17422882,1312062,5044889,18031005,5748828,0.217,0.069,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21031107,2748726,0,12010359,5412523,989520,322542,5031126,13763,449362,387740,61622,39361,31785,7576,224535,222073,2462,0,0,0,0,0,374110,339148,3568260,2481193,213127,873940,0
2021-04-22,24413801,633968,567846,66122,17802926,1353567,5257308,18598851,5814950,0.224,0.07,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21397816,3015985,0,12335190,5467736,1023728,329839,5239933,17375,380044,324831,55213,41505,34208,7297,212419,208807,3612,0,0,0,0,0,366709,267259,3522957,2328793,218285,975879,0
2021-04-23,24964385,550584,483341,67243,18152795,1396249,5415341,19082192,5882193,0.229,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21780205,3184180,0,12631257,5521538,1056477,339772,5394458,20883,349869,296067,53802,42682,32749,9933,158033,154525,3508,0,0,0,0,0,382389,168195,3480268,2241776,229672,1008820,0
2021-04-24,25333175,368790,309266,59524,18391265,1445833,5496077,19391458,5941717,0.233,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22132084,3201091,0,12828017,5563248,1090641,355192,5472800,23277,238470,196760,41710,49584,34164,15420,80736,78342,2394,0,0,0,0,0,351879,16911,3486960,2256769,257236,972955,0
2021-04-25,25616191,283016,235444,47572,18578713,1479733,5557745,19626902,5989289,0.236,0.072,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22409286,3206905,0,12979486,5599227,1114791,364942,5532625,25120,187448,151469,35979,33900,24150,9750,61668,59825,1843,0,0,0,0,0,277202,5814,3503799,2272838,276723,954238,0
2021-04-26,26043754,427563,354388,73175,18893928,1520697,5629067,19981352,6062464,0.24,0.073,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22750257,3293497,62,13233989,5659939,1147218,373479,5600083,28984,315215,254503,60712,40964,32427,8537,71322,67458,3864,62,0,0,0,0,340971,86592,3532387,2298508,285861,947956,62
2021-04-27,26827346,783592,693406,90186,19569450,1572027,5685353,20675212,6152650,0.249,0.074,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23118969,3708377,516,13833410,5736040,1189393,382634,5651893,33460,675522,599421,76101,51330,42175,9155,56286,51810,4476,454,0,0,0,0,368712,414880,3760771,2595930,299326,864999,516
2021-04-28,27947361,1120015,993247,126768,20576731,1630752,5738649,21669172,6279418,0.261,0.076,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23509901,4437460,1229,14731938,5844793,1235947,394805,5700058,38591,1007281,898528,108753,58725,46554,12171,53296,48165,5131,713,0,0,0,0,390932,729083,4167528,3153849,318690,693760,1229
2021-04-29,28887091,939730,808113,131617,21397522,1692587,5794876,22478162,6411035,0.27,0.077,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23891563,4995528,2106,15441576,5955946,1285795,406792,5748685,46191,820791,709638,111153,61835,49848,11987,56227,48627,7600,877,0,0,0,0,381662,558068,4473290,3594596,339020,537568,2106
2021-04-30,29686210,799119,661866,137253,22073204,1748945,5861128,23140855,6548288,0.278,0.079,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24290836,5395374,2933,16005068,6068136,1327223,421722,5805631,55497,675682,563492,112190,56358,41428,14930,66252,56946,9306,827,0,0,0,0,399273,399846,4721825,3920409,352696,445787,2933
2021-05-01,30020904,334694,258760,75934,22324939,1789503,5900961,23402183,6624222,0.281,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24600880,5420024,5501,16195781,6129158,1361466,428037,5839435,61526,251735,190713,61022,40558,34243,6315,39833,33804,6029,2568,0,0,0,0,310044,24650,4687729,3933674,343670,404884,5501
2021-05-02,30283767,262863,195221,67642,22519628,1826702,5930135,23599205,6691864,0.284,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24856088,5427679,7302,16334647,6184981,1393322,433380,5863934,66201,194689,138866,55823,37199,31856,5343,29174,24499,4675,1801,0,0,0,0,255208,7655,4667576,3940915,346969,372390,7302
2021-05-03,30731811,448044,332742,115302,22834904,1895552,5992594,23933406,6807166,0.288,0.082,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25210272,5521539,8761,16559504,6275400,1449324,446228,5915817,76777,315276,224857,90419,68850,56002,12848,62459,51883,10576,1459,0,0,0,0,354184,93860,4688057,3940976,374855,363527,8699
2021-05-04,31569620,837809,677319,160490,23458125,1957000,6143004,24613455,6967656,0.296,0.084,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25580829,5988791,11491,17051713,6406412,1497764,459236,6052487,90517,623221,492209,131012,61448,48440,13008,150410,136670,13740,2730,0,0,0,0,370557,467252,4742274,3888675,384973,457651,10975
2021-05-05,32700713,1131093,907164,223929,24299161,2031985,6354477,25524218,7191585,0.307,0.086,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25985958,6714755,15090,17712615,6586546,1549156,482829,6247357,107120,841036,660902,180134,74985,51392,23593,211473,194870,16603,3599,0,0,0,0,405129,725964,4753352,3722430,401233,615828,13861
2021-05-06,33675639,974926,759647,215279,24983104,2120293,6554236,26286781,7406864,0.316,0.089,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26385773,7289866,18006,18222981,6760123,1617487,502806,6428307,125929,683943,510366,173577,88308,68331,19977,199759,180950,18809,2916,0,0,0,0,399815,575111,4788548,3585582,427706,759360,15900
2021-05-07,34544662,869023,644118,224905,25559716,2201287,6763039,26933513,7631769,0.324,0.092,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26810780,7733882,20620,18631468,6928248,1670954,530333,6610471,152568,576612,408487,168125,80994,53467,27527,208803,182164,26639,2614,0,0,0,0,425007,444016,4858452,3486512,452342,901911,17687
2021-05-08,34962919,418257,268036,150221,25824271,2271339,6845822,27202416,7781990,0.327,0.094,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27168546,7794373,21487,18784675,7039596,1721956,549383,6674298,171524,264555,153207,111348,70052,51002,19050,82783,63827,18956,867,0,0,0,0,357766,60491,4942015,3499332,481836,944861,15986
2021-05-09,35245315,282396,181092,101304,26017938,2326540,6878292,27384566,7883294,0.329,0.095,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27439907,7805408,22545,18898952,7118986,1766688,559852,6696381,181911,193667,114277,79390,55201,44732,10469,32470,22083,10387,1058,0,0,0,0,271361,11035,4961548,3498310,499838,948157,15243
2021-05-10,35821961,576646,388689,187957,26385204,2403379,7007429,27776659,8071251,0.334,0.097,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27827655,7994306,25949,19125897,7259307,1823997,579382,6800816,206613,367266,226945,140321,76839,57309,19530,129137,104435,24702,3404,0,0,0,0,387748,188898,5090150,3550300,507827,1014835,17188
2021-05-11,36884458,1062497,788857,273640,27195730,2478738,7181229,28568328,8344891,0.344,0.1,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28236457,8648001,28761,19713905,7481825,1878640,600098,6947022,234207,810526,588008,222518,75359,54643,20716,173800,146206,27594,2812,0,0,0,0,408802,653695,5314838,3737605,521738,1038225,17270
2021-05-12,38237911,1353453,1023772,329681,28250167,2553767,7401674,29595642,8674572,0.356,0.104,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28633927,9603984,32303,20494742,7755425,1931625,622142,7136972,264702,1054437,780837,273600,75029,52985,22044,220445,189950,30495,3542,0,0,0,0,397470,955983,5537198,3951006,521782,1047197,17213
2021-05-13,38646171,408260,260462,147798,28550253,2616960,7445033,29857726,8822370,0.359,0.106,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28968708,9677463,33925,20677716,7872537,1980398,636562,7165687,279346,300086,182974,117112,63193,48773,14420,43359,28715,14644,1622,0,0,0,0,334781,73479,4970532,3567149,496667,890797,15919
