date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-07-20,525221,48290,21964,1,arztpraxen,2106294,0,45750,1765,79611324,10026448,14545265,218,114892546,12276660,23054170,4611550
2021-07-21,675568,46014,22816,0,impfzentren,0,0,0,12000,80286892,10072462,14568081,218,114892546,12276660,23054170,4623550
2021-07-22,548531,43403,18888,4,impfzentren,0,93600,0,0,80835423,10115865,14586969,222,114892546,12370260,23054170,4623550
2021-07-23,494553,42269,18586,3,NA,0,0,0,0,81329976,10158134,14605555,225,114892546,12370260,23054170,4623550
2021-07-24,155035,37578,7749,216,NA,0,0,0,0,81485011,10195712,14613304,441,114892546,12370260,23054170,4623550
2021-07-25,84135,31511,3280,10,impfzentren,1105650,0,0,0,81569146,10227223,14616584,451,115998196,12370260,23054170,4623550
2021-07-26,276558,40010,12426,2,impfzentren,0,888300,0,0,81845704,10267233,14629010,453,115998196,13258560,23054170,4623550
2021-07-27,480765,42298,19926,3,betriebe,1734324,0,0,28660,82326469,10309531,14648936,456,117732520,13258560,23054170,4652210
2021-07-27,480765,42298,19926,3,arztpraxen,1734324,0,38160,28660,82807234,10351829,14668862,459,119466844,13258560,23092330,4680870
2021-07-27,480765,42298,19926,3,impfzentren,0,0,0,28660,83287999,10394127,14688788,462,119466844,13258560,23092330,4709530
2021-07-28,609749,47013,23368,15,impfzentren,0,951600,0,0,83897748,10441140,14712156,477,119466844,14210160,23092330,4709530
2021-07-29,502542,43611,19875,16,NA,0,0,0,0,84400290,10484751,14732031,493,119466844,14210160,23092330,4709530
2021-07-30,421181,45592,17186,42,NA,0,0,0,0,84821471,10530343,14749217,535,119466844,14210160,23092330,4709530
2021-07-31,141242,36101,6019,14,NA,0,0,0,0,84962713,10566444,14755236,549,119466844,14210160,23092330,4709530
2021-08-01,84203,25155,2322,0,impfzentren,883350,0,0,0,85046916,10591599,14757558,549,120350194,14210160,23092330,4709530
2021-08-02,241343,33505,9133,5,impfzentren,0,560400,0,0,85288259,10625104,14766691,554,120350194,14770560,23092330,4709530
2021-08-03,400386,38559,11954,2,betriebe,1437024,0,0,62645,85688645,10663663,14778645,556,121787218,14770560,23092330,4772175
2021-08-03,400386,38559,11954,2,arztpraxen,1437024,0,27140,62645,86089031,10702222,14790599,558,123224242,14770560,23119470,4834820
2021-08-04,515157,36716,11281,6,NA,0,0,0,0,86604188,10738938,14801880,564,123224242,14770560,23119470,4834820
2021-08-05,458139,39855,8003,10,NA,0,0,0,0,87062327,10778793,14809883,574,123224242,14770560,23119470,4834820
2021-08-06,384395,35940,7332,2,NA,0,0,0,0,87446722,10814733,14817215,576,123224242,14770560,23119470,4834820
2021-08-07,139554,31933,1544,242,NA,0,0,0,0,87586276,10846666,14818759,818,123224242,14770560,23119470,4834820
2021-08-08,89584,21831,919,2,impfzentren,877500,0,0,0,87675860,10868497,14819678,820,124101742,14770560,23119470,4834820
2021-08-09,240202,41647,5336,10,impfzentren,0,410400,0,0,87916062,10910144,14825014,830,124101742,15180960,23119470,4834820
2021-08-10,369914,42732,7879,4,betriebe,1185894,0,0,42615,88285976,10952876,14832893,834,125287636,15180960,23119470,4877435
2021-08-10,369914,42732,7879,4,arztpraxen,1185894,0,24330,42615,88655890,10995608,14840772,838,126473530,15180960,23143800,4920050
2021-08-11,472501,47288,9712,3,NA,0,0,0,0,89128391,11042896,14850484,841,126473530,15180960,23143800,4920050
2021-08-12,410917,38405,6983,6,NA,0,0,0,0,89539308,11081301,14857467,847,126473530,15180960,23143800,4920050
2021-08-13,358187,41212,6528,11,NA,0,0,0,0,89897495,11122513,14863995,858,126473530,15180960,23143800,4920050
2021-08-14,146593,32380,1374,26,NA,0,0,0,0,90044088,11154893,14865369,884,126473530,15180960,23143800,4920050
2021-08-15,89428,20860,686,4,impfzentren,508950,0,0,0,90133516,11175753,14866055,888,126982480,15180960,23143800,4920050
2021-08-16,216892,33193,2837,4,arztpraxen,12624,0,0,0,90350408,11208946,14868892,892,126995104,15180960,23143800,4920050
2021-08-16,216892,33193,2837,4,impfzentren,0,87600,0,0,90567300,11242139,14871729,896,126995104,15268560,23143800,4920050
2021-08-17,311651,29741,5786,21,betriebe,881214,0,0,51480,90878951,11271880,14877515,917,127876318,15268560,23143800,4971530
2021-08-17,311651,29741,5786,21,arztpraxen,881214,0,16160,51480,91190602,11301621,14883301,938,128757532,15268560,23159960,5023010
2021-08-17,311651,29741,5786,21,impfzentren,0,0,0,51480,91502253,11331362,14889087,959,128757532,15268560,23159960,5074490
2021-08-18,369480,30368,6055,16,NA,0,0,0,0,91871733,11361730,14895142,975,128757532,15268560,23159960,5074490
2021-08-19,286193,26331,4546,0,NA,0,0,0,0,92157926,11388061,14899688,975,128757532,15268560,23159960,5074490
2021-08-20,292442,23955,5173,2,impfzentren,0,0,-2437600,-73400,92450368,11412016,14904861,977,128757532,15268560,20722360,5001090
2021-08-21,120737,21102,725,4,NA,0,0,0,0,92571105,11433118,14905586,981,128757532,15268560,20722360,5001090
2021-08-22,72625,15515,279,1,impfzentren,421200,0,0,0,92643730,11448633,14905865,982,129178732,15268560,20722360,5001090
2021-08-23,186892,29142,3624,6,NA,0,0,0,0,92830622,11477775,14909489,988,129178732,15268560,20722360,5001090
2021-08-24,252263,25860,3874,120,arztpraxen,689964,0,11980,35735,93082885,11503635,14913363,1108,129868696,15268560,20734340,5036825
2021-08-24,252263,25860,3874,120,impfzentren,0,0,0,35735,93335148,11529495,14917237,1228,129868696,15268560,20734340,5072560
2021-08-24,252263,25860,3874,120,betriebe,689964,0,0,35735,93587411,11555355,14921111,1348,130558660,15268560,20734340,5108295
2021-08-25,296005,24909,3749,3,NA,0,0,0,0,93883416,11580264,14924860,1351,130558660,15268560,20734340,5108295
2021-08-26,257652,22136,3142,109,NA,0,0,0,0,94141068,11602400,14928002,1460,130558660,15268560,20734340,5108295
2021-08-27,210017,22402,2499,24,NA,0,0,0,0,94351085,11624802,14930501,1484,130558660,15268560,20734340,5108295
2021-08-28,106887,15348,535,16,NA,0,0,0,0,94457972,11640150,14931036,1500,130558660,15268560,20734340,5108295
2021-08-29,70426,8414,155,26,impfzentren,152100,0,0,0,94528398,11648564,14931191,1526,130710760,15268560,20734340,5108295
2021-08-30,160523,17134,1890,2,NA,0,0,0,0,94688921,11665698,14933081,1528,130710760,15268560,20734340,5108295
2021-08-31,212014,15822,1661,55,arztpraxen,766716,0,9080,70740,94900935,11681520,14934742,1583,131477476,15268560,20743420,5179035
2021-08-31,212014,15822,1661,55,impfzentren,0,0,0,70740,95112949,11697342,14936403,1638,131477476,15268560,20743420,5249775
2021-08-31,212014,15822,1661,55,betriebe,766716,0,0,0,95324963,11713164,14938064,1693,132244192,15268560,20743420,5249775
2021-09-01,263141,15711,2443,7,NA,0,0,0,0,95588104,11728875,14940507,1700,132244192,15268560,20743420,5249775
2021-09-02,228896,13047,1946,48,NA,0,0,0,0,95817000,11741922,14942453,1748,132244192,15268560,20743420,5249775
2021-09-03,218642,12233,1794,5,impfzentren,0,0,-754900,0,96035642,11754155,14944247,1753,132244192,15268560,19988520,5249775
2021-09-04,89495,8533,330,4,NA,0,0,0,0,96125137,11762688,14944577,1757,132244192,15268560,19988520,5249775
2021-09-05,53694,5693,180,4,impfzentren,81900,0,0,0,96178831,11768381,14944757,1761,132326092,15268560,19988520,5249775
2021-09-06,135131,9736,1841,0,NA,0,0,0,0,96313962,11778117,14946598,1761,132326092,15268560,19988520,5249775
2021-09-07,201500,9276,1959,15,betriebe,816594,0,0,133150,96515462,11787393,14948557,1776,133142686,15268560,19988520,5382925
2021-09-07,201500,9276,1959,15,arztpraxen,816594,0,6530,133150,96716962,11796669,14950516,1791,133959280,15268560,19995050,5516075
2021-09-07,201500,9276,1959,15,impfzentren,0,0,0,133150,96918462,11805945,14952475,1806,133959280,15268560,19995050,5649225
2021-09-08,235367,12151,1296,23,NA,0,0,0,0,97153829,11818096,14953771,1829,133959280,15268560,19995050,5649225
2021-09-09,230335,11450,1155,17,NA,0,0,0,0,97384164,11829546,14954926,1846,133959280,15268560,19995050,5649225
2021-09-10,198850,12485,1305,36,NA,0,0,0,0,97583014,11842031,14956231,1882,133959280,15268560,19995050,5649225
2021-09-11,90685,8816,174,11,NA,0,0,0,0,97673699,11850847,14956405,1893,133959280,15268560,19995050,5649225
2021-09-12,54291,5139,78,5,impfzentren,380250,0,0,0,97727990,11855986,14956483,1898,134339530,15268560,19995050,5649225
2021-09-13,144397,10146,967,12,NA,0,0,0,0,97872387,11866132,14957450,1910,134339530,15268560,19995050,5649225
2021-09-14,214552,8337,1868,4,betriebe,937164,0,0,56230,98086939,11874469,14959318,1914,135276694,15268560,19995050,5705455
2021-09-14,214552,8337,1868,4,arztpraxen,937164,0,4960,56230,98301491,11882806,14961186,1918,136213858,15268560,20000010,5761685
2021-09-14,214552,8337,1868,4,impfzentren,0,0,0,56230,98516043,11891143,14963054,1922,136213858,15268560,20000010,5817915
2021-09-15,257546,11350,1249,29,NA,0,0,0,0,98773589,11902493,14964303,1951,136213858,15268560,20000010,5817915
2021-09-16,249992,9932,1559,6,NA,0,0,0,0,99023581,11912425,14965862,1957,136213858,15268560,20000010,5817915
2021-09-17,221387,10991,905,8,NA,0,0,0,0,99244968,11923416,14966767,1965,136213858,15268560,20000010,5817915
2021-09-18,94990,7624,239,11,NA,0,0,0,0,99339958,11931040,14967006,1976,136213858,15268560,20000010,5817915
2021-09-19,58864,5828,217,5,impfzentren,152100,0,0,0,99398822,11936868,14967223,1981,136365958,15268560,20000010,5817915
2021-09-20,140447,7845,944,5,betriebe,804198,0,0,0,99539269,11944713,14968167,1986,137170156,15268560,20000010,5817915
2021-09-20,140447,7845,944,5,arztpraxen,804198,0,2800,33275,99679716,11952558,14969111,1991,137974354,15268560,20002810,5851190
2021-09-21,215191,7894,1038,5,NA,0,0,0,0,99894907,11960452,14970149,1996,137974354,15268560,20002810,5851190
2021-09-22,253382,9923,863,12,impfzentren,0,0,0,2520,100148289,11970375,14971012,2008,137974354,15268560,20002810,5853710
2021-09-22,253382,9923,863,12,betriebe,0,0,0,2520,100401671,11980298,14971875,2020,137974354,15268560,20002810,5856230
2021-09-23,247347,8387,746,3,NA,0,0,0,0,100649018,11988685,14972621,2023,137974354,15268560,20002810,5856230
2021-09-24,217264,9601,1072,9,NA,0,0,0,0,100866282,11998286,14973693,2032,137974354,15268560,20002810,5856230
2021-09-25,85666,6282,84,5,NA,0,0,0,0,100951948,12004568,14973777,2037,137974354,15268560,20002810,5856230
2021-09-26,48669,3835,33,2,impfzentren,217620,-21300,0,0,101000617,12008403,14973810,2039,138191974,15247260,20002810,5856230
2021-09-27,136549,6263,980,10,betriebe,758406,0,0,32650,101137166,12014666,14974790,2049,138950380,15247260,20002810,5888880
2021-09-27,136549,6263,980,10,arztpraxen,758406,0,2170,32650,101273715,12020929,14975770,2059,139708786,15247260,20004980,5921530
2021-09-28,207747,5744,766,0,NA,0,0,0,0,101481462,12026673,14976536,2059,139708786,15247260,20004980,5921530
2021-09-29,235122,5680,1351,17,impfzentren,0,0,0,5650,101716584,12032353,14977887,2076,139708786,15247260,20004980,5927180
2021-09-30,227565,5850,1260,1,NA,0,0,0,0,101944149,12038203,14979147,2077,139708786,15247260,20004980,5927180
2021-10-01,118391,2960,235,16,NA,0,0,0,0,102062540,12041163,14979382,2093,139708786,15247260,20004980,5927180
2021-10-02,27057,1944,69,2,NA,0,0,0,0,102089597,12043107,14979451,2095,139708786,15247260,20004980,5927180
2021-10-03,11657,1145,33,0,impfzentren,205920,0,0,0,102101254,12044252,14979484,2095,139914706,15247260,20004980,5927180
2021-10-04,86562,3493,732,2,NA,0,0,0,0,102187816,12047745,14980216,2097,139914706,15247260,20004980,5927180
2021-10-05,172636,3480,848,1,arztpraxen,873666,54090,1890,35685,102360452,12051225,14981064,2098,140788372,15301350,20006870,5962865
2021-10-05,172636,3480,848,1,oegd,873666,54090,0,35685,102533088,12054705,14981912,2099,141662038,15355440,20006870,5998550
2021-10-06,194037,4040,366,5,NA,0,0,0,0,102727125,12058745,14982278,2104,141662038,15355440,20006870,5998550
2021-10-07,200230,4299,250,8,NA,0,0,0,0,102927355,12063044,14982528,2112,141662038,15355440,20006870,5998550
2021-10-08,170257,4297,1457,4,NA,0,0,0,0,103097612,12067341,14983985,2116,141662038,15355440,20006870,5998550
2021-10-09,35375,2425,27,0,NA,0,0,0,0,103132987,12069766,14984012,2116,141662038,15355440,20006870,5998550
2021-10-10,14958,941,12,2,NA,0,0,0,0,103147945,12070707,14984024,2118,141662038,15355440,20006870,5998550
2021-10-11,88182,3432,479,26,NA,0,0,0,0,103236127,12074139,14984503,2144,141662038,15355440,20006870,5998550
2021-10-12,168798,5067,783,2,betriebe,0,0,0,41255,103404925,12079206,14985286,2146,141662038,15355440,20006870,6039805
2021-10-12,168798,5067,783,2,arztpraxen,795570,43870,1630,41255,103573723,12084273,14986069,2148,142457608,15399310,20008500,6081060
2021-10-12,168798,5067,783,2,oegd,795570,43870,0,41255,103742521,12089340,14986852,2150,143253178,15443180,20008500,6122315
2021-10-13,195634,5325,244,10,NA,0,0,0,0,103938155,12094665,14987096,2160,143253178,15443180,20008500,6122315
2021-10-14,197525,5299,221,4,NA,0,0,0,0,104135680,12099964,14987317,2164,143253178,15443180,20008500,6122315
2021-10-15,160146,5429,378,2,NA,0,0,0,0,104295826,12105393,14987695,2166,143253178,15443180,20008500,6122315
2021-10-16,36562,2605,38,1,NA,0,0,0,0,104332388,12107998,14987733,2167,143253178,15443180,20008500,6122315
2021-10-17,13528,2167,31,1,NA,0,0,0,0,104345916,12110165,14987764,2168,143253178,15443180,20008500,6122315
2021-10-18,85670,3677,117,9,NA,0,0,0,0,104431586,12113842,14987881,2177,143253178,15443180,20008500,6122315
2021-10-19,168678,4995,215,9,arztpraxen,827274,35770,1340,39770,104600264,12118837,14988096,2186,144080452,15478950,20009840,6162085
2021-10-19,168678,4995,215,9,oegd,827274,35770,1340,39770,104768942,12123832,14988311,2195,144907726,15514720,20011180,6201855
2021-10-20,195363,4835,157,5,NA,0,0,0,0,104964305,12128667,14988468,2200,144907726,15514720,20011180,6201855
2021-10-21,197503,4547,202,18,NA,0,0,0,0,105161808,12133214,14988670,2218,144907726,15514720,20011180,6201855
2021-10-22,150686,5104,259,14,NA,0,0,0,0,105312494,12138318,14988929,2232,144907726,15514720,20011180,6201855
2021-10-23,39037,3037,63,27,NA,0,0,0,0,105351531,12141355,14988992,2259,144907726,15514720,20011180,6201855
2021-10-24,12932,742,7,2,NA,0,0,0,0,105364463,12142097,14988999,2261,144907726,15514720,20011180,6201855
2021-10-25,100334,3726,709,32,impfzentren,0,-2753000,0,0,105464797,12145823,14989708,2293,144907726,12761720,20011180,6201855
2021-10-26,199914,5098,475,5,arztpraxen,1174080,45510,1120,30490,105664711,12150921,14990183,2298,146081806,12807230,20012300,6232345
2021-10-26,199914,5098,475,5,oegd,1174080,45510,1120,30490,105864625,12156019,14990658,2303,147255886,12852740,20013420,6262835
2021-10-27,232540,6644,140,35,NA,0,0,0,0,106097165,12162663,14990798,2338,147255886,12852740,20013420,6262835
2021-10-28,237021,6265,1267,25,NA,0,0,0,0,106334186,12168928,14992065,2363,147255886,12852740,20013420,6262835
2021-10-29,195093,7116,683,12,NA,0,0,0,0,106529279,12176044,14992748,2375,147255886,12852740,20013420,6262835
2021-10-30,47040,3591,162,4,NA,0,0,0,0,106576319,12179635,14992910,2379,147255886,12852740,20013420,6262835
2021-10-31,14841,903,4,0,NA,0,0,0,0,106591160,12180538,14992914,2379,147255886,12852740,20013420,6262835
2021-11-01,59468,3502,228,3,NA,0,0,0,0,106650628,12184040,14993142,2382,147255886,12852740,20013420,6262835
2021-11-02,204514,6605,559,5,arztpraxen,1173618,39520,640,30670,106855142,12190645,14993701,2387,148429504,12892260,20014060,6293505
2021-11-02,204514,6605,559,5,oegd,1173618,39520,0,30670,107059656,12197250,14994260,2392,149603122,12931780,20014060,6324175
2021-11-03,276396,8317,2238,10,NA,0,0,0,0,107336052,12205567,14996498,2402,149603122,12931780,20014060,6324175
2021-11-04,288224,8179,279,32,NA,0,0,0,0,107624276,12213746,14996777,2434,149603122,12931780,20014060,6324175
2021-11-05,243625,9146,130,9,NA,0,0,0,0,107867901,12222892,14996907,2443,149603122,12931780,20014060,6324175
2021-11-06,63132,5462,30,5,NA,0,0,0,0,107931033,12228354,14996937,2448,149603122,12931780,20014060,6324175
2021-11-07,28894,2194,12,4,NA,0,0,0,0,107959927,12230548,14996949,2452,149603122,12931780,20014060,6324175
2021-11-08,162654,7165,525,8,NA,0,0,0,0,108122581,12237713,14997474,2460,149603122,12931780,20014060,6324175
2021-11-09,322823,10061,1040,3,oegd,1578528,54590,0,22220,108445404,12247774,14998514,2463,151181650,12986370,20014060,6346395
2021-11-09,322823,10061,1040,3,arztpraxen,1578528,54590,700,22220,108768227,12257835,14999554,2466,152760178,13040960,20014760,6368615
2021-11-10,382280,11020,394,3,NA,0,0,0,0,109150507,12268855,14999948,2469,152760178,13040960,20014760,6368615
2021-11-11,394522,12258,671,15,NA,0,0,0,0,109545029,12281113,15000619,2484,152760178,13040960,20014760,6368615
2021-11-12,314238,11138,298,12,NA,0,0,0,0,109859267,12292251,15000917,2496,152760178,13040960,20014760,6368615
2021-11-13,95479,5669,22,10,NA,0,0,0,0,109954746,12297920,15000939,2506,152760178,13040960,20014760,6368615
2021-11-14,45307,2627,71,0,NA,0,0,0,0,110000053,12300547,15001010,2506,152760178,13040960,20014760,6368615
2021-11-15,231334,9869,545,8,NA,0,0,0,0,110231387,12310416,15001555,2514,152760178,13040960,20014760,6368615
2021-11-16,454932,12577,460,10,arztpraxen,2520066,86150,580,22060,110686319,12322993,15002015,2524,155280244,13127110,20015340,6390675
2021-11-16,454932,12577,460,10,oegd,2520066,86150,0,22060,111141251,12335570,15002475,2534,157800310,13213260,20015340,6412735
2021-11-16,454932,12577,460,10,betriebe,2520066,0,0,0,111596183,12348147,15002935,2544,160320376,13213260,20015340,6412735
2021-11-17,530901,16251,77,66,NA,0,0,0,0,112127084,12364398,15003012,2610,160320376,13213260,20015340,6412735
2021-11-18,557354,18119,450,19,NA,0,0,0,0,112684438,12382517,15003462,2629,160320376,13213260,20015340,6412735
2021-11-19,514018,20039,789,24,NA,0,0,0,0,113198456,12402556,15004251,2653,160320376,13213260,20015340,6412735
2021-11-20,197258,12989,113,96,NA,0,0,0,0,113395714,12415545,15004364,2749,160320376,13213260,20015340,6412735
2021-11-21,82672,8700,391,10,NA,0,0,0,0,113478386,12424245,15004755,2759,160320376,13213260,20015340,6412735
2021-11-22,384031,22899,411,66,NA,0,0,0,0,113862417,12447144,15005166,2825,160320376,13213260,20015340,6412735
2021-11-23,665084,35247,159,223,betriebe,6449100,0,0,0,114527501,12482391,15005325,3048,166769476,13213260,20015340,6412735
2021-11-23,665084,35247,159,223,arztpraxen,6449100,239170,40,62570,115192585,12517638,15005484,3271,173218576,13452430,20015380,6475305
2021-11-23,665084,35247,159,223,oegd,6449100,239170,0,62570,115857669,12552885,15005643,3494,179667676,13691600,20015380,6537875
2021-11-24,827843,49759,129,247,NA,0,0,0,0,116685512,12602644,15005772,3741,179667676,13691600,20015380,6537875
2021-11-25,812128,53713,617,53,NA,0,0,0,0,117497640,12656357,15006389,3794,179667676,13691600,20015380,6537875
2021-11-26,756585,63889,395,94,NA,0,0,0,0,118254225,12720246,15006784,3888,179667676,13691600,20015380,6537875
2021-11-27,483101,71993,60,35,NA,0,0,0,0,118737326,12792239,15006844,3923,179667676,13691600,20015380,6537875
2021-11-28,155864,40707,426,9,NA,0,0,0,0,118893190,12832946,15007270,3932,179667676,13691600,20015380,6537875
2021-11-29,511541,102381,734,10,NA,0,0,0,0,119404731,12935327,15008004,3942,179667676,13691600,20015380,6537875
2021-11-30,668575,234414,539,43,betriebe,0,3649710,0,98490,120073306,13169741,15008543,3985,179667676,17341310,20015380,6636365
2021-11-30,668575,234414,539,43,arztpraxen,3816612,3649710,0,98490,120741881,13404155,15009082,4028,183484288,20991020,20015380,6734855
2021-11-30,668575,234414,539,43,oegd,3816612,3649710,0,98490,121410456,13638569,15009621,4071,187300900,24640730,20015380,6833345
2021-12-01,743598,360009,215,33,NA,0,0,0,0,122154054,13998578,15009836,4104,187300900,24640730,20015380,6833345
2021-12-02,705176,375418,560,28,NA,0,0,0,0,122859230,14373996,15010396,4132,187300900,24640730,20015380,6833345
2021-12-03,672881,374486,107,23,NA,0,0,0,0,123532111,14748482,15010503,4155,187300900,24640730,20015380,6833345
2021-12-04,411584,400695,282,14,NA,0,0,0,0,123943695,15149177,15010785,4169,187300900,24640730,20015380,6833345
2021-12-05,125124,146057,15,12,NA,0,0,0,0,124068819,15295234,15010800,4181,187300900,24640730,20015380,6833345
2021-12-06,393830,334008,289,19,NA,0,0,0,0,124462649,15629242,15011089,4200,187300900,24640730,20015380,6833345
2021-12-07,580116,487016,764,10,betriebe,3032460,0,0,0,125042765,16116258,15011853,4210,190333360,24640730,20015380,6833345
2021-12-07,580116,487016,764,10,arztpraxen,3032460,5597360,0,206450,125622881,16603274,15012617,4220,193365820,30238090,20015380,7039795
2021-12-07,580116,487016,764,10,oegd,3032460,5597360,0,206450,126202997,17090290,15013381,4230,196398280,35835450,20015380,7246245
2021-12-08,661284,597302,426,12,NA,0,0,0,0,126864281,17687592,15013807,4242,196398280,35835450,20015380,7246245
2021-12-09,644716,574962,459,24,NA,0,0,0,0,127508997,18262554,15014266,4266,196398280,35835450,20015380,7246245
2021-12-10,613515,572601,529,18,NA,0,0,0,0,128122512,18835155,15014795,4284,196398280,35835450,20015380,7246245
2021-12-11,407595,556219,416,18,NA,0,0,0,0,128530107,19391374,15015211,4302,196398280,35835450,20015380,7246245
2021-12-12,119302,185949,15,5,NA,0,0,0,0,128649409,19577323,15015226,4307,196398280,35835450,20015380,7246245
2021-12-13,371854,399751,418,40,NA,0,0,0,0,129021263,19977074,15015644,4347,196398280,35835450,20015380,7246245
2021-12-14,588897,502863,454,18,arztpraxen,6907398,4024780,0,111720,129610160,20479937,15016098,4365,203305678,39860230,20015380,7357965
2021-12-14,588897,502863,454,18,oegd,6907398,4024780,0,111720,130199057,20982800,15016552,4383,210213076,43885010,20015380,7469685
2021-12-15,880394,696277,796,18,NA,0,0,0,0,131079451,21679077,15017348,4401,210213076,43885010,20015380,7469685
2021-12-16,744814,569264,651,13,NA,0,0,0,0,131824265,22248341,15017999,4414,210213076,43885010,20015380,7469685
2021-12-17,656287,494496,489,12,NA,0,0,0,0,132480552,22742837,15018488,4426,210213076,43885010,20015380,7469685
2021-12-18,424059,418952,309,7,NA,0,0,0,0,132904611,23161789,15018797,4433,210213076,43885010,20015380,7469685
2021-12-19,148370,162015,507,6,NA,0,0,0,0,133052981,23323804,15019304,4439,210213076,43885010,20015380,7469685
