date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,cum_vacs_first_dose_all,cum_vacs_second_dose_all,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-03-10,8608786,288384,221354,67030,6947187,308784,1352790,5871665,2737146,0.071,0.033,3808598,3856306,360962,1530389,2606688,2661880,256906,860000,1201910,1194426,104056,670389,8607815,971,25,4286338,2660849,233596,75188,1351706,1084,5871640,2737146,159098,95681,63417,12178,8619,3559,117107,117054,53,1,130888,113519,20726,18367,287413,971,1646252,911186,78837,656227,2
2021-03-11,8892981,284195,223305,60890,7094810,322501,1475645,6094970,2798036,0.073,0.034,3937470,3976178,382106,1544008,2689957,2769533,276555,867677,1247513,1206645,105551,676331,8891355,1626,25,4377475,2717335,242966,79535,1474504,1141,6094945,2798036,147623,91137,56486,13717,9370,4347,122855,122798,57,0,128872,119872,21144,13619,283540,655,1685651,917602,78089,689958,2
2021-03-12,9219176,326195,255349,70846,7246387,339794,1632970,6350319,2868882,0.076,0.034,4071484,4127850,404783,1559463,2770420,2906954,297406,877132,1301064,1220896,107377,682331,9217340,1836,25,4463000,2783387,255666,84128,1631628,1342,6350294,2868882,151577,85525,66052,17293,12700,4593,157325,157124,201,0,134014,151672,22677,15455,325985,210,1737602,921265,82018,734318,1
2021-03-13,9459734,240558,190293,50265,7362402,349361,1747946,6540612,2919147,0.079,0.035,4181046,4240796,425293,1567511,2840453,3011727,316755,881879,1340593,1229069,108538,685632,9457742,1992,25,4530202,2832200,263893,85468,1746492,1454,6540587,2919147,116015,67202,48813,9567,8227,1340,114976,114864,112,0,109562,112946,20510,8048,240402,156,1776487,928053,83147,765286,1
2021-03-14,9629713,169979,134301,35678,7450462,354873,1824353,6674913,2954825,0.08,0.036,4266043,4307307,441408,1570975,2896461,3072888,331859,883676,1369582,1234419,109549,687299,9627711,2002,25,4583580,2866882,268430,86443,1822878,1475,6674888,2954825,88060,53378,34682,5512,4537,975,76407,76386,21,0,84997,66511,16115,3464,169969,10,1798930,936374,82005,780550,1
2021-03-15,9877381,247668,188460,59208,7603268,367591,1906497,6863373,3014033,0.083,0.036,4400463,4391447,461474,1582289,2984151,3147219,350790,890548,1416312,1244228,110684,691741,9875096,2285,25,4678969,2924299,279449,88142,1904930,1567,6863348,3014033,152806,95389,57417,12718,11019,1699,82144,82052,92,0,134420,84140,20066,11314,247385,283,1809176,955275,83767,770133,1
2021-03-16,10056275,178894,110699,68195,7769895,378841,1907514,6974072,3082228,0.084,0.037,4527474,4426082,473886,1593025,3059300,3169255,361553,895647,1468174,1256827,112333,697378,10053443,2832,25,4779890,2990005,288214,90627,1905943,1571,6974047,3082228,166627,100921,65706,11250,8765,2485,1017,1013,4,0,127011,34635,12412,10736,178347,547,1735873,981806,82235,671831,1
2021-03-17,10261306,205031,124083,80948,7956191,396831,1908259,7098155,3163176,0.085,0.038,4672447,4463838,487350,1605072,3141952,3193652,373040,902175,1530495,1270186,114310,702897,10257857,3449,25,4890049,3066142,301398,95433,1906683,1576,7098130,3163176,186296,110159,76137,17990,13184,4806,745,740,5,0,144973,37756,13464,12047,204414,617,1652520,1009004,88047,555469,0
2021-03-18,10454845,193539,117977,75562,8130408,414995,1909417,7216132,3238738,0.087,0.039,4812398,4498757,499905,1615322,3222615,3215628,383588,907340,1589783,1283129,116317,707982,10450973,3872,25,4993904,3136504,314363,100632,1907840,1577,7216107,3238738,174217,103855,70362,18164,12965,5199,1158,1157,1,0,139951,34919,12555,10250,193116,423,1561864,1035598,92494,433772,0
2021-03-19,10699799,244954,160720,84234,8316011,435782,1947981,7376852,3322972,0.089,0.04,4961948,4563922,518114,1627194,3306761,3267408,399605,914537,1655187,1296514,118509,712657,10695396,4403,25,5102135,3213876,328345,107437,1946347,1634,7376827,3322972,185603,108231,77372,20787,13982,6805,38564,38507,57,0,149550,65165,18209,11872,244423,531,1480623,1069624,95988,315011,0
2021-03-20,10919979,220180,166912,53268,8451379,451070,2017505,7543764,3376240,0.091,0.041,5078536,4641917,537715,1633319,3379545,3337212,417708,917920,1698991,1304705,120007,715399,10915252,4727,25,5188097,3263282,339801,111269,2015841,1664,7543739,3376240,135368,85962,49406,15288,11456,3832,69524,69494,30,0,116588,77995,19601,6125,219856,324,1460245,1088977,101709,269559,0
2021-03-21,11084464,164485,126299,38186,8553553,460267,2070619,7670063,3414426,0.092,0.041,5171749,4694283,554274,1635819,3440184,3384099,433219,919244,1731565,1310184,121055,716575,11079737,4727,25,5255355,3298198,345754,114513,2068929,1690,7670038,3414426,102174,67258,34916,9197,5953,3244,53114,53088,26,0,93213,52366,16559,2500,164485,0,1454751,1103091,105394,246266,0
2021-03-22,11353665,269201,192795,76406,8719994,484076,2149570,7862858,3490832,0.095,0.042,5329624,4766248,576579,1645397,3534739,3445389,453483,925279,1794885,1320859,123096,720118,11347410,6255,25,5352842,3367152,362164,121912,2147827,1743,7862833,3490832,166441,97487,68954,23809,16410,7399,78951,78898,53,0,157875,71965,22305,9578,267673,1528,1476284,1116726,116485,243073,0
2021-03-23,11654620,300955,216921,84034,8901680,503807,2249108,8079779,3574866,0.097,0.043,5490190,4854892,604288,1656865,3629814,3521119,478432,932910,1860376,1333773,125856,723955,11643377,11243,25,5455524,3446156,376922,126885,2247308,1800,8079754,3574866,181686,102682,79004,19731,14758,4973,99538,99481,57,0,160566,88644,27709,11468,295967,4988,1598345,1131785,124966,341594,0
2021-03-24,11993826,339206,249630,89576,9101988,536838,2354975,8329409,3664442,0.1,0.044,5664852,4952071,635971,1672375,3732242,3605792,507202,944863,1932610,1346279,128769,727512,11976791,17035,25,5571636,3530352,404646,132192,2353102,1873,8329384,3664442,200308,116112,84196,33031,27724,5307,105867,105794,73,0,174662,97179,31683,15510,333414,5792,1732520,1145797,140007,446716,0
2021-03-25,12326485,332659,251511,81148,9287505,564507,2474448,8580920,3745590,0.103,0.045,5830941,5060081,670798,1683452,3832663,3703768,539527,951994,1998278,1356313,131271,731458,12303505,22980,25,5681684,3605821,426747,137760,2472464,1984,8580895,3745590,185517,110048,75469,27669,22101,5568,119473,119362,111,0,166089,108010,34827,11077,326714,5945,1871640,1157097,149512,565031,0
2021-03-26,12700540,374055,285518,88537,9487286,601670,2611558,8866439,3834127,0.107,0.046,6003833,5184282,710463,1698535,3933360,3816071,576057,962322,2070473,1368211,134406,736213,12671246,29294,26,5799727,3687559,457210,144460,2609476,2082,8866413,3834127,199781,118043,81738,37163,30463,6700,137110,137012,98,1,172892,124201,39665,15083,367741,6314,2000741,1171275,165888,663577,1
2021-03-27,12981805,281265,218935,62330,9636872,629289,2715617,9085375,3896457,0.109,0.047,6147056,5279869,744190,1703356,4023632,3903670,607441,965464,2123424,1376199,136749,737892,12950161,31644,27,5890152,3746720,481719,147570,2713477,2140,9085348,3896457,149586,90425,59161,27619,24509,3110,104059,104001,58,1,143223,95587,33727,4821,278915,2350,2061826,1185493,178219,698112,2
2021-03-28,13178194,196389,143170,53219,9752200,647792,2778175,9228545,3949676,0.111,0.047,6253046,5333384,768116,1706823,4085867,3950861,629648,967502,2167179,1382523,138468,739321,13146359,31835,27,5955586,3796614,496948,150844,2775984,2191,9228518,3949676,115328,65434,49894,18503,15229,3274,62558,62507,51,0,105990,53515,23926,3467,196198,191,2093730,1198647,187525,707556,2
2021-03-29,13483852,305658,217065,88593,9940909,672789,2870127,9445610,4038269,0.114,0.049,6418833,5404751,806706,1716518,4180272,4010842,665103,973637,2238561,1393909,141603,742881,13446069,37783,27,6062575,3878334,515136,157653,2867872,2255,9445583,4038269,188709,106989,81720,24997,18188,6809,91952,91888,64,0,165787,71367,38590,9695,299710,5948,2130187,1220915,188713,720557,2
2021-03-30,13812767,328915,236424,92491,10159488,697215,2956037,9682034,4130760,0.116,0.05,6591913,5474211,853024,1727240,4280843,4069380,706095,981320,2311070,1404831,146929,745920,13762848,49919,27,6195182,3964306,533104,164111,2953721,2316,9682007,4130760,218579,132607,85972,24426,17968,6458,85910,85849,61,0,173080,69460,46318,10722,316779,12136,2158147,1257808,193408,706929,2
2021-03-31,14149001,336234,234775,101459,10406980,733258,3008736,9916809,4232219,0.119,0.051,6774517,5538855,899988,1738789,4384637,4121392,747318,988525,2389880,1417463,152670,750264,14082767,66234,27,6349219,4057761,561179,172079,3006384,2352,9916782,4232219,247492,154037,93455,36043,28075,7968,52699,52663,36,0,182604,64644,46964,11549,319919,16315,2155175,1304992,196420,653761,2
2021-04-01,14475704,326703,235950,90753,10645913,765705,3064059,10152759,4322972,0.122,0.052,6936269,5606629,944397,1747554,4476928,4175958,787230,994147,2459341,1430671,157167,753407,14389391,86313,27,6505333,4140580,585734,179971,3061665,2394,10152732,4322972,238933,156114,82819,32447,24555,7892,55323,55281,42,0,161752,67774,44409,8765,306624,20079,2149219,1358408,201198,589611,2
2021-04-02,14701419,225715,157731,67984,10825443,780089,3095860,10310490,4390956,0.124,0.053,7067172,5654574,981393,1749910,4552089,4213818,820223,995356,2515083,1440756,161170,754554,14613582,87837,27,6621246,4204197,595777,184312,3093440,2420,10310463,4390956,179530,115913,63617,14384,10043,4341,31801,31775,26,0,130903,47945,36996,2356,224191,1524,2000879,1338157,178419,484302,1
2021-04-03,14933366,231947,167532,64415,10999659,795889,3137791,10478022,4455371,0.126,0.054,7198861,5698683,1018737,1753036,4633025,4248782,853330,997097,2565836,1449901,165407,755939,14844130,89236,27,6735931,4263728,606731,189158,3135333,2458,10477995,4455371,174216,114685,59531,15800,10954,4846,41931,41893,38,0,131689,44109,37344,3126,230548,1399,1951561,1362787,166600,422174,0
2021-04-04,15126318,192952,142597,50355,11131863,805951,3188477,10620619,4505726,0.128,0.054,7309766,5731715,1048001,1754173,4704262,4274251,879171,997551,2605504,1457464,168830,756622,15036946,89372,27,6821712,4310151,612904,193047,3185976,2501,10620592,4505726,132204,85781,46423,10062,6173,3889,50686,50643,43,0,110905,33032,29264,1137,192816,136,1948124,1379663,158159,410302,0
2021-04-05,15374192,247874,177653,70221,11296874,823812,3253479,10798272,4575947,0.13,0.055,7456036,5770066,1081529,1756372,4794323,4302940,907924,998846,2661713,1467126,173605,757526,15283510,90682,27,6921314,4375560,625985,197827,3250946,2533,10798245,4575947,165011,99602,65409,17861,13081,4780,65002,64970,32,0,146270,38351,33528,2199,246564,1310,1890340,1355965,151023,383352,0
2021-04-06,15747929,373737,279051,94686,11551798,856017,3340085,11077325,4670633,0.133,0.056,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15620620,127309,29,7090314,4461484,649498,206519,3337484,2601,11077296,4670633,254924,169000,85924,32205,23513,8692,86606,86538,68,2,188890,56620,43111,5556,337110,36627,1935162,1392310,158802,384048,2
2021-04-07,16415892,667963,571627,96336,12093949,893058,3428856,11648952,4766969,0.14,0.057,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15982919,432973,29,7544814,4549135,677937,215121,3426172,2684,11648923,4766969,542151,454500,87651,37041,28439,8602,88771,88688,83,0,0,0,0,0,362299,305664,2266891,1686969,159800,420120,2
2021-04-08,17114746,698854,611151,87703,12665460,928691,3520566,12260103,4854672,0.147,0.058,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16356895,757851,29,8037676,4627784,704596,224095,3517802,2764,12260074,4854672,571511,492862,78649,35633,26659,8974,91710,91630,80,0,0,0,0,0,373976,324878,2639042,2019547,162986,456507,2
2021-04-09,17746909,632163,543215,88948,13155892,965283,3625705,12803318,4943620,0.154,0.059,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16749555,997354,29,8450679,4705213,729752,235531,3622858,2847,12803289,4943620,490432,413003,77429,36592,25156,11436,105139,105056,83,0,0,0,0,0,392660,239503,3045490,2330449,185194,529845,2
2021-04-10,18119438,372529,307509,65020,13404326,988506,3726577,13110827,5008640,0.158,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17089038,1030400,29,8641836,4762490,745295,243211,3723667,2910,13110798,5008640,248434,191157,57277,23223,15543,7680,100872,100809,63,0,0,0,0,0,339483,33046,3186072,2404667,192617,588786,2
2021-04-11,18383350,263912,213595,50317,13574691,1007172,3801458,13324422,5058957,0.16,0.061,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17347871,1035479,29,8765905,4808786,760016,247156,3798472,2986,13324393,5058957,170365,124069,46296,18666,14721,3945,74881,74805,76,0,0,0,0,0,258833,5079,3257032,2442828,201221,612981,2
2021-04-12,18801933,418583,342215,76368,13853562,1036404,3911937,13666638,5135325,0.164,0.062,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17717947,1083986,30,8976932,4876630,780778,255626,3908898,3039,13666608,5135325,278871,211027,67844,29232,20762,8470,110479,110426,53,1,0,0,0,0,370076,48507,3427741,2556688,212592,658458,3
2021-04-13,19378771,576838,503148,73690,14285728,1063728,4029285,14169786,5209015,0.17,0.063,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18098655,1280116,30,9341044,4944684,802660,261068,4026052,3233,14169756,5209015,432166,364112,68054,27324,21882,5442,117348,117154,194,0,0,0,0,0,380708,196130,3630842,2733930,207711,689200,1
2021-04-14,20153607,774836,691631,83205,14902047,1097275,4154255,14861417,5292220,0.179,0.064,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18499694,1653913,30,9883220,5018827,827703,269572,4150464,3791,14861387,5292220,616319,542176,74143,33547,25043,8504,124970,124412,558,0,0,0,0,0,401039,373797,3737715,2808098,204217,725399,1
2021-04-15,20833799,680192,609884,70308,15436109,1133385,4264274,15471302,5362528,0.186,0.064,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18884257,1949542,31,10356533,5079576,855200,278185,4259538,4736,15471271,5362528,534062,473313,60749,36110,27497,8613,110019,109074,945,1,0,0,0,0,384563,295629,3719053,2770649,204694,743708,2
2021-04-16,21430331,596532,522341,74191,15874279,1165894,4390127,15993643,5436719,0.192,0.065,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19285950,2144381,31,10729747,5144532,879279,286615,4384586,5541,15993612,5436719,438170,373214,64956,32509,24079,8430,125853,125048,805,0,0,0,0,0,401693,194839,3683422,2718387,200611,764422,2
2021-04-17,21796361,366030,309417,56613,16099157,1188579,4508594,16303060,5493332,0.196,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19630176,2166185,31,10906630,5192527,894827,293752,4501572,7022,16303029,5493332,224878,176883,47995,22685,15548,7137,118467,116986,1481,0,0,0,0,0,344226,21804,3676923,2694831,200073,782017,2
2021-04-18,22065900,269539,230535,39004,16271214,1203968,4590687,16533595,5532336,0.199,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19895104,2170796,31,11044747,5226467,906318,297650,4582499,8188,16533564,5532336,172057,138117,33940,15389,11491,3898,82093,80927,1166,0,0,0,0,0,264928,4611,3682550,2696523,196796,789229,2
2021-04-19,22468145,402245,340828,61417,16564984,1236902,4666227,16874424,5593753,0.203,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20253018,2215127,32,11286344,5278640,931328,305574,4656720,9507,16874392,5593753,293770,241597,52173,32934,25010,7924,75540,74221,1319,1,0,0,0,0,357914,44331,3666212,2711422,200498,754290,2
2021-04-20,23028901,560756,497986,62770,16946888,1276147,4805833,17372411,5656523,0.209,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20619323,2409578,33,11614225,5332663,963908,312239,4794245,11588,17372378,5656523,381904,327881,54023,39245,32580,6665,139606,137525,2081,1,0,0,0,0,366305,194451,3650130,2661160,212419,776548,3
2021-04-21,23750000,721099,647942,73157,17401195,1317860,5030912,18020353,5729680,0.217,0.069,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21001274,2748726,33,12005956,5395239,997489,320371,5016875,14037,18020320,5729680,454307,391731,62576,41713,33581,8132,225079,222630,2449,0,0,0,0,0,381951,339148,3596393,2499148,220585,876657,3
2021-04-22,24388631,638631,571416,67215,17782984,1361536,5244078,18591769,5796895,0.224,0.07,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21372646,3015985,33,12331831,5451153,1033485,328051,5226420,17658,18591736,5796895,381789,325875,55914,43676,35996,7680,213166,209545,3621,0,0,0,0,0,371372,267259,3554832,2346875,228151,979804,2
2021-04-23,24945044,556413,487483,68930,18136280,1405126,5403605,19079252,5865825,0.229,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21760864,3184180,33,12630271,5506009,1066553,338573,5382395,21210,19079219,5865825,353296,298440,54856,43590,33068,10522,159527,155975,3552,0,0,0,0,0,388218,168195,3514713,2262001,239232,1013478,2
2021-04-24,25310672,365628,306686,58942,18371258,1454460,5484921,19385938,5924767,0.233,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22109581,3201091,33,12824031,5547227,1100517,353943,5461357,23564,19385905,5924767,234978,193760,41218,49334,33964,15370,81316,78962,2354,0,0,0,0,0,348717,16911,3514311,2272101,265881,976327,2
2021-04-25,25593649,282977,233935,49042,18559043,1488132,5546441,19619873,5973809,0.236,0.072,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22386744,3206905,33,12974420,5584623,1124329,363803,5521091,25350,19619840,5973809,187785,150389,37396,33672,23812,9860,61520,59734,1786,0,0,0,0,0,277163,5814,3527749,2287829,284164,955754,2
2021-04-26,26026633,432984,358995,73989,18876867,1530631,5619032,19978938,6047798,0.24,0.073,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22733136,3293497,103,13230724,5646143,1158429,372202,5589682,29350,19978835,6047798,317824,256304,61520,42499,34100,8399,72591,68591,4000,70,0,0,0,0,346392,86592,3558488,2311883,293729,952805,71
2021-04-27,26811992,785359,693358,92001,19553496,1582131,5675709,20672849,6139799,0.249,0.074,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23103615,3708377,656,13829511,5723985,1200801,381330,5641881,33828,20672193,6139799,676629,598787,77842,51500,42372,9128,56677,52199,4478,553,0,0,0,0,370479,414880,3783091,2606608,305984,869876,623
2021-04-28,27935142,1123150,996097,127053,20561642,1642856,5729156,21669778,6266852,0.261,0.075,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23497682,4437460,1488,14729086,5832556,1248986,393870,5690218,38938,21668290,6266852,1008146,899575,108571,60725,48185,12540,53447,48337,5110,832,0,0,0,0,394067,729083,4185142,3160447,324996,698244,1455
2021-04-29,28881436,946294,812820,133474,21385955,1706780,5786304,22483507,6400326,0.27,0.077,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23885908,4995528,2397,15441126,5944829,1300516,406264,5739468,46836,22481110,6400326,824313,712040,112273,63924,51530,12394,57148,49250,7898,909,0,0,0,0,388226,558068,4492805,3602971,345244,542226,2364
2021-04-30,29685173,803737,666669,137068,22064255,1764068,5853578,23151051,6537394,0.278,0.079,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24289799,5395374,3272,16007873,6056382,1342548,421520,5797358,56220,23147779,6537394,678300,566747,111553,57288,42032,15256,67274,57890,9384,875,0,0,0,0,403891,399846,4740129,3927975,358942,449973,3239
2021-05-01,30021464,336291,260059,76232,22317090,1805559,5892969,23413684,6613626,0.282,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24601440,5420024,5846,16199471,6117619,1377634,427925,5830733,62236,23407838,6613626,252835,191598,61237,41491,35086,6405,39391,33375,6016,2574,0,0,0,0,311641,24650,4710792,3945832,351099,408048,5813
2021-05-02,30286458,264994,197625,67369,22512663,1843071,5923071,23613116,6680995,0.284,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24858779,5427679,7653,16339312,6173351,1409892,433179,5856259,66812,23605463,6680995,195573,139841,55732,37512,32258,5254,30102,25526,4576,1807,0,0,0,0,257339,7655,4692809,3953620,354939,376630,7620
2021-05-03,30738122,451664,335274,116390,22830508,1913645,5984730,23949976,6797385,0.288,0.082,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25216583,5521539,9239,16566164,6264344,1467258,446387,5907315,77415,23940737,6797385,317845,226852,90993,70574,57366,13208,61659,51056,10603,1586,0,0,0,0,357804,93860,4711489,3953641,383014,365698,9136
2021-05-04,31581038,842916,681218,161698,23456760,1977114,6134964,24634155,6959083,0.296,0.084,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25592247,5988791,12200,17060626,6396134,1517481,459633,6043848,91116,24621955,6959083,626252,494462,131790,63469,50223,13246,150234,136533,13701,2961,0,0,0,0,375664,467252,4769046,3903264,394983,459255,11544
2021-05-05,32728129,1147091,914843,232248,24307991,2056032,6347435,25553469,7191331,0.307,0.086,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26013374,6714755,16671,17726465,6581526,1570906,485126,6239427,108008,25536798,7191331,851231,665839,185392,78918,53425,25493,212471,195579,16892,4471,0,0,0,0,421127,725964,4792987,3746349,413176,618279,15183
2021-05-06,33719040,990911,767280,223631,25000688,2148149,6548982,26325299,7414962,0.317,0.089,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26429174,7289866,21221,18241972,6758716,1640587,507562,6421519,127463,26304078,7414962,692697,515507,177190,92117,69681,22436,201547,182092,19455,4550,0,0,0,0,415800,575111,4837604,3614733,441369,762678,18824
2021-05-07,34610114,891074,652638,238436,25588453,2234812,6761426,26982139,7653398,0.324,0.092,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26876232,7733882,25423,18655740,6932713,1696283,538529,6604693,156733,26956716,7653398,587765,413768,173997,86663,55696,30967,212444,183174,29270,4202,0,0,0,0,447058,444016,4924941,3524198,470744,907848,22151
2021-05-08,35035896,425782,271731,154051,25856123,2306587,6846046,27255587,7807449,0.328,0.094,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27241523,7794373,27140,18810522,7045601,1748230,558357,6669695,176351,27228447,7807449,267670,154782,112888,71775,51947,19828,84620,65002,19618,1717,0,0,0,0,365291,60491,5014432,3539033,501028,953077,21294
2021-05-09,35322076,286180,183645,102535,26050012,2363144,6880713,27440299,7909984,0.33,0.095,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27516668,7805408,28207,18925154,7124858,1793994,569150,6692944,187769,27412092,7909984,193889,114632,79257,56557,45764,10793,34667,23249,11418,1067,0,0,0,0,275145,11035,5035618,3537349,520073,957642,20554
2021-05-10,35911289,589213,395730,193483,26423066,2444932,7011356,27839757,8103467,0.335,0.097,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27916983,7994306,31935,19156448,7266618,1853604,591328,6797770,213586,27807822,8103467,373054,231294,141760,81788,59610,22178,130643,104826,25817,3728,0,0,0,0,400315,188898,5173167,3592558,531287,1026626,22696
2021-05-11,36996997,1085708,797932,287776,27248923,2524801,7187697,28641330,8391243,0.344,0.101,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28348996,8648001,35576,19749457,7499466,1911307,613494,6944990,242707,28605754,8391243,825857,593009,232848,79869,57703,22166,176341,147220,29121,3641,0,0,0,0,432013,653695,5415959,3792163,547687,1052733,23376
2021-05-12,38412925,1415928,1049258,366670,28342193,2616447,7412957,29696340,8757913,0.357,0.105,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28808941,9603984,41328,20546299,7795894,1972419,644028,7136294,276663,29655012,8757913,1093270,796842,296428,91646,61112,30534,225260,191304,33956,5752,0,0,0,0,459945,955983,5684796,4034202,560415,1065522,24657
2021-05-13,38842078,429153,268321,160832,28657458,2683178,7457467,29967308,8918745,0.36,0.107,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29164615,9677463,43975,20733803,7923655,2023941,659237,7165589,291878,29923333,8918745,315265,187504,127761,66731,51522,15209,44510,29295,15215,2647,0,0,0,0,355674,73479,5123038,3656770,535029,908485,22754
2021-05-14,39598488,756410,526073,230337,29202619,2748045,7596057,30501173,9149082,0.367,0.11,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29569688,10028800,51767,21098540,8104079,2073636,674409,7277230,318827,30449406,9149082,545161,364737,180424,64867,49695,15172,138590,111641,26949,7792,0,0,0,0,405073,351337,4988374,3614166,513233,834631,26344
2021-05-15,39998781,400293,234685,165608,29481804,2808424,7652506,30740138,9314690,0.37,0.112,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29922315,10076466,56047,21255346,8226458,2117591,690833,7311154,341352,30684091,9314690,279185,156806,122379,60379,43955,16424,56449,33924,22525,4280,0,0,0,0,352627,47666,4962885,3625681,501837,806460,28907
2021-05-16,40280914,282133,160541,121592,29681562,2861150,7677432,30905402,9436282,0.372,0.113,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30188443,10092471,60770,21361730,8319832,2160435,700715,7322467,354965,30844632,9436282,199758,106384,93374,52726,42844,9882,24926,11313,13613,4723,0,0,0,0,266128,16005,4958838,3631550,498006,796719,32563
