date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-07-17,174183,63222,15653,18575,NA,0,0,0,0,77805314,9825213,14424230,2813068,109574308,12276660,23008420,4608020
2021-07-18,135673,41566,11456,11247,impfzentren,1105650,0,0,0,77940987,9866779,14435686,2824315,110679958,12276660,23008420,4608020
2021-07-19,296231,50527,19783,14240,NA,0,0,0,0,78237218,9917306,14455469,2838555,110679958,12276660,23008420,4608020
2021-07-20,520959,48405,21930,14314,betriebe,2106294,0,0,1765,78758177,9965711,14477399,2852869,112786252,12276660,23008420,4609785
2021-07-20,520959,48405,21930,14314,arztpraxen,2106294,0,45750,1765,79279136,10014116,14499329,2867183,114892546,12276660,23054170,4611550
2021-07-21,671209,46057,22786,13881,impfzentren,0,0,0,12000,79950345,10060173,14522115,2881064,114892546,12276660,23054170,4623550
2021-07-22,544326,43433,18844,13577,impfzentren,0,93600,0,0,80494671,10103606,14540959,2894641,114892546,12370260,23054170,4623550
2021-07-23,488895,42292,18552,18134,NA,0,0,0,0,80983566,10145898,14559511,2912775,114892546,12370260,23054170,4623550
2021-07-24,153377,37466,7742,11843,NA,0,0,0,0,81136943,10183364,14567253,2924618,114892546,12370260,23054170,4623550
2021-07-25,83791,31444,3276,5750,impfzentren,1105650,0,0,0,81220734,10214808,14570529,2930368,115998196,12370260,23054170,4623550
2021-07-26,273476,39786,12332,11075,impfzentren,0,888300,0,0,81494210,10254594,14582861,2941443,115998196,13258560,23054170,4623550
2021-07-27,473738,42143,19882,12869,betriebe,1734324,0,0,28660,81967948,10296737,14602743,2954312,117732520,13258560,23054170,4652210
2021-07-27,473738,42143,19882,12869,arztpraxen,1734324,0,38160,28660,82441686,10338880,14622625,2967181,119466844,13258560,23092330,4680870
2021-07-27,473738,42143,19882,12869,impfzentren,0,0,0,28660,82915424,10381023,14642507,2980050,119466844,13258560,23092330,4709530
2021-07-28,601146,46830,23337,13726,impfzentren,0,951600,0,0,83516570,10427853,14665844,2993776,119466844,14210160,23092330,4709530
2021-07-29,496706,43435,19785,14696,NA,0,0,0,0,84013276,10471288,14685629,3008472,119466844,14210160,23092330,4709530
2021-07-30,416143,45249,17163,16093,NA,0,0,0,0,84429419,10516537,14702792,3024565,119466844,14210160,23092330,4709530
2021-07-31,140157,35855,6017,12484,NA,0,0,0,0,84569576,10552392,14708809,3037049,119466844,14210160,23092330,4709530
2021-08-01,83324,25066,2316,5873,impfzentren,883350,0,0,0,84652900,10577458,14711125,3042922,120350194,14210160,23092330,4709530
2021-08-02,237527,33379,9125,11209,impfzentren,0,560400,0,0,84890427,10610837,14720250,3054131,120350194,14770560,23092330,4709530
2021-08-03,395021,38316,11935,13177,betriebe,1437024,0,0,62645,85285448,10649153,14732185,3067308,121787218,14770560,23092330,4772175
2021-08-03,395021,38316,11935,13177,arztpraxen,1437024,0,27140,62645,85680469,10687469,14744120,3080485,123224242,14770560,23119470,4834820
2021-08-04,506910,36272,11258,12727,NA,0,0,0,0,86187379,10723741,14755378,3093212,123224242,14770560,23119470,4834820
2021-08-05,451487,39645,7941,14269,NA,0,0,0,0,86638866,10763386,14763319,3107481,123224242,14770560,23119470,4834820
2021-08-06,379028,35766,7301,15134,NA,0,0,0,0,87017894,10799152,14770620,3122615,123224242,14770560,23119470,4834820
2021-08-07,137400,31828,1543,12874,NA,0,0,0,0,87155294,10830980,14772163,3135489,123224242,14770560,23119470,4834820
2021-08-08,89137,21753,920,3990,impfzentren,877500,0,0,0,87244431,10852733,14773083,3139479,124101742,14770560,23119470,4834820
2021-08-09,236161,41430,5327,8957,impfzentren,0,410400,0,0,87480592,10894163,14778410,3148436,124101742,15180960,23119470,4834820
2021-08-10,363937,42603,7864,11177,betriebe,1185894,0,0,42615,87844529,10936766,14786274,3159613,125287636,15180960,23119470,4877435
2021-08-10,363937,42603,7864,11177,arztpraxen,1185894,0,24330,42615,88208466,10979369,14794138,3170790,126473530,15180960,23143800,4920050
2021-08-11,464863,46980,9690,15594,NA,0,0,0,0,88673329,11026349,14803828,3186384,126473530,15180960,23143800,4920050
2021-08-12,402347,38111,6979,18498,NA,0,0,0,0,89075676,11064460,14810807,3204882,126473530,15180960,23143800,4920050
2021-08-13,351247,41063,6520,19046,NA,0,0,0,0,89426923,11105523,14817327,3223928,126473530,15180960,23143800,4920050
2021-08-14,143460,31477,1371,13848,NA,0,0,0,0,89570383,11137000,14818698,3237776,126473530,15180960,23143800,4920050
2021-08-15,87879,20908,685,7334,impfzentren,508950,0,0,0,89658262,11157908,14819383,3245110,126982480,15180960,23143800,4920050
2021-08-16,211571,32795,2833,13294,NA,0,0,0,0,89869833,11190703,14822216,3258404,126982480,15180960,23143800,4920050
2021-08-17,303438,28521,5743,14305,NA,0,0,0,0,90173271,11219224,14827959,3272709,126982480,15180960,23143800,4920050
2021-08-18,352898,28706,6001,15629,NA,0,0,0,0,90526169,11247930,14833960,3288338,126982480,15180960,23143800,4920050
