date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-03-13,9471645,246475,197021,49454,7394444,345058,1732143,6554304,2917341,0.079,0.035,4181046,4240796,425293,1567511,2840453,3011727,316755,881879,1340593,1229069,108538,685632,9469653,1992,0,4561973,2832471,261406,83652,1730925,1218,114674,66647,48027,9751,8372,1379,122050,122002,48,0,109562,112946,20510,8048,246319,156,1774115,932223,82383,759509,0
2021-03-14,9642838,171193,135196,35997,7483950,350204,1808684,6689500,2953338,0.08,0.036,4266043,4307307,441408,1570975,2896461,3072888,331859,883676,1369582,1234419,109549,687299,9640836,2002,0,4616470,2867480,265582,84622,1807448,1236,89506,54497,35009,5146,4176,970,76541,76523,18,0,84997,66511,16115,3464,171183,10,1794961,939279,80792,774890,0
2021-03-15,9890994,248156,189298,58858,7636298,362585,1892111,6878798,3012196,0.083,0.036,4400463,4391447,461474,1582289,2984151,3147219,350790,890548,1416312,1244228,110684,691741,9888709,2285,0,4711663,2924635,276342,86243,1890793,1318,152348,95193,57155,12381,10760,1621,83427,83345,82,0,134420,84140,20066,11314,247873,283,1804265,956000,82175,766090,0
2021-03-16,10070104,179110,112089,67021,7802392,373688,1894024,6990887,3079217,0.084,0.037,4527474,4426082,473886,1593025,3059300,3169255,361553,895647,1468174,1256827,112333,697378,10067272,2832,0,4813074,2989318,285109,88579,1892704,1320,166094,101411,64683,11103,8767,2336,1913,1911,2,0,127011,34635,12412,10736,178563,547,1733261,981967,80542,670752,0
2021-03-17,10275173,205069,125596,79473,7988069,391668,1895436,7116483,3158690,0.086,0.038,4672447,4463838,487350,1605072,3141952,3193652,373040,902175,1530495,1270186,114310,702897,10271724,3449,0,4924042,3064027,298329,93339,1894112,1324,185677,110968,74709,17980,13220,4760,1412,1408,4,0,144973,37756,13464,12047,204452,617,1655031,1010056,87121,557854,0
2021-03-18,10469940,194767,119283,75484,8163078,409850,1897012,7235766,3234174,0.087,0.039,4812398,4498757,499905,1615322,3222615,3215628,383588,907340,1589783,1283129,116317,707982,10466068,3872,0,5028638,3134440,311442,98408,1895686,1326,175009,104596,70413,18182,13113,5069,1576,1574,2,0,139951,34919,12555,10250,194344,423,1568358,1035995,92082,440281,0
2021-03-19,10713554,243614,160836,82778,8347408,430417,1935729,7396602,3316952,0.089,0.04,4961948,4563922,518114,1627194,3306761,3267408,399605,914537,1655187,1296514,118509,712657,10709151,4403,0,5136930,3210478,325348,105069,1934324,1405,184330,108292,76038,20567,13906,6661,38717,38638,79,0,149550,65165,18209,11872,243083,531,1488384,1067638,95110,325636,0
2021-03-20,10933730,220176,166281,53895,8483839,445715,2004176,7562883,3370847,0.091,0.041,5078536,4641917,537715,1633319,3379545,3337212,417708,917920,1698991,1304705,120007,715399,10929003,4727,0,5223211,3260628,336949,108766,2002723,1453,136431,86281,50150,15298,11601,3697,68447,68399,48,0,116588,77995,19601,6125,219852,324,1462085,1089395,100657,272033,0
2021-03-21,11099804,166074,127296,38778,8588448,454928,2056428,7690179,3409625,0.092,0.041,5171749,4694283,554274,1635819,3440184,3384099,433219,919244,1731565,1310184,121055,716575,11095077,4727,0,5292065,3296383,343165,111763,2054949,1479,104609,68854,35755,9213,6216,2997,52252,52226,26,0,93213,52366,16559,2500,166074,0,1456966,1104498,104724,247744,0
2021-03-22,11365863,266059,189908,76151,8754009,478573,2133281,7880087,3485776,0.095,0.042,5329624,4766248,576579,1645397,3534739,3445389,453483,925279,1794885,1320859,123096,720118,11359608,6255,0,5389064,3364945,359291,119282,2131732,1549,165561,96999,68562,23645,16126,7519,76853,76783,70,0,157875,71965,22305,9578,264531,1528,1474869,1117711,115988,241170,0
2021-03-23,11663565,297702,213967,83735,8934157,498806,2230602,8094054,3569511,0.097,0.043,5490190,4854892,604288,1656865,3629814,3521119,478432,932910,1860376,1333773,125856,723955,11652322,11243,0,5490848,3443309,374243,124563,2228963,1639,180148,101784,78364,20233,14952,5281,97321,97231,90,0,160566,88644,27709,11468,292714,4988,1593461,1131765,125118,336578,0
2021-03-24,11997540,333975,245728,88247,9131352,531906,2334282,8339782,3657758,0.1,0.044,5664852,4952071,635971,1672375,3732242,3605792,507202,944863,1932610,1346279,128769,727512,11980505,17035,0,5605312,3526040,401903,130003,2332567,1715,197195,114464,82731,33100,27660,5440,103680,103604,76,0,174662,97179,31683,15510,328183,5792,1722367,1143283,140238,438846,0
2021-03-25,12334761,337221,257096,80125,9319780,559162,2455819,8596878,3737883,0.103,0.045,5830941,5060081,670798,1683452,3832663,3703768,539527,951994,1998278,1356313,131271,731458,12311781,22980,0,5719451,3600329,423415,135747,2454012,1807,188428,114139,74289,27256,21512,5744,121537,121445,92,0,166089,108010,34827,11077,331276,5945,1864821,1156702,149312,558807,0
2021-03-26,12709346,374585,285832,88753,9521592,595555,2592199,8882710,3826636,0.107,0.046,6003833,5184282,710463,1698535,3933360,3816071,576057,962322,2070473,1368211,134406,736213,12680052,29294,0,5839231,3682361,453185,142370,2590294,1905,201812,119780,82032,36393,29770,6623,136380,136282,98,0,172892,124201,39665,15083,368271,6314,1995792,1174184,165138,656470,0
2021-03-27,12996060,286714,223529,63185,9673524,622913,2699623,9106239,3889821,0.109,0.047,6147056,5279869,744190,1703356,4023632,3903670,607441,965464,2123424,1376199,136749,737892,12964416,31644,0,5931391,3742133,477201,145712,2697647,1976,151932,92160,59772,27358,24016,3342,107424,107353,71,0,143223,95587,33727,4821,284364,2350,2062330,1189685,177198,695447,0
2021-03-28,13192944,196884,144137,52747,9791202,641441,2760301,9250376,3942568,0.111,0.047,6253046,5333384,768116,1706823,4085867,3950861,629648,967502,2167179,1382523,138468,739321,13161109,31835,0,5999650,3791552,492452,148989,2758274,2027,117678,68259,49419,18528,15251,3277,60678,60627,51,0,105990,53515,23926,3467,196693,191,2093140,1202754,186513,703873,0
2021-03-29,13501324,308380,219347,89033,9978833,667293,2855198,9469723,4031601,0.114,0.048,6418833,5404751,806706,1716518,4180272,4010842,665103,973637,2238561,1393909,141603,742881,13463541,37783,0,6105569,3873264,511036,156257,2853118,2080,187631,105919,81712,25852,18584,7268,94897,94844,53,0,165787,71367,38590,9695,302432,5948,2135461,1224824,188720,721917,0
2021-03-30,13829295,327971,234609,93362,10194547,693382,2941366,9704332,4124963,0.117,0.05,6591913,5474211,853024,1727240,4280843,4069380,706095,981320,2311070,1404831,146929,745920,13779376,49919,0,6235511,3959036,529604,163778,2939217,2149,215714,129942,85772,26089,18568,7521,86168,86099,69,0,173080,69460,46318,10722,315835,12136,2165730,1260390,194576,710764,0
2021-03-31,14170469,341174,238100,103074,10443821,731626,2995022,9942432,4228037,0.12,0.051,6774517,5538855,899988,1738789,4384637,4121392,747318,988525,2389880,1417463,152670,750264,14104235,66234,0,6390590,4053231,559004,172622,2992838,2184,249274,155079,94195,38244,29400,8844,53656,53621,35,0,182604,64644,46964,11549,324859,16315,2172929,1312469,199720,660740,0
2021-04-01,14493815,323346,230925,92421,10679588,763885,3050342,10173357,4320458,0.122,0.052,6936269,5606629,944397,1747554,4476928,4175958,787230,994147,2459341,1430671,157167,753407,14407502,86313,0,6542570,4137018,582669,181216,3048118,2224,235767,151980,83787,32259,23665,8594,55320,55280,40,0,161752,67774,44409,8765,303267,20079,2159054,1359808,204723,594523,0
2021-04-02,14723649,229834,158220,71614,10860907,780524,3082218,10331577,4392072,0.124,0.053,7067172,5654574,981393,1749910,4552089,4213818,820223,995356,2515083,1440756,161170,754554,14635812,87837,0,6657760,4203147,593843,186681,3079974,2244,181319,115190,66129,16639,11174,5465,31876,31856,20,0,130903,47945,36996,2356,228310,1524,2014303,1339315,184969,490019,0
2021-04-03,14955469,231820,165784,66036,11034405,797615,3123449,10497361,4458108,0.126,0.054,7198861,5698683,1018737,1753036,4633025,4248782,853330,997097,2565836,1449901,165407,755939,14866233,89236,0,6770604,4263801,605584,192031,3121173,2276,173498,112844,60654,17091,11741,5350,41231,41199,32,0,131689,44109,37344,3126,230421,1399,1959409,1360881,174702,423826,0
2021-04-04,15151536,196067,142496,53571,11169711,808729,3173096,10639857,4511679,0.128,0.054,7309766,5731715,1048001,1754173,4704262,4274251,879171,997551,2605504,1457464,168830,756622,15062164,89372,0,6856579,4313132,612500,196229,3170778,2318,135306,85975,49331,11114,6916,4198,49647,49605,42,0,110905,33032,29264,1137,195931,136,1958592,1378509,167288,412795,0
2021-04-05,15401095,249559,176140,73419,11337929,826645,3236521,10815997,4585098,0.13,0.055,7456036,5770066,1081529,1756372,4794323,4302940,907924,998846,2661713,1467126,173605,757526,15310413,90682,0,6956695,4381234,625137,201508,3234165,2356,168218,100116,68102,17916,12637,5279,63425,63387,38,0,146270,38351,33528,2199,248249,1310,1899771,1359096,159352,381323,0
2021-04-06,15779241,378146,278992,99154,11595754,859835,3323652,11094989,4684252,0.133,0.056,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15651932,127309,0,7124190,4471564,649587,210248,3321212,2440,257825,167495,90330,33190,24450,8740,87131,87047,84,0,188890,56620,43111,5556,341519,36627,1949946,1401207,166453,382286,0
2021-04-07,16456622,677381,580266,97115,12137651,895635,3423336,11675255,4781367,0.14,0.057,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16023649,432973,0,7577274,4560377,677177,218458,3420804,2532,541897,453084,88813,35800,27590,8210,99684,99592,92,0,0,0,0,0,371717,305664,2286153,1693830,164009,428314,0
2021-04-08,17189282,732660,642901,89759,12710899,930902,3547481,12318156,4871126,0.148,0.059,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16431431,757851,0,8069892,4641007,703385,227517,3544879,2602,573248,492618,80630,35267,26208,9059,124145,124075,70,0,0,0,0,0,407782,324878,2695467,2031311,167017,497139,0
2021-04-09,17812200,622918,534568,88350,13197561,966858,3647781,12852724,4959476,0.155,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16814846,997354,0,8479381,4718180,728260,238598,3645083,2698,486662,409489,77173,35956,24875,11081,100300,100204,96,0,0,0,0,0,383415,239503,3088551,2336654,186334,565563,0
2021-04-10,18180618,368418,302946,65472,13443264,990056,3747298,13155670,5024948,0.158,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17150218,1030400,0,8667210,4776054,743932,246124,3744528,2770,245703,187829,57874,23198,15672,7526,99517,99445,72,0,0,0,0,0,335372,33046,3225149,2408859,192441,623849,0
2021-04-11,18441200,260582,210486,50096,13611078,1008091,3822031,13366156,5075044,0.161,0.061,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17405721,1035479,0,8788695,4822383,758249,249842,3819212,2819,167814,121485,46329,18035,14317,3718,74733,74684,49,0,0,0,0,0,255503,5079,3289664,2441367,199362,648935,0
2021-04-12,18856575,415375,338550,76825,13889659,1036713,3930203,13704706,5151869,0.165,0.062,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17772589,1083986,0,8999103,4890556,778288,258425,3927315,2888,278581,210408,68173,28622,20039,8583,108172,108103,69,0,0,0,0,0,366868,48507,3455480,2551730,210068,693682,0
2021-04-13,19427534,570959,497556,73403,14318488,1063367,4045679,14202262,5225272,0.171,0.063,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18147418,1280116,0,9360076,4958412,799585,263782,4042601,3078,428829,360973,67856,26654,21297,5357,115476,115286,190,0,0,0,0,0,374829,196130,3648293,2722734,203532,722027,0
2021-04-14,20201206,773672,690286,83386,14935368,1096850,4168988,14892548,5308658,0.179,0.064,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18547293,1653913,0,9902665,5032703,824535,272315,4165348,3640,616880,542589,74291,33483,24950,8533,123309,122747,562,0,0,0,0,0,399875,373797,3744584,2797717,201215,745652,0
2021-04-15,20880417,679211,608437,70774,15467776,1133197,4279444,15500985,5379432,0.186,0.065,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18930875,1949542,0,10373993,5093783,852132,281065,4274860,4584,532408,471328,61080,36347,27597,8750,110456,109512,944,0,0,0,0,0,383582,295629,3691135,2756877,202295,731963,0
2021-04-16,21473551,593134,517782,75352,15904609,1164493,4404449,16018767,5454784,0.193,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19329170,2144381,0,10745171,5159438,874553,289940,4399043,5406,436833,371178,65655,31296,22421,8875,125005,124183,822,0,0,0,0,0,398295,194839,3661351,2707048,197635,756668,0
2021-04-17,21835530,361979,305698,56281,16128025,1186515,4520990,16324465,5511065,0.196,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19669345,2166185,0,10920728,5207297,889600,296915,4514137,6853,223416,175557,47859,22022,15047,6975,116541,115094,1447,0,0,0,0,0,340175,21804,3654912,2684761,196459,773692,0
2021-04-18,22101706,266176,226951,39225,16299388,1200929,4601389,16551416,5550290,0.199,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19930910,2170796,0,11057828,5241560,900154,300775,4593434,7955,171363,137100,34263,14414,10554,3860,80399,79297,1102,0,0,0,0,0,261565,4611,3660506,2688310,192838,779358,0
2021-04-19,22500362,398656,338041,60615,16588700,1232752,4678910,16889457,5610905,0.203,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20285235,2215127,0,11295600,5293100,924153,308599,4669704,9206,289312,237772,51540,31823,23999,7824,77521,76270,1251,0,0,0,0,0,354325,44331,3643787,2699041,196039,748707,0
2021-04-20,23055049,554687,493424,61263,16966349,1270596,4818104,17382881,5672168,0.209,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20645471,2409578,0,11620210,5346139,955740,314856,4806931,11173,377649,324610,53039,37844,31587,6257,139194,137227,1967,0,0,0,0,0,360236,194451,3627515,2647861,207229,772425,0
2021-04-21,23767744,712695,641288,71407,17415498,1309722,5042524,18024169,5743575,0.217,0.069,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21019018,2748726,0,12007909,5407589,987340,322382,5028920,13604,449149,387699,61450,39126,31600,7526,224420,221989,2431,0,0,0,0,0,373547,339148,3566538,2480130,212872,873536,0
2021-04-22,24400828,633084,567440,65644,17795116,1351228,5254484,18591609,5809219,0.224,0.07,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21384843,3015985,0,12332602,5462514,1021543,329685,5237464,17020,379618,324693,54925,41506,34203,7303,211960,208544,3416,0,0,0,0,0,365825,267259,3520411,2327340,218031,975040,0
2021-04-23,24950783,549955,482841,67114,18144781,1393808,5412194,19074450,5876333,0.229,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21766603,3184180,0,12628525,5516256,1054217,339591,5391708,20486,349665,295923,53742,42580,32674,9906,157710,154244,3466,0,0,0,0,0,381760,168195,3477232,2240172,229315,1007745,0
2021-04-24,25319032,368249,308746,59503,18383239,1442982,5492811,19383196,5935836,0.233,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22117941,3201091,0,12825288,5557951,1087972,355010,5469936,22875,238458,196763,41695,49174,33755,15419,80617,78228,2389,0,0,0,0,0,351338,16911,3483502,2255214,256467,971821,0
2021-04-25,25602047,283015,235461,47554,18570686,1476880,5554481,19618657,5983390,0.236,0.072,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22395142,3206905,0,12976775,5593911,1112118,364762,5529764,24717,187447,151487,35960,33898,24146,9752,61670,59828,1842,0,0,0,0,0,277201,5814,3500341,2271298,275951,953092,0
2021-04-26,26029056,427009,354197,72812,18885553,1517793,5625648,19972916,6056202,0.24,0.073,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22735559,3293497,62,13231255,5654298,1144500,373293,5597099,28549,314867,254480,60387,40913,32382,8531,71167,67335,3832,62,0,0,0,0,340417,86592,3528694,2296853,285041,946738,62
2021-04-27,26811998,782942,693113,89829,19560765,1568957,5681760,20666483,6146031,0.248,0.074,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23103621,3708377,516,13830653,5730112,1186561,382396,5648753,33007,675212,599398,75814,51164,42061,9103,56112,51654,4458,454,0,0,0,0,368062,414880,3756949,2594416,298361,863656,516
2021-04-28,27929958,1117960,992136,125824,20567160,1627006,5734563,21659332,6271855,0.26,0.075,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23492498,4437460,1229,14728599,5838561,1232794,394212,5696710,37853,1006395,897946,108449,58049,46233,11816,52803,47957,4846,713,0,0,0,0,388877,729083,4162214,3151662,317284,692039,1229
2021-04-29,28867269,937311,806808,130503,21385917,1688633,5790613,22467017,6402358,0.27,0.077,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23871741,4995528,2106,15437122,5948795,1282618,406015,5745171,45442,818757,708523,110234,61627,49824,11803,56050,48461,7589,877,0,0,0,0,379243,558068,4466441,3590801,337405,536129,2106
2021-04-30,29663973,796704,660353,136351,22060071,1744558,5856420,23128188,6538709,0.278,0.079,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24268599,5395374,2924,15999706,6060365,1323856,420702,5801702,54718,674154,562584,111570,55925,41238,14687,65807,56531,9276,818,0,0,0,0,396858,399846,4713190,3915290,350750,444226,2924
2021-05-01,29997085,333112,257461,75651,22310380,1785089,5896124,23388217,6614360,0.281,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24577061,5420024,5492,16189238,6121142,1358102,426987,5835385,60739,250309,189532,60777,40531,34246,6285,39704,33683,6021,2568,0,0,0,0,308462,24650,4678053,3927141,342107,403313,5492
2021-05-02,30259137,262052,194726,67326,22504258,1822287,5925299,23584744,6681686,0.284,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24831458,5427679,7293,16327596,6176662,1389964,432323,5859891,65408,193878,138358,55520,37198,31862,5336,29175,24506,4669,1801,0,0,0,0,254397,7655,4657090,3933572,345407,370818,7293
2021-05-03,30704961,445824,331642,114182,22818542,1890373,5987444,23917695,6795868,0.288,0.082,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25183422,5521539,8602,16551745,6266797,1445798,444575,5911550,75894,314284,224149,90135,68086,55834,12252,62145,51659,10486,1309,0,0,0,0,351964,93860,4675905,3932989,372580,361796,8540
2021-05-04,31538309,833348,675031,158317,23439306,1950472,6137332,24595323,6954185,0.296,0.084,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25549518,5988791,11199,17042278,6397028,1493996,456476,6047850,89482,620764,490533,130231,60099,48198,11901,149888,136300,13588,2597,0,0,0,0,366096,467252,4726311,3878541,381515,455572,10683
2021-05-05,32654281,1115972,898486,217486,24272180,2021979,6345942,25496790,7171671,0.307,0.086,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25939526,6714755,14180,17697822,6574358,1544611,477368,6240177,105765,832874,655544,177330,71507,50615,20892,208610,192327,16283,2981,0,0,0,0,390008,725964,4724323,3705020,394973,611379,12951
2021-05-06,33596920,942639,737613,205026,24938348,2099113,6543304,26236378,7376697,0.315,0.089,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26307054,7289866,16155,18195771,6742577,1604649,494464,6419803,123501,666168,497949,168219,77134,60038,17096,197362,179626,17736,1975,0,0,0,0,367528,575111,4729651,3552431,410480,752691,14049
2021-05-07,34415348,818428,619589,198839,25485496,2165075,6746729,26857860,7575536,0.323,0.091,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26681466,7733882,18048,18587928,6897568,1653124,511951,6598760,147969,547148,392157,154991,65962,48475,17487,203425,178957,24468,1893,0,0,0,0,374412,444016,4751375,3425425,420517,890309,15124
2021-05-08,34810952,395604,255702,139902,25738301,2227220,6826581,27114364,7715438,0.326,0.093,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27016579,7794373,18850,18736316,7001985,1698592,528628,6660606,165975,252805,148388,104417,62145,45468,16677,79852,61846,18006,802,0,0,0,0,335113,60491,4813867,3427921,442131,930457,13358
2021-05-09,35079739,268787,170844,97943,25926052,2277191,6856627,27286227,7813381,0.328,0.094,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27274331,7805408,19869,18847145,7078907,1738394,538797,6680819,175808,187751,110829,76922,49971,39802,10169,30046,20213,9833,1019,0,0,0,0,257752,11035,4820602,3421794,454904,931328,12576
