date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,dosen_erst_kumulativ,dosen_zweit_kumulativ,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-05-17,40843671,553023,347748,205275,30038034,2926190,7813035,31268339,9641744,0.376,0.116,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30581882,10261789,66412,21567592,8470442,2199554,726636,7434781,378254,31201927,9641744,339586,193660,145926,82160,58405,23755,120737,95683,25054,10540,0,0,0,0,383705,169318,4905011,3588801,492588,786506,37116
2021-05-18,41717757,874086,518023,356063,30630728,3028093,7985047,31793839,9997807,0.382,0.12,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31000964,10716793,73889,21866665,8764063,2273149,754944,7580136,404911,31719950,9997807,592694,299073,293621,101903,73595,28308,172012,145355,26657,7477,0,0,0,0,419082,455004,4699067,3360117,515191,782421,41338
2021-05-19,42814815,1097058,563753,533305,31436652,3126469,8165958,32369439,10531112,0.389,0.127,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31418244,11396571,85736,22211763,9224889,2338419,788050,7733521,432437,32283703,10531112,805924,345098,460826,98376,65270,33106,180911,153385,27526,11847,0,0,0,0,417280,679778,4388224,3076198,525475,738286,48265
2021-05-20,43756924,942109,454492,487617,32118257,3221398,8320969,32834495,11018729,0.395,0.132,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31829410,11927514,96300,22473059,9645198,2402534,818864,7862602,458367,32738195,11018729,681605,261296,420309,94929,64115,30814,155011,129081,25930,10564,0,0,0,0,411166,530943,4903631,3444481,553636,848874,56640
2021-05-21,44599126,842202,405274,436928,32710871,3304658,8476691,33250375,11455657,0.4,0.138,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32248892,12350234,106906,22696495,10014376,2457349,847309,7989625,487066,33143469,11455657,592614,223436,369178,83260,54815,28445,155722,127023,28699,10606,0,0,0,0,419482,422720,4990337,3491892,572726,865823,59896
2021-05-22,45074974,475848,217325,258523,33019145,3375124,8559367,33482132,11714180,0.403,0.141,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32595810,12479164,121338,22798160,10220985,2505602,869522,8057032,502335,33360794,11714180,308274,101665,206609,70466,48253,22213,82676,67407,15269,14432,0,0,0,0,346918,128930,5066933,3521167,583691,891953,70122
2021-05-23,45362184,287210,127295,159915,33214451,3434478,8582337,33619007,11874095,0.404,0.143,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32864899,12497285,130918,22866425,10348026,2550011,884467,8071653,510684,33488089,11874095,195306,68265,127041,59354,44409,14945,22970,14621,8349,9580,0,0,0,0,269089,18121,5071536,3516003,590448,890039,75046
2021-05-24,45687852,325668,144088,181580,33451199,3494638,8603723,33770469,12055675,0.406,0.145,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33175042,12512810,138292,22952393,10498806,2595423,899215,8084361,519362,33632177,12055675,236748,85968,150780,60160,45412,14748,21386,12708,8678,7374,0,0,0,0,310143,15525,4844181,3413165,568448,790688,71880
2021-05-25,46337877,650025,272720,377305,33896387,3573760,8705982,34066645,12432980,0.41,0.149,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33566124,12771753,161748,23094766,10801621,2646924,926836,8163207,542775,33904897,12432980,445188,142373,302815,79122,51501,27621,102259,78846,23413,23456,0,0,0,0,391082,258943,4620120,3265659,545667,720935,87859
2021-05-26,47506019,1168142,466495,701647,34776808,3653041,8837127,34610435,13134627,0.416,0.158,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33970851,13535168,239043,23408663,11368145,2697996,955045,8264733,572394,34371392,13134627,880421,313897,566524,79281,51072,28209,131145,101526,29619,77295,0,0,0,0,404727,763415,4691204,3340156,526572,671169,153307
2021-05-27,48533342,1027323,402241,625082,35509489,3739067,8966734,35091685,13759709,0.422,0.165,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34376337,14157005,318052,23665995,11843494,2748120,990947,8359518,607216,34773633,13759709,732681,257332,475349,86026,50124,35902,129607,94785,34822,79009,0,0,0,0,405486,621837,4776418,3391232,517669,645765,221752
2021-05-28,49420630,887288,355636,531652,36105973,3822103,9093043,35528780,14291361,0.427,0.172,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34795664,14624966,399511,23883035,12222938,2797919,1024184,8448315,644728,35129269,14291361,596484,217040,379444,83036,49799,33237,126309,88797,37512,81459,0,0,0,0,419327,467961,4821504,3395102,517445,616352,292605
2021-05-29,49830261,409631,155426,254205,36368638,3884661,9149928,35711729,14545566,0.429,0.175,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35130886,14699375,427034,23965205,12403433,2835766,1048895,8483724,666204,35284695,14545566,262665,82170,180495,62558,37847,24711,56885,35409,21476,27523,0,0,0,0,335222,74409,4755287,3349493,509537,590561,305696
2021-05-30,50115841,285580,101451,184129,36567492,3931991,9178702,35823802,14729695,0.431,0.177,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35394648,14721193,437656,24027091,12540401,2863733,1068258,8495322,683380,35386146,14729695,198854,61886,136968,47330,27967,19363,28774,11598,17176,10622,0,0,0,0,263762,21818,4753657,3353041,497513,596365,306738
2021-05-31,50651831,535990,177717,358273,36930084,3996402,9245658,36043550,15087968,0.433,0.181,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35772869,14878962,479687,24139233,12790851,2890184,1106218,8534446,711212,35563863,15087968,362592,112142,250450,64411,26451,37960,66956,39124,27832,42031,0,0,0,0,378221,157769,4963979,3478885,501764,641935,341395
2021-06-01,51624515,972684,399792,572892,37655230,4071815,9333945,36527180,15660860,0.439,0.188,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36155080,15469435,563525,24455954,13199276,2918612,1153203,8589089,744856,35963655,15660860,725146,316721,408425,75413,28428,46985,88287,54643,33644,83838,0,0,0,0,382211,590473,5286638,3758843,498055,627963,401777
2021-06-02,52841067,1216552,516204,700348,38628537,4135064,9412524,37144801,16361208,0.447,0.197,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36531354,16309713,664942,24904236,13724301,2942992,1192072,8632631,779893,36479859,16361208,973307,448282,525025,63249,24380,38869,78579,43542,35037,101417,0,0,0,0,376274,840278,5335048,3851729,482023,575397,425899
2021-06-03,53464056,622989,231544,391445,39090849,4196405,9461299,37426906,16752653,0.45,0.201,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36874930,16589126,715503,25085329,14005520,2972201,1224204,8653873,807426,36711403,16752653,462312,181093,281219,61341,29209,32132,48775,21242,27533,50561,0,0,0,0,343576,279413,4930714,3581360,457338,494565,397451
2021-06-04,54247601,783545,291705,491840,39661915,4259786,9534624,37794384,17244493,0.454,0.207,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37255987,16991614,791276,25313508,14348407,3000513,1259273,8689087,845537,37003108,17244493,571066,228179,342887,63381,28312,35069,73325,35214,38111,75773,0,0,0,0,381057,402488,4826971,3555942,437683,441581,391765
2021-06-05,54631777,384176,97460,286716,39916197,4322184,9576270,37917694,17531209,0.456,0.211,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37576619,17055158,817126,25372409,14543788,3026923,1295261,8701236,875034,37100568,17531209,254282,58901,195381,62398,26410,35988,41646,12149,29497,25850,0,0,0,0,320632,63544,4801516,3547559,437523,426342,390092
2021-06-06,54905132,273355,60488,212867,40111941,4359839,9602207,37992201,17744076,0.457,0.213,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37820265,17084867,831145,25416735,14695206,3038679,1321160,8705642,896565,37161056,17744076,195744,44326,151418,37655,11756,25899,25937,4406,21531,14019,0,0,0,0,243646,29709,4789291,3544449,427848,423505,393489
