date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-07-17,173543,63132,15649,18456,NA,0,0,0,0,77690758,9814539,14422544,2808784,109574308,12276660,23008420,4608020
2021-07-18,135232,41560,11451,11195,impfzentren,1105650,0,0,0,77825990,9856099,14433995,2819979,110679958,12276660,23008420,4608020
2021-07-19,293691,50461,19781,14215,NA,0,0,0,0,78119681,9906560,14453776,2834194,110679958,12276660,23008420,4608020
2021-07-20,515872,48326,21926,14279,betriebe,2500524,0,0,0,78635553,9954886,14475702,2848473,113180482,12276660,23008420,4608020
2021-07-20,515872,48326,21926,14279,arztpraxen,2500524,0,0,0,79151425,10003212,14497628,2862752,115681006,12276660,23008420,4608020
2021-07-21,663046,45943,22735,13833,impfzentren,0,0,0,12000,79814471,10049155,14520363,2876585,115681006,12276660,23008420,4620020
2021-07-22,535378,43325,18843,13541,impfzentren,0,93600,0,0,80349849,10092480,14539206,2890126,115681006,12370260,23008420,4620020
2021-07-23,482973,42250,18552,18053,NA,0,0,0,0,80832822,10134730,14557758,2908179,115681006,12370260,23008420,4620020
2021-07-24,152365,37463,7742,11844,NA,0,0,0,0,80985187,10172193,14565500,2920023,115681006,12370260,23008420,4620020
2021-07-25,83611,31441,3276,5749,impfzentren,1105650,0,0,0,81068798,10203634,14568776,2925772,116786656,12370260,23008420,4620020
2021-07-26,269291,39763,12285,10969,impfzentren,0,975900,0,0,81338089,10243397,14581061,2936741,116786656,13346160,23008420,4620020
2021-07-27,467119,42135,19853,12644,betriebe,1719902,0,0,0,81805208,10285532,14600914,2949385,118506558,13346160,23008420,4620020
2021-07-27,467119,42135,19853,12644,arztpraxen,1719902,0,0,28801,82272327,10327667,14620767,2962029,120226460,13346160,23008420,4648821
2021-07-27,467119,42135,19853,12644,impfzentren,0,0,0,28801,82739446,10369802,14640620,2974673,120226460,13346160,23008420,4677622
2021-07-28,594153,46711,23315,13398,impfzentren,0,951600,0,0,83333599,10416513,14663935,2988071,120226460,14297760,23008420,4677622
2021-07-29,489367,43420,19778,14519,NA,0,0,0,0,83822966,10459933,14683713,3002590,120226460,14297760,23008420,4677622
2021-07-30,409083,45187,17153,15802,NA,0,0,0,0,84232049,10505120,14700866,3018392,120226460,14297760,23008420,4677622
2021-07-31,139041,35789,6016,12312,NA,0,0,0,0,84371090,10540909,14706882,3030704,120226460,14297760,23008420,4677622
2021-08-01,82834,25039,2315,5839,impfzentren,883350,0,0,0,84453924,10565948,14709197,3036543,121109810,14297760,23008420,4677622
2021-08-02,233688,33248,9122,10952,NA,0,0,0,0,84687612,10599196,14718319,3047495,121109810,14297760,23008420,4677622
2021-08-03,388001,37871,11934,12598,NA,0,0,0,0,85075613,10637067,14730253,3060093,121109810,14297760,23008420,4677622
2021-08-04,497811,35234,11249,12106,NA,0,0,0,0,85573424,10672301,14741502,3072199,121109810,14297760,23008420,4677622
2021-08-05,435751,37630,7906,13001,NA,0,0,0,0,86009175,10709931,14749408,3085200,121109810,14297760,23008420,4677622
2021-08-06,334628,31271,7207,11794,NA,0,0,0,0,86343803,10741202,14756615,3096994,121109810,14297760,23008420,4677622
