date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-03-13,9478325,246531,197096,49435,7398319,346135,1733855,6556830,2921511,0.079,0.035,4181046,4240796,425293,1567511,2840453,3011727,316755,881879,1340593,1229069,108538,685632,9476333,1992,16,4561325,2836994,262621,83514,1732868,987,114697,66674,48023,9749,8383,1366,122085,122039,46,0,109562,112946,20510,8048,246375,156,1776017,932664,82601,760752,0
2021-03-14,9649548,171223,135229,35994,7487842,351281,1810409,6692059,2957505,0.08,0.036,4266043,4307307,441408,1570975,2896461,3072888,331859,883676,1369582,1234419,109549,687299,9647546,2002,16,4615841,2872001,266797,84484,1809405,1004,89523,54516,35007,5146,4176,970,76554,76537,17,0,84997,66511,16115,3464,171213,10,1796851,939702,81016,776133,0
2021-03-15,9897840,248292,189430,58862,7640246,363697,1893881,6881489,3016367,0.083,0.036,4400463,4391447,461474,1582289,2984151,3147219,350790,890548,1416312,1244228,110684,691741,9895555,2285,16,4711088,2929158,277586,86111,1892799,1082,152404,95247,57157,12416,10789,1627,83472,83394,78,0,134420,84140,20066,11314,248009,283,1805928,956381,82424,767123,0
2021-03-16,10076996,179156,112134,67022,7806369,374806,1895805,6993623,3083389,0.084,0.037,4527474,4426082,473886,1593025,3059300,3169255,361553,895647,1468174,1256827,112333,697378,10074164,2832,16,4812527,2993842,286359,88447,1894721,1084,166123,101439,64684,11109,8773,2336,1924,1922,2,0,127011,34635,12412,10736,178609,547,1734610,982362,80672,671576,0
2021-03-17,10282208,205212,125750,79462,7992135,392834,1897223,7119373,3162851,0.086,0.038,4672447,4463838,487350,1605072,3141952,3193652,373040,902175,1530495,1270186,114310,702897,10278759,3449,16,4923594,3068541,299628,93206,1896135,1088,185766,111067,74699,18028,13269,4759,1418,1414,4,0,144973,37756,13464,12047,204595,617,1656070,1010478,87247,558345,0
2021-03-18,10476911,194703,119360,75343,8167033,411063,1898799,7238733,3238194,0.087,0.039,4812398,4498757,499905,1615322,3222615,3215628,383588,907340,1589783,1283129,116317,707982,10473039,3872,16,5028221,3138812,312787,98276,1897709,1090,174898,104627,70271,18229,13159,5070,1576,1574,2,0,139951,34919,12555,10250,194280,423,1569158,1036285,92249,440624,0
2021-03-19,10720818,243907,161069,82838,8351612,431658,1937532,7399802,3321032,0.089,0.04,4961948,4563922,518114,1627194,3306761,3267408,399605,914537,1655187,1296514,118509,712657,10716415,4403,16,5136702,3214910,326722,104936,1936362,1170,184579,108481,76098,20595,13935,6660,38733,38653,80,0,149550,65165,18209,11872,243376,531,1489024,1067990,95272,325762,0
2021-03-20,10941042,220224,166338,53886,8488091,446972,2005963,7566140,3374918,0.091,0.041,5078536,4641917,537715,1633319,3379545,3337212,417708,917920,1698991,1304705,120007,715399,10936315,4727,16,5223037,3265054,338339,108633,2004748,1215,136479,86335,50144,15314,11617,3697,68431,68386,45,0,116588,77995,19601,6125,219900,324,1462717,1089772,100837,272108,0
2021-03-21,11107141,166099,127335,38764,8592732,456188,2058205,7693475,3413682,0.093,0.041,5171749,4694283,554274,1635819,3440184,3384099,433219,919244,1731565,1310184,121055,716575,11102414,4727,16,5291934,3300798,344558,111630,2056967,1238,104641,68897,35744,9216,6219,2997,52242,52219,23,0,93213,52366,16559,2500,166099,0,1457593,1104890,104907,247796,0
2021-03-22,11373358,266217,190052,76165,8758431,479857,2135054,7883527,3489847,0.095,0.042,5329624,4766248,576579,1645397,3534739,3445389,453483,925279,1794885,1320859,123096,720118,11367103,6255,16,5389076,3369355,360685,119172,2133750,1304,165699,97142,68557,23669,16127,7542,76849,76783,66,0,157875,71965,22305,9578,264689,1528,1475518,1118185,116160,241173,0
2021-03-23,11671249,297891,214130,83761,8938680,500126,2232427,8097657,3573608,0.097,0.043,5490190,4854892,604288,1656865,3629814,3521119,478432,932910,1860376,1333773,125856,723955,11660006,11243,16,5490952,3447728,375652,124474,2231037,1390,180249,101876,78373,20269,14967,5302,97373,97287,86,0,160566,88644,27709,11468,292903,4988,1594253,1132311,125320,336622,0
2021-03-24,12005311,334062,245756,88306,9135911,533257,2336127,8343413,3661914,0.1,0.044,5664852,4952071,635971,1672375,3732242,3605792,507202,944863,1932610,1346279,128769,727512,11988276,17035,16,5605466,3530445,403270,129987,2334661,1466,197231,114514,82717,33131,27618,5513,103700,103624,76,0,174662,97179,31683,15510,328270,5792,1723103,1143776,140423,438904,0
2021-03-25,12342906,337595,257441,80154,9324382,560592,2457916,8600854,3742068,0.103,0.045,5830941,5060081,670798,1683452,3832663,3703768,539527,951994,1998278,1356313,131271,731458,12319926,22980,16,5719655,3604727,424823,135769,2456360,1556,188471,114189,74282,27335,21553,5782,121789,121699,90,0,166089,108010,34827,11077,331650,5945,1865995,1157349,149529,559117,0
2021-03-26,12717635,374729,285982,88747,9526228,596998,2594393,8886836,3830815,0.107,0.046,6003833,5184282,710463,1698535,3933360,3816071,576057,962322,2070473,1368211,134406,736213,12688341,29294,16,5839473,3686755,454609,142389,2592738,1655,201846,119818,82028,36406,29786,6620,136477,136378,99,0,172892,124201,39665,15083,368415,6314,1996817,1174616,165340,656861,0
2021-03-27,13004411,286776,223622,63154,9678197,624362,2701836,9110458,3893969,0.11,0.047,6147056,5279869,744190,1703356,4023632,3903670,607441,965464,2123424,1376199,136749,737892,12972767,31644,16,5931699,3746498,478631,145731,2700112,1724,151969,92226,59743,27364,24022,3342,107443,107374,69,0,143223,95587,33727,4821,284426,2350,2063369,1190106,177390,695873,0
2021-03-28,13201335,196924,144185,52739,9795932,642891,2762496,9254643,3946708,0.111,0.047,6253046,5333384,768116,1706823,4085867,3950861,629648,967502,2167179,1382523,138468,739321,13169500,31835,16,6000019,3795913,493885,149006,2760723,1773,117735,68320,49415,18529,15254,3275,60660,60611,49,0,105990,53515,23926,3467,196733,191,2094194,1203200,186703,704291,0
2021-03-29,13510143,308808,219777,89031,9983764,668934,2857429,9474420,4035739,0.114,0.049,6418833,5404751,806706,1716518,4180272,4010842,665103,973637,2238561,1393909,141603,742881,13472360,37783,16,6106180,3877584,512621,156313,2855603,1826,187832,106161,81671,26043,18736,7307,94933,94880,53,0,165787,71367,38590,9695,302860,5948,2136785,1225333,189077,722375,0
2021-03-30,13838634,328491,235139,93352,10199673,695231,2943714,9709559,4129091,0.117,0.05,6591913,5474211,853024,1727240,4280843,4069380,706095,981320,2311070,1404831,146929,745920,13788715,49919,16,6236326,3963347,531397,163834,2941820,1894,215909,130146,85763,26297,18776,7521,86285,86217,68,0,173080,69460,46318,10722,316355,12136,2167385,1260993,195105,711287,0
2021-03-31,14180177,341543,238468,103075,10449219,733524,2997418,9948027,4232166,0.12,0.051,6774517,5538855,899988,1738789,4384637,4121392,747318,988525,2389880,1417463,152670,750264,14113943,66234,16,6391677,4057542,560847,172677,2995487,1931,249546,155351,94195,38293,29450,8843,53704,53667,37,0,182604,64644,46964,11549,325228,16315,2174866,1313308,200267,661291,0
2021-04-01,14503934,323757,231352,92405,10685368,765821,3052729,10179379,4324571,0.122,0.052,6936269,5606629,944397,1747554,4476928,4175958,787230,994147,2459341,1430671,157167,753407,14417621,86313,16,6544054,4141314,584553,181268,3050756,1973,236149,152377,83772,32297,23706,8591,55311,55269,42,0,161752,67774,44409,8765,303678,20079,2161028,1360986,205229,594813,0
2021-04-02,14733920,229986,158405,71581,10866834,782465,3084605,10337784,4396152,0.124,0.053,7067172,5654574,981393,1749910,4552089,4213818,820223,995356,2515083,1440756,161170,754554,14646083,87837,16,6659424,4207410,595733,186732,3082611,1994,181466,115370,66096,16644,11180,5464,31876,31855,21,0,130903,47945,36996,2356,228462,1524,2016285,1340606,185467,490212,0
2021-04-03,14965949,232029,166008,66021,11040445,799661,3125827,10503792,4462173,0.126,0.054,7198861,5698683,1018737,1753036,4633025,4248782,853330,997097,2565836,1449901,165407,755939,14876713,89236,16,6772399,4268046,607577,192084,3123800,2027,173611,112975,60636,17196,11844,5352,41222,41189,33,0,131689,44109,37344,3126,230630,1399,1961538,1362248,175299,423991,0
2021-04-04,15162071,196122,142582,53540,11175798,810792,3175465,10646374,4515713,0.128,0.054,7309766,5731715,1048001,1754173,4704262,4274251,879171,997551,2605504,1457464,168830,756622,15072699,89372,16,6858450,4317348,614511,196281,3173397,2068,135353,86051,49302,11131,6934,4197,49638,49597,41,0,110905,33032,29264,1137,195986,136,1960736,1379866,167901,412969,0
2021-04-05,15411746,249675,176291,73384,11344143,828716,3238871,10822665,4589097,0.13,0.055,7456036,5770066,1081529,1756372,4794323,4302940,907924,998846,2661713,1467126,173605,757526,15321064,90682,16,6958725,4385418,627159,201557,3236765,2106,168345,100275,68070,17924,12648,5276,63406,63368,38,0,146270,38351,33528,2199,248365,1310,1901603,1360379,159782,381442,0
2021-04-06,15790231,378485,279385,99100,11602206,861955,3326054,11102050,4688197,0.133,0.056,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15662922,127309,16,7126504,4475702,651663,210292,3323867,2187,258063,167779,90284,33239,24504,8735,87183,87102,81,0,188890,56620,43111,5556,341858,36627,1951597,1402533,166724,382340,0
2021-04-07,16467836,677605,580507,97098,12144305,897764,3425751,11682557,4785295,0.14,0.058,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16034863,432973,16,7579802,4564503,679267,218497,3423472,2279,542099,453298,88801,35809,27604,8205,99697,99605,92,0,0,0,0,0,371941,305664,2287659,1695086,164240,428333,0
2021-04-08,17200687,732851,643109,89742,12717755,933041,3549875,12325666,4875037,0.148,0.059,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16442836,757851,16,8072641,4645114,705482,227559,3547527,2348,573450,492839,80611,35277,26215,9062,124124,124055,69,0,0,0,0,0,407973,324878,2696753,2032387,167220,497146,0
2021-04-09,17823769,623082,534763,88319,13204555,969001,3650197,12860429,4963356,0.155,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16826415,997354,16,8482298,4722257,730363,238638,3647752,2445,486800,409657,77143,35960,24881,11079,100322,100225,97,0,0,0,0,0,383579,239503,3089849,2337721,186536,565592,0
2021-04-10,18192258,368489,303041,65448,13450319,992215,3749708,13163470,5028804,0.158,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17161858,1030400,16,8670213,4780106,746052,246163,3747189,2519,245764,187915,57849,23214,15689,7525,99511,99437,74,0,0,0,0,0,335443,33046,3226309,2409874,192554,623881,0
2021-04-11,18452854,260596,210525,50071,13618158,1010249,3824431,13373995,5078875,0.161,0.061,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17417375,1035479,16,8791748,4826410,760369,249880,3821862,2569,167839,121535,46304,18034,14317,3717,74723,74673,50,0,0,0,0,0,255517,5079,3290783,2442360,199457,648966,0
2021-04-12,18868478,415624,338804,76820,13896927,1038929,3932606,13712799,5155695,0.165,0.062,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17784492,1083986,16,9002362,4894565,780459,258470,3929962,2644,278769,210614,68155,28680,20090,8590,108175,108100,75,0,0,0,0,0,367117,48507,3456732,2552784,210213,693735,0
2021-04-13,19439540,571062,497670,73392,14325810,1065586,4048128,14210469,5229087,0.171,0.063,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18159424,1280116,16,9363399,4962411,801761,263825,4045293,2835,428883,361037,67846,26657,21302,5355,115522,115331,191,0,0,0,0,0,374932,196130,3649309,2723604,203631,722074,0
2021-04-14,20213344,773804,690409,83395,14942735,1099086,4171507,14900878,5312482,0.179,0.064,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18559431,1653913,16,9906033,5036702,826725,272361,4168104,3403,616925,542634,74291,33500,24964,8536,123379,122811,568,0,0,0,0,0,400007,373797,3745508,2798430,201322,745756,0
2021-04-15,20892630,679286,608499,70787,15475191,1135433,4281990,15509377,5383269,0.186,0.065,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18943088,1949542,16,10377412,5097779,854322,281111,4277627,4363,532456,471379,61077,36347,27597,8750,110483,109523,960,0,0,0,0,0,383657,295629,3691943,2757436,202392,732115,0
2021-04-16,21486010,593380,518024,75356,15912120,1166790,4407084,16027401,5458625,0.193,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19341629,2144381,16,10748699,5163421,876809,289981,4401877,5207,436929,371287,65642,31357,22487,8870,125094,124250,844,0,0,0,0,0,398541,194839,3662241,2707565,197789,756887,0
2021-04-17,21848294,362284,305805,56479,16135645,1188929,4523704,16333206,5515104,0.196,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19682109,2166185,16,10924301,5211344,891864,297065,4517025,6679,223525,175602,47923,22139,15055,7084,116620,115148,1472,0,0,0,0,0,340480,21804,3656036,2685326,196714,773996,0
2021-04-18,22114473,266179,226957,39222,16307025,1203341,4604091,16560163,5554326,0.199,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19943677,2170796,16,11061418,5245607,902416,300925,4596313,7778,171380,137117,34263,14412,10552,3860,80387,79288,1099,0,0,0,0,0,261568,4611,3661619,2688867,193092,779660,0
2021-04-19,22513496,399023,338239,60784,16596615,1235167,4681698,16898402,5615110,0.203,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20298369,2215127,16,11299311,5297304,926417,308750,4672658,9040,289590,237893,51697,31826,24001,7825,77607,76345,1262,0,0,0,0,0,354692,44331,3645018,2699688,196238,749092,0
2021-04-20,23068792,555296,493709,61587,16974776,1273058,4820942,17392111,5676697,0.209,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20659214,2409578,16,11624184,5350592,958022,315036,4809889,11053,378161,324873,53288,37891,31605,6286,139244,137231,2013,0,0,0,0,0,360845,194451,3629252,2648966,207472,772814,0
2021-04-21,23782314,713522,641766,71756,17424286,1312531,5045481,18033877,5748453,0.217,0.069,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21033588,2748726,16,12012089,5412197,989807,322724,5031965,13516,449510,387905,61605,39473,31785,7688,224539,222076,2463,0,0,0,0,0,374374,339148,3568970,2481551,213445,873974,0
2021-04-22,24416327,634013,567896,66117,17804369,1354036,5257906,18601773,5814570,0.224,0.07,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21400342,3015985,16,12336960,5467409,1024017,330019,5240780,17126,380083,324871,55212,41505,34210,7295,212425,208815,3610,0,0,0,0,0,366754,267259,3523697,2329178,218603,975916,0
2021-04-23,24967254,550927,483385,67542,18154490,1396719,5416029,19085158,5882112,0.229,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21783074,3184180,16,12633065,5521425,1056768,339951,5395309,20720,350121,296105,54016,42683,32751,9932,158123,154529,3594,0,0,0,0,0,382732,168195,3481244,2242370,229929,1008945,0
2021-04-24,25336358,369104,309354,59750,18393175,1446311,5496856,19394512,5941862,0.233,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22135267,3201091,16,12829867,5563308,1090932,355379,5473697,23159,238685,196802,41883,49592,34164,15428,80827,78388,2439,0,0,0,0,0,352193,16911,3488064,2257530,257382,973152,0
2021-04-25,25619570,283212,235468,47744,18580769,1480211,5558574,19629980,5989606,0.236,0.072,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22412665,3206905,16,12981357,5599412,1115083,365128,5533524,25050,187594,151490,36104,33900,24151,9749,61718,59827,1891,0,0,0,0,0,277398,5814,3505097,2273744,276870,954483,0
2021-04-26,26047262,427692,354458,73234,18896068,1521212,5629904,19984500,6062840,0.24,0.073,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22753765,3293497,78,13235921,5660147,1147517,373695,5600984,28920,315299,254564,60735,41001,32434,8567,71330,67460,3870,62,0,0,0,0,341100,86592,3533766,2299453,286045,948206,62
2021-04-27,26830882,783620,693431,90189,19571614,1572545,5686191,20678385,6153029,0.249,0.074,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23122505,3708377,532,13835360,5736254,1189695,382850,5652798,33393,675546,599439,76107,51333,42178,9155,56287,51814,4473,454,0,0,0,0,368740,414880,3762090,2596838,299487,865249,516
2021-04-28,27951051,1120169,993365,126804,20579023,1631288,5739495,21672463,6279833,0.261,0.076,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23513591,4437460,1245,14733986,5845037,1236261,395027,5700971,38524,1007409,898626,108783,58743,46566,12177,53304,48173,5131,713,0,0,0,0,391086,729083,4168737,3154737,318757,694014,1229
2021-04-29,28890820,939769,808147,131622,21399842,1693133,5795723,22481487,6411455,0.27,0.077,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23895292,4995528,2122,15443658,5956184,1286107,407026,5749600,46123,820819,709672,111147,61845,49846,11999,56228,48629,7599,877,0,0,0,0,381701,558068,4474493,3595473,339097,537817,2106
2021-04-30,29690192,799372,662030,137342,22075666,1749537,5862040,23144344,6548797,0.278,0.079,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24294818,5395374,2949,16007256,6068410,1327537,422000,5806602,55438,675824,563598,112226,56404,41430,14974,66317,57002,9315,827,0,0,0,0,399526,399846,4722938,3921176,352818,446011,2933
2021-05-01,30025235,335043,259035,76008,22327744,1790095,5901878,23405948,6624805,0.281,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24605211,5420024,5518,16198238,6129506,1361782,428313,5840410,61468,252078,190982,61096,40558,34245,6313,39838,33808,6030,2569,0,0,0,0,310393,24650,4688877,3934569,343784,405022,5502
2021-05-02,30288317,263082,195307,67775,22522647,1827295,5931055,23603057,6692580,0.284,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24860638,5427679,7320,16337187,6185460,1393640,433655,5864910,66145,194903,138949,55954,37200,31858,5342,29177,24500,4677,1802,0,0,0,0,255427,7655,4668747,3941878,347084,372481,7304
2021-05-03,30737255,448938,333337,115601,22838557,1896268,5993627,23937877,6808181,0.288,0.082,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25215716,5521539,8803,16562456,6276101,1449765,446503,5916853,76774,315910,225269,90641,68973,56125,12848,62572,51943,10629,1483,0,0,0,0,355078,93860,4689993,3942489,375056,363723,8725
2021-05-04,31576063,838808,677647,161161,23462427,1958036,6144061,24618260,6969342,0.296,0.084,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25587272,5988791,11539,17054960,6407467,1498224,459812,6053537,90524,623870,492504,131366,61768,48459,13309,150434,136684,13750,2736,0,0,0,0,371556,467252,4745181,3890813,385491,457870,11007
2021-05-05,32709216,1133153,907540,225613,24304436,2034078,6355564,25529399,7194955,0.307,0.087,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25994461,6714755,15138,17716168,6588268,1549683,484395,6248410,107154,842009,661208,180801,76042,51459,24583,211503,194873,16630,3599,0,0,0,0,407189,725964,4758165,3725413,402790,616069,13893
2021-05-06,33684940,975724,759940,215784,24988555,2122908,6555390,26292288,7410739,0.316,0.089,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26395074,7289866,18087,18226660,6761895,1618139,504769,6429402,125988,684119,510492,173627,88830,68456,20374,199826,180992,18834,2949,0,0,0,0,400613,575111,4794120,3588713,429775,759667,15965
2021-05-07,34555813,870873,644449,226424,25565605,2205168,6764303,26939387,7637163,0.324,0.092,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26821931,7733882,20737,18635310,6930295,1671708,533460,6611632,152671,577050,408650,168400,82260,53569,28691,208913,182230,26683,2650,0,0,0,0,426857,444016,4865621,3489939,455631,902263,17788
2021-05-08,34975731,419918,268384,151534,25831214,2275769,6847144,27208638,7788697,0.327,0.094,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27181358,7794373,21604,18788851,7042363,1722724,553045,6675459,171685,265609,153541,112068,70601,51016,19585,82841,63827,19014,867,0,0,0,0,359427,60491,4950496,3503470,485674,945266,16086
2021-05-09,35258258,282527,181115,101412,26024969,2331005,6879617,27390816,7890109,0.329,0.095,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27452850,7805408,22667,18903146,7121823,1767460,563545,6697543,182074,193755,114295,79460,55236,44736,10500,32473,22084,10389,1063,0,0,0,0,271492,11035,4969941,3502322,503710,948562,15347
2021-05-10,35837874,579616,390117,189499,26394319,2408429,7009015,27784377,8079608,0.334,0.097,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27843568,7994306,26111,19131308,7263011,1824812,583617,6802146,206869,369350,228162,141188,77424,57352,20072,129398,104603,24795,3444,0,0,0,0,390718,188898,5100619,3555762,512161,1015388,17308
2021-05-11,36911533,1073659,792433,281226,27212396,2486032,7184119,28579685,8360834,0.344,0.101,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28263532,8648001,28986,19721226,7491170,1880306,605726,6949167,234952,818077,589918,228159,77603,55494,22109,175104,147021,28083,2875,0,0,0,0,419964,653695,5335470,3749969,527996,1040058,17447
2021-05-12,38306042,1394509,1038812,355697,28295504,2569399,7407766,29622884,8716531,0.356,0.105,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28702058,9603984,33373,20512555,7782949,1936473,632926,7140483,267283,1083108,791329,291779,83367,56167,27200,223647,191316,32331,4387,0,0,0,0,438526,955983,5596826,3991068,535321,1052202,18235
2021-05-13,38724765,418723,263838,154885,28603088,2634837,7451616,29888573,8871416,0.359,0.107,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29047302,9677463,35224,20696833,7906255,1987118,647719,7169398,282218,307584,184278,123306,65438,50645,14793,43850,28915,14935,1851,0,0,0,0,345244,73479,5039825,3614533,511929,896226,17137
2021-05-14,39462614,737849,517565,220284,29136162,2696744,7588542,30412080,9091700,0.366,0.109,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29433814,10028800,41166,21056203,8079959,2034344,662400,7280367,308175,533074,359370,173704,61907,47226,14681,136926,110969,25957,5942,0,0,0,0,386512,351337,4906801,3570557,491576,824239,20429
2021-05-15,39848134,385520,228739,156781,29405576,2754178,7643709,30644324,9248481,0.368,0.111,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29771668,10076466,44671,21209932,8195644,2075861,678317,7313860,329849,269414,153729,115685,57434,41517,15917,55167,33493,21674,3505,0,0,0,0,337854,47666,4872403,3574362,478409,796565,23067
2021-05-16,40119664,271530,156794,114736,29597523,2805019,7667880,30805689,9363217,0.37,0.113,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30027193,10092471,49242,21314356,8283167,2117108,687911,7324983,342897,191947,104424,87523,50841,41247,9594,24171,11123,13048,4571,0,0,0,0,255525,16005,4861406,3572554,474014,788263,26575
2021-05-17,40642605,522941,338137,184804,29918662,2882187,7785615,31150725,9548021,0.375,0.115,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30380816,10261789,56141,21501257,8417405,2173111,709076,7420216,365399,321139,186901,134238,77168,56003,21165,117735,95233,22502,6899,0,0,0,0,353623,169318,4804731,3524343,473758,776600,30030
