location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
European Union,2021-05-31,444919060,250103099,170922272,82254060,2768251,3449086,56.21,38.42,18.49,7752,24143602,5426.515555436084,47420695,10658.274563467792
European Union,2021-06-01,444919060,254009238,173032556,84299771,3906139,3535270,57.09,38.89,18.95,7946,24746890,5562.110555569366,47768619,10736.47395551002
European Union,2021-06-02,444919060,258586736,175478945,86637671,4577498,3595127,58.12,39.44,19.47,8080,25165890,5656.284988105477,48620576,10927.959795653618
European Union,2021-06-03,444919060,262437545,177632122,88493088,3850809,3564256,58.99,39.92,19.89,8011,24949793,5607.715030234937,47919373,10770.357421864552
European Union,2021-06-04,444919060,266118483,179651891,90333176,3680938,3580372,59.81,40.38,20.3,8047,25062605,5633.070653345352,47987100,10785.579741178093
European Union,2021-06-05,444919060,268762300,181099380,91642848,2643817,3617759,60.41,40.7,20.6,8131,25324315,5691.892588283361,48254072,10845.584363142367
European Union,2021-06-06,444919060,272744224,183381657,93803142,3981924,3629911,61.3,41.22,21.08,8159,25409376,5711.010897128121,48936964,10999.071156897617
European Union,2021-06-07,444919060,275898301,185114828,95421299,3154077,3685029,62.01,41.61,21.45,8282,25795202,5797.72914201518,49938804,11224.244697451262
European Union,2021-06-08,444919060,279550111,186910829,97453991,3651810,3648696,62.83,42.01,21.9,8201,25540873,5740.5661605056885,50287763,11302.676716075055
European Union,2021-06-09,444919060,282742891,188467275,99249368,3192780,3450879,63.55,42.36,22.31,7756,24156155,5429.33696749247,49322045,11085.621955597946
France,2020-12-21,67564251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,2020-12-22,67564251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,2020-12-23,67564251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,2020-12-24,67564251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,2020-12-25,67564251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,2020-12-26,67564251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,2020-12-27,67564251,20,20,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
France,2020-12-28,67564251,89,89,NA,69,69,0,0,NA,1,NA,NA,NA,NA
France,2020-12-29,67564251,197,197,NA,108,88,0,0,NA,1,NA,NA,NA,NA
France,2020-12-30,67564251,318,318,NA,121,99,0,0,NA,1,NA,NA,NA,NA
France,2020-12-31,67564251,403,403,NA,85,96,0,0,NA,1,NA,NA,NA,NA
France,2021-01-01,67564251,471,471,NA,68,90,0,0,NA,1,NA,NA,NA,NA
France,2021-01-02,67564251,559,559,NA,88,90,0,0,NA,1,NA,NA,NA,NA
France,2021-01-03,67564251,649,649,NA,90,90,0,0,NA,1,629,0.9309656966374126,NA,NA
France,2021-01-04,67564251,2127,2127,NA,1478,291,0,0,NA,4,2038,3.016388060011203,NA,NA
France,2021-01-05,67564251,7522,7522,NA,5395,1046,0.01,0.01,NA,15,7325,10.841532158774319,NA,NA
France,2021-01-06,67564251,18819,18819,NA,11297,2643,0.03,0.03,NA,39,18501,27.38282409139709,NA,NA
France,2021-01-07,67564251,47378,47378,NA,28559,6711,0.07,0.07,NA,99,46975,69.52641271787354,NA,NA
France,2021-01-08,67564251,83613,83613,NA,36235,11877,0.12,0.12,NA,176,83142,123.05620023819993,NA,NA
France,2021-01-09,67564251,94535,94535,NA,10922,13425,0.14,0.14,NA,199,93976,139.09130732463828,NA,NA
France,2021-01-10,67564251,100155,100155,NA,5620,14215,0.15,0.15,NA,210,99506,147.27610907726927,100135,148.2070747739067
France,2021-01-11,67564251,139144,139144,NA,38989,19574,0.21,0.21,NA,290,137017,202.79511423874143,139055,205.81150229875263
France,2021-01-12,67564251,200009,200009,NA,60865,27498,0.3,0.3,NA,407,192487,284.89474411549384,199812,295.73627627426816
France,2021-01-13,67564251,263770,263770,NA,63761,34993,0.39,0.39,NA,518,244951,362.5452756073622,263452,389.9280996987593
France,2021-01-14,67564251,343637,343637,NA,79867,42323,0.51,0.51,NA,626,296259,438.4848431162213,343234,508.01125583409487
France,2021-01-15,67564251,411127,411127,NA,67490,46788,0.61,0.61,NA,692,327514,484.7445137814079,410656,607.8007140196078
France,2021-01-16,67564251,430915,430837,78,19788,48054,0.64,0.64,0,711,336380,497.86683789331136,430356,636.9581452179497
France,2021-01-17,67564251,441426,441306,120,10511,48753,0.65,0.65,0,722,341271,505.1058732228083,440777,652.3819823000775
France,2021-01-18,67564251,525969,525686,283,84543,55261,0.78,0.78,0,818,386825,572.5291027055121,523842,775.3242169442535
France,2021-01-19,67564251,654540,654130,410,128571,64933,0.97,0.97,0,961,454531,672.7389015235291,647018,957.6336456390229
France,2021-01-20,67564251,789870,789301,569,135330,75157,1.17,1.17,0,1112,526100,778.6662209871904,771051,1141.2114965945527
France,2021-01-21,67564251,945389,944685,704,155519,85965,1.4,1.4,0,1272,601752,890.6366770794217,898011,1329.1215201956431
France,2021-01-22,67564251,1064177,1063311,866,118788,93293,1.58,1.57,0,1381,653050,966.5614438617843,980564,1451.3059576431922
France,2021-01-23,67564251,1102037,1101121,916,37860,95875,1.63,1.63,0,1419,671122,993.3093167864763,1007502,1491.1761546797877
France,2021-01-24,67564251,1111429,1110486,943,9392,95715,1.64,1.64,0,1417,670003,991.6531154915045,1011274,1496.7589887143129
France,2021-01-25,67564251,1189481,1187320,2161,78052,94787,1.76,1.76,0,1403,663512,982.0459639225483,1050337,1554.5750666280603
France,2021-01-26,67564251,1291404,1286133,5271,101923,90981,1.91,1.9,0.01,1347,636864,942.6049879543547,1091395,1615.3438894778837
France,2021-01-27,67564251,1402667,1391799,10868,111263,87542,2.08,2.06,0.02,1296,612797,906.9840794949388,1138897,1685.6503004821293
France,2021-01-28,67564251,1539377,1514149,25228,136710,84855,2.28,2.24,0.04,1256,593988,879.1453930274458,1195740,1769.7820701068676
France,2021-01-29,67564251,1647553,1605033,42520,108176,83339,2.44,2.38,0.06,1233,583376,863.4388620692324,1236426,1830.0003059310166
France,2021-01-30,67564251,1680425,1633680,46745,32872,82627,2.49,2.42,0.07,1223,578388,856.0562596927183,1249510,1849.3655764791945
France,2021-01-31,67564251,1686975,1638551,48424,6550,82221,2.5,2.43,0.07,1217,575546,851.8498932223788,1245549,1843.5030087138832
France,2021-02-01,67564251,1759693,1690141,69552,72718,81459,2.6,2.5,0.1,1206,570212,843.9551857090815,1233724,1826.00114963163
France,2021-02-02,67564251,1864969,1760849,104120,105276,81938,2.76,2.61,0.15,1213,573565,848.9178693033983,1210429,1791.522857257753
France,2021-02-03,67564251,1972923,1831843,141080,107954,81465,2.92,2.71,0.21,1206,570256,844.0203089056666,1183053,1751.0043884006054
France,2021-02-04,67564251,2103575,1912435,191140,130652,80600,3.11,2.83,0.28,1193,564198,835.0540287940141,1158186,1714.19942182146
France,2021-02-05,67564251,2216036,1979555,236481,112461,81212,3.28,2.93,0.35,1202,568483,841.3961400978159,1151859,1704.8350021670483
France,2021-02-06,67564251,2247770,2000890,246880,31734,81049,3.33,2.96,0.37,1200,567345,839.7118174225005,1145733,1695.7680771152188
France,2021-02-07,67564251,2257634,2005713,251921,9864,81523,3.34,2.97,0.37,1207,570659,844.6167781834805,1146205,1696.4666714058592
France,2021-02-08,67564251,2349516,2051602,297914,91882,84260,3.48,3.04,0.44,1247,589823,872.9808904416035,1160035,1716.936076150685
France,2021-02-09,67564251,2486830,2116509,370321,137314,88837,3.68,3.13,0.55,1315,621861,920.3994579914754,1195426,1769.3173272948736
France,2021-02-10,67564251,2632764,2185748,447016,145934,94263,3.9,3.24,0.66,1395,659841,976.612617225639,1230097,1820.6329261313058
France,2021-02-11,67564251,2817539,2271379,546160,184775,101995,4.17,3.36,0.81,1510,713964,1056.7185892432967,1278162,1891.7726180373108
France,2021-02-12,67564251,2969515,2349079,620436,151976,107640,4.4,3.48,0.92,1593,753479,1115.2036599946916,1321962,1956.5998000925074
France,2021-02-13,67564251,3010669,2370741,639928,41154,108986,4.46,3.51,0.95,1613,762899,1129.1459443545077,1330244,1968.8577617770084
France,2021-02-14,67564251,3022442,2375324,647118,11773,109258,4.47,3.52,0.96,1617,764808,1131.9714030427126,1335467,1976.588181226193
France,2021-02-15,67564251,3135990,2412365,723625,113548,112353,4.64,3.57,1.07,1663,786474,1164.03865707029,1376297,2037.0195475118935
France,2021-02-16,67564251,3285929,2461558,824371,149939,114157,4.86,3.64,1.22,1690,799099,1182.724574272273,1420960,2103.1240322637486
France,2021-02-17,67564251,3438197,2510855,927342,152268,115062,5.09,3.72,1.37,1703,805433,1192.0993544352323,1465274,2168.7119716608713
France,2021-02-18,67564251,3624684,2578779,1045905,186487,115306,5.36,3.82,1.55,1707,807145,1194.6332388114538,1521109,2251.3518280547505
France,2021-02-19,67564251,3779174,2642533,1136641,154490,115666,5.59,3.91,1.68,1712,809659,1198.354141452704,1563138,2313.5578014473954
France,2021-02-20,67564251,3825563,2660493,1165070,46389,116413,5.66,3.94,1.72,1723,814894,1206.1023217736847,1577793,2335.2482661281924
France,2021-02-21,67564251,3834795,2663352,1171443,9232,116050,5.68,3.94,1.73,1718,812353,1202.3414571708936,1577161,2334.312860213606
France,2021-02-22,67564251,3944402,2699821,1244581,109607,115487,5.84,4,1.84,1709,808412,1196.5084908585754,1594886,2360.5471479288653
France,2021-02-23,67564251,4081073,2752434,1328639,136671,113592,6.04,4.07,1.97,1681,795144,1176.8708869428597,1594243,2359.5954612151327
France,2021-02-24,67564251,4220207,2810438,1409769,139134,111716,6.25,4.16,2.09,1653,782010,1157.4316127621987,1587443,2349.530967197431
France,2021-02-25,67564251,4410163,2908974,1501189,189956,112211,6.53,4.31,2.22,1661,785479,1162.5659847838763,1592624,2357.19922359533
France,2021-02-26,67564251,4592852,3020650,1572202,182689,116240,6.8,4.47,2.33,1720,813678,1204.3025534316957,1623337,2402.6566948843997
France,2021-02-27,67564251,4665954,3071772,1594182,73102,120056,6.91,4.55,2.36,1777,840391,1243.8397341221173,1655285,2449.942055895802
France,2021-02-28,67564251,4676043,3077447,1598596,10089,120178,6.92,4.55,2.37,1779,841248,1245.1081563828777,1653601,2447.449613553771
France,2021-03-01,67564251,4792436,3141036,1651400,116393,121148,7.09,4.65,2.44,1793,848034,1255.1519293834842,1656446,2451.6604202420594
France,2021-03-02,67564251,4958020,3240374,1717646,165584,125278,7.34,4.8,2.54,1854,876947,1297.9452699031622,1672091,2474.816156846022
France,2021-03-03,67564251,5137153,3353956,1783197,179133,130992,7.6,4.96,2.64,1939,916946,1357.1466958169935,1698956,2514.5783085791923
France,2021-03-04,67564251,5366363,3514285,1852078,229210,136600,7.94,5.2,2.74,2022,956200,1415.2454676068267,1741679,2577.811452390703
France,2021-03-05,67564251,5627588,3712117,1915471,261225,147819,8.33,5.49,2.84,2188,1034736,1531.4844532206832,1848414,2735.7870066523788
France,2021-03-06,67564251,5850261,3916966,1933295,222673,169187,8.66,5.8,2.86,2504,1184307,1752.8603995032818,2024698,2996.700133625399
France,2021-03-07,67564251,5975458,4036682,1938776,125197,185631,8.84,5.97,2.87,2747,1299415,1923.2286020605777,2140663,3168.3367584434554
France,2021-03-08,67564251,6131069,4141485,1989584,155611,191233,9.07,6.13,2.94,2830,1338633,1981.274091235023,2186667,3236.426020618507
France,2021-03-09,67564251,6357436,4311074,2046362,226367,199917,9.41,6.38,3.03,2959,1399416,2071.23734709943,2276363,3369.182617002592
France,2021-03-10,67564251,6590270,4486693,2103577,232834,207588,9.75,6.64,3.11,3072,1453117,2150.71872845893,2370063,3507.8654242759235
France,2021-03-11,67564251,6892760,4726065,2166695,302490,218057,10.2,6.99,3.21,3227,1526397,2259.1784522261632,2482597,3674.4239198329897
France,2021-03-12,67564251,7237204,5017003,2220201,344444,229945,10.71,7.43,3.29,3403,1609616,2382.3486180583873,2644352,3913.8330712790703
France,2021-03-13,67564251,7480718,5245233,2235485,243514,232922,11.07,7.76,3.31,3447,1630457,2413.194812149993,2814764,4166.055211653275
France,2021-03-14,67564251,7546276,5307354,2238922,65558,224403,11.17,7.86,3.31,3321,1570818,2324.9247593968,2870233,4248.153361457377
France,2021-03-15,67564251,7734703,5463108,2271595,188427,229091,11.45,8.09,3.36,3391,1603634,2373.4948234681087,2942267,4354.7689147031315
France,2021-03-16,67564251,7913489,5602353,2311136,178786,222293,11.71,8.29,3.42,3290,1556053,2303.07148672454,2955469,4374.3088338239695
France,2021-03-17,67564251,8100315,5750353,2349962,186826,215721,11.99,8.51,3.48,3193,1510045,2234.9763042588897,2963162,4385.69503271782
France,2021-03-18,67564251,8309962,5915336,2394626,209647,202457,12.3,8.76,3.54,2997,1417202,2097.5619192463187,2943599,4356.7403714724815
France,2021-03-19,67564251,8573961,6141849,2432112,263999,190965,12.69,9.09,3.6,2826,1336757,1978.4974749442572,2946373,4360.846093002644
France,2021-03-20,67564251,8750204,6306305,2443899,176243,181355,12.95,9.33,3.62,2684,1269486,1878.9315077288431,2899943,4292.1263198788365
France,2021-03-21,67564251,8801559,6355032,2446527,51355,179326,13.03,9.41,3.62,2654,1255283,1857.9100358856933,2826101,4182.834795282493
France,2021-03-22,67564251,9002897,6522070,2480827,201338,181171,13.32,9.65,3.67,2681,1268194,1877.0192538654799,2871828,4250.514077333589
France,2021-03-23,67564251,9291854,6768621,2523233,288957,196909,13.75,10.02,3.73,2914,1378365,2040.0803377513946,2934418,4343.1518244759345
France,2021-03-24,67564251,9588848,7021746,2567102,296994,212648,14.19,10.39,3.8,3147,1488533,2203.1369814193604,2998578,4438.11328567825
France,2021-03-25,67564251,9970910,7359054,2611856,382062,237278,14.76,10.89,3.87,3512,1660948,2458.323707310838,3078150,4555.885626557157
France,2021-03-26,67564251,10367316,7713549,2653767,396406,256194,15.34,11.42,3.93,3792,1793355,2654.2956866346376,3130112,4632.793161578895
France,2021-03-27,67564251,10576835,7906415,2670420,209519,260947,15.65,11.7,3.95,3862,1826631,2703.546584124791,3096117,4582.478091853634
France,2021-03-28,67564251,10638886,7964729,2674157,62051,262475,15.75,11.79,3.96,3885,1837327,2719.377441185576,3092610,4577.28747707127
France,2021-03-29,67564251,10893490,8165023,2728467,254604,270085,16.12,12.08,4.04,3997,1890593,2798.2149909424734,3158787,4675.2342448079535
France,2021-03-30,67564251,11244942,8446789,2798153,351452,279013,16.64,12.5,4.14,4130,1953088,2890.7121311831015,3331453,4930.792468934496
France,2021-03-31,67564251,11577213,8706109,2871104,332271,284052,17.14,12.89,4.25,4204,1988365,2942.9246540452286,3476898,5146.061635464589
France,2021-04-01,67564251,11974970,9016014,2958956,397757,286294,17.72,13.34,4.38,4237,2004060,2966.1543942816743,3665008,5424.478101592512
France,2021-04-02,67564251,12344636,9293553,3051083,369666,282474,18.27,13.76,4.52,4181,1977320,2926.5772516297116,3770675,5580.87293826435
France,2021-04-03,67564251,12545574,9432615,3112959,200938,281248,18.57,13.96,4.61,4163,1968739,2913.876748222962,3795370,5617.423332347753
France,2021-04-04,67564251,12609102,9477478,3131624,63528,281459,18.66,14.03,4.64,4166,1970216,2916.0628155265126,3807543,5635.440256712089
France,2021-04-05,67564251,12678874,9536241,3142633,69772,255055,18.77,14.11,4.65,3775,1785384,2642.4980275441817,3675977,5440.713018486655
France,2021-04-06,67564251,13000014,9749484,3250530,321140,250725,19.24,14.43,4.81,3711,1755072,2597.6340653876264,3708160,5488.346196570727
France,2021-04-07,67564251,13371653,10005620,3366033,371639,256349,19.79,14.81,4.98,3794,1794440,2655.901565459521,3782805,5598.826219504749
France,2021-04-08,67564251,13825659,10338168,3487491,454006,264384,20.46,15.3,5.16,3913,1850689,2739.15417193036,3854749,5705.308566212034
France,2021-04-09,67564251,14346676,10742655,3604021,521017,286006,21.23,15.9,5.33,4233,2002040,2963.164647529357,3979360,5889.7418991590685
France,2021-04-10,67564251,14639434,10952650,3686784,292758,299123,21.67,16.21,5.46,4427,2093860,3099.0649182213238,4062599,6012.941666444286
France,2021-04-11,67564251,14728994,11007607,3721387,89560,302842,21.8,16.29,5.51,4482,2119892,3137.5941694373255,4090108,6053.656984963838
France,2021-04-12,67564251,15077905,11241271,3836634,348911,342719,22.32,16.64,5.68,5072,2399031,3550.740168791333,4184415,6193.238196335515
France,2021-04-13,67564251,15527794,11546162,3981632,449889,361111,22.98,17.09,5.89,5345,2527780,3741.298042362669,4282852,6338.9321077502955
France,2021-04-14,67564251,15956516,11835439,4121077,428722,369266,23.62,17.52,6.1,5465,2584863,3825.7850294233263,4379303,6481.686594882847
France,2021-04-15,67564251,16435856,12166893,4268963,479340,372885,24.33,18.01,6.32,5519,2610197,3863.281189929864,4460886,6602.435361860224
France,2021-04-16,67564251,16916166,12501408,4414758,480310,367070,25.04,18.5,6.53,5433,2569490,3803.031872580072,4571530,6766.196520109429
France,2021-04-17,67564251,17192412,12687376,4505036,276246,364711,25.45,18.78,6.67,5398,2552978,3778.5929129888527,4646838,6877.6578312101765
France,2021-04-18,67564251,17278255,12737787,4540468,85843,364180,25.57,18.85,6.72,5390,2549261,3773.091482950059,4669153,6910.685652387385
France,2021-04-19,67564251,17619105,12940209,4678896,340850,363029,26.08,19.15,6.93,5373,2541200,3761.160617321133,4940231,7311.900786112466
France,2021-04-20,67564251,18040210,13190524,4849686,421105,358917,26.7,19.52,7.18,5312,2512416,3718.5582061732616,5040196,7459.856248535931
France,2021-04-21,67564251,18458001,13439442,5018559,417791,357355,27.32,19.89,7.43,5289,2501485,3702.379532039806,5086348,7528.1645614631325
France,2021-04-22,67564251,18928975,13722114,5206861,470974,356160,28.02,20.31,7.71,5271,2493119,3689.9972442527337,5103316,7553.278434182597
France,2021-04-23,67564251,19402621,14012453,5390913,473646,355208,28.72,20.74,7.98,5257,2486455,3680.1340401153857,5055945,7483.165912695457
France,2021-04-24,67564251,19702189,14200416,5504070,299568,358540,29.16,21.02,8.15,5307,2509777,3714.6522944508033,5062755,7493.245207439656
France,2021-04-25,67564251,19809456,14268796,5543074,107267,361600,29.32,21.12,8.2,5352,2531201,3746.3613708971625,5080462,7519.452853847221
France,2021-04-26,67564251,20183293,14486493,5702042,373837,366313,29.87,21.44,8.44,5422,2564188,3795.1845273915637,5105388,7556.345144712697
France,2021-04-27,67564251,20651181,14766819,5898962,467888,372996,30.57,21.86,8.73,5521,2610971,3864.4267661607023,5123387,7582.984972333964
France,2021-04-28,67564251,21128956,15061341,6091967,477775,381565,31.27,22.29,9.02,5647,2670955,3953.207443978029,5172440,7655.586976017835
France,2021-04-29,67564251,21676961,15413153,6304024,548005,392569,32.08,22.81,9.33,5810,2747986,4067.2189202541445,5241105,7757.216164506878
France,2021-04-30,67564251,22228471,15779766,6507980,551510,403693,32.9,23.36,9.63,5975,2825850,4182.463297047429,5312305,7862.597337162814
France,2021-05-01,67564251,22444200,15942941,6562423,215729,391716,33.22,23.6,9.71,5798,2742011,4058.3754861724137,5251788,7773.027780623217
France,2021-05-02,67564251,22571888,16032782,6600710,127688,394633,33.41,23.73,9.77,5841,2762432,4088.600049751162,5293633,7834.961420648325
France,2021-05-03,67564251,23024143,16315282,6775388,452255,405836,34.08,24.15,10.03,6007,2840850,4204.6643867923585,5405038,7999.848914183923
France,2021-05-04,67564251,23557519,16624264,7008019,533376,415191,34.87,24.61,10.37,6145,2906338,4301.591384473425,5517309,8166.018150634127
France,2021-05-05,67564251,24100782,16942930,7238606,543263,424547,35.67,25.08,10.71,6284,2971826,4398.5183821544915,5642781,8351.72582613252
France,2021-05-06,67564251,24712045,17314912,7489127,611263,433583,36.58,25.63,11.08,6417,3035084,4492.144817826812,5783070,8559.363738080956
France,2021-05-07,67564251,25335484,17680929,7765440,623439,443859,37.5,26.17,11.49,6569,3107013,4598.604963444352,5932863,8781.06826049178
France,2021-05-08,67564251,25611627,17890126,7834634,276143,452490,37.91,26.48,11.6,6697,3167427,4688.022072501033,5909438,8746.397558673447
France,2021-05-09,67564251,25785877,18017591,7882046,174250,459141,38.16,26.67,11.67,6796,3213989,4756.937215214596,5976421,8845.537264965758
France,2021-05-10,67564251,26318689,18321315,8118203,532812,470649,38.95,27.12,12.02,6966,3294546,4876.1674276534195,6135396,9080.831814445779
France,2021-05-11,67564251,26972828,18717172,8390571,654139,487901,39.92,27.7,12.42,7221,3415309,5054.905441044554,6321647,9356.49682551798
France,2021-05-12,67564251,27628047,19139059,8633827,655219,503895,40.89,28.33,12.78,7458,3527265,5220.6084546101165,6499091,9619.126836764608
France,2021-05-13,67564251,28016036,19470113,8692199,387989,471999,41.47,28.82,12.87,6986,3303991,4890.146713829477,6339075,9382.29153165629
France,2021-05-14,67564251,28626340,19912773,8867409,610304,470122,42.37,29.47,13.12,6958,3290856,4870.705959576167,6397869,9469.31092302052
France,2021-05-15,67564251,29086251,20278614,8965045,459911,496375,43.05,30.01,13.27,7347,3474624,5142.695950259257,6642051,9830.718022760291
France,2021-05-16,67564251,29306402,20477921,8986240,220151,502932,43.38,30.31,13.3,7444,3520525,5210.632764951394,6734514,9967.56998016599
France,2021-05-17,67564251,29823899,20846163,9139737,517497,500744,44.14,30.85,13.53,7411,3505210,5187.9654523218205,6799756,10064.13287997524
France,2021-05-18,67564251,30423783,21292733,9301590,599884,492994,45.03,31.51,13.77,7297,3450955,5107.664110714407,6866264,10162.569551758961
France,2021-05-19,67564251,31025223,21748659,9452603,601440,485311,45.92,32.19,13.99,7183,3397176,5028.067283688233,6924441,10248.675738298349
France,2021-05-20,67564251,31680195,22243090,9622307,654972,523451,46.89,32.92,14.24,7747,3664159,5423.221519912949,6968150,10313.368233742427
France,2021-05-21,67564251,32331352,22719486,9809543,651157,529287,47.85,33.63,14.52,7834,3705012,5483.686927869592,6995868,10354.392887445758
France,2021-05-22,67564251,32752292,23060401,9894475,420940,523720,48.48,34.13,14.64,7751,3666041,5426.007016639613,7140665,10568.70296689887
France,2021-05-23,67564251,32925208,23218826,9909383,172916,516972,48.73,34.37,14.67,7652,3618806,5356.095785032828,7139331,10566.728549984222
France,2021-05-24,67564251,33215181,23475463,9943648,289973,484469,49.16,34.75,14.72,7170,3391282,5019.343735491125,6896492,10207.309187812945
France,2021-05-25,67564251,33795072,23865836,10140520,579891,481613,50.02,35.32,15.01,7128,3371289,4989.752643006433,6822244,10097.41675372084
France,2021-05-26,67564251,34381066,24263466,10336391,585994,479406,50.89,35.91,15.3,7096,3355843,4966.891440859753,6753019,9994.958724547985
France,2021-05-27,67564251,35038298,24701729,10569366,657232,479729,51.86,36.56,15.64,7100,3358103,4970.236405047989,7022262,10393.457924960938
France,2021-05-28,67564251,35716075,25119623,10855349,677777,483532,52.86,37.18,16.07,7157,3384723,5009.635938981992,7089735,10493.322866851584
France,2021-05-29,67564251,36159234,25413214,11015984,443159,486706,53.52,37.61,16.3,7204,3406942,5042.521673184832,7072983,10468.528689824445
France,2021-05-30,67564251,36296252,25517561,11049512,137018,481578,53.72,37.77,16.35,7128,3371044,4989.390025207265,6989850,10345.485810240092
France,2021-05-31,67564251,36849797,25867375,11265612,553545,519231,54.54,38.29,16.67,7685,3634616,5379.495733623984,7025898,10398.83946911511
France,2021-06-01,67564251,37512664,26278342,11537163,662867,531085,55.52,38.89,17.08,7860,3717592,5502.30624180234,7088881,10492.058884808772
France,2021-06-02,67564251,38141243,26675729,11782397,628579,537168,56.45,39.48,17.44,7950,3760177,5565.335135588197,7116020,10532.22657644795
France,2021-06-03,67564251,38848352,27123901,12060280,707109,544293,57.5,40.15,17.85,8056,3810054,5639.15671913539,7168157,10609.39312418338
France,2021-06-04,67564251,39591649,27562104,12387106,743297,553653,58.6,40.79,18.33,8194,3875574,5736.131079141246,7260297,10745.767018123237
France,2021-06-05,67564251,40076999,27858246,12585459,485350,559681,59.32,41.23,18.63,8284,3917765,5798.576824303136,7324707,10841.098497487968
France,2021-06-06,67564251,40254531,27986600,12635506,177532,565468,59.58,41.42,18.7,8369,3958279,5858.540487631543,7329323,10847.930512838808
France,2021-06-07,67564251,40841175,28310571,12906685,586644,570197,60.45,41.9,19.1,8439,3991378,5907.5294122627065,7625994,11287.025145886691
France,2021-06-08,67564251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,2021-06-09,67564251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,2020-12-21,83783945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,2020-12-22,83783945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,2020-12-23,83783945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,2020-12-24,83783945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,2020-12-25,83783945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,2020-12-26,83783945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,2020-12-27,83783945,23245,23228,17,NA,NA,0.03,0.03,0,NA,NA,NA,NA,NA
Germany,2020-12-28,83783945,40883,40827,56,17638,17638,0.05,0.05,0,211,NA,NA,NA,NA
Germany,2020-12-29,83783945,90325,89545,780,49442,33540,0.11,0.11,0,400,NA,NA,NA,NA
Germany,2020-12-30,83783945,151988,151082,906,61663,42914,0.18,0.18,0,512,NA,NA,NA,NA
Germany,2020-12-31,83783945,202007,200952,1055,50019,44690,0.24,0.24,0,533,NA,NA,NA,NA
Germany,2021-01-01,83783945,220790,219725,1065,18783,39509,0.26,0.26,0,472,NA,NA,NA,NA
Germany,2021-01-02,83783945,273085,271735,1350,52295,41640,0.33,0.32,0,497,NA,NA,NA,NA
Germany,2021-01-03,83783945,296715,295359,1356,23630,39067,0.35,0.35,0,466,273470,326.39904936440985,NA,NA
Germany,2021-01-04,83783945,343934,342526,1408,47219,43293,0.41,0.41,0,517,303051,361.70533626699,NA,NA
Germany,2021-01-05,83783945,397023,395585,1438,53089,43814,0.47,0.47,0,523,306698,366.0581988589818,NA,NA
Germany,2021-01-06,83783945,459395,457948,1447,62372,43915,0.55,0.55,0,524,307407,366.90442303713434,NA,NA
Germany,2021-01-07,83783945,514630,513174,1456,55235,44660,0.61,0.61,0,533,312623,373.12995944509413,NA,NA
Germany,2021-01-08,83783945,577319,575532,1787,62689,50933,0.69,0.69,0,608,356529,425.53379409384456,NA,NA
Germany,2021-01-09,83783945,637993,636159,1834,60674,52130,0.76,0.76,0,622,364908,435.53451678600237,NA,NA
Germany,2021-01-10,83783945,673504,671661,1843,35511,53827,0.8,0.8,0,642,376789,449.7150378870319,650259,776.1140872514418
Germany,2021-01-11,83783945,740251,738354,1897,66747,56617,0.88,0.88,0,676,396317,473.02260594198566,699368,834.7279422089756
Germany,2021-01-12,83783945,822580,820623,1957,82329,60794,0.98,0.98,0,726,425557,507.9218936277111,732255,873.9800924866929
Germany,2021-01-13,83783945,934258,932104,2154,111678,67838,1.12,1.11,0,810,474863,566.7708771650701,782270,933.6753002022045
Germany,2021-01-14,83783945,1016968,1014629,2339,82710,71763,1.21,1.21,0,857,502338,599.563556001093,814961,972.6935154461871
Germany,2021-01-15,83783945,1109001,1105985,3016,92033,75955,1.32,1.32,0,907,531682,634.5869724802287,888211,1060.1207665740733
Germany,2021-01-16,83783945,1166865,1162842,4023,57864,75553,1.39,1.39,0,902,528872,631.2331079659713,893780,1066.7676247519737
