date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2020-12-27,23999,23999,23986,13,23998,1,0,23986,13,0,0,10705,8657,1305,12604,10664,8590,1305,12536,41,67,0,68,23999,0,0,23985,13,1,0,0,0,23998,23985,13,1,1,0,0,0,0,0,10705,8657,1305,12604,23999,0,NA,NA,NA,NA,NA
2020-12-28,42484,18485,18448,37,42483,1,0,42434,50,0.001,0,18621,15788,1991,21344,18580,15721,1991,21276,41,67,0,68,42484,0,0,42433,50,1,0,0,0,18485,18448,37,0,0,0,0,0,0,0,7916,7131,686,8740,18485,0,NA,NA,NA,NA,NA
2020-12-29,93219,50735,50010,725,93218,1,0,92444,775,0.001,0,34989,40734,3107,40508,34724,40420,3107,40099,265,314,0,409,93219,0,0,92443,775,1,0,0,0,50735,50010,725,0,0,0,0,0,0,0,16368,24946,1116,19164,50735,0,NA,NA,NA,NA,NA
2020-12-30,155891,62672,62552,120,155890,1,0,154996,895,0.002,0,55510,73365,4901,63206,55243,73050,4901,62794,267,315,0,412,155891,0,0,154995,895,1,0,0,0,62672,62552,120,0,0,0,0,0,0,0,20521,32631,1794,22698,62672,0,NA,NA,NA,NA,NA
2020-12-31,205910,50019,49870,149,205909,1,0,204866,1044,0.002,0,72831,96719,6752,83965,72517,96367,6752,83476,314,352,0,489,205910,0,0,204865,1044,1,0,0,0,50019,49870,149,0,0,0,0,0,0,0,17321,23354,1851,20759,50019,0,NA,NA,NA,NA,NA
2021-01-01,224688,18778,18771,7,224686,1,1,223637,1051,0.003,0,81208,105449,7830,92301,80894,105097,7830,91812,314,352,0,489,224688,0,0,223635,1051,1,0,1,0,18777,18770,7,0,0,0,1,1,0,0,8377,8730,1078,8336,18778,0,NA,NA,NA,NA,NA
2021-01-02,277109,52421,52138,283,277107,1,1,275775,1334,0.003,0,102774,129731,10350,113258,102365,129304,10350,112629,409,427,0,629,277109,0,0,275773,1334,1,0,1,0,52421,52138,283,0,0,0,0,0,0,0,21566,24282,2520,20957,52421,0,277109,277107,1,1,0
2021-01-03,300886,23777,23772,5,300884,1,1,299547,1339,0.004,0,113044,140227,11284,123279,112635,139800,11284,122650,409,427,0,629,300886,0,0,299545,1339,1,0,1,0,23777,23772,5,0,0,0,0,0,0,0,10270,10496,934,10021,23777,0,276887,276886,0,1,0
2021-01-04,348963,48077,48026,51,348961,1,1,347573,1390,0.004,0,129646,164913,13951,139091,129237,164486,13951,138462,409,427,0,629,348963,0,0,347571,1390,1,0,1,0,48077,48026,51,0,0,0,0,0,0,0,16602,24686,2667,15812,48077,0,306479,306478,0,1,0
2021-01-05,402678,53715,53685,30,402675,2,1,401258,1420,0.005,0,147987,192565,16489,157656,147576,192117,16489,157025,411,448,0,631,402678,0,0,401255,1420,2,0,1,0,53714,53684,30,1,1,0,0,0,0,0,18341,27652,2538,18565,53715,0,309459,309457,1,1,0
2021-01-06,465351,62673,62668,5,465340,8,3,463926,1425,0.006,0,169498,225530,19910,180812,169086,225082,19910,180181,412,448,0,631,465351,0,0,463915,1425,8,0,3,0,62665,62660,5,6,6,0,2,2,0,0,21511,32965,3421,23156,62673,0,309460,309450,7,3,0
2021-01-07,521301,55950,55941,9,521286,12,3,519867,1434,0.006,0,189172,254868,22957,197233,188758,254418,22957,196600,414,450,0,633,521301,0,0,519852,1434,12,0,3,0,55946,55937,9,4,4,0,0,0,0,0,19674,29338,3047,16421,55950,0,315391,315377,11,3,0
2021-01-08,584361,63060,62737,323,584298,60,3,582604,1757,0.007,0,211521,287315,26324,218219,211009,286711,26320,217449,512,604,4,770,584361,0,0,582541,1757,60,0,3,0,63012,62689,323,48,48,0,0,0,0,0,22349,32447,3367,20986,63060,0,359673,359612,59,2,0
2021-01-09,645446,61085,61038,47,645383,60,3,643642,1804,0.008,0,237322,313238,29007,243325,236798,312599,29003,242545,524,639,4,780,645446,0,0,643579,1804,60,0,3,0,61085,61038,47,0,0,0,0,0,0,0,25801,25923,2683,25106,61085,0,368337,368276,59,2,0
2021-01-10,680961,35515,35506,9,680898,60,3,679148,1813,0.008,0,252455,327794,30379,256315,251929,327151,30375,255535,526,643,4,780,680961,0,0,679085,1813,60,0,3,0,35515,35506,9,0,0,0,0,0,0,0,15133,14556,1372,12990,35515,0,380075,380014,59,2,0
2021-01-11,748542,67581,67529,52,748478,61,3,746677,1865,0.009,0,277513,359176,33587,276774,276967,358513,33583,275968,546,663,4,806,748542,0,0,746613,1865,61,0,3,0,67580,67528,52,1,1,0,0,0,0,0,25058,31382,3208,20459,67581,0,399579,399517,60,2,0
2021-01-12,831189,82647,82589,58,831119,66,4,829266,1923,0.01,0,305695,401338,36582,301731,305147,400670,36578,300888,548,668,4,843,831189,0,0,829196,1923,66,0,4,0,82641,82583,58,5,5,0,1,1,0,0,28182,42162,2995,24957,82647,0,428511,428444,64,3,0
2021-01-13,942900,111711,111513,198,942033,863,4,940779,2121,0.011,0,345167,458844,40485,337339,344574,458093,40466,336399,593,751,19,940,942900,0,0,939912,2121,863,0,4,0,110914,110716,198,797,797,0,0,0,0,0,39472,57506,3903,35608,111711,0,477549,476693,855,1,0
2021-01-14,1025974,83074,82888,186,1020480,5490,4,1023667,2307,0.012,0,374803,501101,42769,361463,374094,500254,42750,360452,709,847,19,1011,1025974,0,0,1018217,2263,5446,44,4,0,78447,78305,142,4627,4583,44,0,0,0,0,29636,42257,2284,24124,83074,0,504673,499194,5478,1,0
2021-01-15,1117508,91534,90925,609,1106558,10927,23,1114592,2916,0.013,0,408725,545673,46728,389202,407810,544625,46700,387982,915,1048,28,1220,1117508,0,0,1103686,2872,10883,44,23,0,86078,85469,609,5437,5437,0,19,19,0,0,33922,44572,3959,27739,91534,0,533147,522260,10867,20,0
2021-01-16,1175079,57571,56665,906,1162357,12699,23,1171257,3822,0.014,0,432983,570627,48859,408798,431664,569232,48767,407047,1319,1395,92,1751,1175079,0,0,1158579,3778,12655,44,23,0,55799,54893,906,1772,1772,0,0,0,0,0,24258,24954,2131,19596,57571,0,529633,516974,12639,20,0
2021-01-17,1224079,49000,31657,17343,1210051,14004,24,1202914,21165,0.014,0,453449,591002,50884,428544,444215,583354,50014,417145,9234,7648,870,11399,1224079,0,0,1188930,21121,13960,44,24,0,47694,30351,17343,1305,1305,0,1,1,0,0,20466,20375,2025,19746,49000,0,543118,529153,13944,21,0
2021-01-18,1306707,82628,66856,15772,1288644,18038,25,1269770,36937,0.015,0,482728,633883,53106,448900,467235,619730,51700,430238,15493,14153,1406,18662,1306707,0,0,1251752,36892,17993,45,25,0,78593,62822,15771,4034,4033,1,1,1,0,0,29279,42881,2222,20356,82628,0,558165,540166,17977,22,0
2021-01-19,1424419,117712,82830,34882,1402841,21505,73,1352600,71819,0.016,0.001,519765,695968,56714,479843,492669,666683,54375,447938,27096,29285,2339,31905,1424419,0,0,1331067,71774,21460,45,73,0,114197,79315,34882,3467,3467,0,48,48,0,0,37037,62085,3608,30943,117712,0,593230,571722,21439,69,0
2021-01-20,1556444,132025,80512,51513,1532111,24256,77,1433112,123332,0.017,0.001,568076,760039,60957,522078,522876,706310,57505,469463,45200,53729,3452,52615,1556444,0,0,1408824,123287,24211,45,77,0,129270,77757,51513,2751,2751,0,4,4,0,0,48311,64071,4243,42235,132025,0,613544,590078,23393,73,0
2021-01-21,1664172,107728,65873,41855,1637127,26968,77,1498985,165187,0.018,0.002,610150,808503,65406,556195,549621,735602,60889,487988,60529,72901,4517,68207,1664172,0,0,1471985,165142,26923,45,77,0,105016,63161,41855,2712,2712,0,0,0,0,0,42074,48464,4449,34117,107728,0,638198,616647,21478,73,0
2021-01-22,1768064,103892,68330,35562,1738965,29010,89,1567315,200749,0.019,0.002,654049,853889,69013,590642,579902,764987,63599,506975,74147,88902,5414,83667,1768064,0,0,1538263,200702,28963,47,89,0,101838,66278,35560,2042,2040,2,12,12,0,0,43899,45386,3607,34447,103892,0,650556,632407,18083,66,0
2021-01-23,1853077,85013,40054,44959,1823594,29393,90,1607369,245708,0.019,0.003,691767,890989,72414,617916,599855,780966,64783,516268,91912,110023,7631,101648,1853077,0,0,1577933,245661,29346,47,90,0,84629,39670,44959,383,383,0,1,1,0,0,37718,37100,3401,27274,85013,0,677998,661237,16694,67,0
2021-01-24,1902301,49224,26077,23147,1872570,29637,94,1633446,268855,0.02,0.003,715655,910067,73331,632982,614016,789814,65130,521524,101639,120253,8201,111458,1902301,0,0,1603762,268808,29590,47,94,0,48976,25829,23147,244,244,0,4,4,0,0,23888,19078,917,15066,49224,0,678222,662519,15633,70,0
2021-01-25,1994004,91703,53104,38599,1962548,31360,96,1686550,307454,0.02,0.004,756375,951632,76827,658117,642321,811974,66847,534304,114054,139658,9980,123813,1994004,0,0,1655141,307407,31313,47,96,0,89978,51379,38599,1723,1723,0,2,2,0,0,40720,41565,3496,25135,91703,0,687297,673904,13322,71,0
2021-01-26,2092675,98671,50241,48430,2059561,33012,102,1736791,355884,0.021,0.004,796572,997196,80614,684405,667753,831436,68195,545278,128819,165760,12419,139127,2092675,0,0,1703728,355833,32961,51,102,0,97013,48587,48426,1652,1648,4,6,6,0,0,40197,45564,3787,26288,98671,0,668256,656720,11507,29,0
2021-01-27,2203829,111154,51517,59637,2168750,34969,110,1788308,415521,0.022,0.005,839834,1049509,85786,715259,691463,852265,70042,556304,148371,197244,15744,158955,2203829,0,0,1753290,415460,34908,61,110,0,109189,49562,59627,1957,1947,10,8,8,0,0,43262,52313,5172,30854,111154,0,647385,636639,10713,33,0
2021-01-28,2295000,91171,45127,46044,2258282,36605,113,1833435,461565,0.022,0.006,877990,1090332,89974,739697,713483,869115,71590,567469,164507,221217,18384,172228,2295000,0,0,1796796,461486,36526,79,113,0,89532,43506,46026,1636,1618,18,3,3,0,0,38156,40823,4188,24438,91171,0,630828,621155,9637,36,0
2021-01-29,2404121,109121,51468,57653,2365980,38010,131,1884903,519218,0.023,0.006,920894,1138243,95507,769100,735839,888487,73819,578309,185055,249756,21688,190791,2404121,0,0,1846841,519139,37931,79,131,0,107698,50045,57653,1405,1405,0,18,18,0,0,42904,47911,5533,29403,109121,0,636057,627015,9000,42,0
2021-01-30,2492593,88472,36311,52161,2453577,38884,132,1921214,571379,0.023,0.007,957412,1174692,99468,796433,752473,901967,75224,586328,204939,272725,24244,210105,2492593,0,0,1882278,571299,38804,80,132,0,87597,35437,52160,874,873,1,1,1,0,0,36518,36449,3961,27333,88472,0,639516,629983,9491,42,0
2021-01-31,2549110,56517,25986,30531,2509716,39261,133,1947200,601910,0.023,0.007,982865,1196922,101575,812430,766590,910861,76411,592657,216275,286061,25164,219773,2549110,0,0,1907895,601821,39173,88,132,1,56139,25617,30522,377,369,8,1,0,1,0,25453,22230,2107,15997,56517,0,646809,637146,9624,39,0
2021-02-01,2669761,120651,59161,61490,2628100,41471,190,2006361,663400,0.024,0.008,1026174,1260299,105285,839830,787193,944041,78273,602425,238981,316258,27012,237405,2669761,0,0,1964789,663311,41383,88,189,1,118384,56894,61490,2210,2210,0,57,57,0,0,43309,63377,3710,27400,120651,0,675757,665552,10111,94,0
2021-02-02,2801440,131679,64222,67457,2756896,44339,205,2070583,730857,0.025,0.009,1069633,1330364,110479,870030,806216,982089,80866,611659,263417,348275,29613,258371,2801440,0,0,2026129,730767,44250,89,204,1,128796,61340,67456,2868,2867,1,15,15,0,0,43459,70065,5194,30200,131679,0,708765,697335,11327,103,0
2021-02-03,2960906,159466,64162,95304,2909956,50724,226,2134745,826161,0.026,0.01,1128983,1407775,116405,912544,829819,1014401,83062,623312,299164,393374,33343,289232,2960906,0,0,2083887,826069,50633,91,225,1,153060,57758,95302,6385,6383,2,21,21,0,0,59350,77411,5926,42514,159466,0,757077,741206,15755,116,0
2021-02-04,3092680,131774,61086,70688,3035850,56597,233,2195831,896849,0.026,0.011,1177986,1472437,120972,943857,851937,1046473,85311,632945,326049,425964,35661,310912,3092680,0,0,2139095,896755,56504,93,232,1,125894,55208,70686,5873,5871,2,7,7,0,0,49003,64662,4567,31313,131774,0,797680,777568,19992,120,0
2021-02-05,3237390,144710,67663,77047,3174155,62994,241,2263494,973896,0.027,0.012,1232524,1542580,126293,977786,877231,1080338,86905,644262,355293,462242,39388,333524,3237390,0,0,2200354,973801,62901,93,239,2,138305,61259,77046,6397,6397,0,8,7,1,0,54538,70143,5321,33929,144710,0,833269,808175,24984,110,0
2021-02-06,3337528,100138,47174,52964,3271765,65521,242,2310668,1026860,0.028,0.012,1272514,1588658,130853,1003590,896490,1101898,88782,653957,376024,486760,42071,349633,3337528,0,0,2245000,1026765,65428,93,240,2,97610,44646,52964,2527,2527,0,1,1,0,0,39990,46078,4560,25804,100138,0,844935,818188,26637,110,0
2021-02-07,3391788,54260,28178,26082,3323626,67918,244,2338846,1052942,0.028,0.013,1298155,1609930,133571,1016823,910800,1112720,90015,659435,387355,497210,43556,357388,3391788,0,0,2270780,1052846,67824,94,242,2,51861,25780,26081,2397,2396,1,2,2,0,0,25641,21272,2718,13233,54260,0,842678,813910,28657,111,0
2021-02-08,3501745,109957,53179,56778,3429588,71889,268,2392025,1109720,0.029,0.013,1350672,1655734,137545,1035599,942269,1129343,91902,666781,408403,526391,45643,368818,3501745,0,0,2319965,1109623,71794,95,266,2,105962,49185,56777,3971,3970,1,24,24,0,0,52517,45804,3974,18776,109957,0,831984,801488,30418,78,0
2021-02-09,3635689,133944,59710,74234,3559488,75823,378,2451735,1183954,0.029,0.014,1411842,1714380,141993,1058512,978151,1147503,94639,674792,433691,566877,47354,383720,3635689,0,0,2376122,1183366,75237,586,376,2,129900,56157,73743,3934,3443,491,110,110,0,0,61170,58646,4448,22913,133944,0,834249,802592,31484,173,0
2021-02-10,3787466,151777,75163,76614,3700216,79836,7414,2526898,1260568,0.03,0.015,1478760,1781046,146001,1087933,1017461,1175177,96286,685176,461299,605869,49715,402757,3787466,0,0,2441185,1259031,78301,1535,7412,2,140728,65063,75665,4013,3064,949,7036,7036,0,0,66918,66666,4008,29421,151777,0,826560,790260,29112,7188,0
2021-02-11,3928634,141168,73843,67325,3818785,86982,22867,2600741,1327893,0.031,0.016,1539776,1848576,151475,1113070,1052428,1208053,98713,694775,487348,640523,52762,418295,3928634,0,0,2495290,1323495,82593,4389,22858,9,118569,54105,64464,7146,4292,2854,15453,15446,7,0,61016,67530,5474,25137,141168,0,835954,782935,30385,22634,0
2021-02-12,4085974,157340,81414,75926,3951925,96770,37279,2682155,1403819,0.032,0.017,1611268,1919253,157751,1138545,1094198,1240389,101429,704318,517070,678864,56322,434227,4085974,0,0,2557485,1394440,87402,9368,37268,11,133140,62195,70945,9788,4809,4979,14412,14410,2,0,71492,70677,6276,25475,157340,0,848584,777770,33776,37038,0
2021-02-13,4193745,107771,62181,45590,4043629,99956,50160,2744336,1449409,0.033,0.017,1667599,1960972,162355,1156080,1129093,1262877,103231,711418,538506,698095,59124,444662,4193745,0,0,2605158,1438471,89049,10907,50129,31,91704,47673,44031,3186,1647,1539,12881,12861,20,0,56331,41719,4604,17535,107771,0,856217,771864,34435,49918,0
2021-02-14,4259057,65312,40049,25263,4099216,102401,57440,2784385,1474672,0.033,0.018,1706122,1983696,163973,1164146,1153761,1276081,104081,714928,552361,707615,59892,449218,4259057,0,0,2636705,1462511,90292,12109,57388,52,55587,31547,24040,2445,1243,1202,7280,7259,21,0,38523,22724,1618,8066,65312,0,867269,775590,34483,57196,0
