date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,cum_vacs_first_dose_all,cum_vacs_second_dose_all,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-07-08,80956012,843330,262039,581291,59640339,7225845,12005671,48440734,34599435,0.582,0.416,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50318086,30551427,2084157,33274151,26366188,3924782,3301063,9157644,2848027,46356577,34599435,680477,235297,445180,100831,22459,78372,42629,4283,38346,19393,0,0,0,0,344128,494945,4636178,3591013,631069,299493,114603
2021-07-09,81710458,754446,218748,535698,60232517,7324351,12048870,48680045,35135133,0.585,0.422,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50663492,30956968,2104720,33470584,26761933,3942656,3381695,9162085,2886785,46575325,35135133,592178,196433,395745,98506,17874,80632,43199,4441,38758,20563,0,0,0,0,345406,405541,4547884,3535542,635229,263559,113554
2021-07-10,82053296,342838,95420,247418,60460346,7408513,12069972,48785210,35382551,0.587,0.425,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50937421,31025280,2114465,33546447,26913899,3960770,3447743,9163528,2906444,46670745,35382551,227829,75863,151966,84162,18114,66048,21102,1443,19659,9745,0,0,0,0,273929,68312,4514194,3508462,640112,257528,108092
2021-07-11,82281040,227744,60953,166791,60606008,7472016,12080258,48854456,35549342,0.587,0.427,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51145871,31044204,2122758,33592160,27013848,3975543,3496473,9163995,2916263,46731698,35549342,145662,45713,99949,63503,14773,48730,10286,467,9819,8293,0,0,0,0,208450,18924,4468950,3472711,635476,253291,107472
2021-07-12,82745829,464789,150295,314494,60953810,7550902,12104285,49018825,35863836,0.589,0.431,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51412207,31240232,2136832,33711690,27242120,4004437,3546465,9165866,2938419,46881993,35863836,347802,119530,228272,78886,28894,49992,24027,1871,22156,14074,0,0,0,0,266336,196028,4399579,3435047,620063,237775,106694
2021-07-13,83503203,757374,179273,578101,61579053,7628504,12138898,49218014,36441937,0.592,0.438,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51666322,31739362,2156748,33862734,27716319,4030405,3598099,9168127,2970771,47061266,36441937,625243,151044,474199,77602,25968,51634,34613,2261,32352,19916,0,0,0,0,254115,499130,4382400,3445457,598838,227154,110951
2021-07-14,84474061,970858,202428,768430,62408177,7700266,12186021,49443291,37210367,0.595,0.447,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51942639,32429200,2179597,34040306,28367871,4051596,3648670,9171792,3014229,47263694,37210367,829124,177572,651552,71762,21191,50571,47123,3665,43458,22849,0,0,0,0,276317,689838,4361379,3448315,575252,222979,114833
2021-07-15,85237679,763618,170360,593258,63039871,7771092,12224578,49636192,37803625,0.597,0.455,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,52200146,32931568,2202138,34188619,28851252,4070770,3700322,9174665,3049913,47434054,37803625,631694,148313,483381,70826,19174,51652,38557,2873,35684,22541,0,0,0,0,257507,502368,4281667,3399532,545247,218907,117981
2021-07-16,85893443,655764,150775,504989,63577320,7835272,12256538,49809142,38308614,0.599,0.461,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,52455352,33328254,2224313,34320267,29257053,4087976,3747296,9176586,3079952,47584829,38308614,537449,131648,405801,64180,17206,46974,31960,1921,30039,22175,0,0,0,0,255206,396686,4182985,3344803,510921,207668,119593
2021-07-17,86164223,270780,70690,200090,63750863,7898404,12272187,49898288,38508704,0.6,0.463,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,52667755,33384580,2242769,34374413,29376450,4103634,3794770,9177472,3094715,47655519,38508704,173543,54146,119397,63132,15658,47474,15649,886,14763,18456,0,0,0,0,212403,56326,4110927,3290517,489891,202215,128304
2021-07-18,86363661,199438,59464,139974,63886095,7939964,12283638,49968947,38648678,0.601,0.465,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,52838569,33412623,2253964,34424329,29461766,4112905,3827059,9177749,3105889,47714983,38648678,135232,49916,85316,41560,9271,32289,11451,277,11174,11195,0,0,0,0,170814,28043,4082621,3280087,467948,203380,131206
2021-07-19,86741809,378148,91055,287093,64179786,7990425,12303419,50074217,38935771,0.602,0.468,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,53034676,33592649,2268179,34501120,29678666,4125838,3864587,9179080,3124339,47806038,38935771,293691,76791,216900,50461,12933,37528,19781,1331,18450,14215,0,0,0,0,196107,180026,3995980,3225976,439523,199134,131347
2021-07-20,87342212,600403,125887,474516,64695658,8038751,12325345,50214383,39410287,0.604,0.474,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,53252967,33970767,2282458,34608873,30086785,4141445,3897306,9181607,3143738,47931925,39410287,515872,107753,408119,48326,15607,32719,21926,2527,19399,14279,0,0,0,0,218291,378118,3839009,3116605,410247,186447,125710
2021-07-21,88087769,745557,154511,591046,65358704,8084694,12348080,50382727,40001333,0.606,0.481,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,53487130,34477235,2296291,34748834,30609870,4154400,3930294,9183202,3164878,48086436,40001333,663046,139961,523085,45943,12955,32988,22735,1595,21140,13833,0,0,0,0,234163,506468,3613708,2950527,384428,162059,116694
2021-07-22,88698856,611087,120918,490169,65894082,8128019,12366923,50517186,40491502,0.607,0.487,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,53713101,34857754,2309832,34858275,31035807,4164486,3963533,9184593,3182330,48207354,40491502,535378,109441,425937,43325,10086,33239,18843,1391,17452,13541,0,0,0,0,225971,380519,3461177,2854211,356927,142345,107694
2021-07-23,89260684,561828,113087,448741,66377055,8170269,12385475,50648326,40940243,0.609,0.492,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,53944077,35185498,2327885,34960066,31416989,4174444,3995825,9185931,3199544,48320441,40940243,482973,101791,381182,42250,9958,32292,18552,1338,17214,18053,0,0,0,0,230976,327744,3367241,2799735,334997,128937,103572
2021-07-24,89470098,209414,52242,157172,66529420,8207732,12393217,50712412,41097415,0.61,0.494,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,54097532,35239989,2339729,35004262,31525158,4181726,4026006,9186695,3206522,48372683,41097415,152365,44196,108169,37463,7282,30181,7742,764,6978,11844,0,0,0,0,153455,54491,3305875,2778557,309328,121030,96960
2021-07-25,89594175,124077,31953,92124,66613031,8239173,12396493,50750114,41189539,0.61,0.495,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,54201765,35258381,2345478,35029838,31583193,4187986,4051187,9186812,3209681,48404636,41189539,83611,25576,58035,31441,6260,25181,3276,117,3159,5749,0,0,0,0,104233,18392,3230514,2726936,299209,112855,91514
2021-07-26,89926483,332308,71254,261054,66882322,8278936,12408778,50832337,41450593,0.611,0.498,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,54383829,35406924,2356447,35090435,31791887,4197535,4081401,9187920,3220858,48475890,41450593,269291,60597,208694,39763,9549,30214,12285,1108,11177,10969,0,0,0,0,182064,148543,3184674,2702536,288511,105359,88268
2021-07-27,90468234,541751,97345,444406,67349441,8321071,12428631,50942326,41894999,0.613,0.504,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,54588937,35739285,2369091,35177824,32171617,4206201,4114870,9189210,3239421,48573235,41894999,467119,87389,379730,42135,8666,33469,19853,1290,18563,12644,0,0,0,0,205108,332361,3126022,2653783,282320,103286,86633
2021-07-28,91145811,677577,121188,556389,67943594,8367782,12451946,51076912,42451388,0.614,0.51,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,54816358,36185608,2382489,35288363,32655231,4215616,4152166,9190444,3261502,48694423,42451388,594153,110539,483614,46711,9415,37296,23315,1234,22081,13398,0,0,0,0,227421,446323,3058042,2584890,283088,103866,86198
2021-07-29,91712895,567084,104523,462561,68432961,8411202,12471724,51195954,42913949,0.616,0.516,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,55023511,36541536,2397008,35382498,33050463,4224788,4186414,9191660,3280064,48798946,42913949,489367,94135,395232,43420,9172,34248,19778,1216,18562,14519,0,0,0,0,207153,355928,3014039,2538879,283183,104801,87176
2021-07-30,92200120,487225,93571,393654,68842044,8456389,12488877,51305327,43307603,0.617,0.521,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,55231170,36818387,2412810,35466053,33375991,4233736,4222653,9192728,3296149,48892517,43307603,409083,83555,325528,45187,8948,36239,17153,1068,16085,15802,0,0,0,0,207659,276851,2939436,2464989,286120,103402,84925
2021-07-31,92393278,193158,46723,146435,68981085,8492178,12494893,51364362,43454038,0.618,0.522,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,55385834,36856357,2425122,35506442,33474643,4239916,4252262,9192882,3302011,48939240,43454038,139041,40389,98652,35789,6180,29609,6016,154,5862,12312,0,0,0,0,154664,37970,2923180,2451665,284446,101676,85393
2021-08-01,92509305,116027,30260,85767,69063919,8517217,12497208,51400461,43539805,0.618,0.524,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,55485119,36872662,2430961,35532447,33531472,4244089,4273128,9192964,3304244,48969500,43539805,82834,26005,56829,25039,4173,20866,2315,82,2233,5839,0,0,0,0,99285,16305,2915130,2450888,278044,100715,85483
2021-08-02,92796315,287010,57811,229199,69297607,8550465,12506330,51469224,43769004,0.619,0.526,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,55650081,36992897,2441913,35584650,33712957,4249126,4301339,9193535,3312795,49027311,43769004,233688,52203,181485,33248,5037,28211,9122,571,8551,10952,0,0,0,0,164962,120235,2869832,2415285,271529,97552,85466
2021-08-03,93246719,450404,75430,374974,69685608,8588336,12518264,51557252,44143978,0.62,0.531,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,55830694,37259593,2454511,35654549,34031059,4253931,4334405,9194261,3324003,49102741,44143978,388001,69899,318102,37871,4805,33066,11934,726,11208,12598,0,0,0,0,180613,266696,2778485,2336167,267265,89633,85420
2021-08-04,93803119,556400,94624,461776,70183419,8623570,12529513,51663982,44605754,0.621,0.536,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,56028437,37614993,2466617,35743224,34440195,4259385,4364185,9194756,3334757,49197365,44605754,497811,88675,409136,35234,5454,29780,11249,495,10754,12106,0,0,0,0,197743,355400,2657308,2239825,255788,77567,84128
2021-08-05,94297407,494288,82192,412096,70619170,8661200,12537419,51759175,45017850,0.622,0.541,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,56223913,37910549,2479618,35819977,34799193,4264220,4396980,9195360,3342059,49279557,45017850,435751,76753,358998,37630,4835,32795,7906,604,7302,13001,0,0,0,0,195476,295556,2584512,2186209,249998,65695,82610
2021-08-06,94682307,384900,72070,312830,70953798,8692471,12544626,51843039,45330680,0.623,0.545,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,56389557,38127512,2491412,35886922,35066876,4268937,4423534,9195768,3348858,49351627,45330680,334628,66945,267683,31271,4717,26554,7207,408,6799,11794,0,0,0,0,165644,216963,2482187,2111754,236082,55749,78602
