date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-07-17,174626,63261,15661,18576,NA,0,0,0,0,77932148,9836695,14437725,2815178,109574308,12276660,23008420,4608020
2021-07-18,135823,41609,11459,11253,impfzentren,1105650,0,0,0,78067971,9878304,14449184,2826431,110679958,12276660,23008420,4608020
2021-07-19,297484,50712,19801,14261,NA,0,0,0,0,78365455,9929016,14468985,2840692,110679958,12276660,23008420,4608020
2021-07-20,523391,48601,21953,14344,betriebe,2106294,0,0,1765,78888846,9977617,14490938,2855036,112786252,12276660,23008420,4609785
2021-07-20,523391,48601,21953,14344,arztpraxen,2106294,0,45750,1765,79412237,10026218,14512891,2869380,114892546,12276660,23054170,4611550
2021-07-21,673809,46150,22791,13883,impfzentren,0,0,0,12000,80086046,10072368,14535682,2883263,114892546,12276660,23054170,4623550
2021-07-22,546548,43484,18848,13581,impfzentren,0,93600,0,0,80632594,10115852,14554530,2896844,114892546,12370260,23054170,4623550
2021-07-23,491703,42367,18555,18332,NA,0,0,0,0,81124297,10158219,14573085,2915176,114892546,12370260,23054170,4623550
2021-07-24,153998,37506,7742,11982,NA,0,0,0,0,81278295,10195725,14580827,2927158,114892546,12370260,23054170,4623550
2021-07-25,83899,31457,3281,5897,impfzentren,1105650,0,0,0,81362194,10227182,14584108,2933055,115998196,12370260,23054170,4623550
2021-07-26,274739,39915,12381,11106,impfzentren,0,888300,0,0,81636933,10267097,14596489,2944161,115998196,13258560,23054170,4623550
2021-07-27,476122,42307,19909,12896,betriebe,1734324,0,0,28660,82113055,10309404,14616398,2957057,117732520,13258560,23054170,4652210
2021-07-27,476122,42307,19909,12896,arztpraxen,1734324,0,38160,28660,82589177,10351711,14636307,2969953,119466844,13258560,23092330,4680870
2021-07-27,476122,42307,19909,12896,impfzentren,0,0,0,28660,83065299,10394018,14656216,2982849,119466844,13258560,23092330,4709530
2021-07-28,604053,46999,23356,13736,impfzentren,0,951600,0,0,83669352,10441017,14679572,2996585,119466844,14210160,23092330,4709530
2021-07-29,498838,43472,19842,14724,NA,0,0,0,0,84168190,10484489,14699414,3011309,119466844,14210160,23092330,4709530
2021-07-30,418601,45326,17167,16099,NA,0,0,0,0,84586791,10529815,14716581,3027408,119466844,14210160,23092330,4709530
2021-07-31,140757,35897,6018,12491,NA,0,0,0,0,84727548,10565712,14722599,3039899,119466844,14210160,23092330,4709530
2021-08-01,83754,25097,2316,5875,impfzentren,883350,0,0,0,84811302,10590809,14724915,3045774,120350194,14210160,23092330,4709530
2021-08-02,239421,33425,9125,11249,impfzentren,0,560400,0,0,85050723,10624234,14734040,3057023,120350194,14770560,23092330,4709530
2021-08-03,397693,38421,11943,13192,betriebe,1437024,0,0,62645,85448416,10662655,14745983,3070215,121787218,14770560,23092330,4772175
2021-08-03,397693,38421,11943,13192,arztpraxen,1437024,0,27140,62645,85846109,10701076,14757926,3083407,123224242,14770560,23119470,4834820
2021-08-04,510887,36362,11268,12789,NA,0,0,0,0,86356996,10737438,14769194,3096196,123224242,14770560,23119470,4834820
2021-08-05,454423,39789,7988,14439,NA,0,0,0,0,86811419,10777227,14777182,3110635,123224242,14770560,23119470,4834820
2021-08-06,381828,35852,7322,15255,NA,0,0,0,0,87193247,10813079,14784504,3125890,123224242,14770560,23119470,4834820
2021-08-07,138555,31852,1543,13001,NA,0,0,0,0,87331802,10844931,14786047,3138891,123224242,14770560,23119470,4834820
2021-08-08,89364,21773,920,3991,impfzentren,877500,0,0,0,87421166,10866704,14786967,3142882,124101742,14770560,23119470,4834820
2021-08-09,237899,41520,5332,8970,impfzentren,0,410400,0,0,87659065,10908224,14792299,3151852,124101742,15180960,23119470,4834820
2021-08-10,366874,42672,7869,11264,betriebe,1185894,0,0,42615,88025939,10950896,14800168,3163116,125287636,15180960,23119470,4877435
2021-08-10,366874,42672,7869,11264,arztpraxen,1185894,0,24330,42615,88392813,10993568,14808037,3174380,126473530,15180960,23143800,4920050
2021-08-11,468145,47128,9699,15727,NA,0,0,0,0,88860958,11040696,14817736,3190107,126473530,15180960,23143800,4920050
2021-08-12,407090,38374,6980,18699,NA,0,0,0,0,89268048,11079070,14824716,3208806,126473530,15180960,23143800,4920050
2021-08-13,354842,41173,6525,19607,NA,0,0,0,0,89622890,11120243,14831241,3228413,126473530,15180960,23143800,4920050
2021-08-14,145413,31758,1371,15527,NA,0,0,0,0,89768303,11152001,14832612,3243940,126473530,15180960,23143800,4920050
2021-08-15,88882,21167,685,7501,impfzentren,508950,0,0,0,89857185,11173168,14833297,3251441,126982480,15180960,23143800,4920050
2021-08-16,215099,33138,2837,13634,arztpraxen,12624,0,0,0,90072284,11206306,14836134,3265075,126995104,15180960,23143800,4920050
2021-08-16,215099,33138,2837,13634,impfzentren,0,87600,0,0,90287383,11239444,14838971,3278709,126995104,15268560,23143800,4920050
2021-08-17,309452,29798,5787,15287,betriebe,881214,0,0,51480,90596835,11269242,14844758,3293996,127876318,15268560,23143800,4971530
2021-08-17,309452,29798,5787,15287,arztpraxen,881214,0,16160,51480,90906287,11299040,14850545,3309283,128757532,15268560,23159960,5023010
2021-08-17,309452,29798,5787,15287,impfzentren,0,0,0,51480,91215739,11328838,14856332,3324570,128757532,15268560,23159960,5074490
2021-08-18,366510,30351,6056,18160,NA,0,0,0,0,91582249,11359189,14862388,3342730,128757532,15268560,23159960,5074490
2021-08-19,283888,26385,4544,18020,NA,0,0,0,0,91866137,11385574,14866932,3360750,128757532,15268560,23159960,5074490
2021-08-20,289927,23866,5173,21386,impfzentren,0,0,-2437600,-73400,92156064,11409440,14872105,3382136,128757532,15268560,20722360,5001090
2021-08-21,119501,21016,725,14065,NA,0,0,0,0,92275565,11430456,14872830,3396201,128757532,15268560,20722360,5001090
2021-08-22,71394,15491,277,5866,impfzentren,421200,0,0,0,92346959,11445947,14873107,3402067,129178732,15268560,20722360,5001090
2021-08-23,185618,29106,3623,13591,NA,0,0,0,0,92532577,11475053,14876730,3415658,129178732,15268560,20722360,5001090
2021-08-24,250248,25832,3875,16005,arztpraxen,689964,0,11980,35735,92782825,11500885,14880605,3431663,129868696,15268560,20734340,5036825
2021-08-24,250248,25832,3875,16005,impfzentren,0,0,0,35735,93033073,11526717,14884480,3447668,129868696,15268560,20734340,5072560
2021-08-25,293293,24866,3751,17834,NA,0,0,0,0,93326366,11551583,14888231,3465502,129868696,15268560,20734340,5072560
2021-08-26,255141,22025,3141,17489,NA,0,0,0,0,93581507,11573608,14891372,3482991,129868696,15268560,20734340,5072560
2021-08-27,206506,22173,2494,18188,NA,0,0,0,0,93788013,11595781,14893866,3501179,129868696,15268560,20734340,5072560
2021-08-28,103674,15183,505,14020,NA,0,0,0,0,93891687,11610964,14894371,3515199,129868696,15268560,20734340,5072560
2021-08-29,68043,8271,147,6067,impfzentren,152100,0,0,0,93959730,11619235,14894518,3521266,130020796,15268560,20734340,5072560
2021-08-30,155977,16955,1881,12418,NA,0,0,0,0,94115707,11636190,14896399,3533684,130020796,15268560,20734340,5072560
2021-08-31,204140,15521,1651,12789,NA,0,0,0,0,94319847,11651711,14898050,3546473,130020796,15268560,20734340,5072560
2021-09-01,228751,11784,2382,12332,NA,0,0,0,0,94548598,11663495,14900432,3558805,130020796,15268560,20734340,5072560
