date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,cum_vacs_first_dose_all,cum_vacs_second_dose_all,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-05-17,40815475,555191,349210,205981,30007802,2944758,7793537,31241173,9643680,0.376,0.116,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30553686,10261789,69378,21539092,8468710,2220609,724149,7412094,381443,31171795,9643680,338318,192869,145449,85681,61264,24417,121433,95077,26356,9759,0,0,0,0,385873,169318,4924249,3596920,501882,787016,38431
2021-05-18,41687193,871718,517218,354500,30597267,3045842,7966935,31766162,9998180,0.382,0.12,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30970400,10716793,77149,21838455,8758812,2293116,752726,7557442,409493,31689013,9998180,589465,299363,290102,101084,72507,28577,173398,145348,28050,7771,0,0,0,0,416714,455004,4710339,3360521,523095,784157,42566
2021-05-19,42784612,1097419,563467,533952,31401270,3145923,8148157,32341742,10532132,0.389,0.127,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31388041,11396571,89262,22182425,9218845,2359360,786563,7710695,437462,32252480,10532132,804003,343970,460033,100081,66244,33837,181222,153253,27969,12113,0,0,0,0,417641,679778,4392309,3071425,531541,740248,49095
2021-05-20,43731407,946795,455390,491405,32084281,3242386,8304636,32807974,11023537,0.394,0.133,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31803893,11927514,100104,22443292,9640989,2424867,817519,7839711,464925,32707870,11023537,683011,260867,422144,96463,65507,30956,156479,129016,27463,10842,0,0,0,0,415852,530943,4909903,3439123,561235,852255,57290
2021-05-21,44581834,850427,405672,444755,32680136,3328006,8461771,33225463,11468292,0.4,0.138,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32231600,12350234,111921,22665746,10014390,2481236,846770,7966560,495211,33113542,11468292,595855,222454,373401,85620,56369,29251,157135,126849,30286,11817,0,0,0,0,427707,422720,5004049,3489843,581968,870927,61311
2021-05-22,45055501,473667,214675,258992,32986198,3397507,8545596,33454417,11727284,0.402,0.141,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32576337,12479164,126200,22764079,10222119,2529538,867969,8034600,510996,33328217,11727284,306062,98333,207729,69501,48302,21199,83825,68040,15785,14279,0,0,0,0,344737,128930,5077726,3516886,591168,898365,71307
2021-05-23,45340590,285089,124709,160380,33179142,3456894,8569487,33587993,11887664,0.404,0.143,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32843305,12497285,135067,22829711,10349431,2573833,883061,8049382,520105,33452926,11887664,192944,65632,127312,59387,44295,15092,23891,14782,9109,8867,0,0,0,0,266968,18121,5080306,3509658,597817,897383,75448
2021-05-24,45666530,325940,141110,184830,33414838,3518440,8590142,33737146,12072494,0.406,0.145,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33153720,12512810,143110,22912306,10502532,2620386,898054,8061344,528798,33594036,12072494,235696,82595,153101,61546,46553,14993,20655,11962,8693,8043,0,0,0,0,310415,15525,4851055,3407036,573682,796605,73732
2021-05-25,46321715,655185,271973,383212,33861334,3598109,8694049,34034232,12455706,0.409,0.15,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33549962,12771753,168223,23053993,10807341,2671830,926279,8140186,553863,33866009,12455706,446496,141687,304809,79669,51444,28225,103907,78842,25065,25113,0,0,0,0,396242,258943,4634522,3264067,552267,727114,91074
2021-05-26,47500964,1179249,469299,709950,34746139,3680503,8827891,34581739,13165656,0.416,0.158,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33965796,13535168,246431,23368752,11377387,2724411,956092,8242145,585746,34335308,13165656,884805,314759,570046,82394,52581,29813,133842,101959,31883,78208,0,0,0,0,415834,763415,4716352,3344869,534580,679734,157169
2021-05-27,48541417,1040453,403958,636495,35485114,3769361,8959395,35066813,13802151,0.422,0.166,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34384412,14157005,327547,23626552,11858562,2776001,993360,8336713,622682,34739266,13802151,738975,257800,481175,88858,51590,37268,131504,94568,36936,81116,0,0,0,0,418616,621837,4810010,3400833,526975,654759,227443
2021-05-28,49444156,902739,355968,546771,36087844,3855405,9089612,35506529,14348922,0.427,0.173,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34819190,14624966,411295,23843206,12244638,2826508,1028897,8425520,664092,35095234,14348922,602730,216654,386076,86044,50507,35537,130217,88807,41410,83748,0,0,0,0,434778,467961,4862322,3407708,527399,627841,299374
2021-05-29,49853904,409748,151550,258198,36349390,3917947,9147486,35685865,14607120,0.429,0.176,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35154529,14699375,439081,23922988,12426402,2863351,1054596,8460445,687041,35246784,14607120,261546,79782,181764,62542,36843,25699,57874,34925,22949,27786,0,0,0,0,335339,74409,4798403,3363192,520440,601890,312881
2021-05-30,50137225,283321,97653,185668,36546420,3964953,9175744,35794545,14792788,0.43,0.178,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35416032,14721193,450108,23982170,12564250,2890687,1074266,8471580,704164,35344437,14792788,197030,59182,137848,47006,27336,19670,28258,11135,17123,11027,0,0,0,0,261503,21818,4796635,3367278,508059,606257,315041
2021-05-31,50683344,546119,178122,367997,36913378,4032174,9245214,36015137,15160785,0.433,0.182,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35804382,14878962,492578,24093788,12819590,2918342,1113832,8510429,734785,35522559,15160785,366958,111618,255340,67221,27655,39566,69470,38849,30621,42470,0,0,0,0,388350,157769,5016814,3498540,513734,655072,349468
2021-06-01,51670447,987103,399455,587648,37646376,4111475,9335519,36499091,15748433,0.439,0.189,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36201012,15469435,577077,24409725,13236651,2947817,1163658,8564472,771047,35922014,15748433,732998,315937,417061,79301,29475,49826,90305,54043,36262,84499,0,0,0,0,396630,590473,5348732,3785042,513366,641470,408854
2021-06-02,52916461,1246014,516461,729553,38634437,4183666,9417609,37119224,16477986,0.446,0.198,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36606748,16309713,680749,24858907,13775530,2972196,1211470,8607372,810237,36438475,16477986,988061,449182,538879,72191,24379,47812,82090,42900,39190,103672,0,0,0,0,405736,840278,5415497,3888298,503163,589718,434318
2021-06-03,53558580,642119,230226,411893,39109099,4247821,9467706,37402655,16889879,0.45,0.203,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36969454,16589126,733954,25038638,14070461,3001886,1245935,8628177,839529,36668701,16889879,474662,179731,294931,64155,29690,34465,50097,20805,29292,53205,0,0,0,0,362706,279413,5017163,3623985,478460,508311,406407
2021-06-04,54368562,809982,290798,519184,39693908,4318978,9544507,37770668,17409063,0.454,0.209,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37376948,16991614,811169,25266409,14427499,3030504,1288474,8662586,881921,36959499,17409063,584809,227771,357038,71157,28618,42539,76801,34409,42392,77215,0,0,0,0,407494,402488,4924406,3606064,463573,454895,399874
2021-06-05,54780703,412141,96059,316082,39964916,4385375,9588631,37897339,17725145,0.456,0.213,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37725545,17055158,841781,25325421,14639495,3056698,1328677,8673439,915192,37055558,17725145,271008,59012,211996,66397,26194,40203,44124,10853,33271,30612,0,0,0,0,348597,63544,4926799,3615526,467428,441145,402700
2021-06-06,55072818,292115,59272,232843,40170582,4426355,9615859,37974852,17957988,0.457,0.216,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37987951,17084867,860022,25369243,14801339,3068635,1357720,8676952,938907,37114830,17957988,205666,43822,161844,40980,11937,29043,27228,3513,23715,18241,0,0,0,0,262406,29709,4935593,3624162,461402,440115,409914
2021-06-07,55685232,612414,191887,420527,40571249,4511239,9688296,38221165,18378515,0.46,0.221,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38361081,17323248,914448,25502717,15068532,3095971,1415268,8708029,980267,37306717,18378515,400667,133474,267193,84884,27336,57548,72437,31077,41360,54426,0,0,0,0,373130,238381,5001888,3657871,479065,443082,421870
2021-06-08,56732019,1046787,335641,711146,41411972,4586280,9751083,38625042,19089661,0.464,0.23,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38760047,17968865,982684,25780130,15631842,3121985,1464295,8740243,1010840,37642358,19089661,840723,277413,563310,75041,26014,49027,62787,32214,30573,68236,0,0,0,0,398966,645617,5061572,3765596,474805,415564,405607
2021-06-09,58146161,1414142,440196,973946,42579606,4673158,9815004,39160947,20063607,0.471,0.241,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,39183460,18956810,1078393,26159851,16419755,3150104,1523054,8772599,1042405,38082554,20063607,1167634,379721,787913,86878,28119,58759,63921,32356,31565,95709,0,0,0,0,423413,987945,5229700,3945169,489492,397395,397644
2021-06-10,59328085,1181924,395840,786084,43527865,4762722,9870667,39645225,20849691,0.477,0.251,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,39613843,19705530,1166831,26497133,17030732,3181872,1580850,8799389,1071278,38478394,20849691,948259,337282,610977,89564,31768,57796,55663,26790,28873,88438,0,0,0,0,430383,748720,5769505,4418766,514901,402961,432877
2021-06-11,60381259,1053174,355586,697588,44327064,4851467,9939174,40097534,21547279,0.482,0.259,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40051241,20318630,1263554,26795804,17531260,3209742,1641725,8828434,1110740,38833980,21547279,799199,298671,500528,88745,27870,60875,68507,29045,39462,96723,0,0,0,0,437398,613100,6012697,4633156,532489,394667,452385
2021-06-12,60814370,433111,121807,311304,44609986,4923102,9982492,40254577,21858583,0.484,0.263,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40381255,20420893,1298790,26886010,17723976,3228332,1694770,8841445,1141047,38955787,21858583,282922,90206,192716,71635,18590,53045,43318,13011,30307,35236,0,0,0,0,330014,102263,6033667,4645070,537727,393861,457009
2021-06-13,61097080,282710,64367,218343,44789690,4986518,10008292,40332734,22076926,0.485,0.265,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40628305,20456247,1312580,26929943,17859747,3244150,1742368,8846061,1162231,39020154,22076926,179704,43933,135771,63416,15818,47598,25800,4616,21184,13790,0,0,0,0,247050,35354,6024262,4619108,560163,392433,452558
2021-06-14,61746060,648980,208663,440317,45215103,5087564,10075596,40596614,22517243,0.488,0.271,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41034774,20696780,1367797,27097657,18117446,3267579,1819985,8863581,1212015,39228817,22517243,425413,167714,257699,101046,23429,77617,67304,17520,49784,55217,0,0,0,0,406469,240533,6060828,4643854,576325,387300,453349
2021-06-15,62783182,1037122,338260,698862,46004464,5191870,10160014,40993911,23216105,0.493,0.279,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41481717,21283470,1426834,27388058,18616406,3295872,1895998,8883147,1276867,39567077,23216105,789361,290401,498960,104306,28293,76013,84418,19566,64852,59037,0,0,0,0,446943,586690,6051163,4592492,605590,408931,444150
2021-06-16,64153442,1370260,455434,914826,47096310,5297709,10256362,41525572,24130931,0.499,0.29,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41949404,22182018,1503061,27786113,19310197,3327805,1969904,8908593,1347769,40022511,24130931,1091846,398055,693791,105839,31933,73906,96348,25446,70902,76227,0,0,0,0,467687,898548,6007281,4516704,624551,441358,424668
2021-06-17,65289646,1136204,388815,747389,47969376,5400618,10348339,41982639,24878320,0.505,0.299,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,42412038,22852215,1571313,28123583,19845793,3356926,2043692,8930817,1417522,40411326,24878320,873066,337470,535596,102909,29121,73788,91977,22224,69753,68252,0,0,0,0,462634,670197,5961561,4441511,637896,477672,404482
2021-06-18,66271916,982270,336479,645791,48693261,5494283,10444274,42387903,25524111,0.51,0.307,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,42861321,23382503,1640098,28407190,20286071,3387847,2106436,8952768,1491506,40747805,25524111,723885,283607,440278,93665,30921,62744,95935,21951,73984,68785,0,0,0,0,449283,530288,5890657,4366197,642816,505100,376544
2021-06-19,66697285,425369,117976,307393,48964888,5576081,10495082,42527015,25831504,0.511,0.311,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43200949,23466988,1661234,28498001,20466887,3408520,2167561,8959260,1535822,40865781,25831504,271627,90811,180816,81798,20673,61125,50808,6492,44316,21136,0,0,0,0,339628,84485,5882915,4354902,652979,512590,362444
2021-06-20,66991639,294354,67395,226959,49143326,5647372,10526897,42607220,26058463,0.512,0.313,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43465398,23496614,1674044,28546874,20596452,3424439,2222933,8961863,1565034,40933176,26058463,178438,48873,129565,71291,15919,55372,31815,2603,29212,12810,0,0,0,0,264449,29626,5894559,4353636,660854,518605,361464
2021-06-21,67616240,624601,204406,420195,49549421,5744391,10612121,42847889,26478658,0.515,0.318,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43858449,23726147,1710307,28712678,20836743,3449120,2295271,8975784,1636337,41137582,26478658,406095,165804,240291,97019,24681,72338,85224,13921,71303,36263,0,0,0,0,393051,229533,5870180,4334318,656827,536525,342510
2021-06-22,68682038,1065798,365655,700143,50383541,5839872,10714389,43247473,27178801,0.52,0.327,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,44291543,24354112,1744236,29031921,21351620,3479383,2360489,8991933,1722456,41503237,27178801,834120,319243,514877,95481,30263,65218,102268,16149,86119,33929,0,0,0,0,433094,627965,5898856,4379077,648002,554375,317402
2021-06-23,70004795,1322757,477455,845302,51461351,5935401,10829595,43759140,28024103,0.526,0.337,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,44725363,25237778,1778448,29459389,22001962,3508944,2426457,9012359,1817236,41980692,28024103,1077810,427468,650342,95529,29561,65968,115206,20426,94780,34212,0,0,0,0,433820,883666,5851353,4365041,637692,573233,275387
2021-06-24,71027824,1023029,477884,545145,52247153,6022425,10940005,44276817,28569248,0.532,0.344,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45150943,25830883,1818241,29881041,22366112,3543999,2478426,9033536,1906469,42458576,28569248,785802,421652,364150,87024,35055,51969,110410,21177,89233,39793,0,0,0,0,425580,593105,5738178,4277777,621807,591666,246928
2021-06-25,71937377,909553,370633,538920,52931260,6098554,11049751,44687021,29108168,0.537,0.35,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45573751,26314646,1857812,30205431,22725829,3570487,2528067,9053291,1996460,42829209,29108168,684107,324390,359717,76129,26488,49641,109746,19755,89991,39571,0,0,0,0,422808,483763,5665461,4237999,604271,605477,217714
2021-06-26,72344396,407019,134170,272849,53183823,6167572,11122188,44834192,29381017,0.539,0.353,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45916419,26378225,1870813,30307880,22875943,3596018,2571554,9059481,2062707,42963379,29381017,252563,102449,150114,69018,25531,43487,72437,6190,66247,13001,0,0,0,0,342668,63579,5647111,4218935,591491,627106,209579
2021-06-27,72635893,291497,89434,202063,53356381,6225636,11178942,44927747,29583080,0.54,0.356,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46181843,26403445,1874934,30374691,22981690,3615256,2610380,9062866,2116076,43052813,29583080,172558,66811,105747,58064,19238,38826,56754,3385,53369,4121,0,0,0,0,265424,25220,5644254,4213055,578264,652045,200890
2021-06-28,73258909,623016,239225,383791,53751785,6315318,11292626,45191218,29966871,0.543,0.36,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46588365,26617843,1899180,30567989,23183796,3647468,2667850,9076581,2216045,43292038,29966871,395404,193298,202106,89682,32212,57470,113684,13715,99969,24246,0,0,0,0,406522,214398,5642669,4202364,570927,680505,188873
2021-06-29,74182968,924059,382435,541624,54428711,6407838,11425197,45595695,30508495,0.548,0.367,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,47011782,27113831,1921222,30905878,23522833,3680330,2727508,9088265,2336932,43674473,30508495,676926,337889,339037,92520,32862,59658,132571,11684,120887,22042,0,0,0,0,423417,495988,5500930,4045170,567966,710808,176986
2021-06-30,75194287,1011319,442597,568722,55187810,6501523,11561421,46060603,31077217,0.554,0.374,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,47433741,27697962,1943533,31299311,23888499,3715039,2786484,9102720,2458701,44117070,31077217,759099,393433,365666,93685,34709,58976,136224,14455,121769,22311,0,0,0,0,421959,584131,5189492,3726459,566122,731826,165085
2021-07-01,76167763,973476,446278,527198,55923323,6584538,11694108,46529142,31604415,0.559,0.38,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,47832648,28268207,1965794,31701623,24221700,3745501,2839037,9116224,2577884,44563348,31604415,735513,402312,333201,83015,30462,52553,132687,13504,119183,22261,0,0,0,0,398907,570245,5139939,3676170,562113,754103,147553
2021-07-02,77004871,837108,374044,463064,56565893,6678851,11773117,46924402,32067479,0.564,0.386,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48224619,28709971,1987010,32034815,24531078,3777170,2901681,9125407,2647710,44937392,32067479,642570,333192,309378,94313,31669,62644,79009,9183,69826,21216,0,0,0,0,391971,441764,5067494,3634633,580297,723366,129198
2021-07-03,77380194,375323,147798,227525,56819861,6758081,11800191,47087251,32295004,0.566,0.388,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48532945,28776252,2002061,32155294,24664567,3801706,2956375,9128190,2672001,45085190,32295004,253968,120479,133489,79230,24536,54694,27074,2783,24291,15051,0,0,0,0,308326,66281,5035798,3636038,590509,678003,131248
2021-07-04,77652734,272540,92604,179936,57001158,6826223,11814714,47188433,32474940,0.567,0.39,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48777966,28803194,2010639,32228029,24773129,3820128,3006095,9129637,2685077,45177794,32474940,181297,72735,108562,68142,18422,49720,14523,1447,13076,8578,0,0,0,0,245021,26942,5016841,3644777,600587,635772,135705
2021-07-05,78184594,531860,193795,338065,57384625,6920387,11854175,47396996,32813005,0.57,0.395,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49117771,28993153,2025407,32391536,24993089,3846081,3074306,9133972,2720203,45371589,32813005,383467,163507,219960,94164,25953,68211,39461,4335,35126,14768,0,0,0,0,339805,189959,4925685,3632840,605069,561549,126227
2021-07-06,78954928,770334,267239,503095,57995669,7019040,11899305,47679742,33316100,0.573,0.401,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49454433,29423099,2040914,32629019,25366650,3871304,3147736,9138505,2760800,45638828,33316100,611044,237483,373561,98653,25223,73430,45130,4533,40597,15507,0,0,0,0,336662,429946,4771960,3566958,611202,474108,119692
2021-07-07,79941296,986368,320411,665957,58816804,7114337,11950546,48018848,33982057,0.577,0.409,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49802572,30056482,2059609,32919480,25897324,3895856,3218481,9143903,2806643,45959239,33982057,821135,290461,530674,95297,24552,70745,51241,5398,45843,18695,0,0,0,0,348139,633383,4747009,3628994,612814,389125,116076
2021-07-08,80778676,837380,260092,577288,59492178,7214932,11993061,48297836,34559345,0.581,0.416,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50140750,30551427,2078505,33152911,26339267,3918252,3296680,9148168,2844893,46219331,34559345,675374,233431,441943,100595,22396,78199,42515,4265,38250,18896,0,0,0,0,338178,494945,4610913,3568855,630394,298953,112711
2021-07-09,81526424,747748,217019,530729,60078396,7313148,12036072,48535158,35090074,0.584,0.422,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50479458,30956968,2098808,33347698,26730698,3936049,3377099,9152603,2883469,46436350,35090074,586218,194787,391431,98216,17797,80419,43011,4435,38576,20303,0,0,0,0,338708,405541,4521553,3512503,634297,262955,111798
2021-07-10,81867691,341267,95184,246083,60305046,7397213,12057009,48639957,35336157,0.585,0.425,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50751816,31025280,2108423,33423353,26881693,3954153,3443060,9154028,2902981,46531534,35336157,226650,75655,150995,84065,18104,65961,20937,1425,19512,9615,0,0,0,0,272358,68312,4487497,3485185,639132,256818,106362
2021-07-11,82095175,227484,60921,166563,60450580,7460624,12067263,48709163,35502720,0.586,0.427,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50960006,31044204,2116708,33469042,26981538,3968919,3491705,9154494,2912769,46592455,35502720,145534,45689,99845,63411,14766,48645,10254,466,9788,8285,0,0,0,0,208190,18924,4442441,3449422,634401,252549,106069
2021-07-12,82556162,460987,149646,311341,60795131,7539128,12091194,48872810,35814061,0.588,0.431,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51222540,31240232,2130709,33587984,27207147,3997775,3541353,9156342,2934852,46742101,35814061,344551,118942,225609,78504,28856,49648,23931,1848,22083,14001,0,0,0,0,262534,196028,4371568,3410506,618741,237019,105302
2021-07-13,83308249,752087,178252,573835,61415919,7616283,12125648,49070752,36387896,0.59,0.438,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51471368,31739362,2150399,33738100,27677819,4023672,3592611,9158581,2967067,46920353,36387896,620788,150116,470672,77155,25897,51258,34454,2239,32215,19690,0,0,0,0,248828,499130,4353321,3420250,597243,226343,109485
2021-07-14,84268098,959849,200169,759680,62236091,7687285,12172556,49292688,37147576,0.593,0.447,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51736676,32429200,2172166,33913529,28322562,4044782,3642503,9162211,3010345,47120522,37147576,820172,175429,644743,71002,21110,49892,46908,3630,43278,21767,0,0,0,0,265308,689838,4326802,3419287,572948,222010,112557
2021-07-15,85014210,746112,166440,579672,62854029,7756227,12210857,49480059,37727248,0.595,0.454,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,51976677,32931568,2193097,34058348,28795681,4063591,3692636,9165023,3045834,47286962,37727248,617938,144819,473119,68942,18809,50133,38301,2812,35489,20931,0,0,0,0,240001,502368,4235534,3361851,541295,217796,114592
2021-07-16,85615430,601220,134152,467068,63349756,7811885,12242093,49632810,38194316,0.597,0.459,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,52177339,33328254,2211696,34176171,29173585,4078146,3733739,9166797,3075296,47421114,38194316,495727,117823,377904,55658,14555,41103,31236,1774,29462,18599,0,0,0,0,200662,396686,4089006,3271360,498737,206021,112888
