date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,dosen_erst_kumulativ,dosen_zweit_kumulativ,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-06-14,61702217,646640,206884,439756,45184709,5085307,10064491,40564218,22505709,0.488,0.271,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,40990931,20696780,1367710,27077854,18106855,3265224,1820083,8853430,1211061,39196508,22505709,422986,165891,257095,101089,23429,77660,67353,17564,49789,55212,0,0,0,0,404129,240533,6044255,4627768,576080,387089,453318
2021-06-15,62736279,1034062,335835,698227,45970926,5189684,10148923,40959089,23203936,0.492,0.279,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41434814,21283470,1426746,27365747,18605179,3293571,1896113,8873025,1275898,39532343,23203936,786217,287893,498324,104377,28347,76030,84432,19595,64837,59036,0,0,0,0,443883,586690,6033751,4575339,605524,408764,444124
2021-06-16,64102434,1366155,452546,913609,47059003,5295388,10245088,41487844,24117545,0.499,0.29,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,41898396,22182018,1502955,27760859,19298144,3325527,1969861,8898503,1346585,39984889,24117545,1088077,395112,692965,105704,31956,73748,96165,25478,70687,76209,0,0,0,0,463582,898548,5988922,4498745,624485,441100,424592
2021-06-17,65233328,1130894,384756,746138,47927104,5397983,10337038,41940848,24863683,0.504,0.299,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,42355720,22852215,1571203,28094268,19832836,3354630,2043353,8920747,1416291,40369645,24863683,868101,333409,534692,102595,29103,73492,91950,22244,69706,68248,0,0,0,0,457324,670197,5941894,4422404,637653,477437,404400
2021-06-18,66210573,977245,332614,644631,48646085,5491549,10432967,42342231,25508314,0.509,0.307,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,42799978,23382503,1639972,28373967,20272118,3385553,2105996,8942739,1490228,40702259,25508314,718981,279699,439282,93566,30923,62643,95929,21992,73937,68769,0,0,0,0,444258,530288,5869632,4345707,642482,504998,376445
2021-06-19,66634638,424065,116769,307296,48916379,5573374,10483828,42480085,25815610,0.511,0.31,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43138302,23466988,1661057,28463495,20452884,3406248,2167126,8949285,1534543,40819028,25815610,270294,89528,180766,81825,20695,61130,50861,6546,44315,21085,0,0,0,0,338324,84485,5861574,4334090,652627,512552,362305
2021-06-20,66928351,293713,67095,226618,49094226,5644594,10515664,42559990,26042228,0.512,0.313,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43402110,23496614,1673867,28512024,20582202,3422190,2222404,8951909,1563755,40886123,26042228,177847,48529,129318,71220,15942,55278,31836,2624,29212,12810,0,0,0,0,263808,29626,5872774,4332503,660376,518526,361369
2021-06-21,67550463,622112,202145,419967,49497831,5741621,10600896,42798383,26462195,0.515,0.318,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,43792672,23726147,1710115,28675544,20822287,3446882,2294739,8965842,1635054,41088268,26462195,403605,163520,240085,97027,24692,72335,85232,13933,71299,36248,0,0,0,0,390562,229533,5848246,4313122,656314,536405,342405
2021-06-22,68612778,1062315,362740,699575,50328507,5837135,10703155,43194989,27161770,0.519,0.327,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,44222283,24354112,1743981,28991835,21336672,3477165,2359970,8982008,1721147,41451008,27161770,830676,316291,514385,95514,30283,65231,102259,16166,86093,33866,0,0,0,0,429611,627965,5876499,4357581,647451,554232,317235
2021-06-23,69931389,1318611,474390,844221,51402704,5932499,10818350,43703234,28005991,0.525,0.337,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,44651957,25237778,1777836,29416246,21986458,3506698,2425801,9002454,1815896,41925398,28005991,1074197,424411,649786,95364,29533,65831,115195,20446,94749,33855,0,0,0,0,429674,883666,5828955,4343701,637111,573262,274881
2021-06-24,70949745,1018356,474371,543985,52184679,6019179,10928741,44216915,28549976,0.532,0.343,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45072864,25830883,1817146,29834395,22350284,3541725,2477454,9023649,1905092,42399769,28549976,781975,418149,363826,86680,35027,51653,110391,21195,89196,39310,0,0,0,0,420907,593105,5716417,4257575,621196,591703,245943
2021-06-25,71854266,904521,366925,537596,52864380,6095269,11038155,44623156,29087572,0.537,0.35,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45490640,26314646,1856462,30155069,22709311,3568203,2527066,9043422,1994733,42766694,29087572,679701,320674,359027,76090,26478,49612,109414,19773,89641,39316,0,0,0,0,417776,483763,5643693,4218295,603720,605188,216490
2021-06-26,72257771,403505,132071,271434,53114555,6164021,11109810,44768150,29359006,0.538,0.353,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,45829794,26378225,1869385,30255647,22858908,3593496,2570525,9049622,2060188,42898765,29359006,250175,100578,149597,68752,25293,43459,71655,6200,65455,12923,0,0,0,0,339154,63579,5623133,4198176,590647,625982,208328
2021-06-27,72548277,290506,88880,201626,53286469,6221945,11166357,44861151,29560632,0.539,0.355,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46094227,26403445,1873506,30322009,22964460,3612607,2609338,9053029,2113328,42987645,29560632,171914,66362,105552,57924,19111,38813,56547,3407,53140,4121,0,0,0,0,264433,25220,5619926,4192243,577351,650693,199639
2021-06-28,73168535,620258,237183,383075,53679573,6311457,11279888,45122445,29943707,0.543,0.36,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46497991,26617843,1897617,30513277,23166296,3644777,2666680,9066774,2213114,43224828,29943707,393104,191268,201836,89512,32170,57342,113531,13745,99786,24111,0,0,0,0,403764,214398,5618072,4181742,569836,678992,187502
2021-06-29,74088528,919993,380241,539752,54353328,6403447,11412164,45524658,30483459,0.547,0.367,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,46917342,27113831,1919589,30848975,23504353,3677611,2725836,9078483,2333681,43605069,30483459,673755,335698,338057,91990,32834,59156,132276,11709,120567,21972,0,0,0,0,419351,495988,5475750,4024821,566312,709009,175608
2021-06-30,75094760,1006232,439597,566635,55108415,6496489,11548047,45986475,31050094,0.553,0.373,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,47334214,27697962,1941809,31239387,23869028,3712310,2784179,9092969,2455078,44044666,31050094,755087,390412,364675,93042,34699,58343,135883,14486,121397,22220,0,0,0,0,416872,584131,5163371,3705711,563990,729697,163973
2021-07-01,76063731,968971,443129,525842,55840251,6578952,11680520,46451803,31575936,0.559,0.38,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,47728616,28268207,1964008,31638630,24201621,3742711,2836241,9106454,2574066,44487795,31575936,731836,399243,332593,82463,30401,52062,132473,13485,118988,22199,0,0,0,0,394402,570245,5113986,3655572,559773,751779,146862
2021-07-02,76895531,831800,370889,460911,56478401,6672818,11759179,46843817,32036847,0.563,0.385,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48115279,28709971,1985133,31968624,24509777,3774404,2898414,9115656,2643523,44858684,32036847,638150,329994,308156,93866,31693,62173,78659,9202,69457,21125,0,0,0,0,386663,441764,5041265,3614021,577549,721024,128671
2021-07-03,77269292,373761,146744,227017,56730975,6752054,11786263,47005428,32263864,0.565,0.388,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48422043,28776252,2000000,32088011,24642964,3798964,2953090,9118453,2667810,45005428,32263864,252574,119387,133187,79236,24560,54676,27084,2797,24287,14867,0,0,0,0,306764,66281,5011521,3616420,588033,676453,130615
2021-07-04,77541628,272336,92547,179789,56912054,6820199,11800797,47106553,32443653,0.566,0.39,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,48666860,28803194,2008578,32160654,24751400,3817411,3002788,9119910,2680887,45097975,32443653,181079,72643,108436,68145,18447,49698,14534,1457,13077,8578,0,0,0,0,244817,26942,4993351,3625585,598254,634440,135072
2021-07-05,78069841,528213,192349,335864,57292541,6913773,11840211,47313640,32779517,0.569,0.394,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49003018,28993153,2023316,32322746,24969795,3843333,3070440,9124245,2715966,45290324,32779517,380487,162092,218395,93574,25922,67652,39414,4335,35079,14738,0,0,0,0,336158,189959,4901306,3612968,602316,560323,125699
2021-07-06,78834512,764671,265231,499440,57899003,7011531,11885271,47594262,33278957,0.572,0.4,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49334017,29423099,2038707,32558289,25340714,3868474,3143057,9128792,2756479,45555555,33278957,606462,235543,370919,97758,25141,72617,45060,4547,40513,15391,0,0,0,0,330999,429946,4745984,3545675,608084,473107,119118
2021-07-07,79809963,975451,315924,659527,58711318,7105319,11936322,47928483,33938484,0.576,0.408,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49671239,30056482,2057004,32844494,25866824,3892898,3212421,9134087,2802235,45871479,33938484,812315,286205,526110,93788,24424,69364,51051,5295,45756,18297,0,0,0,0,337222,633383,4715203,3602903,608830,388275,115195
2021-07-08,80634654,824691,255546,569145,59376862,7204169,11978598,48202050,34507629,0.58,0.415,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,49996728,30551427,2075025,33073602,26303260,3915139,3289030,9138284,2840314,46127025,34507629,665544,229108,436436,98850,22241,76609,42276,4197,38079,18021,0,0,0,0,325489,494945,4570923,3536611,625217,298078,111017
2021-07-09,81333461,698807,197345,501462,59926623,7293077,12020833,48417298,35009091,0.582,0.421,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,50286495,30956968,2092928,33250565,26676058,3931280,3361797,9142525,2878308,46324370,35009091,549761,176963,372798,88908,16141,72767,42235,4241,37994,17903,0,0,0,0,289767,405541,4437930,3448222,620259,261654,107795
