date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,dosen_erst_kumulativ,dosen_zweit_kumulativ,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-05-17,40832380,553242,347181,206061,30024925,2929181,7810729,31254840,9645085,0.376,0.116,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30570591,10261789,67545,21553946,8470979,2202403,726778,7430946,379783,31187295,9645085,338914,193046,145868,82220,58454,23766,121421,95681,25740,10687,0,0,0,0,383924,169318,4907323,3590571,492399,786567,37786
2021-05-18,41707756,875376,517612,357764,30617128,3031798,7983712,31780025,10002849,0.382,0.12,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30990963,10716793,75118,21852532,8764596,2276107,755691,7576268,407444,31704907,10002849,592203,298586,293617,102617,73704,28913,172983,145322,27661,7573,0,0,0,0,420372,455004,4700571,3358834,516320,783419,41998
2021-05-19,42809154,1101398,564879,536519,31425934,3130306,8165365,32357335,10539368,0.389,0.127,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31412583,11396571,87549,22198653,9227281,2341439,788867,7729694,435671,32269786,10539368,808806,346121,462685,98508,65332,33176,181653,153426,28227,12431,0,0,0,0,421620,679778,4395703,3079702,526097,740629,49275
2021-05-20,43754019,944865,455238,489627,32108562,3225845,8321187,32823449,11028995,0.395,0.133,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,31826505,11927514,98425,22460538,9648024,2405691,820154,7858795,462392,32725024,11028995,682628,261885,420743,95539,64252,31287,155822,129101,26721,10876,0,0,0,0,413922,530943,4912187,3447111,555277,851908,57891
2021-05-21,44599396,845377,405393,439984,32702394,3309710,8478120,33239589,11468979,0.4,0.138,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32249162,12350234,109172,22683847,10018547,2460756,848954,7985814,492306,33130417,11468979,593832,223309,370523,83865,55065,28800,156933,127019,29914,10747,0,0,0,0,422657,422720,5002353,3495949,574924,870273,61207
2021-05-22,45077777,478381,218830,259551,33011032,3380979,8561759,33473254,11728530,0.402,0.141,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32598613,12479164,124007,22785730,10225302,2509653,871326,8053864,507895,33349247,11728530,308638,101883,206755,71269,48897,22372,83639,68050,15589,14835,0,0,0,0,349451,128930,5081464,3525677,586615,897366,71806
2021-05-23,45365573,287796,127308,160488,33206521,3440353,8584728,33610526,11889018,0.404,0.143,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,32868288,12497285,133971,22854007,10352514,2554064,886289,8068484,516244,33476555,11889018,195489,68277,127212,59374,44411,14963,22969,14620,8349,9964,0,0,0,0,269675,18121,5086435,3520510,593392,895420,77113
2021-05-24,45692230,326657,143180,183477,33443966,3500821,8605451,33761727,12072495,0.406,0.145,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33179420,12512810,141992,22939713,10504253,2599476,901345,8080546,524905,33619735,12072495,237445,85706,151739,60468,45412,15056,20723,12062,8661,8021,0,0,0,0,311132,15525,4859850,3419041,571640,794722,74447
2021-05-25,46345068,652838,273371,379467,33890375,3579987,8707830,34059982,12451962,0.41,0.15,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33573315,12771753,166876,23082714,10807661,2650994,928993,8159398,548432,33893106,12451962,446409,143001,303408,79166,51518,27648,102379,78852,23527,24884,0,0,0,0,393895,258943,4637312,3273247,548189,724118,91758
2021-05-26,47516476,1171408,467303,704105,34772249,3659859,8839497,34605280,13156067,0.416,0.158,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,33981308,13535168,244871,23397172,11375077,2702279,957580,8260958,578539,34360409,13156067,881874,314458,567416,79872,51285,28587,131667,101560,30107,77995,0,0,0,0,407993,763415,4707322,3346315,529553,674132,157322
2021-05-27,48547840,1031364,402778,628586,35505831,3746480,8969357,35089359,13784653,0.422,0.166,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34390835,14157005,326172,23654649,11851182,2752785,993695,8355753,613604,34763187,13784653,733582,257477,476105,86621,50506,36115,129860,94795,35065,81301,0,0,0,0,409527,621837,4793821,3397269,520635,648170,227747
2021-05-28,49437360,889520,354484,535036,36102044,3830307,9096346,35526334,14319689,0.427,0.172,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,34812394,14624966,408663,23870453,12231591,2802701,1027606,8444517,651829,35117671,14319689,596213,215804,380409,83827,49916,33911,126989,88764,38225,82491,0,0,0,0,421559,467961,4837964,3399650,520597,618226,299491
2021-05-29,49849297,411937,156003,255934,36365982,3893106,9153314,35710569,14575623,0.429,0.175,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35149922,14699375,436895,23953012,12412970,2840727,1052379,8479935,673379,35273674,14575623,263938,82559,181379,62799,38026,24773,56968,35418,21550,28232,0,0,0,0,337528,74409,4771520,3354950,512127,591555,312888
2021-05-30,50135514,286217,101425,184792,36565074,3940435,9182087,35823017,14760415,0.431,0.177,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35414321,14721193,447918,24014872,12550202,2868694,1071741,8491533,690554,35375099,14760415,199092,61860,137232,47329,27967,19362,28773,11598,17175,11023,0,0,0,0,264399,21818,4769941,3358553,500082,597359,313947
2021-05-31,50674780,539266,178408,360858,36929441,4005304,9249642,36043900,15121273,0.433,0.182,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,35795818,14878962,490393,24127534,12801907,2895278,1110026,8530695,718947,35553507,15121273,364367,112662,251705,64869,26584,38285,67555,39162,28393,42475,0,0,0,0,381497,157769,4982550,3485475,504483,644191,348401
2021-06-01,51653782,979002,400372,578630,37658307,4082267,9338669,36528418,15699903,0.439,0.189,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36184347,15469435,574539,24444616,13213691,2923849,1158418,8585414,753255,35953879,15699903,728866,317082,411784,76963,28571,48392,89027,54719,34308,84146,0,0,0,0,388529,590473,5308714,3767932,502280,630839,407663
2021-06-02,52887490,1233708,518545,715163,38639135,4152412,9418796,37149571,16415066,0.447,0.197,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36577777,16309713,677147,24894581,13744554,2948820,1203592,8629023,789773,36472424,16415066,980828,449965,530863,70145,24971,45174,80127,43609,36518,102608,0,0,0,0,393430,840278,5371014,3866886,492553,579299,432276
2021-06-03,53522146,634656,231870,402786,39109516,4215198,9468391,37433335,16817852,0.45,0.202,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,36933020,16589126,729041,25075711,14033805,2978194,1237004,8650389,818002,36704294,16817852,470381,181130,289251,62786,29374,33412,49595,21366,28229,51894,0,0,0,0,355243,279413,4974306,3603685,468718,499034,402869
2021-06-04,54336817,814671,295241,519430,39700917,4284213,9545870,37805352,17337282,0.455,0.208,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37345203,16991614,805817,25306801,14394116,3006985,1277228,8685749,860121,36999535,17337282,591401,231090,360311,69015,28791,40224,77479,35360,42119,76776,0,0,0,0,412183,402488,4899457,3598873,453906,449524,397154
2021-06-05,54741856,405039,98272,306767,39968880,4349683,9589453,37931647,17644049,0.456,0.212,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37686698,17055158,833840,25365963,14602917,3033810,1315873,8698034,891419,37097807,17644049,267963,59162,208801,65470,26825,38645,43583,12285,31298,28023,0,0,0,0,341495,63544,4892559,3602898,456577,436139,396945
2021-06-06,55029355,287499,61163,226336,40173209,4390364,9617146,38007606,17870385,0.457,0.215,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,37944488,17084867,848636,25410663,14762546,3045850,1344514,8702457,914689,37158970,17870385,204329,44700,159629,40681,12040,28641,27693,4423,23270,14796,0,0,0,0,257790,29709,4893841,3608135,449929,435059,400718
2021-06-07,55620978,591623,189900,401723,40562482,4468635,9687091,38251640,18272108,0.46,0.22,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38296827,17323248,902770,25542409,15020073,3072488,1396147,8733973,953118,37348870,18272108,389273,131746,257527,78271,26638,51633,69945,31516,38429,54134,0,0,0,0,352339,238381,4946198,3633041,463331,437449,412377
2021-06-08,56611514,990536,302848,687688,41360148,4533034,9748267,38621783,18959796,0.464,0.228,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38639542,17968865,970065,25788075,15572073,3097816,1435218,8765827,982440,37651718,18959796,797666,245666,552000,64399,25328,39071,61176,31854,29322,67295,0,0,0,0,342715,645617,4957732,3701841,450767,409598,395526
2021-06-09,57891852,1280338,382849,897489,42422653,4598636,9807487,39097643,19857285,0.47,0.239,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,38929169,18956810,1063076,26114234,16308419,3122672,1475964,8797661,1009826,38034567,19857285,1062505,326159,736346,65602,24856,40746,59220,31834,27386,93011,0,0,0,0,289627,987945,5004362,3783518,446224,388691,385929
