date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,cum_vacs_first_dose_all,cum_vacs_second_dose_all,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-03-10,8601226,288187,221147,67040,6940286,308544,1352375,5859001,2742246,0.07,0.033,3808598,3856306,360962,1530389,2606688,2661880,256906,860000,1201910,1194426,104056,670389,8600255,971,21,4274294,2665992,233411,75133,1351275,1100,5858980,2742246,159059,95631,63428,12034,8476,3558,117093,117040,53,1,130888,113519,20726,18367,287216,971,1647294,912607,78715,655970,2
2021-03-11,8885385,284159,223281,60878,7087942,322261,1475161,6082282,2803124,0.073,0.034,3937470,3976178,382106,1544008,2689957,2769533,276555,867677,1247513,1206645,105551,676331,8883759,1626,21,4365476,2722466,242780,79481,1474005,1156,6082261,2803124,147656,91182,56474,13717,9369,4348,122786,122730,56,0,128872,119872,21144,13619,283504,655,1686989,919215,77959,689813,2
2021-03-12,9211888,326503,255652,70851,7239548,339556,1632763,6337934,2873975,0.076,0.035,4071484,4127850,404783,1559463,2770420,2906954,297406,877132,1301064,1220896,107377,682331,9210052,1836,21,4451026,2788522,255482,84074,1631405,1358,6337913,2873975,151606,85550,66056,17295,12702,4593,157602,157400,202,0,134014,151672,22677,15455,326293,210,1737889,921380,81885,734623,1
2021-03-13,9452524,240636,190357,50279,7355581,349123,1747799,6528291,2924254,0.078,0.035,4181046,4240796,425293,1567511,2840453,3011727,316755,881879,1340593,1229069,108538,685632,9450532,1992,21,4518233,2837348,263708,85415,1746329,1470,6528270,2924254,116033,67207,48826,9567,8226,1341,115036,114924,112,0,109562,112946,20510,8048,240480,156,1776805,928175,83010,765619,1
2021-03-14,9622587,170063,134413,35650,7443599,354635,1824332,6662704,2959904,0.08,0.036,4266043,4307307,441408,1570975,2896461,3072888,331859,883676,1369582,1234419,109549,687299,9620585,2002,21,4571597,2872002,268245,86390,1822841,1491,6662683,2959904,88018,53364,34654,5512,4537,975,76533,76512,21,0,84997,66511,16115,3464,170053,10,1799300,936436,81865,780998,1
2021-03-15,9870291,247704,188478,59226,7596377,367372,1906521,6851182,3019130,0.082,0.036,4400463,4391447,461474,1582289,2984151,3147219,350790,890548,1416312,1244228,110684,691741,9868006,2285,21,4666938,2929439,279282,88090,1904941,1580,6851161,3019130,152778,95341,57437,12737,11037,1700,82189,82100,89,0,134420,84140,20066,11314,247421,283,1809495,955266,83647,770581,1
2021-03-16,10049190,178899,110763,68136,7763008,378623,1907538,6961945,3087266,0.084,0.037,4527474,4426082,473886,1593025,3059300,3169255,361553,895647,1468174,1256827,112333,697378,10046358,2832,21,4767921,2995087,288048,90575,1905955,1583,6961924,3087266,166631,100983,65648,11251,8766,2485,1017,1014,3,0,127011,34635,12412,10736,178352,547,1736151,981781,82113,672256,1
2021-03-17,10254127,204937,124046,80891,7949210,396611,1908285,7085991,3168157,0.085,0.038,4672447,4463838,487350,1605072,3141952,3193652,373040,902175,1530495,1270186,114310,702897,10250678,3449,21,4878044,3071166,301229,95382,1906697,1588,7085970,3168157,186202,110123,76079,17988,13181,4807,747,742,5,0,144973,37756,13464,12047,204320,617,1652901,1008924,88067,555910,0
2021-03-18,10447622,193495,117930,75565,8123387,414770,1909444,7203921,3243722,0.087,0.039,4812398,4498757,499905,1615322,3222615,3215628,383588,907340,1589783,1283129,116317,707982,10443750,3872,21,4981858,3141529,314187,100583,1907855,1589,7203900,3243722,174177,103814,70363,18159,12958,5201,1159,1158,1,0,139951,34919,12555,10250,193072,423,1562237,1035445,92509,434283,0
2021-03-19,10692348,244726,160602,84124,8308807,435529,1947991,7364523,3327846,0.089,0.04,4961948,4563922,518114,1627194,3306761,3267408,399605,914537,1655187,1296514,118509,712657,10687945,4403,21,5089987,3218820,328170,107359,1946345,1646,7364502,3327846,185420,108129,77291,20759,13983,6776,38547,38490,57,0,149550,65165,18209,11872,244195,531,1480460,1069259,95973,315228,0
2021-03-20,10912669,220321,167065,53256,8444217,450818,2017613,7531588,3381102,0.091,0.041,5078536,4641917,537715,1633319,3379545,3337212,417708,917920,1698991,1304705,120007,715399,10907942,4727,21,5176000,3268217,339631,111187,2015936,1677,7531567,3381102,135410,86013,49397,15289,11461,3828,69622,69591,31,0,116588,77995,19601,6125,219997,324,1460145,1088636,101695,269814,0
2021-03-21,11077214,164545,126361,38184,8546425,460010,2070758,7657949,3419286,0.092,0.041,5171749,4694283,554274,1635819,3440184,3384099,433219,919244,1731565,1310184,121055,716575,11072487,4727,21,5243294,3303131,345579,114431,2069055,1703,7657928,3419286,102208,67294,34914,9192,5948,3244,53145,53119,26,0,93213,52366,16559,2500,164545,0,1454627,1102826,105375,246426,0
2021-03-22,11346428,269214,192826,76388,8712881,483796,2149730,7850775,3495674,0.094,0.042,5329624,4766248,576579,1645397,3534739,3445389,453483,925279,1794885,1320859,123096,720118,11340173,6255,21,5340818,3372063,361963,121833,2147973,1757,7850754,3495674,166456,97524,68932,23786,16384,7402,78972,78918,54,0,157875,71965,22305,9578,267686,1528,1476137,1116504,116424,243209,0
2021-03-23,11647054,300626,216883,83743,8894310,503428,2249295,8067658,3579417,0.097,0.043,5490190,4854892,604288,1656865,3629814,3521119,478432,932910,1860376,1333773,125856,723955,11635811,11243,21,5443474,3450836,376681,126747,2247482,1813,8067637,3579417,181429,102656,78773,19632,14718,4914,99565,99509,56,0,160566,88644,27709,11468,295638,4988,1597864,1131302,124805,341757,0
2021-03-24,11985995,338941,249341,89600,9094376,536452,2355146,8316999,3669017,0.1,0.044,5664852,4952071,635971,1672375,3732242,3605792,507202,944863,1932610,1346279,128769,727512,11968960,17035,21,5559321,3535055,404399,132053,2353258,1888,8316978,3669017,200066,115847,84219,33024,27718,5306,105851,105776,75,0,174662,97179,31683,15510,333149,5792,1731868,1145166,139841,446861,0
2021-03-25,12318532,332537,251401,81136,9279779,564115,2474617,8568400,3750153,0.103,0.045,5830941,5060081,670798,1683452,3832663,3703768,539527,951994,1998278,1356313,131271,731458,12295552,22980,21,5669269,3610510,426491,137624,2472619,1998,8568379,3750153,185403,109948,75455,27663,22092,5571,119471,119361,110,0,166089,108010,34827,11077,326592,5945,1870910,1156392,149345,565173,0
2021-03-26,12692178,373646,285258,88388,9479224,601277,2611656,8853658,3838541,0.106,0.046,6003833,5184282,710463,1698535,3933360,3816071,576057,962322,2070473,1368211,134406,736213,12662884,29294,21,5787121,3692103,456948,144329,2609568,2088,8853637,3838541,199445,117852,81593,37162,30457,6705,137039,136949,90,0,172892,124201,39665,15083,367332,6314,1999830,1170417,165748,663665,0
2021-03-27,12973454,281276,218947,62329,9628824,628905,2715703,9072606,3900870,0.109,0.047,6147056,5279869,744190,1703356,4023632,3903670,607441,965464,2123424,1376199,136749,737892,12941810,31644,22,5877558,3751266,481465,147440,2713561,2142,9072584,3900870,149600,90437,59163,27628,24517,3111,104047,103993,54,1,143223,95587,33727,4821,278926,2350,2060785,1184607,178087,698090,1
2021-03-28,13169857,196403,143156,53247,9744186,647413,2778236,9215762,3954117,0.111,0.048,6253046,5333384,768116,1706823,4085867,3950861,629648,967502,2167179,1382523,138468,739321,13138022,31835,22,5942998,3801188,496700,150713,2776042,2194,9215740,3954117,115362,65440,49922,18508,15235,3273,62533,62481,52,0,105990,53515,23926,3467,196212,191,2092643,1197761,187403,707478,1
2021-03-29,13475332,305475,216923,88552,9932847,672312,2870151,9432685,4042669,0.113,0.049,6418833,5404751,806706,1716518,4180272,4010842,665103,973637,2238561,1393909,141603,742881,13437549,37783,22,6049970,3882877,514796,157516,2867897,2254,9432663,4042669,188661,106972,81689,24899,18096,6803,91915,91855,60,0,165787,71367,38590,9695,299527,5948,2128904,1219966,188516,720421,1
2021-03-30,13804316,328984,236455,92529,10151505,696704,2956085,9669140,4135198,0.116,0.05,6591913,5474211,853024,1727240,4280843,4069380,706095,981320,2311070,1404831,146929,745920,13754397,49919,22,6182585,3968920,532762,163942,2953771,2314,9669118,4135198,218658,132615,86043,24392,17966,6426,85934,85874,60,0,173080,69460,46318,10722,316848,12136,2157262,1257195,193276,706790,1
2021-03-31,14140499,336183,234706,101477,10398969,732749,3008759,9903846,4236675,0.119,0.051,6774517,5538855,899988,1738789,4384637,4121392,747318,988525,2389880,1417463,152670,750264,14074265,66234,22,6336570,4062399,560845,171904,3006409,2350,9903824,4236675,247464,153985,93479,36045,28083,7962,52674,52638,36,0,182604,64644,46964,11549,319868,16315,2154504,1304593,196297,653613,1
2021-04-01,14466872,326373,235850,90523,10637616,765184,3064050,10139696,4327198,0.122,0.052,6936269,5606629,944397,1747554,4476928,4175958,787230,994147,2459341,1430671,157167,753407,14380559,86313,22,6492632,4144984,585384,179800,3061658,2392,10139674,4327198,238647,156062,82585,32435,24539,7896,55291,55249,42,0,161752,67774,44409,8765,306294,20079,2148340,1357837,201069,589433,1
2021-04-02,14692553,225681,157723,67958,10817137,779570,3095824,10297419,4395156,0.124,0.053,7067172,5654574,981393,1749910,4552089,4213818,820223,995356,2515083,1440756,161170,754554,14604716,87837,22,6608563,4208574,595429,184141,3093405,2419,10297397,4395156,179521,115931,63590,14386,10045,4341,31774,31747,27,0,130903,47945,36996,2356,224157,1524,2000375,1337913,178293,484168,1
2021-04-03,14924334,231781,167473,64308,10991230,795375,3137707,10464892,4459464,0.126,0.054,7198861,5698683,1018737,1753036,4633025,4248782,853330,997097,2565836,1449901,165407,755939,14835098,89236,22,6723232,4267998,606388,188987,3135250,2457,10464870,4459464,174093,114669,59424,15805,10959,4846,41883,41845,38,0,131689,44109,37344,3126,230382,1399,1950880,1362406,166470,422004,0
2021-04-04,15117291,192957,142601,50356,11123444,805444,3188381,10607493,4509820,0.128,0.054,7309766,5731715,1048001,1754173,4704262,4274251,879171,997551,2605504,1457464,168830,756622,15027919,89372,22,6809024,4314420,612566,192878,3185881,2500,10607471,4509820,132214,85792,46422,10069,6178,3891,50674,50631,43,0,110905,33032,29264,1137,192821,136,1947434,1379258,158031,410145,0
2021-04-05,15365076,247785,177615,70170,11288404,823306,3253344,10785108,4579990,0.13,0.055,7456036,5770066,1081529,1756372,4794323,4302940,907924,998846,2661713,1467126,173605,757526,15274394,90682,22,6908625,4379779,625649,197657,3250812,2532,10785086,4579990,164960,99601,65359,17862,13083,4779,64963,64931,32,0,146270,38351,33528,2199,246475,1310,1889744,1355557,150994,383193,0
2021-04-06,15738731,373655,278991,94664,11543294,855506,3339909,11064099,4674654,0.133,0.056,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15611422,127309,22,7077610,4465684,649158,206348,3337309,2600,11064077,4674654,254890,168985,85905,32200,23509,8691,86565,86497,68,0,188890,56620,43111,5556,337028,36627,1934415,1391789,158802,383824,0
2021-04-07,16406569,667838,571550,96288,12085385,892420,3428742,11635649,4770942,0.14,0.057,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15973596,432973,22,7532022,4553363,677545,214875,3426060,2682,11635627,4770942,542091,454412,87679,36914,28387,8527,88833,88751,82,0,0,0,0,0,362174,305664,2266070,1686416,159671,419983,0
2021-04-08,17105016,698447,610923,87524,12656597,927983,3520414,12246572,4858466,0.147,0.058,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16347165,757851,22,8024697,4631900,704201,223782,3517652,2762,12246550,4858466,571212,492675,78537,35563,26656,8907,91672,91592,80,0,0,0,0,0,373569,324878,2638144,2018981,162799,456364,0
2021-04-09,17736567,631551,542680,88871,13146588,964515,3625442,12789252,4947337,0.154,0.059,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16739213,997354,22,8437329,4709259,729303,235212,3622598,2844,12789230,4947337,489991,412632,77359,36532,25102,11430,105028,104946,82,0,0,0,0,0,392048,239503,3044014,2329451,184945,529618,0
2021-04-10,18109140,372573,307520,65053,13395060,987756,3726302,13096772,5012390,0.157,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17078740,1030400,22,8628490,4766570,744864,242892,3723396,2906,13096750,5012390,248472,191161,57311,23241,15561,7680,100860,100798,62,0,0,0,0,0,339527,33046,3184806,2403830,192381,588595,0
2021-04-11,18373046,263906,213587,50319,13565440,1006432,3801152,13310359,5062709,0.16,0.061,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17337567,1035479,22,8752573,4812867,759594,246838,3798170,2982,13310337,5062709,170380,124083,46297,18676,14730,3946,74850,74774,76,0,0,0,0,0,258827,5079,3255755,2441996,200988,612771,0
2021-04-12,18791509,418463,342092,76371,13844277,1035616,3911593,13652452,5139080,0.164,0.062,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17707523,1083986,23,8963564,4880713,780308,255308,3908557,3036,13652429,5139080,278837,210991,67846,29184,20714,8470,110441,110387,54,1,0,0,0,0,369956,48507,3426433,2555873,212310,658249,1
2021-04-13,19368238,576729,503090,73639,14276528,1062829,4028858,14155542,5212719,0.17,0.063,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18088122,1280116,23,9327808,4948720,802082,260747,4025629,3229,14155519,5212719,432251,364244,68007,27213,21774,5439,117265,117072,193,0,0,0,0,0,380599,196130,3629507,2733234,207323,688949,1
2021-04-14,20143090,774852,691701,83151,14892953,1096365,4153749,14847243,5295870,0.179,0.064,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18489177,1653913,23,9870142,5022811,827116,269249,4149962,3787,14847220,5295870,616425,542334,74091,33536,25034,8502,124891,124333,558,0,0,0,0,0,401055,373797,3736521,2807568,203945,725007,1
2021-04-15,20823044,679954,609920,70034,15426741,1132572,4263707,15457164,5365904,0.186,0.065,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18873502,1949542,24,10343450,5083291,854713,277859,4258977,4730,15457140,5365904,533788,473308,60480,36207,27597,8610,109958,109015,943,1,0,0,0,0,384325,295629,3718028,2770144,204589,743293,2
2021-04-16,21419352,596308,522265,74043,15864785,1165056,4389487,15979429,5439947,0.192,0.065,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19274971,2144381,24,10716577,5148208,878874,286182,4383954,5533,15979405,5439947,438044,373127,64917,32484,24161,8323,125780,124977,803,0,0,0,0,0,401469,194839,3682785,2718197,200541,764045,2
2021-04-17,21785333,365981,309368,56613,16089688,1187737,4507884,16288797,5496560,0.196,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19619148,2166185,24,10893487,5196201,894422,293315,4500864,7020,16288773,5496560,224903,176910,47993,22681,15548,7133,118397,116910,1487,0,0,0,0,0,344177,21804,3676193,2694628,199981,781582,2
2021-04-18,22054724,269391,230393,38998,16261724,1203120,4589856,16519190,5535558,0.199,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19883928,2170796,24,11031584,5230140,905914,297206,4581668,8188,16519166,5535558,172036,138097,33939,15383,11492,3891,81972,80804,1168,0,0,0,0,0,264780,4611,3681678,2696284,196688,788704,2
2021-04-19,22456922,402198,340839,61359,16555515,1236038,4665344,16860030,5596917,0.203,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20241795,2215127,25,11273252,5282263,930915,305123,4655838,9506,16860005,5596917,293791,241668,52123,32918,25001,7917,75488,74170,1318,1,0,0,0,0,357867,44331,3665413,2711238,200422,753751,2
2021-04-20,23017480,560558,497908,62650,16937480,1275255,4804720,17357938,5659567,0.209,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20607902,2409578,25,11601243,5336237,963538,311717,4793132,11588,17357913,5659567,381965,327991,53974,39217,32623,6594,139376,137294,2082,0,0,0,0,0,366107,194451,3649242,2660952,212426,775862,2
2021-04-21,23738121,720641,647637,73004,17391713,1316941,5029442,18005575,5732571,0.216,0.069,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20989395,2748726,25,11992971,5398742,997178,319763,5015401,14041,18005550,5732571,454233,391728,62505,41686,33640,8046,224722,222269,2453,0,0,0,0,0,381493,339148,3595031,2498760,220576,875693,2
2021-04-22,24376508,638387,571270,67117,17773441,1360588,5242454,18576845,5799688,0.223,0.07,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21360523,3015985,25,12318840,5454601,1033195,327393,5224785,17669,18576820,5799688,381728,325869,55859,43647,36017,7630,213012,209384,3628,0,0,0,0,0,371128,267259,3553464,2346700,228016,978747,1
2021-04-23,24932343,555835,487038,68797,18126593,1404125,5401600,19063883,5868485,0.229,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21748163,3184180,25,12617233,5509360,1066252,337873,5380373,21227,19063858,5868485,353152,298393,54759,43537,33057,10480,159146,155588,3558,0,0,0,0,0,387640,168195,3512991,2261808,239069,1012113,1
2021-04-24,25297700,365357,306394,58963,18361602,1453468,5482605,19370277,5927448,0.233,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22096609,3201091,25,12811018,5550584,1100220,353248,5459014,23591,19370252,5927448,235009,193785,41224,49343,33968,15375,81005,78641,2364,0,0,0,0,0,348446,16911,3512367,2271914,265731,974721,1
2021-04-25,25580414,282714,233645,49069,18549406,1487148,5543835,19603922,5976517,0.236,0.072,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22373509,3206905,25,12961420,5587986,1124032,363116,5518445,25390,19603897,5976517,187804,150402,37402,33680,23812,9868,61230,59431,1799,0,0,0,0,0,276900,5814,3525690,2287682,284028,953979,1
2021-04-26,26013012,432598,358638,73960,18867285,1529641,5615992,19962629,6050477,0.24,0.073,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22719515,3293497,94,13217794,5649491,1158135,371506,5586606,29386,19962535,6050477,317879,256374,61505,42493,34103,8390,72157,68161,3996,69,0,0,0,0,346006,86592,3556090,2311770,293603,950648,69
2021-04-27,26797876,784864,693005,91859,19543853,1581175,5672293,20656095,6142336,0.248,0.074,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23089499,3708377,555,13816562,5727291,1200547,380628,5638431,33862,20655540,6142336,676568,598768,77800,51534,42412,9122,56301,51825,4476,461,0,0,0,0,369984,414880,3780396,2606373,305920,867573,530
2021-04-28,27920330,1122454,995670,126784,20552091,1641737,5725230,21652482,6269120,0.26,0.075,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23482870,4437460,1272,14716232,5835859,1248729,393008,5686249,38981,21651210,6269120,1008238,899670,108568,60562,48182,12380,52937,47818,5119,717,0,0,0,0,393371,729083,4182209,3160378,324796,695788,1247
2021-04-29,28865796,945466,812086,133380,21376411,1705355,5781877,22465449,6402500,0.27,0.077,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23870268,4995528,2153,15428317,5948094,1299967,405388,5735012,46865,22463296,6402500,824320,712085,112235,63618,51238,12380,56647,48763,7884,881,0,0,0,0,387398,558068,4489288,3602970,344767,539423,2128
2021-04-30,29668914,803118,666144,136974,22054727,1762633,5848568,23132426,6539474,0.278,0.079,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24273540,5395374,2986,15995128,6059599,1342004,420629,5792308,56260,23129440,6539474,678316,566811,111505,57278,42037,15241,66691,57296,9395,833,0,0,0,0,403272,399846,4736571,3928134,358508,446968,2961
2021-05-01,30004930,336016,259755,76261,22307568,1804146,5887656,23394755,6615735,0.281,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24584906,5420024,5560,16186718,6120850,1377110,427036,5825367,62289,23389195,6615735,252841,191590,61251,41513,35106,6407,39088,33059,6029,2574,0,0,0,0,311366,24650,4707230,3945966,350678,405051,5535
2021-05-02,30269839,264909,197525,67384,22503149,1841685,5917638,23594087,6683119,0.284,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24842160,5427679,7367,16326559,6176590,1409397,432288,5850764,66874,23586720,6683119,195581,139841,55740,37539,32287,5252,29982,25397,4585,1807,0,0,0,0,257254,7655,4689425,3953743,354537,373803,7342
2021-05-03,30721390,451551,335195,116356,22821051,1912290,5979094,23930870,6799475,0.288,0.082,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25199851,5521539,8955,16553501,6267550,1466806,445484,5901608,77486,23921915,6799475,317902,226942,90960,70605,57409,13196,61456,50844,10612,1588,0,0,0,0,357691,93860,4708378,3953766,382649,363102,8861
2021-05-04,31563899,842509,680824,161685,23447343,1975434,6129216,24614645,6961160,0.296,0.084,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25575108,5988791,11906,17048005,6399338,1516712,458722,6038022,91194,24602739,6961160,626292,494504,131788,63144,49906,13238,150122,136414,13708,2951,0,0,0,0,375257,467252,4766023,3903490,394259,456923,11351
2021-05-05,32710365,1146466,914635,231831,24298087,2054418,6341483,25533751,7192991,0.307,0.086,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25995610,6714755,16377,17713771,6584316,1570195,484223,6233408,108075,25517374,7192991,850744,665766,184978,78984,53483,25501,212267,195386,16881,4471,0,0,0,0,420502,725964,4790035,3745996,412681,616253,15105
2021-05-06,33700211,989846,766927,222919,24990462,2146343,6542834,26304873,7415910,0.316,0.089,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26410345,7289866,20572,18229256,6761206,1639736,506607,6415309,127525,26284301,7415910,692375,515485,176890,91925,69541,22384,201351,181901,19450,4195,0,0,0,0,414735,575111,4834415,3614051,440988,760957,18419
2021-05-07,34589836,889625,651828,237797,25577284,2233051,6755075,26960555,7653707,0.324,0.092,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26855954,7733882,24426,18642351,6934933,1695482,537569,6598296,156779,26936129,7653707,586822,413095,173727,86708,55746,30962,212241,182987,29254,3854,0,0,0,0,445609,444016,4920922,3522557,470418,906507,21440
2021-05-08,35015550,425714,271666,154048,25844962,2304828,6839616,27233939,7807755,0.327,0.094,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27221177,7794373,26144,18797150,7047812,1747433,557395,6663212,176404,27207795,7807755,267678,154799,112879,71777,51951,19826,84541,64916,19625,1718,0,0,0,0,365223,60491,5010620,3537394,500682,951960,20584
2021-05-09,35301624,286074,183564,102510,26038855,2361395,6874164,27418569,7910265,0.33,0.095,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27496216,7805408,27210,18911783,7127072,1793205,568190,6686371,187793,27391359,7910265,193893,114633,79260,56567,45772,10795,34548,23159,11389,1066,0,0,0,0,275039,11035,5031785,3535706,519710,956526,19843
2021-05-10,35890759,589135,395671,193464,26412028,2443091,7004700,27817970,8103729,0.334,0.097,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27896453,7994306,30940,19143237,7268791,1852741,590350,6791052,213648,27787030,8103729,373173,231454,141719,81696,59536,22160,130536,104681,25855,3730,0,0,0,0,400237,188898,5169369,3590977,530801,1025606,21985
2021-05-11,36976292,1085533,797751,287782,27237889,2522983,7180848,28619353,8391511,0.344,0.101,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28328291,8648001,34572,19736239,7501650,1910476,612507,6938066,242782,28584781,8391511,825861,593002,232859,79892,57735,22157,176148,147014,29134,3632,0,0,0,0,431838,653695,5412393,3790546,547549,1051632,22666
2021-05-12,38391642,1415350,1048964,366386,28330989,2614629,7405866,29673903,8757897,0.357,0.105,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28787658,9603984,40158,20533003,7797986,1971613,643016,7129129,276737,29633745,8757897,1093100,796764,296336,91646,61137,30509,225018,191063,33955,5586,0,0,0,0,459367,955983,5681277,4032902,560211,1064383,23781
2021-05-13,38820899,429257,268430,160827,28646400,2681401,7450292,29944981,8918724,0.36,0.107,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29143436,9677463,42806,20720660,7925740,2023176,658225,7158339,291953,29902175,8918724,315411,187657,127754,66772,51563,15209,44426,29210,15216,2648,0,0,0,0,355778,73479,5120688,3655938,535058,907458,22234
2021-05-14,39577128,756229,525837,230392,29191556,2746282,7588688,30478614,9149116,0.366,0.11,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29548328,10028800,50602,21085306,8106250,2072902,673380,7269804,318884,30428012,9149116,545156,364646,180510,64881,49726,15155,138396,111465,26931,7796,0,0,0,0,404892,351337,4987292,3614272,513231,833613,26176
2021-05-15,39977102,399974,234450,165524,29470594,2806583,7645040,30717347,9314640,0.369,0.112,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29900636,10076466,54885,21241995,8228599,2116851,689732,7303616,341424,30662462,9314640,279038,156689,122349,60301,43949,16352,56352,33812,22540,4283,0,0,0,0,352308,47666,4961552,3625632,501755,805424,28741
2021-05-16,40259640,282538,160560,121978,29670796,2859324,7669909,30882633,9436618,0.371,0.113,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30167169,10092471,59611,21348451,8322345,2159706,699618,7314865,355044,30823022,9436618,200202,106456,93746,52741,42855,9886,24869,11249,13620,4726,0,0,0,0,266533,16005,4958016,3631941,497929,795745,32401
