date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-03-29,186434,24078,94079,0,0,0,9934620,641642,2820645,10928775,1111200,3832800
2021-03-30,216136,24746,84354,1427400,0,0,10150756,666388,2904999,12356175,1111200,3832800
2021-03-31,248069,34702,52473,0,0,0,10398825,701090,2957472,12356175,1111200,3832800
2021-04-01,232007,30335,54654,0,0,0,10630832,731425,3012126,12356175,1111200,3832800
2021-04-02,180202,15791,31542,0,650400,0,10811034,747216,3043668,12356175,1761600,3832800
2021-04-03,170644,17005,41085,0,0,1744800,10981678,764221,3084753,12356175,1761600,5577600
2021-04-04,134079,11088,49606,0,0,0,11115757,775309,3134359,12356175,1761600,5577600
2021-04-05,167834,17746,63461,0,0,0,11283591,793055,3197820,12356175,1761600,5577600
2021-04-06,254990,31020,86496,0,0,0,11538581,824075,3284316,12356175,1761600,5577600
2021-04-07,539150,31273,98376,0,0,0,12077731,855348,3382692,12356175,1761600,5577600
2021-04-08,567640,30736,121551,0,0,0,12645371,886084,3504243,12356175,1761600,5577600
