date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-02-17,122500,7521,19702,0,0,0,4415486,115582,114724,5744505,336000,736800
2021-02-18,111423,7763,24396,0,0,0,4526909,123345,139120,5744505,336000,736800
2021-02-19,118005,9383,25128,0,0,715200,4644914,132728,164248,5744505,336000,1452000
2021-02-20,88045,4471,21606,0,0,0,4732959,137199,185854,5744505,336000,1452000
2021-02-21,67262,3228,15275,0,0,0,4800221,140427,201129,5744505,336000,1452000
2021-02-22,126883,8807,24869,0,0,0,4927104,149234,225998,5744505,336000,1452000
2021-02-23,132422,6823,27277,926640,0,0,5059526,156057,253275,6671145,336000,1452000
2021-02-24,131594,7524,34899,0,0,0,5191120,163581,288174,6671145,336000,1452000
2021-02-25,131098,6519,50591,0,0,0,5322218,170100,338765,6671145,336000,1452000
2021-02-26,138989,8698,59995,0,0,0,5461207,178798,398760,6671145,336000,1452000
2021-02-27,92689,4191,51309,0,343200,0,5553896,182989,450069,6671145,679200,1452000
2021-02-28,62336,3956,41797,0,0,0,5616232,186945,491866,6671145,679200,1452000
2021-03-01,128516,9007,56813,0,0,0,5744748,195952,548679,6671145,679200,1452000
2021-03-02,140454,9671,68279,1014390,0,650400,5885202,205623,616958,7685535,679200,2102400
2021-03-03,156270,13337,72110,0,0,0,6041472,218960,689068,7685535,679200,2102400
2021-03-04,142662,13528,85215,0,0,0,6184134,232488,774283,7685535,679200,2102400
2021-03-05,146836,12795,106532,0,0,0,6330970,245283,880815,7685535,679200,2102400
2021-03-06,110524,8579,82899,0,0,0,6441494,253862,963714,7685535,679200,2102400
2021-03-07,82712,6721,59775,0,0,0,6524206,260583,1023489,7685535,679200,2102400
2021-03-08,135708,10991,91063,0,0,0,6659914,271574,1114552,7685535,679200,2102400
2021-03-09,140235,12661,97098,1083420,0,960000,6800149,284235,1211650,8768955,679200,3062400
2021-03-10,157196,11531,113911,0,0,0,6957345,295766,1325561,8768955,679200,3062400
2021-03-11,148985,13079,118186,0,0,0,7106330,308845,1443747,8768955,679200,3062400
2021-03-12,152236,17222,151439,0,0,0,7258566,326067,1595186,8768955,679200,3062400
2021-03-13,114488,9623,121570,0,0,0,7373054,335690,1716756,8768955,679200,3062400
2021-03-14,89497,5051,76290,0,0,0,7462551,340741,1793046,8768955,679200,3062400
2021-03-15,151865,12320,83462,0,0,364800,7614416,353061,1876508,8768955,679200,3427200
2021-03-16,167455,10970,1918,1083420,0,0,7781871,364031,1878426,9852375,679200,3427200
2021-03-17,185448,16975,1398,0,0,0,7967319,381006,1879824,9852375,679200,3427200
2021-03-18,174808,17514,1568,0,0,0,8142127,398520,1881392,9852375,679200,3427200
2021-03-19,183030,19699,38234,0,0,0,8325157,418219,1919626,9852375,679200,3427200
2021-03-20,135403,15046,67924,0,0,0,8460560,433265,1987550,9852375,679200,3427200
2021-03-21,104063,9169,52256,0,432000,0,8564623,442434,2039806,9852375,1111200,3427200
2021-03-22,164953,23412,76519,0,0,0,8729576,465846,2116325,9852375,1111200,3427200
2021-03-23,180276,19643,96906,1076400,0,204000,8909852,485489,2213231,10928775,1111200,3631200
2021-03-24,195991,32425,102414,0,0,0,9105843,517914,2315645,10928775,1111200,3631200
2021-03-25,186804,25880,120117,0,0,0,9292647,543794,2435762,10928775,1111200,3631200
2021-03-26,201148,34323,133271,0,0,201600,9493795,578117,2569033,10928775,1111200,3832800
2021-03-27,150794,26966,106040,0,0,0,9644589,605083,2675073,10928775,1111200,3832800
2021-03-28,117308,18495,59228,0,0,0,9761897,623578,2734301,10928775,1111200,3832800
2021-03-29,186995,24677,94085,0,0,0,9948892,648255,2828386,10928775,1111200,3832800
2021-03-30,213527,25345,84824,1427400,0,0,10162419,673600,2913210,12356175,1111200,3832800
2021-03-31,246680,36382,52324,0,0,0,10409099,709982,2965534,12356175,1111200,3832800
2021-04-01,231689,31474,54498,0,0,0,10640788,741456,3020032,12356175,1111200,3832800
2021-04-02,180330,16385,31550,0,650400,0,10821118,757841,3051582,12356175,1761600,3832800
2021-04-03,170983,17024,41095,0,0,1744800,10992101,774865,3092677,12356175,1761600,5577600
2021-04-04,134187,11087,49607,0,0,0,11126288,785952,3142284,12356175,1761600,5577600
2021-04-05,167979,17818,63474,0,0,0,11294267,803770,3205758,12356175,1761600,5577600
2021-04-06,256508,32509,86570,0,0,0,11550775,836279,3292328,12356175,1761600,5577600
2021-04-07,537840,34657,99040,2749500,0,0,12088615,870936,3391368,15105675,1761600,5577600
2021-04-08,567448,34220,122912,0,0,0,12656063,905156,3514280,15105675,1761600,5577600
2021-04-09,482899,33532,98682,0,0,0,13138962,938688,3612962,15105675,1761600,5577600
2021-04-10,242032,21541,97449,0,0,0,13380994,960229,3710411,15105675,1761600,5577600
2021-04-11,164544,17660,73138,0,0,0,13545538,977889,3783549,15105675,1761600,5577600
2021-04-12,272500,26975,107476,0,0,0,13818038,1004864,3891025,15105675,1761600,5577600
2021-04-13,403764,22172,104601,0,0,0,14221802,1027036,3995626,15105675,1761600,5577600
