date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-01-27,108575,1911,0,0,0,0,2109841,32984,4,3344835,63600,0
2021-01-28,89417,1618,0,0,0,0,2199258,34602,4,3344835,63600,0
2021-01-29,104586,1404,0,0,0,0,2303844,36006,4,3344835,63600,0
2021-01-30,82549,874,0,0,0,0,2386393,36880,4,3344835,63600,0
2021-01-31,54683,342,0,0,90000,0,2441076,37222,4,3344835,153600,0
2021-02-01,115373,2210,0,747630,0,0,2556449,39432,4,4092465,153600,0
2021-02-02,122892,2714,0,0,0,0,2679341,42146,4,4092465,153600,0
2021-02-03,143712,5909,0,0,0,0,2823053,48055,4,4092465,153600,0
2021-02-04,119325,5279,0,0,0,0,2942378,53334,4,4092465,153600,0
2021-02-05,126871,5676,1,0,0,0,3069249,59010,5,4092465,153600,0
2021-02-06,89583,2466,0,0,0,345600,3158832,61476,5,4092465,153600,345600
2021-02-07,48234,2348,0,0,0,0,3207066,63824,5,4092465,153600,345600
2021-02-08,103002,3928,17,0,0,0,3310068,67752,22,4092465,153600,345600
2021-02-09,123129,3646,105,747630,0,0,3433197,71398,127,4840095,153600,345600
2021-02-10,131466,3202,7024,0,0,0,3564663,74600,7151,4840095,153600,345600
2021-02-11,117148,7040,15469,0,0,0,3681811,81640,22620,4840095,153600,345600
2021-02-12,129970,9408,13713,0,0,391200,3811781,91048,36333,4840095,153600,736800
2021-02-13,91149,2764,12237,0,0,0,3902930,93812,48570,4840095,153600,736800
2021-02-14,54828,2852,7251,0,0,0,3957758,96664,55821,4840095,153600,736800
2021-02-15,106458,4158,14150,0,182400,0,4064216,100822,69971,4840095,336000,736800
2021-02-16,105464,4755,23357,900900,0,0,4169680,105577,93328,5740995,336000,736800
2021-02-17,120992,6822,19318,0,0,0,4290672,112399,112646,5740995,336000,736800
2021-02-18,110477,6929,23899,0,0,0,4401149,119328,136545,5740995,336000,736800
2021-02-19,117497,8185,23933,0,0,715200,4518646,127513,160478,5740995,336000,1452000
2021-02-20,87254,4162,21427,0,0,0,4605900,131675,181905,5740995,336000,1452000
2021-02-21,66598,3224,15349,0,0,0,4672498,134899,197254,5740995,336000,1452000
2021-02-22,124654,8329,24526,0,0,0,4797152,143228,221780,5740995,336000,1452000
2021-02-23,128652,5898,26407,924300,0,0,4925804,149126,248187,6665295,336000,1452000
2021-02-24,131880,6713,34726,0,0,0,5057684,155839,282913,6665295,336000,1452000
2021-02-25,126757,5984,48982,0,0,0,5184441,161823,331895,6665295,336000,1452000
2021-02-26,134696,7801,57055,0,0,0,5319137,169624,388950,6665295,336000,1452000
2021-02-27,92646,4150,49557,0,343200,0,5411783,173774,438507,6665295,679200,1452000
2021-02-28,62218,3833,42298,0,0,0,5474001,177607,480805,6665295,679200,1452000
2021-03-01,127218,8100,54331,0,0,0,5601219,185707,535136,6665295,679200,1452000
2021-03-02,139066,8769,63297,1012050,0,650400,5740285,194476,598433,7677345,679200,2102400
2021-03-03,153437,11979,68577,0,0,0,5893722,206455,667010,7677345,679200,2102400
2021-03-04,139943,12696,80441,0,0,0,6033665,219151,747451,7677345,679200,2102400
2021-03-05,144462,12232,96372,0,0,0,6178127,231383,843823,7677345,679200,2102400
2021-03-06,109007,7891,80140,0,0,0,6287134,239274,923963,7677345,679200,2102400
2021-03-07,84117,6559,58818,0,0,0,6371251,245833,982781,7677345,679200,2102400
2021-03-08,134103,10191,86308,0,0,0,6505354,256024,1069089,7677345,679200,2102400
2021-03-09,138455,11556,89167,1076400,0,960000,6643809,267580,1158256,8753745,679200,3062400
2021-03-10,155063,8997,103705,0,0,0,6798872,276577,1261961,8753745,679200,3062400
2021-03-11,150490,9814,109428,0,0,0,6949362,286391,1371389,8753745,679200,3062400
2021-03-12,143720,12397,100011,0,0,0,7093082,298788,1471400,8753745,679200,3062400
