date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-02-17,122502,7521,19702,0,0,0,4409971,115570,114681,5744505,336000,736800
2021-02-18,111348,7763,24353,0,0,0,4521319,123333,139034,5744505,336000,736800
2021-02-19,117804,9383,25119,0,0,715200,4639123,132716,164153,5744505,336000,1452000
2021-02-20,87963,4472,21605,0,0,0,4727086,137188,185758,5744505,336000,1452000
2021-02-21,67265,3228,15275,0,0,0,4794351,140416,201033,5744505,336000,1452000
2021-02-22,126788,8807,24871,0,0,0,4921139,149223,225904,5744505,336000,1452000
2021-02-23,132346,6823,27161,926640,0,0,5053485,156046,253065,6671145,336000,1452000
2021-02-24,131595,7524,34845,0,0,0,5185080,163570,287910,6671145,336000,1452000
2021-02-25,130943,6519,50577,0,0,0,5316023,170089,338487,6671145,336000,1452000
2021-02-26,138924,8698,59849,0,0,0,5454947,178787,398336,6671145,336000,1452000
2021-02-27,92684,4191,51310,0,343200,0,5547631,182978,449646,6671145,679200,1452000
2021-02-28,62336,3956,41797,0,0,0,5609967,186934,491443,6671145,679200,1452000
2021-03-01,128493,9007,56730,0,0,0,5738460,195941,548173,6671145,679200,1452000
2021-03-02,140445,9650,68143,1014390,0,650400,5878905,205591,616316,7685535,679200,2102400
2021-03-03,156262,13336,71863,0,0,0,6035167,218927,688179,7685535,679200,2102400
2021-03-04,142649,13522,85064,0,0,0,6177816,232449,773243,7685535,679200,2102400
2021-03-05,146785,12854,104827,0,0,0,6324601,245303,878070,7685535,679200,2102400
2021-03-06,110491,8579,82894,0,0,0,6435092,253882,960964,7685535,679200,2102400
2021-03-07,82715,6721,59775,0,0,0,6517807,260603,1020739,7685535,679200,2102400
2021-03-08,135690,10991,91063,0,0,0,6653497,271594,1111802,7685535,679200,2102400
2021-03-09,140202,12603,97055,1083420,0,960000,6793699,284197,1208857,8768955,679200,3062400
2021-03-10,157069,11507,113636,0,0,0,6950768,295704,1322493,8768955,679200,3062400
2021-03-11,148954,13078,118098,0,0,0,7099722,308782,1440591,8768955,679200,3062400
2021-03-12,152086,17186,151163,0,0,0,7251808,325968,1591754,8768955,679200,3062400
2021-03-13,114479,9623,121567,0,0,0,7366287,335591,1713321,8768955,679200,3062400
2021-03-14,89495,5051,76290,0,0,0,7455782,340642,1789611,8768955,679200,3062400
2021-03-15,151488,12296,83424,0,0,364800,7607270,352938,1873035,8768955,679200,3427200
2021-03-16,167220,10844,1916,1083420,0,0,7774490,363782,1874951,9852375,679200,3427200
2021-03-17,185319,16951,1386,0,0,0,7959809,380733,1876337,9852375,679200,3427200
2021-03-18,174776,17478,1568,0,0,0,8134585,398211,1877905,9852375,679200,3427200
2021-03-19,182841,19666,38258,0,0,0,8317426,417877,1916163,9852375,679200,3427200
2021-03-20,135361,15046,67942,0,0,0,8452787,432923,1984105,9852375,679200,3427200
2021-03-21,104032,9169,52256,0,432000,0,8556819,442092,2036361,9852375,1111200,3427200
2021-03-22,164687,23469,76363,0,0,0,8721506,465561,2112724,9852375,1111200,3427200
2021-03-23,180168,19421,96676,1076400,0,204000,8901674,484982,2209400,10928775,1111200,3631200
2021-03-24,195749,30931,102161,0,0,0,9097423,515913,2311561,10928775,1111200,3631200
2021-03-25,186666,25277,119919,0,0,0,9284089,541190,2431480,10928775,1111200,3631200
2021-03-26,201050,32709,132747,0,0,201600,9485139,573899,2564227,10928775,1111200,3832800
2021-03-27,150677,26441,105802,0,0,0,9635816,600340,2670029,10928775,1111200,3832800
2021-03-28,117107,18273,59227,0,0,0,9752923,618613,2729256,10928775,1111200,3832800
2021-03-29,186538,24297,93437,0,0,0,9939461,642910,2822693,10928775,1111200,3832800
2021-03-30,212684,24828,83961,1427400,0,0,10152145,667738,2906654,12356175,1111200,3832800
2021-03-31,245963,35457,52047,0,0,0,10398108,703195,2958701,12356175,1111200,3832800
2021-04-01,231187,31161,54400,0,0,0,10629295,734356,3013101,12356175,1111200,3832800
2021-04-02,180123,15884,31550,0,650400,0,10809418,750240,3044651,12356175,1761600,3832800
2021-04-03,170793,17025,41099,0,0,1744800,10980211,767265,3085750,12356175,1761600,5577600
2021-04-04,134180,11088,49603,0,0,0,11114391,778353,3135353,12356175,1761600,5577600
2021-04-05,167951,17809,63455,0,0,0,11282342,796162,3198808,12356175,1761600,5577600
2021-04-06,256168,31858,86491,0,0,0,11538510,828020,3285299,12356175,1761600,5577600
2021-04-07,536538,32870,98763,2749500,0,0,12075048,860890,3384062,15105675,1761600,5577600
2021-04-08,563566,32113,122205,0,0,0,12638614,893003,3506267,15105675,1761600,5577600
2021-04-09,473928,28449,96908,0,0,0,13112542,921452,3603175,15105675,1761600,5577600
2021-04-10,233998,19872,93280,0,0,0,13346540,941324,3696455,15105675,1761600,5577600
2021-04-11,161028,17044,69356,0,0,0,13507568,958368,3765811,15105675,1761600,5577600
