date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-03-18,174227,17082,1562,0,0,0,8098214,396933,1867243,9701250,679200,3427200
2021-03-19,182297,19540,37560,0,0,0,8280511,416473,1904803,9701250,679200,3427200
2021-03-20,135141,15001,67552,0,0,0,8415652,431474,1972355,9701250,679200,3427200
2021-03-21,103997,9168,52240,0,432000,0,8519649,440642,2024595,9701250,1111200,3427200
2021-03-22,164144,22908,74417,0,0,0,8683793,463550,2099012,9701250,1111200,3427200
2021-03-23,178939,18753,93952,1076400,0,204000,8862732,482303,2192964,10777650,1111200,3631200
2021-03-24,193714,29255,96707,0,0,0,9056446,511558,2289671,10777650,1111200,3631200
2021-03-25,185183,23477,113243,0,0,0,9241629,535035,2402914,10777650,1111200,3631200
2021-03-26,199771,30444,121446,0,0,201600,9441400,565479,2524360,10777650,1111200,3832800
2021-03-27,150052,25771,102348,0,0,0,9591452,591250,2626708,10777650,1111200,3832800
2021-03-28,116206,17857,58897,0,0,0,9707658,609107,2685605,10777650,1111200,3832800
2021-03-29,185415,23122,86858,0,0,0,9893073,632229,2772463,10777650,1111200,3832800
2021-03-30,211026,22375,74449,1427400,0,0,10104099,654604,2846912,12205050,1111200,3832800
2021-03-31,242260,29993,39166,0,0,0,10346359,684597,2886078,12205050,1111200,3832800
2021-04-01,224965,26921,36539,0,0,0,10571324,711518,2922617,12205050,1111200,3832800
2021-04-02,177404,15479,30367,0,650400,0,10748728,726997,2952984,12205050,1761600,3832800
2021-04-03,161056,16595,40376,0,0,1744800,10909784,743592,2993360,12205050,1761600,5577600
2021-04-04,128671,11052,49457,0,0,0,11038455,754644,3042817,12205050,1761600,5577600
2021-04-05,159671,17356,62121,0,0,0,11198126,772000,3104938,12205050,1761600,5577600
