date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-02-19,117613,9089,24749,0,0,715200,4608587,129099,162869,5593380,336000,1452000
2021-02-20,87776,4471,21591,0,0,0,4696363,133570,184460,5593380,336000,1452000
2021-02-21,66982,3224,15270,0,0,0,4763345,136794,199730,5593380,336000,1452000
2021-02-22,125892,8383,24811,0,0,0,4889237,145177,224541,5593380,336000,1452000
2021-02-23,131101,6390,27113,926640,0,0,5020338,151567,251654,6520020,336000,1452000
2021-02-24,131594,7174,34793,0,0,0,5151932,158741,286447,6520020,336000,1452000
2021-02-25,128999,6276,50043,0,0,0,5280931,165017,336490,6520020,336000,1452000
2021-02-26,136595,8251,58739,0,0,0,5417526,173268,395229,6520020,336000,1452000
2021-02-27,94209,4181,51173,0,343200,0,5511735,177449,446402,6520020,679200,1452000
2021-02-28,62180,3905,41583,0,0,0,5573915,181354,487985,6520020,679200,1452000
2021-03-01,127756,8555,55945,0,0,0,5701671,189909,543930,6520020,679200,1452000
2021-03-02,139601,9212,67273,1014390,0,650400,5841272,199121,611203,7534410,679200,2102400
2021-03-03,155093,12812,70683,0,0,0,5996365,211933,681886,7534410,679200,2102400
2021-03-04,141569,13170,83821,0,0,0,6137934,225103,765707,7534410,679200,2102400
2021-03-05,145596,12593,102450,0,0,0,6283530,237696,868157,7534410,679200,2102400
2021-03-06,110159,8500,82305,0,0,0,6393689,246196,950462,7534410,679200,2102400
2021-03-07,85064,6731,60150,0,0,0,6478753,252927,1010612,7534410,679200,2102400
2021-03-08,134918,10703,89348,0,0,0,6613671,263630,1099960,7534410,679200,2102400
2021-03-09,139875,12344,95193,1083420,0,960000,6753546,275974,1195153,8617830,679200,3062400
2021-03-10,157914,11092,113584,0,0,0,6911460,287066,1308737,8617830,679200,3062400
2021-03-11,152678,12850,121847,0,0,0,7064138,299916,1430584,8617830,679200,3062400
2021-03-12,151400,16896,146306,0,0,0,7215538,316812,1576890,8617830,679200,3062400
2021-03-13,114370,9739,120122,0,0,0,7329908,326551,1697012,8617830,679200,3062400
2021-03-14,89402,5052,75032,0,0,0,7419310,331603,1772044,8617830,679200,3062400
2021-03-15,151303,11907,82192,0,0,364800,7570613,343510,1854236,8617830,679200,3427200
2021-03-16,167033,10473,1895,1083420,0,0,7737646,353983,1856131,9701250,679200,3427200
2021-03-17,194169,17241,1435,0,0,0,7931815,371224,1857566,9701250,679200,3427200
2021-03-18,173706,17078,1542,0,0,0,8105521,388302,1859108,9701250,679200,3427200
2021-03-19,181929,19101,36796,0,0,0,8287450,407403,1895904,9701250,679200,3427200
2021-03-20,135105,14850,65735,0,0,0,8422555,422253,1961639,9701250,679200,3427200
2021-03-21,107262,8992,51947,0,432000,0,8529817,431245,2013586,9701250,1111200,3427200
2021-03-22,174607,23948,72079,0,0,0,8704424,455193,2085665,9701250,1111200,3427200
2021-03-23,178378,17465,89472,1076400,0,204000,8882802,472658,2175137,10777650,1111200,3631200
2021-03-24,191714,24356,87185,0,0,0,9074516,497014,2262322,10777650,1111200,3631200
2021-03-25,183208,20753,103781,0,0,0,9257724,517767,2366103,10777650,1111200,3631200
2021-03-26,196566,22105,103574,0,0,201600,9454290,539872,2469677,10777650,1111200,3832800
2021-03-27,160222,24631,91322,0,0,0,9614512,564503,2560999,10777650,1111200,3832800
2021-03-28,99700,16878,52198,0,0,0,9714212,581381,2613197,10777650,1111200,3832800
2021-03-29,163109,20314,78459,0,0,0,9877321,601695,2691656,10777650,1111200,3832800
