date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-02-17,122547,7521,19748,0,0,0,4429083,119578,115242,5744505,336000,736800
2021-02-18,111108,7761,24397,0,0,0,4540191,127339,139639,5744505,336000,736800
2021-02-19,118047,9773,25172,0,0,715200,4658238,137112,164811,5744505,336000,1452000
2021-02-20,88168,4470,21624,0,0,0,4746406,141582,186435,5744505,336000,1452000
2021-02-21,67300,3228,15302,0,0,0,4813706,144810,201737,5744505,336000,1452000
2021-02-22,127202,9096,24950,0,0,0,4940908,153906,226687,5744505,336000,1452000
2021-02-23,132276,7159,27393,926640,0,0,5073184,161065,254080,6671145,336000,1452000
2021-02-24,131761,7733,35256,0,0,0,5204945,168798,289336,6671145,336000,1452000
2021-02-25,131154,6645,51119,0,0,0,5336099,175443,340455,6671145,336000,1452000
2021-02-26,139245,8717,60238,0,0,0,5475344,184160,400693,6671145,336000,1452000
2021-02-27,92811,4191,51493,0,343200,0,5568155,188351,452186,6671145,679200,1452000
2021-02-28,62371,3956,41809,0,0,0,5630526,192307,493995,6671145,679200,1452000
2021-03-01,128613,9417,57069,0,0,0,5759139,201724,551064,6671145,679200,1452000
2021-03-02,140564,9972,68753,1014390,0,650400,5899703,211696,619817,7685535,679200,2102400
2021-03-03,156664,13363,72351,0,0,0,6056367,225059,692168,7685535,679200,2102400
2021-03-04,142022,13540,86167,0,0,0,6198389,238599,778335,7685535,679200,2102400
2021-03-05,147212,12811,107719,0,0,0,6345601,251410,886054,7685535,679200,2102400
2021-03-06,110651,8596,82995,0,0,0,6456252,260006,969049,7685535,679200,2102400
2021-03-07,82773,6735,61130,0,0,0,6539025,266741,1030179,7685535,679200,2102400
2021-03-08,135571,11004,92036,0,0,0,6674596,277745,1122215,7685535,679200,2102400
2021-03-09,140261,12690,97088,1083420,0,960000,6814857,290435,1219303,8768955,679200,3062400
2021-03-10,157358,11549,114220,0,0,0,6972215,301984,1333523,8768955,679200,3062400
2021-03-11,149058,13214,118727,0,0,0,7121273,315198,1452250,8768955,679200,3062400
2021-03-12,152261,17371,151641,0,0,0,7273534,332569,1603891,8768955,679200,3062400
2021-03-13,114552,9639,121687,0,0,0,7388086,342208,1725578,8768955,679200,3062400
2021-03-14,89533,5142,76285,0,0,0,7477619,347350,1801863,8768955,679200,3062400
2021-03-15,152009,12344,83727,0,0,364800,7629628,359694,1885590,8768955,679200,3427200
2021-03-16,167514,11010,1908,1083420,0,0,7797142,370704,1887498,9852375,679200,3427200
2021-03-17,185954,17260,1400,0,0,0,7983096,387964,1888898,9852375,679200,3427200
2021-03-18,175240,17570,1571,0,0,0,8158336,405534,1890469,9852375,679200,3427200
2021-03-19,183741,19724,38384,0,0,0,8342077,425258,1928853,9852375,679200,3427200
2021-03-20,135713,15208,67947,0,0,0,8477790,440466,1996800,9852375,679200,3427200
2021-03-21,104187,9179,52262,0,432000,0,8581977,449645,2049062,9852375,1111200,3427200
2021-03-22,165319,23525,76570,0,0,0,8747296,473170,2125632,9852375,1111200,3427200
2021-03-23,180723,19642,97007,1076400,0,204000,8928019,492812,2222639,10928775,1111200,3631200
2021-03-24,196757,32570,102778,0,0,0,9124776,525382,2325417,10928775,1111200,3631200
2021-03-25,187425,25979,120887,0,0,0,9312201,551361,2446304,10928775,1111200,3631200
2021-03-26,201628,34889,134061,0,0,201600,9513829,586250,2580365,10928775,1111200,3832800
2021-03-27,151054,27093,106244,0,0,0,9664883,613343,2686609,10928775,1111200,3832800
2021-03-28,117413,18520,59993,0,0,0,9782296,631863,2746602,10928775,1111200,3832800
2021-03-29,187350,25211,94253,0,0,0,9969646,657074,2840855,10928775,1111200,3832800
2021-03-30,214183,25401,84979,1427400,0,0,10183829,682475,2925834,12356175,1111200,3832800
2021-03-31,248045,37563,52376,0,0,0,10431874,720038,2978210,12356175,1111200,3832800
2021-04-01,232805,31646,54552,0,0,0,10664679,751684,3032762,12356175,1111200,3832800
2021-04-02,181144,16471,31568,0,650400,0,10845823,768155,3064330,12356175,1761600,3832800
2021-04-03,171652,17058,41076,0,0,1744800,11017475,785213,3105406,12356175,1761600,5577600
2021-04-04,135133,11092,49562,0,0,0,11152608,796305,3154968,12356175,1761600,5577600
2021-04-05,168278,17887,63407,0,0,0,11320886,814192,3218375,12356175,1761600,5577600
2021-04-06,257811,32916,86734,0,0,0,11578697,847108,3305109,12356175,1761600,5577600
2021-04-07,540238,35392,99241,2749500,0,0,12118935,882500,3404350,15105675,1761600,5577600
2021-04-08,569668,34615,123590,0,0,0,12688603,917115,3527940,15105675,1761600,5577600
2021-04-09,486881,35024,99545,0,0,0,13175484,952139,3627485,15105675,1761600,5577600
2021-04-10,244693,22669,99186,0,0,0,13420177,974808,3726671,15105675,1761600,5577600
2021-04-11,165896,18003,73717,0,0,0,13586073,992811,3800388,15105675,1761600,5577600
2021-04-12,277158,28207,107718,0,0,360000,13863231,1021018,3908106,15105675,1761600,5937600
2021-04-13,427106,26498,114860,2515501,0,0,14290337,1047516,4022966,17621176,1761600,5937600
2021-04-14,615209,31736,122592,0,0,0,14905546,1079252,4145558,17621176,1761600,5937600
2021-04-15,528130,35428,108943,0,0,0,15433676,1114680,4254501,17621176,1761600,5937600
2021-04-16,430835,28522,123328,0,0,0,15864511,1143202,4377829,17621176,1761600,5937600
2021-04-17,217457,19368,114895,0,42000,0,16081968,1162570,4492724,17621176,1803600,5937600
2021-04-18,167668,12955,79796,0,72000,57600,16249636,1175525,4572520,17621176,1875600,5995200
2021-04-19,276990,28836,75269,0,0,0,16526626,1204361,4647789,17621176,1875600,5995200
