date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-02-03,137499,5454,0,0,0,0,2881542,45216,0,4092465,153600,0
2021-02-04,130855,5026,0,0,0,0,3012397,50242,0,4092465,153600,0
2021-02-05,129678,4070,0,0,0,0,3142075,54312,0,4092465,153600,0
2021-02-06,100675,3401,0,0,0,345600,3242750,57713,0,4092465,153600,345600
2021-02-07,56025,3459,0,0,0,0,3298775,61172,0,4092465,153600,345600
2021-02-08,102446,3961,16,0,0,0,3401221,65133,16,4092465,153600,345600
2021-02-09,121491,3270,106,747630,0,0,3522712,68403,122,4840095,153600,345600
2021-02-10,138138,4932,7503,0,0,0,3660850,73335,7625,4840095,153600,345600
2021-02-11,124228,5962,13826,0,0,0,3785078,79297,21451,4840095,153600,345600
2021-02-12,135166,9537,13923,0,0,391200,3920244,88834,35374,4840095,153600,736800
2021-02-13,94245,3379,12335,0,0,0,4014489,92213,47709,4840095,153600,736800
2021-02-14,56955,2852,6977,0,0,0,4071444,95065,54686,4840095,153600,736800
2021-02-15,108441,3320,15059,0,182400,0,4179885,98385,69745,4840095,336000,736800
2021-02-16,108265,4634,23420,900900,0,0,4288150,103019,93165,5740995,336000,736800
2021-02-17,123121,7071,19257,0,0,0,4411271,110090,112422,5740995,336000,736800
2021-02-18,114557,7157,23934,0,0,0,4525828,117247,136356,5740995,336000,736800
2021-02-19,119084,7920,23676,0,0,715200,4644912,125167,160032,5740995,336000,1452000
2021-02-20,86362,5462,20809,0,0,0,4731274,130629,180841,5740995,336000,1452000
2021-02-21,65820,4221,15524,0,0,0,4797094,134850,196365,5740995,336000,1452000
2021-02-22,118979,7442,25752,0,0,0,4916073,142292,222117,5740995,336000,1452000
2021-02-23,127178,6323,26638,924300,0,0,5043251,148615,248755,6665295,336000,1452000
2021-02-24,132812,7595,34459,0,0,0,5176063,156210,283214,6665295,336000,1452000
2021-02-25,125125,6172,48677,0,0,0,5301188,162382,331891,6665295,336000,1452000
2021-02-26,133047,7121,55390,0,0,0,5434235,169503,387281,6665295,336000,1452000
2021-02-27,93981,4160,48572,0,343200,0,5528216,173663,435853,6665295,679200,1452000
2021-02-28,67301,3571,42784,0,0,0,5595517,177234,478637,6665295,679200,1452000
2021-03-01,129104,7770,54758,0,0,0,5724621,185004,533395,6665295,679200,1452000
2021-03-02,143867,8385,64060,1012050,0,650400,5868488,193389,597455,7677345,679200,2102400
2021-03-03,162135,11518,66922,0,0,0,6030623,204907,664377,7677345,679200,2102400
2021-03-04,142853,12573,82834,0,0,0,6173476,217480,747211,7677345,679200,2102400
2021-03-05,141755,12334,96382,0,0,0,6315231,229814,843593,7677345,679200,2102400
2021-03-06,108132,7732,77643,0,0,0,6423363,237546,921236,7677345,679200,2102400
2021-03-07,83933,6635,57401,0,0,0,6507296,244181,978637,7677345,679200,2102400
2021-03-08,136367,11357,83530,0,0,0,6643663,255538,1062167,7677345,679200,2102400
2021-03-09,140494,11647,94810,1076400,0,960000,6784157,267185,1156977,8753745,679200,3062400
2021-03-10,157924,11627,107021,0,0,0,6942081,278812,1263998,8753745,679200,3062400
2021-03-11,153885,12355,119255,0,0,0,7095966,291167,1383253,8753745,679200,3062400
2021-03-12,149759,14049,130392,0,0,0,7245725,305216,1513645,8753745,679200,3062400
2021-03-13,112881,8669,112250,0,0,0,7358606,313885,1625895,8753745,679200,3062400
2021-03-14,88071,4834,71301,0,0,0,7446677,318719,1697196,8753745,679200,3062400
2021-03-15,147257,11427,72120,0,0,0,7593934,330146,1769316,8753745,679200,3062400
2021-03-16,164910,9709,1519,0,0,0,7758844,339855,1770835,8753745,679200,3062400
2021-03-17,175639,14498,8284,0,0,0,7934483,354353,1779119,8753745,679200,3062400
