date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-01-22,100097,2043,12,0,0,0,1731352,29009,92,2855775,63600,0
2021-01-23,85176,383,1,0,0,0,1816528,29392,93,2855775,63600,0
2021-01-24,49425,244,4,0,0,0,1865953,29636,97,2855775,63600,0
2021-01-25,94509,1722,2,0,0,0,1960462,31358,99,2855775,63600,0
2021-01-26,97948,1654,6,489060,0,0,2058410,33012,105,3344835,63600,0
2021-01-27,109286,1926,8,0,0,0,2167696,34938,113,3344835,63600,0
2021-01-28,89855,1635,1,0,0,0,2257551,36573,114,3344835,63600,0
2021-01-29,107169,1405,65,0,0,0,2364720,37978,179,3344835,63600,0
2021-01-30,86936,874,1,0,0,0,2451656,38852,180,3344835,63600,0
2021-01-31,57671,376,0,0,90000,0,2509327,39228,180,3344835,153600,0
2021-02-01,119660,2211,57,0,0,0,2628987,41439,237,3344835,153600,0
2021-02-02,127939,2870,14,747630,0,0,2756926,44309,251,4092465,153600,0
2021-02-03,152888,6389,20,0,0,0,2909814,50698,271,4092465,153600,0
2021-02-04,126239,5876,6,0,0,0,3036053,56574,277,4092465,153600,0
2021-02-05,138421,6401,7,0,0,0,3174474,62975,284,4092465,153600,0
2021-02-06,97243,2466,1,0,0,345600,3271717,65441,285,4092465,153600,345600
2021-02-07,51905,2349,2,0,0,0,3323622,67790,287,4092465,153600,345600
2021-02-08,106371,3859,24,0,0,0,3429993,71649,311,4092465,153600,345600
2021-02-09,128911,3881,110,747630,0,0,3558904,75530,421,4840095,153600,345600
2021-02-10,139170,3869,7042,0,0,0,3698074,79399,7463,4840095,153600,345600
2021-02-11,120081,7295,15425,0,0,0,3818155,86694,22888,4840095,153600,345600
2021-02-12,132737,9875,14253,0,0,391200,3950892,96569,37141,4840095,153600,736800
2021-02-13,92218,3047,12829,0,0,0,4043110,99616,49970,4840095,153600,736800
2021-02-14,55143,2402,7350,0,0,0,4098253,102018,57320,4840095,153600,736800
2021-02-15,107560,4813,14738,0,182400,0,4205813,106831,72058,4840095,336000,736800
2021-02-16,106004,5679,23513,904410,0,0,4311817,112510,95571,5744505,336000,736800
2021-02-17,122577,7952,19765,0,0,0,4434394,120462,115336,5744505,336000,736800
2021-02-18,111200,7937,24406,0,0,0,4545594,128399,139742,5744505,336000,736800
2021-02-19,118043,9800,25175,0,0,715200,4663637,138199,164917,5744505,336000,1452000
2021-02-20,88168,4470,21627,0,0,0,4751805,142669,186544,5744505,336000,1452000
2021-02-21,67292,3228,15301,0,0,0,4819097,145897,201845,5744505,336000,1452000
2021-02-22,127205,9100,24971,0,0,0,4946302,154997,226816,5744505,336000,1452000
2021-02-23,132389,7159,27409,926640,0,0,5078691,162156,254225,6671145,336000,1452000
2021-02-24,131954,7735,35265,0,0,0,5210645,169891,289490,6671145,336000,1452000
2021-02-25,131153,6646,51168,0,0,0,5341798,176537,340658,6671145,336000,1452000
2021-02-26,139519,8717,60382,0,0,0,5481317,185254,401040,6671145,336000,1452000
2021-02-27,92920,4191,51518,0,343200,0,5574237,189445,452558,6671145,679200,1452000
2021-02-28,62410,3956,41766,0,0,0,5636647,193401,494324,6671145,679200,1452000
2021-03-01,128618,9441,57371,0,0,0,5765265,202842,551695,6671145,679200,1452000
2021-03-02,140560,10118,68903,1014390,0,650400,5905825,212960,620598,7685535,679200,2102400
2021-03-03,156697,13789,72710,0,0,0,6062522,226749,693308,7685535,679200,2102400
2021-03-04,142170,13979,86323,0,0,0,6204692,240728,779631,7685535,679200,2102400
2021-03-05,147212,13323,108073,0,0,0,6351904,254051,887704,7685535,679200,2102400
2021-03-06,110655,8596,83050,0,0,0,6462559,262647,970754,7685535,679200,2102400
2021-03-07,82772,6736,61131,0,0,0,6545331,269383,1031885,7685535,679200,2102400
2021-03-08,135588,11003,92141,0,0,0,6680919,280386,1124026,7685535,679200,2102400
2021-03-09,140278,12695,97186,1083420,0,960000,6821197,293081,1221212,8768955,679200,3062400
2021-03-10,157405,11550,114365,0,0,0,6978602,304631,1335577,8768955,679200,3062400
2021-03-11,149100,13217,118881,0,0,0,7127702,317848,1454458,8768955,679200,3062400
2021-03-12,152273,17491,152141,0,0,0,7279975,335339,1606599,8768955,679200,3062400
2021-03-13,114576,9738,121785,0,0,0,7394551,345077,1728384,8768955,679200,3062400
2021-03-14,89566,5146,76367,0,0,0,7484117,350223,1804751,8768955,679200,3062400
2021-03-15,152081,12359,83794,0,0,364800,7636198,362582,1888545,8768955,679200,3427200
2021-03-16,167599,11034,1908,1083420,0,0,7803797,373616,1890453,9852375,679200,3427200
2021-03-17,186125,17894,1400,0,0,0,7989922,391510,1891853,9852375,679200,3427200
2021-03-18,175379,18162,1571,0,0,0,8165301,409672,1893424,9852375,679200,3427200
2021-03-19,183842,20327,38486,0,0,0,8349143,429999,1931910,9852375,679200,3427200
2021-03-20,135805,15220,67972,0,0,0,8484948,445219,1999882,9852375,679200,3427200
2021-03-21,104274,9178,52263,0,432000,0,8589222,454397,2052145,9852375,1111200,3427200
2021-03-22,165449,23555,76618,0,0,0,8754671,477952,2128763,9852375,1111200,3427200
2021-03-23,180940,19649,97053,1076400,0,204000,8935611,497601,2225816,10928775,1111200,3631200
2021-03-24,196976,32572,102888,0,0,0,9132587,530173,2328704,10928775,1111200,3631200
2021-03-25,187583,26503,120895,0,0,0,9320170,556676,2449599,10928775,1111200,3631200
2021-03-26,201753,35524,134497,0,0,201600,9521923,592200,2584096,10928775,1111200,3832800
2021-03-27,151131,27263,106288,0,0,0,9673054,619463,2690384,10928775,1111200,3832800
2021-03-28,117484,18531,59997,0,0,0,9790538,637994,2750381,10928775,1111200,3832800
2021-03-29,187441,25653,94315,0,0,0,9977979,663647,2844696,10928775,1111200,3832800
2021-03-30,214250,25924,85053,1427400,0,0,10192229,689571,2929749,12356175,1111200,3832800
2021-03-31,248377,37776,52530,0,0,0,10440606,727347,2982279,12356175,1111200,3832800
2021-04-01,234111,31901,54593,0,0,0,10674717,759248,3036872,12356175,1111200,3832800
2021-04-02,181231,16519,31612,0,650400,0,10855948,775767,3068484,12356175,1761600,3832800
2021-04-03,171999,17073,41135,0,0,1744800,11027947,792840,3109619,12356175,1761600,5577600
2021-04-04,135165,11099,49583,0,0,0,11163112,803939,3159202,12356175,1761600,5577600
2021-04-05,168282,17895,63408,0,0,0,11331394,821834,3222610,12356175,1761600,5577600
2021-04-06,257932,33027,86737,0,0,0,11589326,854861,3309347,12356175,1761600,5577600
2021-04-07,540780,35563,99242,2749500,0,0,12130106,890424,3408589,15105675,1761600,5577600
2021-04-08,570155,35049,123615,0,0,0,12700261,925473,3532204,15105675,1761600,5577600
2021-04-09,487344,35400,99541,0,0,0,13187605,960873,3631745,15105675,1761600,5577600
2021-04-10,244991,23144,99333,0,0,0,13432596,984017,3731078,15105675,1761600,5577600
2021-04-11,166364,18039,73747,0,0,0,13598960,1002056,3804825,15105675,1761600,5577600
2021-04-12,277869,28291,107773,0,0,360000,13876829,1030347,3912598,15105675,1761600,5937600
2021-04-13,428360,26532,114939,2515501,0,0,14305189,1056879,4027537,17621176,1761600,5937600
2021-04-14,616798,32437,122633,0,0,0,14921987,1089316,4150170,17621176,1761600,5937600
2021-04-15,530497,35833,109034,0,0,0,15452484,1125149,4259204,17621176,1761600,5937600
2021-04-16,433924,30050,123641,0,0,0,15886408,1155199,4382845,17621176,1761600,5937600
2021-04-17,220559,20082,115554,0,42000,0,16106967,1175281,4498399,17621176,1803600,5937600
2021-04-18,169085,12963,80047,0,72000,57600,16276052,1188244,4578446,17621176,1875600,5995200
2021-04-19,286772,30373,76386,0,0,0,16562824,1218617,4654832,17621176,1875600,5995200
2021-04-20,373093,35621,138040,0,0,0,16935917,1254238,4792872,17621176,1875600,5995200
2021-04-21,440350,34484,222765,0,0,0,17376267,1288722,5015637,17621176,1875600,5995200
2021-04-22,365206,31632,209445,0,0,0,17741473,1320354,5225082,17621176,1875600,5995200
